x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.436858,-7.336630,0.870546,0.529454,-0.014269,-0.177852,6.398157
0.745768,-7.348302,0.874039,0.525961,0.000937,0.307677,6.405444
0.994549,-7.336107,0.884410,0.515590,0.058110,0.080264,6.407286
1.221057,-7.320652,0.902080,0.497920,0.075316,0.065408,6.398802
1.440083,-7.302488,0.877291,0.425809,0.088692,0.057030,6.379822
1.647663,-7.282716,0.901810,0.398190,0.081312,-0.118336,6.350381
1.877305,-7.266858,0.935356,0.401844,0.135280,0.570816,6.310651
2.105873,-7.220348,1.053096,0.444704,0.192869,-0.071534,6.261083
2.322095,-7.179992,1.073496,0.433204,0.210153,0.216338,6.201977
2.552416,-7.125099,1.167784,0.508016,0.262582,0.235001,6.133763
2.785864,-7.055336,1.214135,0.549465,0.323354,0.263557,6.057020
3.020543,-6.968222,1.244007,0.592893,0.390107,0.271037,5.972144
3.253904,-6.862888,1.254325,0.633275,0.458179,0.262774,5.879369
3.483406,-6.739946,1.245387,0.663713,0.524969,0.252097,5.778956
3.706942,-6.600497,1.227371,0.689129,0.590420,0.246072,5.671274
3.922750,-6.445514,1.184300,0.692300,0.654832,0.239869,5.556416
4.129421,-6.276094,1.138548,0.691852,0.717548,0.230170,5.433370
4.326204,-6.093403,1.107528,0.697272,0.778957,0.227383,5.300853
4.512506,-5.897913,1.087104,0.701996,0.841015,0.232006,5.157714
4.687563,-5.689434,1.068169,0.696031,0.905024,0.238456,5.002578
4.850066,-5.468115,1.086691,0.712209,0.969938,0.237507,4.836045
4.997412,-5.237364,1.100629,0.710871,1.028418,0.192649,4.667157
5.130163,-5.003354,1.127496,0.727904,1.075742,0.159907,4.505413
5.249773,-4.769940,1.126069,0.724831,1.113837,0.130269,4.358733
5.358226,-4.539497,1.129014,0.736686,1.141218,0.083002,4.232100
5.459179,-4.312831,1.125402,0.763598,1.158726,0.056850,4.125963
5.555333,-4.088550,1.114241,0.809059,1.179298,0.112323,4.027657
5.644134,-3.864790,1.046776,0.822224,1.215651,0.190618,3.921471
5.721671,-3.640043,1.001431,0.881969,1.267749,0.239277,3.790879
5.787806,-3.405302,0.935180,0.942820,1.347871,0.361677,3.616010
5.838392,-3.125156,0.790029,0.942471,1.525750,0.747352,3.366019
5.816496,-2.768839,0.678948,0.958852,1.833556,1.014906,3.015547
5.643519,-2.400662,0.561061,0.909439,2.240599,1.083822,2.669085
5.302197,-2.119418,0.569018,0.880282,2.718252,1.224975,2.438815
4.849293,-2.042795,0.671282,0.855618,-3.050146,1.301440,2.315377
4.455298,-2.197081,0.731198,0.775102,-2.558644,1.244401,2.255301
