x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.440510,-7.472025,0.735101,0.664899,-0.053306,-0.395928,7.203727
0.757510,-7.505723,0.716180,0.683820,-0.053662,0.401952,7.218762
1.015291,-7.502898,0.716325,0.683675,0.031918,0.182733,7.201188
1.243619,-7.490202,0.731009,0.668991,0.071470,0.144368,7.157493
1.463334,-7.470822,0.707313,0.595787,0.100799,0.124587,7.091783
1.667563,-7.447324,0.735947,0.564053,0.107098,-0.062521,7.007198
1.903678,-7.423481,0.776466,0.560734,0.171035,0.584215,6.906188
2.138686,-7.365950,0.903762,0.594038,0.235741,-0.039060,6.792391
2.354612,-7.315163,0.934393,0.572307,0.258545,0.225671,6.668398
2.588532,-7.246982,1.040598,0.635202,0.312171,0.227496,6.537519
2.825321,-7.163255,1.099180,0.664420,0.370632,0.238711,6.403984
3.062762,-7.062701,1.140494,0.696406,0.430578,0.228283,6.271740
3.298326,-6.945994,1.160081,0.727519,0.486882,0.202063,6.145020
3.530298,-6.815192,1.156728,0.752372,0.536705,0.173284,6.028844
3.758056,-6.672473,1.139098,0.777402,0.579913,0.148748,5.928730
3.981688,-6.519512,1.089701,0.786899,0.617702,0.130400,5.849912
4.201539,-6.357402,1.029864,0.800536,0.653812,0.133705,5.790990
4.417544,-6.185543,0.977786,0.827014,0.693077,0.149958,5.727307
4.629402,-6.002053,0.930531,0.858569,0.738485,0.172771,5.627306
4.836351,-5.804297,0.880140,0.884060,0.791536,0.196963,5.458168
5.036369,-5.590059,0.863873,0.935027,0.851443,0.214723,5.198551
5.224185,-5.361525,0.841814,0.969686,0.911272,0.193523,4.879731
5.397356,-5.124476,0.833776,1.021624,0.965904,0.180002,4.548332
5.555560,-4.882205,0.800126,1.050774,1.016396,0.170894,4.251652
5.698028,-4.638876,0.775468,1.090232,1.064770,0.174025,4.023277
5.823956,-4.397870,0.752721,1.136279,1.118286,0.218147,3.861569
5.933075,-4.155393,0.734460,1.188840,1.192944,0.340816,3.744869
6.019476,-3.905284,0.675408,1.193592,1.299274,0.464702,3.648023
6.074520,-3.647325,0.657316,1.226084,1.435273,0.545335,3.545985
6.092085,-3.372803,0.641176,1.236824,1.606433,0.594368,3.413336
6.052910,-3.041157,0.576292,1.156208,1.844042,0.760604,3.218473
5.892942,-2.662229,0.575493,1.062307,2.160471,0.912534,2.937531
5.593751,-2.354909,0.571519,0.898981,2.529635,0.938386,2.660189
5.218352,-2.188777,0.667991,0.781309,2.932137,1.108321,2.476704
4.830084,-2.192574,0.820261,0.706639,-2.919236,1.293082,2.368243
4.523964,-2.345775,0.894508,0.611792,-2.493296,1.321813,2.294725
4.338945,-2.564622,0.859056,0.495444,-2.185008,0.683927,2.237512
4.211828,-2.788391,0.787115,0.411185,-2.039543,0.377594,2.186170
4.108193,-3.020302,0.746712,0.397988,-1.971584,0.153739,2.135339
4.013951,-3.255388,0.704035,0.407765,-1.948896,0.024933,2.100669
3.920881,-3.491870,0.721935,0.491765,-1.955565,-0.076846,2.092926
3.822571,-3.727987,0.714327,0.555573,-1.986729,-0.165751,2.105555
3.713222,-3.962004,0.693508,0.605592,-2.040622,-0.250416,2.134929
