x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.430179,-7.088981,1.118285,0.281715,0.026964,0.075899,5.487422
0.725517,-7.078087,1.145011,0.254989,0.074805,0.322210,5.794573
0.956255,-7.049554,1.173510,0.226490,0.132851,0.088608,6.027721
1.175409,-7.017965,1.208189,0.191811,0.149682,0.060665,6.193016
1.387854,-6.984465,1.199574,0.103526,0.162776,0.060061,6.296305
1.597156,-6.948702,1.239621,0.060379,0.150075,-0.180413,6.343340
1.807791,-6.920965,1.288165,0.049035,0.198329,0.636810,6.339822
2.012822,-6.865165,1.420265,0.077535,0.256224,-0.088388,6.291453
2.221168,-6.812668,1.454433,0.052267,0.268145,0.195356,6.203917
2.430354,-6.750443,1.561822,0.113978,0.314952,0.233816,6.082933
2.638691,-6.676640,1.620424,0.143176,0.370667,0.269194,5.934289
2.845555,-6.589083,1.661580,0.175320,0.432410,0.279407,5.763444
3.050655,-6.486502,1.682082,0.205518,0.495133,0.268310,5.575353
3.252999,-6.369063,1.682012,0.227088,0.555890,0.252907,5.374752
3.450960,-6.237817,1.671290,0.245210,0.614614,0.243008,5.166452
3.643084,-6.093738,1.633699,0.242901,0.671692,0.232981,4.954929
3.828664,-5.937538,1.591400,0.239000,0.726342,0.218308,4.743451
4.007223,-5.770254,1.561592,0.243208,0.778907,0.212169,4.535223
4.177895,-5.592811,1.539930,0.249170,0.831495,0.215124,4.333942
4.339994,-5.405298,1.517099,0.247101,0.885477,0.219966,4.143285
4.493096,-5.207242,1.528825,0.270075,0.939698,0.213060,3.967051
4.637085,-4.998769,1.532790,0.278710,0.985917,0.153905,3.808876
4.773350,-4.784002,1.546340,0.309060,1.019599,0.112678,3.670053
4.902194,-4.567525,1.528291,0.322609,1.043451,0.076642,3.549822
5.025192,-4.351549,1.511422,0.354278,1.057002,0.031841,3.444979
5.144651,-4.137904,1.485301,0.403699,1.063238,0.019114,3.351530
5.260048,-3.929266,1.449747,0.473553,1.076110,0.091799,3.265559
5.366740,-3.726189,1.356869,0.512131,1.107427,0.183555,3.184078
5.461754,-3.525574,1.285438,0.597962,1.155949,0.247846,3.106066
5.545542,-3.320195,1.191958,0.686042,1.232965,0.410191,3.032841
5.615137,-3.088959,1.016200,0.716300,1.410061,0.903765,2.956399
5.630306,-2.797390,0.867314,0.770486,1.722955,1.238467,2.835623
5.521415,-2.477772,0.705475,0.765025,2.134066,1.267713,2.701434
5.254273,-2.201942,0.664449,0.784851,2.615463,1.380727,2.588933
4.848945,-2.087249,0.715737,0.811163,3.133756,1.394836,2.484186
4.454561,-2.195675,0.729611,0.776689,-2.658410,1.269967,2.382969
4.192575,-2.431622,0.661308,0.693192,-2.299476,0.734862,2.303744
4.024353,-2.677677,0.569409,0.628891,-2.110845,0.436313,2.247705
3.899117,-2.921131,0.515336,0.629364,-2.020266,0.197194,2.200075
3.792488,-3.158324,0.462250,0.649550,-1.987695,0.044048,2.169402
3.691333,-3.390319,0.470932,0.742768,-1.988895,-0.055632,2.164106
3.588604,-3.617219,0.455465,0.814435,-2.013157,-0.139943,2.177590
3.479360,-3.837834,0.428723,0.870377,-2.058044,-0.225466,2.206471
3.359303,-4.049979,0.400155,0.907545,-2.123058,-0.309205,2.249317
3.225017,-4.250579,0.382568,0.932432,-2.208203,-0.397872,2.304829
3.073602,-4.435790,0.354833,0.940167,-2.309395,-0.449966,2.371733
2.904660,-4.602418,0.318600,0.948100,-2.418082,-0.470569,2.448726
2.720683,-4.747523,0.261756,0.948644,-2.530602,-0.496117,2.534493
2.525216,-4.868179,0.197588,0.964412,-2.646614,-0.514965,2.627640
2.320311,-4.963644,0.197493,1.055307,-2.754602,-0.440156,2.726673
2.109762,-5.037493,0.189335,1.132465,-2.847203,-0.391650,2.830074
1.896972,-5.092000,0.199537,1.202863,-2.928426,-0.346475,2.936420
1.683028,-5.129862,0.234859,1.259041,-3.004228,-0.348657,3.044321
1.467056,-5.151430,0.301567,1.297633,-3.081962,-0.360382,3.152465
1.245393,-5.155989,0.395671,1.306529,3.131280,-0.267588,3.259563
1.014693,-5.146764,0.512152,1.285648,3.084306,-0.144974,3.364379
0.776400,-5.129093,0.544493,1.148007,3.056407,-0.091448,3.465700
0.533424,-5.105668,0.607100,1.012300,3.037807,-0.061934,3.562281
0.287125,-5.078130,0.667448,0.856352,3.025027,-0.041669,3.652821
0.038426,-5.047706,0.741675,0.704025,3.015681,-0.033140,3.735994
-0.211863,-5.014967,0.832434,0.563966,3.008092,-0.027128,3.810451
-0.462932,-4.980373,0.934633,0.437267,3.003140,-0.012066,3.874825
-0.713775,-4.945029,1.045053,0.327047,3.003229,0.012838,3.928100
-0.963519,-4.910665,1.165848,0.249852,3.009169,0.034467,3.970700
-1.211767,-4.878695,1.261771,0.182229,3.019511,0.048391,4.003417
