x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.420198,-7.190316,1.016459,0.383541,-0.068260,-0.056181,6.987641
0.689421,-7.210622,1.007649,0.392351,-0.039632,0.294704,6.933470
0.930904,-7.210567,1.010513,0.389487,0.027492,0.231935,6.877026
1.165743,-7.197524,1.028370,0.371630,0.080257,0.214264,6.818085
1.395807,-7.173175,1.010696,0.292404,0.129125,0.206649,6.756465
1.622427,-7.138225,1.048421,0.251579,0.176417,0.205103,6.692022
1.846151,-7.092892,1.112010,0.225190,0.224910,0.219569,6.624644
2.066814,-7.036558,1.240570,0.257230,0.277310,0.239689,6.554276
2.284673,-6.968069,1.286556,0.220144,0.332126,0.240200,6.480858
2.499447,-6.887342,1.408476,0.267324,0.388909,0.255435,6.404367
2.709764,-6.793876,1.483327,0.280273,0.449239,0.268362,6.324825
2.915151,-6.686924,1.541511,0.295389,0.510542,0.260376,6.242125
3.115795,-6.566470,1.578941,0.308659,0.568657,0.236549,6.156033
3.311729,-6.433480,1.594841,0.314259,0.621520,0.210861,6.066332
3.502617,-6.289425,1.598270,0.318230,0.669399,0.190241,5.972909
3.688245,-6.135552,1.572153,0.304447,0.712612,0.168418,5.875416
3.869019,-5.972825,1.537793,0.292607,0.750220,0.141169,5.772479
4.045569,-5.802523,1.511475,0.293325,0.782345,0.121211,5.663120
4.218089,-5.625879,1.487881,0.301219,0.810781,0.109261,5.549103
4.386819,-5.443495,1.456671,0.307529,0.836709,0.099428,5.432801
4.552180,-5.255614,1.452465,0.346435,0.860444,0.090340,5.316615
4.714375,-5.062677,1.432500,0.379000,0.880808,0.071873,5.202526
4.873088,-4.866785,1.416723,0.438677,0.899716,0.078846,5.090025
5.026521,-4.669553,1.367458,0.483442,0.920756,0.089685,4.977100
5.174141,-4.470802,1.320616,0.545084,0.943076,0.090245,4.859189
5.316595,-4.269797,1.268596,0.620404,0.969027,0.119729,4.728089
5.453381,-4.064183,1.213992,0.709308,1.014144,0.243254,4.574160
5.578979,-3.848160,1.112078,0.756922,1.096397,0.409568,4.386668
5.683990,-3.615103,1.045847,0.837553,1.223234,0.573813,4.153578
5.755893,-3.359809,0.977910,0.900090,1.401286,0.744091,3.859998
5.776227,-3.076186,0.854604,0.877896,1.645299,0.924882,3.480502
5.711357,-2.763136,0.779323,0.858477,1.947569,1.017489,2.999913
5.534595,-2.465503,0.687468,0.783032,2.281666,0.944836,2.552210
5.245304,-2.221870,0.686302,0.762998,2.670229,1.161228,2.274855
4.850015,-2.116584,0.745092,0.781808,3.126703,1.297161,2.159902
4.462474,-2.210213,0.746163,0.760137,-2.694733,1.249882,2.145123
