x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.440510,-7.472025,0.735101,0.664899,-0.052819,-0.392944,7.182416
0.757489,-7.505438,0.716466,0.683534,-0.052992,0.400343,7.290533
1.015248,-7.502510,0.716715,0.683285,0.032161,0.181352,7.319851
1.243573,-7.489800,0.731414,0.668586,0.071404,0.143199,7.299246
1.463292,-7.470463,0.707673,0.595427,0.100502,0.123644,7.241172
1.667536,-7.447047,0.736226,0.563774,0.106625,-0.063127,7.152510
1.903656,-7.423331,0.776617,0.560583,0.170454,0.583869,7.036087
2.138686,-7.365950,0.903762,0.594038,0.235096,-0.039249,6.897360
2.354642,-7.315308,0.934244,0.572456,0.257896,0.225822,6.744076
2.588607,-7.247275,1.040296,0.635504,0.311587,0.227872,6.577211
2.825454,-7.163670,1.098745,0.664855,0.370181,0.239358,6.404861
3.062956,-7.063194,1.139965,0.696935,0.430338,0.229228,6.233648
3.298564,-6.946498,1.159523,0.728077,0.486938,0.203328,6.069559
3.530540,-6.815626,1.156232,0.752868,0.537147,0.174879,5.919170
3.758230,-6.672740,1.138779,0.777721,0.580831,0.150663,5.789543
3.981688,-6.519512,1.089701,0.786899,0.619139,0.132323,5.687420
4.201233,-6.357051,1.030330,0.800070,0.655616,0.134523,5.612883
4.416836,-6.184838,0.978786,0.826014,0.694907,0.149442,5.542693
4.628262,-6.001072,0.932035,0.857065,0.739970,0.171012,5.446730
4.834838,-5.803187,0.882016,0.882184,0.792325,0.194090,5.293740
5.034660,-5.589005,0.865881,0.933019,0.851223,0.210860,5.064040
5.222591,-5.360705,0.843607,0.967893,0.909763,0.188690,4.789939
5.396305,-5.124024,0.834920,1.020480,0.962855,0.174227,4.515642
5.555560,-4.882205,0.800126,1.050774,1.011740,0.165256,4.276292
5.699541,-4.639339,0.773885,1.091815,1.059254,0.173333,4.092735
5.826996,-4.398695,0.749571,1.139429,1.113572,0.224444,3.952572
5.937155,-4.156380,0.730262,1.193038,1.190915,0.354169,3.827881
6.023665,-3.906128,0.671134,1.197866,1.301577,0.483704,3.701510
6.077492,-3.647765,0.654312,1.229088,1.443205,0.567608,3.559171
6.092085,-3.372803,0.641176,1.236824,1.619063,0.604851,3.383748
6.048213,-3.041633,0.581013,1.151487,1.853779,0.741340,3.150025
5.886281,-2.665054,0.582729,1.055071,2.155410,0.858675,2.846051
5.593751,-2.354909,0.571519,0.898981,2.496146,0.841046,2.577787
5.226207,-2.167989,0.645768,0.803532,2.866131,1.000953,2.427367
4.824736,-2.137549,0.764977,0.761923,-3.007724,1.172784,2.362999
4.477127,-2.268870,0.804463,0.701837,-2.598827,1.180653,2.335378
4.247380,-2.485808,0.738242,0.616258,-2.292987,0.668939,2.321772
4.087901,-2.710695,0.640846,0.557454,-2.125498,0.469822,2.312604
3.963006,-2.944776,0.583055,0.561645,-2.017266,0.338267,2.302089
3.861940,-3.182718,0.535546,0.576254,-1.937786,0.271561,2.303204
3.778650,-3.424365,0.564497,0.649203,-1.883680,0.149163,2.324125
3.704693,-3.668782,0.582417,0.687483,-1.863216,0.010914,2.355690
3.630720,-3.915746,0.598923,0.700177,-1.878674,-0.128329,2.391597
3.546990,-4.164722,0.620127,0.687573,-1.930261,-0.260236,2.427367
3.443599,-4.413683,0.655310,0.659690,-2.017546,-0.384449,2.459712
3.311176,-4.656973,0.679481,0.615519,-2.134891,-0.466071,2.490245
3.145035,-4.885596,0.690150,0.576550,-2.272527,-0.515792,2.522256
2.945405,-5.089710,0.671323,0.539077,-2.425226,-0.564380,2.559243
2.715764,-5.259346,0.632990,0.529010,-2.588293,-0.595598,2.604406
2.465887,-5.385887,0.644540,0.608260,-2.744820,-0.534552,2.660334
2.209321,-5.471542,0.635176,0.686624,-2.882617,-0.486475,2.728785
1.953349,-5.521670,0.633466,0.768934,-3.004156,-0.441235,2.810779
1.699912,-5.541998,0.647905,0.845995,-3.115612,-0.429180,2.906860
1.447498,-5.534816,0.685929,0.913271,3.059359,-0.428125,3.017764
1.197950,-5.500626,0.743858,0.958342,2.961684,-0.349658,3.145111
0.953553,-5.444979,0.816574,0.981226,2.888805,-0.230875,3.293022
0.712793,-5.375304,0.798356,0.894144,2.839654,-0.160795,3.470235
0.473948,-5.295601,0.805083,0.814317,2.805448,-0.111121,3.686634
0.236180,-5.208773,0.805692,0.718108,2.782680,-0.069049,3.952572
-0.001156,-5.117360,0.817880,0.627820,2.769128,-0.037736,4.269694
-0.238373,-5.023364,0.845947,0.550453,2.763243,-0.008503,4.603573
-0.475581,-4.928776,0.886471,0.485429,2.766041,0.030458,4.909562
-0.713128,-4.836186,0.937943,0.434157,2.780011,0.079349,5.151525
-0.951716,-4.748697,1.004193,0.411507,2.805818,0.124041,5.330546
-1.191935,-4.669087,1.051530,0.392470,2.841792,0.160546,5.457242
-1.434088,-4.599588,1.101660,0.403340,2.888015,0.206682,5.542507
-1.678536,-4.542981,1.142619,0.432281,2.943954,0.239244,5.597400
-1.925326,-4.501216,1.140721,0.456579,3.003782,0.238465,5.632084
-2.174282,-4.474226,1.107133,0.492867,3.057199,0.188271,5.650574
-2.424582,-4.458981,1.059321,0.535579,3.095493,0.117416,5.655178
-2.675456,-4.451106,1.019534,0.596066,3.120344,0.080628,5.648027
-2.926767,-4.448309,0.983983,0.675017,3.139796,0.074246,5.631225
-3.178228,-4.450203,0.900230,0.720770,-3.126613,0.059339,5.606980
-3.429176,-4.455835,0.826758,0.781142,-3.114780,0.034969,5.577545
-3.679091,-4.463635,0.639071,0.725129,-3.108714,0.013498,5.545107
-3.927559,-4.472227,0.454538,0.664962,-3.108946,-0.015551,5.511833
-4.174294,-4.479808,0.390943,0.703357,-3.116284,-0.044130,5.479482
-4.419190,-4.484673,0.456654,0.848146,-3.131496,-0.080328,5.447870
-4.662349,-4.484736,0.421666,0.861534,3.127696,-0.117021,5.416306
-4.904227,-4.477932,0.374173,0.825827,3.095642,-0.147458,5.384099
-5.145617,-4.462514,0.381510,0.807390,3.056251,-0.176941,5.350500
-5.387971,-4.436548,0.387983,0.756517,3.006754,-0.226849,5.314462
-5.632632,-4.396445,0.430605,0.714795,2.944070,-0.276319,5.274832
-5.879783,-4.338120,0.464494,0.642906,2.868744,-0.315239,5.230619
-6.128185,-4.257775,0.532918,0.594682,2.784917,-0.327465,5.180885
-6.375257,-4.153501,0.618115,0.564985,2.699135,-0.315591,5.124622
-6.617245,-4.026066,0.681849,0.528051,2.614287,-0.308701,5.061059
-6.849986,-3.877064,0.734928,0.503272,2.530586,-0.300702,4.989654
-7.069880,-3.709032,0.795330,0.508370,2.451158,-0.276496,4.909562
-7.274863,-3.526087,0.877283,0.551217,2.379555,-0.246827,4.818871
-7.464315,-3.332608,0.918388,0.567212,2.316285,-0.220893,4.715089
-7.639026,-3.131633,0.961097,0.594803,2.257576,-0.218844,4.595412
-7.800142,-2.923030,1.050158,0.679442,2.191633,-0.281416,4.456768
-7.944554,-2.704424,1.116622,0.757378,2.109247,-0.349810,4.296954
-8.067379,-2.475642,1.149648,0.825552,2.009715,-0.414938,4.116575
-8.165019,-2.234809,1.135086,0.889014,1.891194,-0.485391,3.920733
-8.233213,-1.975887,1.114557,0.999743,1.762927,-0.467038,3.713324
-8.269560,-1.697410,1.065065,1.120335,1.636942,-0.435704,3.499386
-8.271064,-1.404485,0.986343,1.221457,1.506846,-0.463105,3.287703
-8.231789,-1.107588,0.903453,1.303847,1.367189,-0.467474,3.092239
-8.148214,-0.809477,0.827939,1.360061,1.168383,-0.827501,2.922101
-7.988692,-0.536456,0.747725,1.362075,0.862489,-1.222856,2.791127
-7.752832,-0.347900,0.582130,1.240070,0.536149,-1.002635,2.708738
-7.493320,-0.242103,0.468757,1.134043,0.322846,-0.488908,2.665188
-7.238204,-0.175731,0.431118,1.072082,0.220992,-0.262219,2.647215
-6.986707,-0.128287,0.450988,1.049012,0.166030,-0.162297,2.649022
-6.737584,-0.091840,0.481005,1.018995,0.125079,-0.162400,2.666697
-6.490233,-0.065862,0.516221,0.983779,0.085200,-0.158000,2.696521
-6.244607,-0.049737,0.549822,0.950178,0.048438,-0.139918,2.735888
-5.999954,-0.042096,0.571154,0.922346,0.017535,-0.111845,2.782617
-5.755193,-0.041154,0.541168,0.858832,-0.006201,-0.081932,2.836933
-5.509877,-0.045135,0.554522,0.844978,-0.020498,-0.034727,2.900714
-5.263973,-0.051224,0.563563,0.816937,-0.025124,-0.002976,2.976441
-5.017872,-0.057499,0.534221,0.765779,-0.024721,0.006256,3.065719
-4.771804,-0.063393,0.536321,0.762879,-0.021660,0.018588,3.169965
-4.525438,-0.068167,0.518425,0.753775,-0.014971,0.035656,3.291270
-4.278520,-0.070779,0.477300,0.726800,-0.004426,0.049701,3.431755
-4.030978,-0.070355,0.498087,0.772813,0.008399,0.053926,3.593487
-3.782900,-0.066616,0.529183,0.838717,0.021665,0.053156,3.777701
-3.534977,-0.059608,0.530188,0.881912,0.033496,0.042350,3.981748
-3.287831,-0.050026,0.556062,0.956338,0.042152,0.027652,4.202005
-3.041895,-0.038811,0.573932,1.026068,0.045808,0.001933,4.434648
-2.797191,-0.027535,0.560766,1.049434,0.043700,-0.019178,4.675918
-2.552697,-0.017420,0.589818,1.110182,0.038514,-0.023127,4.922345
-2.307562,-0.008668,0.576289,1.120411,0.032683,-0.024393,5.170369
-2.061556,-0.001362,0.555502,1.112198,0.026887,-0.022703,5.416397
-1.814621,0.004589,0.567377,1.125223,0.021436,-0.021458,5.656790
-1.566916,0.009243,0.527638,1.092662,0.015759,-0.024363,5.887826
-1.318503,0.012408,0.515008,1.084992,0.009643,-0.024861,6.105801
-1.069243,0.014042,0.521225,1.078775,0.003990,-0.020504,6.307199
-0.819063,0.014400,0.537624,1.062376,-0.000432,-0.014865,6.489209
-0.568018,0.013825,0.558963,1.034537,-0.003390,-0.008724,6.649182
-0.316201,0.012696,0.574406,0.990494,-0.005002,-0.004096,6.784488
-0.063757,0.011303,0.620237,0.962563,-0.006367,-0.006714,6.892535
0.189200,0.009478,0.613114,0.869886,-0.007864,-0.005133,6.971556
0.442602,0.007321,0.601927,0.792873,-0.008973,-0.003619,7.023334
0.696339,0.004928,0.597058,0.742142,-0.009338,0.000731,7.050694
0.950283,0.002580,0.525600,0.648900,-0.006643,0.020511,7.056522
1.204030,0.001555,0.489570,0.616130,-0.000061,0.031439,7.043674
1.457088,0.002549,0.503366,0.655934,0.007857,0.031162,7.014935
1.709259,0.005525,0.555006,0.754894,0.015207,0.027112,6.973074
1.960526,0.010205,0.568911,0.836589,0.020088,0.011664,6.919835
2.211239,0.015610,0.572879,0.928621,0.017787,-0.030107,6.853135
2.461410,0.019115,0.577143,1.023357,0.013705,-0.002469,6.771181
2.710569,0.022453,0.559100,1.062300,0.014494,0.008838,6.673280
2.959012,0.026328,0.576222,1.123378,0.013217,-0.019160,6.557320
3.207202,0.029018,0.552085,1.130515,0.006921,-0.031555,6.421234
3.455421,0.029764,0.499721,1.100279,-0.001171,-0.033568,6.264596
3.704235,0.028436,0.499605,1.109595,-0.006067,-0.005845,6.086564
3.953979,0.026739,0.519699,1.133701,0.001734,0.067943,5.886384
4.205033,0.029304,0.538240,1.161760,0.030670,0.161875,5.663686
4.457469,0.042185,0.538251,1.156749,0.079410,0.223499,5.417229
4.710542,0.069531,0.535505,1.133895,0.147084,0.307321,5.145948
4.963134,0.117102,0.563794,1.133906,0.240126,0.415825,4.849751
5.212240,0.192372,0.538906,1.065294,0.357275,0.485415,4.530247
5.453162,0.300027,0.520505,0.989395,0.485510,0.488525,4.196814
5.681832,0.440146,0.462112,0.865788,0.621044,0.526334,3.860977
