x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
-6.371679,-4.146057,0.609855,0.573245,2.694336,-0.303516,4.418245
-6.612646,-4.018205,0.672742,0.537158,2.612674,-0.298730,4.424977
-6.844744,-3.869566,0.725780,0.512420,2.531628,-0.292769,4.423244
-7.064473,-3.702439,0.786804,0.516896,2.454300,-0.270467,4.410905
-7.269779,-3.520700,0.869876,0.558624,2.384232,-0.242669,4.384866
-7.459961,-3.328529,0.912422,0.573178,2.321933,-0.218639,4.341793
-7.635672,-3.128835,0.956730,0.599170,2.263635,-0.218571,4.278455
-7.797919,-2.921409,1.047406,0.682194,2.197555,-0.283181,4.191819
-7.943486,-2.703773,1.115371,0.758629,2.114508,-0.353488,4.079578
-8.067379,-2.475642,1.149648,0.825552,2.013864,-0.419984,3.941936
-8.165884,-2.235105,1.136000,0.888100,1.894061,-0.489973,3.784111
-8.234704,-1.976190,1.116078,0.998222,1.764617,-0.470815,3.610558
-8.271399,-1.697546,1.066910,1.118490,1.637599,-0.438759,3.426092
-8.272960,-1.404377,0.988241,1.219559,1.506639,-0.465368,3.238973
-8.233475,-1.107250,0.905173,1.302127,1.366294,-0.469005,3.062775
-8.149468,-0.808951,0.829299,1.358701,1.167036,-0.827727,2.907076
-7.989368,-0.535882,0.748612,1.361188,0.860997,-1.221891,2.785942
-7.753041,-0.347550,0.582538,1.239662,0.534694,-1.001752,2.709153
-7.493320,-0.242103,0.468757,1.134043,0.321545,-0.487867,2.668148
-7.238136,-0.176032,0.430808,1.072392,0.219960,-0.261137,2.650761
-6.986619,-0.128816,0.450451,1.049549,0.165269,-0.161305,2.651929
-6.737499,-0.092531,0.480309,1.019691,0.124559,-0.161512,2.668270
-6.490168,-0.066657,0.515423,0.984577,0.084893,-0.157215,2.696521
-6.244569,-0.050584,0.548973,0.951027,0.048316,-0.139229,2.734435
-5.999942,-0.042952,0.570297,0.923203,0.017575,-0.111249,2.779888
-5.755201,-0.041982,0.540339,0.859661,-0.006025,-0.081429,2.833091
-5.509896,-0.045905,0.553752,0.845748,-0.020209,-0.034318,2.895916
