x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,0.032858,-0.850938,4.912440
0.657439,-7.274874,0.938806,0.461194,-0.044133,0.211263,4.950787
0.901815,-7.279352,0.939508,0.460492,0.006190,0.200694,4.980706
1.146096,-7.271850,0.953938,0.446062,0.053960,0.190529,5.003033
1.389589,-7.253007,0.931474,0.371626,0.099875,0.185824,5.018579
1.631576,-7.223200,0.962995,0.337005,0.144963,0.184502,5.028164
1.871165,-7.182703,1.018977,0.318223,0.191310,0.197510,5.032615
2.107348,-7.131053,1.138590,0.359210,0.241058,0.213970,5.032782
2.339760,-7.067504,1.174312,0.332388,0.292301,0.211496,5.029496
2.567977,-6.992441,1.284621,0.391179,0.344451,0.223111,5.023558
2.791018,-6.905614,1.346500,0.417100,0.398823,0.230955,5.015757
3.008661,-6.806734,1.390240,0.446660,0.452766,0.219885,5.006839
3.221247,-6.696320,1.411642,0.475958,0.502736,0.197243,4.997523
3.429153,-6.575522,1.409904,0.499196,0.547459,0.174927,4.988553
3.632623,-6.445539,1.394117,0.522383,0.587679,0.158285,4.980706
3.831940,-6.307185,1.347268,0.529332,0.624022,0.141195,4.974568
4.027689,-6.161092,1.290745,0.539655,0.655789,0.118924,4.969896
4.220680,-6.008097,1.240925,0.563875,0.683046,0.102469,4.966228
4.411516,-5.848768,1.192585,0.596515,0.707429,0.093594,4.963087
4.600718,-5.683139,1.135487,0.628713,0.730115,0.086682,4.959963
4.788889,-5.510972,1.104385,0.694515,0.752218,0.086328,4.956311
4.976475,-5.331525,1.057116,0.754384,0.776827,0.102635,4.950758
5.162995,-5.143225,1.016169,0.839231,0.811151,0.155269,4.938603
5.345273,-4.943225,0.947342,0.903558,0.861549,0.216477,4.913745
5.518653,-4.728811,0.890196,0.975504,0.928465,0.268598,4.869468
5.678331,-4.498064,0.840777,1.048223,1.012121,0.326599,4.798504
5.818800,-4.248657,0.804296,1.119004,1.115431,0.392879,4.692734
5.933004,-3.977995,0.734253,1.134747,1.242389,0.468749,4.542615
6.010980,-3.684657,0.710519,1.172881,1.396298,0.541565,4.336763
6.040319,-3.369258,0.692354,1.185646,1.582132,0.617626,4.060415
6.003580,-3.031785,0.622348,1.110152,1.809725,0.703350,3.687755
5.872570,-2.680583,0.597944,1.039856,2.082878,0.798457,3.202036
5.630431,-2.367931,0.550619,0.919881,2.392248,0.788759,2.736339
5.282851,-2.131924,0.588814,0.860486,2.760871,1.009522,2.428531
4.846597,-2.054202,0.682613,0.844287,-3.082667,1.176005,2.272828
4.446111,-2.181287,0.712931,0.793369,-2.630708,1.180455,2.215249
4.184685,-2.425218,0.651154,0.703346,-2.282764,0.724040,2.202366
4.019706,-2.675407,0.564252,0.634048,-2.093777,0.438292,2.199642
3.898665,-2.921326,0.515010,0.629690,-2.002383,0.198440,2.194880
3.796367,-3.160354,0.466615,0.645185,-1.969648,0.043741,2.199642
3.699410,-3.394122,0.479854,0.733846,-1.971136,-0.057552,2.224038
3.600573,-3.623013,0.468761,0.801139,-1.996098,-0.143276,2.262325
3.494724,-3.846021,0.446131,0.852969,-2.042088,-0.229810,2.311634
3.377340,-4.061074,0.421331,0.886369,-2.108608,-0.314121,2.370924
3.244748,-4.265120,0.407079,0.907921,-2.195631,-0.402598,2.439228
3.093856,-4.454129,0.382156,0.912844,-2.299044,-0.454770,2.515580
2.924266,-4.624499,0.348129,0.918571,-2.410343,-0.476066,2.598975
2.738534,-4.772914,0.292794,0.917606,-2.525843,-0.502155,2.688379
2.540334,-4.896136,0.229371,0.932629,-2.645081,-0.521860,2.782717
2.332263,-4.993025,0.229211,1.023589,-2.756646,-0.450798,2.880839
2.118632,-5.066992,0.220139,1.101661,-2.853191,-0.405085,2.981536
1.902996,-5.120376,0.228545,1.173855,-2.938625,-0.362528,3.083675
1.686486,-5.155928,0.261154,1.232746,-3.018840,-0.365829,3.186100
