x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.436858,-7.336630,0.870546,0.529454,0.081753,0.442799,5.259327
0.741673,-7.293654,0.928840,0.471160,0.154351,0.115030,5.207163
0.983258,-7.251616,0.969652,0.430348,0.163696,-0.076240,5.188127
1.205433,-7.217053,1.006850,0.393150,0.143414,-0.100227,5.179033
1.421339,-7.188355,0.992953,0.310147,0.122651,-0.090469,5.175858
1.629823,-7.164738,1.021129,0.278871,0.082564,-0.268790,5.176370
1.854328,-7.152524,1.051976,0.285224,0.109042,0.482751,5.179404
2.078438,-7.115625,1.161352,0.336448,0.143356,-0.180052,5.183939
2.296991,-7.088627,1.168247,0.338453,0.139743,0.143424,5.189561
2.528696,-7.052292,1.244357,0.431443,0.177059,0.177652,5.195856
2.766175,-7.004674,1.268488,0.495112,0.225503,0.220734,5.201946
3.008539,-6.942214,1.272652,0.564248,0.282911,0.238117,5.207163
3.253904,-6.862888,1.254325,0.633275,0.344260,0.239191,5.210712
3.499669,-6.766125,1.214567,0.694533,0.407300,0.239750,5.211194
3.743160,-6.651810,1.164564,0.751936,0.472375,0.245422,5.206650
3.981793,-6.519780,1.089424,0.787176,0.539769,0.250158,5.194712
4.213084,-6.370271,1.012576,0.817824,0.608946,0.253176,5.172083
4.435068,-6.203689,0.952563,0.852237,0.680764,0.264563,5.135037
4.646004,-6.019638,0.906442,0.882658,0.757285,0.281912,5.079800
4.843890,-5.817230,0.866254,0.897946,0.839464,0.299539,5.002578
5.025714,-5.596478,0.869139,0.929761,0.925952,0.311649,4.902131
5.186059,-5.362279,0.874374,0.937126,1.010750,0.291747,4.787560
5.323202,-5.122026,0.900896,0.954504,1.090395,0.285739,4.668515
5.437705,-4.879384,0.908591,0.942309,1.165625,0.275538,4.553327
5.531185,-4.637107,0.930412,0.935288,1.229619,0.213890,4.448086
5.609235,-4.396286,0.953700,0.935300,1.275642,0.145455,4.354439
5.677869,-4.154649,0.975014,0.948286,1.313605,0.156147,4.260884
5.736843,-3.911112,0.943138,0.925862,1.359443,0.211237,4.153058
5.782531,-3.666846,0.934930,0.948470,1.416121,0.237937,4.015709
5.814261,-3.414596,0.907140,0.970860,1.493410,0.326150,3.829611
5.824707,-3.122937,0.803894,0.928606,1.663737,0.733926,3.563006
5.754950,-2.778277,0.741213,0.896587,1.964740,1.054225,3.187406
5.549228,-2.460208,0.672580,0.797920,2.359404,1.156765,2.806689
