x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.421141,-7.384617,0.821606,0.578394,0.059996,0.607659,3.276100
0.664443,-7.351737,0.861644,0.538356,0.139729,0.044166,3.422996
0.906662,-7.316330,0.902245,0.497755,0.151145,0.049096,3.553242
1.147838,-7.278113,0.947517,0.452483,0.163810,0.054669,3.667470
1.387821,-7.236799,0.947772,0.355328,0.178437,0.065543,3.766312
1.626307,-7.191819,0.994819,0.305181,0.196030,0.079632,3.850401
1.862675,-7.142502,1.060068,0.277132,0.218615,0.107768,3.920369
2.096122,-7.087442,1.183629,0.314171,0.248282,0.139502,3.976849
2.326655,-7.024877,1.218911,0.287789,0.283173,0.152548,4.020472
2.554137,-6.954163,1.325326,0.350474,0.322757,0.180022,4.051872
2.777701,-6.874024,1.380785,0.382815,0.368436,0.204174,4.071681
2.997229,-6.783100,1.416496,0.420404,0.417642,0.209359,4.080535
3.212925,-6.680895,1.429171,0.458429,0.466800,0.202461,4.079068
3.424700,-6.567677,1.418918,0.490182,0.514558,0.195556,4.067913
3.632117,-6.443901,1.395746,0.520754,0.561580,0.193998,4.047701
3.834649,-6.309756,1.343567,0.533033,0.608418,0.191666,4.019062
4.031953,-6.165389,1.284688,0.545712,0.654253,0.183471,3.982629
4.223806,-6.011298,1.236419,0.568381,0.699007,0.180527,3.939032
4.409721,-5.847839,1.194471,0.594629,0.744141,0.184239,3.888902
4.589045,-5.675018,1.149553,0.614647,0.790575,0.188715,3.832872
4.761120,-5.492784,1.137374,0.661526,0.839061,0.198186,3.771573
4.925040,-5.300878,1.116746,0.694754,0.890834,0.212047,3.705637
5.079611,-5.098903,1.110376,0.745024,0.945850,0.220566,3.635694
5.223804,-4.886736,1.081174,0.769726,1.004108,0.233678,3.562376
5.356187,-4.664245,1.065052,0.800648,1.065658,0.241803,3.486319
5.475549,-4.431495,1.054424,0.834576,1.131806,0.263495,3.408163
5.579836,-4.187937,1.051211,0.872089,1.208555,0.314792,3.328543
5.664687,-3.932403,1.006778,0.862222,1.302413,0.381203,3.248098
5.723841,-3.664318,0.998598,0.884802,1.416899,0.451078,3.167464
5.749744,-3.384090,0.983340,0.894660,1.557756,0.541982,3.087277
5.731313,-3.091333,0.901066,0.831434,1.741829,0.695112,3.008167
5.646996,-2.789208,0.848537,0.789263,1.989034,0.904739,2.930824
5.473248,-2.510706,0.763469,0.707031,2.291775,0.953898,2.855929
5.205515,-2.286841,0.762568,0.686732,2.674593,1.289857,2.783996
4.846799,-2.194853,0.823679,0.703221,-3.138937,1.498823,2.715997
4.501193,-2.288712,0.833946,0.672354,-2.651509,1.482717,2.652632
4.267626,-2.503839,0.765795,0.588705,-2.270777,0.911170,2.593088
4.119143,-2.742315,0.684504,0.513796,-2.051512,0.575744,2.538724
