x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.421141,-7.384617,0.821606,0.578394,0.059996,0.607659,3.276100
0.664443,-7.351737,0.861644,0.538356,0.139729,0.044166,3.277505
0.906662,-7.316330,0.902245,0.497755,0.151145,0.049096,3.227333
1.147838,-7.278113,0.947517,0.452483,0.163810,0.054669,3.135832
1.387821,-7.236799,0.947772,0.355328,0.178437,0.065543,3.013250
1.626307,-7.191819,0.994819,0.305181,0.196030,0.079632,2.869835
1.862675,-7.142502,1.060068,0.277132,0.218615,0.107768,2.715836
2.096122,-7.087442,1.183629,0.314171,0.248282,0.139502,2.561501
2.326655,-7.024877,1.218911,0.287789,0.283173,0.152548,2.417079
2.554137,-6.954163,1.325326,0.350474,0.322757,0.180022,2.292819
2.777701,-6.874024,1.380785,0.382815,0.368436,0.204174,2.198965
2.997229,-6.783100,1.416496,0.420404,0.417642,0.209359,2.142717
3.212925,-6.680895,1.429171,0.458429,0.466800,0.202461,2.119153
3.424700,-6.567677,1.418918,0.490182,0.514558,0.195556,2.120328
3.632117,-6.443901,1.395746,0.520754,0.561580,0.193998,2.138299
3.834649,-6.309756,1.343567,0.533033,0.608418,0.191666,2.165125
4.031953,-6.165389,1.284688,0.545712,0.654253,0.183471,2.192863
4.223806,-6.011298,1.236419,0.568381,0.699007,0.180527,2.213567
4.409721,-5.847839,1.194471,0.594629,0.744141,0.184239,2.219294
4.589045,-5.675018,1.149553,0.614647,0.790575,0.188715,2.204135
4.761120,-5.492784,1.137374,0.661526,0.839061,0.198186,2.170337
4.925040,-5.300878,1.116746,0.694754,0.890834,0.212047,2.122187
5.079611,-5.098903,1.110376,0.745024,0.945850,0.220566,2.063972
5.223804,-4.886736,1.081174,0.769726,1.004108,0.233678,1.999977
5.356187,-4.664245,1.065052,0.800648,1.065658,0.241803,1.934496
5.475549,-4.431495,1.054424,0.834576,1.131806,0.263495,1.871823
5.579836,-4.187937,1.051211,0.872089,1.208555,0.314792,1.816245
5.664687,-3.932403,1.006778,0.862222,1.302413,0.381203,1.772047
5.723841,-3.664318,0.998598,0.884802,1.416899,0.451078,1.742590
5.749744,-3.384090,0.983340,0.894660,1.557756,0.541982,1.727580
5.731313,-3.091333,0.901066,0.831434,1.741829,0.695112,1.725807
5.646996,-2.789208,0.848537,0.789263,1.989034,0.904739,1.736050
5.473248,-2.510706,0.763469,0.707031,2.291775,0.953898,1.757060
5.205515,-2.286841,0.762568,0.686732,2.674593,1.289857,1.787639
4.846799,-2.194853,0.823679,0.703221,-3.138937,1.498823,1.826360
4.501193,-2.288712,0.833946,0.672354,-2.651509,1.482717,1.871798
4.267626,-2.503839,0.765795,0.588705,-2.270777,0.911170,1.923898
4.119143,-2.742315,0.684504,0.513796,-2.051512,0.575744,1.981110
4.015591,-2.987109,0.649494,0.495206,-1.934868,0.280218,2.042140
3.932741,-3.231486,0.620618,0.491182,-1.888312,0.073423,2.105738
3.855529,-3.474162,0.655356,0.558344,-1.888783,-0.078505,2.170684
3.773913,-3.714016,0.664507,0.605393,-1.925767,-0.213051,2.235777
3.679428,-3.949248,0.657670,0.641430,-1.996349,-0.342836,2.299816
3.564271,-4.176547,0.641046,0.666654,-2.096806,-0.445418,2.361600
3.422900,-4.391103,0.625392,0.689608,-2.214884,-0.476781,2.420181
3.255218,-4.588115,0.592185,0.702815,-2.336609,-0.469667,2.475613
3.064643,-4.763676,0.546262,0.720438,-2.458234,-0.474868,2.528197
2.855002,-4.913984,0.476256,0.734144,-2.582665,-0.497253,2.578239
2.630925,-5.034948,0.395605,0.766395,-2.711543,-0.522136,2.626039
2.397588,-5.123791,0.375713,0.877087,-2.834945,-0.470128,2.671925
2.161266,-5.183659,0.344496,0.977304,-2.944624,-0.431352,2.716200
1.926119,-5.217875,0.328766,1.073634,-3.042371,-0.390625,2.759175
1.694250,-5.230149,0.335763,1.158137,-3.131601,-0.375954,2.801163
1.465853,-5.222475,0.372675,1.226525,3.066774,-0.360614,2.842484
1.238408,-5.195980,0.436334,1.265866,2.997402,-0.241172,2.883446
1.007668,-5.155947,0.522680,1.275120,2.958435,-0.094779,2.924353
0.772269,-5.109635,0.526742,1.165758,2.945091,-0.018386,2.965501
0.532848,-5.061424,0.564747,1.054653,2.946283,0.027397,3.007197
0.289375,-5.014103,0.605517,0.918283,2.954563,0.039297,3.049747
0.042379,-4.968607,0.664956,0.780744,2.964276,0.038203,3.093459
-0.207191,-4.925119,0.745263,0.651137,2.973807,0.037207,3.138483
-0.458292,-4.883805,0.840936,0.530964,2.984499,0.047030,3.184343
-0.709686,-4.845525,0.948374,0.423726,2.999012,0.067548,3.230410
-0.959969,-4.811787,1.069375,0.346325,3.018131,0.084433,3.276050
-1.207839,-4.783708,1.168339,0.275661,3.040105,0.092294,3.320632
-1.452001,-4.761680,1.265163,0.239837,3.065502,0.115498,3.363523
-1.692001,-4.746796,1.346630,0.228270,3.097407,0.149571,3.404093
-1.929301,-4.740576,1.379344,0.217956,3.133096,0.149064,3.441717
-2.166973,-4.742760,1.374686,0.225314,-3.121548,0.090016,3.475771
-2.408025,-4.750173,1.349729,0.245171,-3.109269,0.012917,3.505623
-2.652752,-4.758468,1.326350,0.289250,-3.110614,-0.023521,3.530638
-2.899458,-4.765402,1.300725,0.358275,-3.117038,-0.028563,3.550181
-3.147598,-4.770621,1.220434,0.400566,-3.125977,-0.043292,3.563624
-3.397718,-4.773183,1.143855,0.464045,-3.139832,-0.067294,3.570334
-3.649809,-4.771505,0.946467,0.417733,3.123710,-0.088456,3.569682
-3.903587,-4.764136,0.745647,0.373853,3.097606,-0.117111,3.561035
-4.158587,-4.749112,0.659175,0.435125,3.064086,-0.145449,3.543925
-4.414014,-4.724495,0.695430,0.609370,3.022241,-0.180977,3.518527
-4.668713,-4.687936,0.624389,0.658811,2.971115,-0.217164,3.485178
-4.920928,-4.637230,0.534234,0.665766,2.911493,-0.247413,3.444218
-5.168658,-4.570825,0.492244,0.696656,2.845005,-0.272213,3.395986
-5.409897,-4.487801,0.442898,0.701602,2.772804,-0.294998,3.340824
