x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,-0.064235,0.316954,4.912440
0.674749,-7.264496,0.951813,0.448187,0.004827,0.244738,4.950787
0.923856,-7.255327,0.965202,0.434798,0.063101,0.218465,4.980706
1.163802,-7.233595,0.992246,0.407754,0.113633,0.198114,5.003033
1.396993,-7.201330,0.982516,0.320584,0.159365,0.188573,5.018579
1.625254,-7.159427,1.027031,0.272969,0.202988,0.186384,5.028164
1.849562,-7.108181,1.096345,0.240855,0.247611,0.201110,5.032615
2.070094,-7.046972,1.229651,0.268149,0.296138,0.221969,5.032782
2.287346,-6.974609,1.279491,0.227209,0.347247,0.224089,5.029496
2.501258,-6.890929,1.404457,0.271343,0.400640,0.241273,5.023558
2.710641,-6.795323,1.481634,0.281966,0.457946,0.256071,5.015757
2.915151,-6.686924,1.541511,0.295389,0.516612,0.250026,5.006839
3.115070,-6.565579,1.580089,0.307511,0.572502,0.228100,4.997523
3.310492,-6.432124,1.596676,0.312424,0.623541,0.204114,4.988553
3.501106,-6.287915,1.600406,0.316094,0.669967,0.184988,4.980706
3.686684,-6.134106,1.574281,0.302319,0.712064,0.164513,4.974568
3.867601,-5.971585,1.539677,0.290723,0.748870,0.138516,4.969896
4.044442,-5.801574,1.512949,0.291851,0.780495,0.119768,4.966228
4.217337,-5.625261,1.488855,0.300245,0.808728,0.109038,4.963087
4.386466,-5.443207,1.457127,0.307073,0.834760,0.100461,4.959963
4.552180,-5.255614,1.452465,0.346435,0.858885,0.092399,4.956311
4.714628,-5.062886,1.432172,0.379328,0.879762,0.073898,4.950758
4.873494,-4.867121,1.416195,0.439205,0.899139,0.080554,4.938603
5.026999,-4.669945,1.366841,0.484059,0.920566,0.091073,4.913745
5.174626,-4.471190,1.319994,0.545706,0.943192,0.091319,4.869468
5.317039,-4.270138,1.268037,0.620963,0.969373,0.120493,4.798504
5.453749,-4.064441,1.213543,0.709757,1.014645,0.243706,4.692734
5.579246,-3.848314,1.111770,0.757230,1.096981,0.409694,4.542615
5.684130,-3.615159,1.045695,0.837705,1.223818,0.573598,4.336763
5.755893,-3.359809,0.977910,0.900090,1.401776,0.743592,4.060415
5.776103,-3.076196,0.854728,0.877772,1.645635,0.924430,3.687755
5.711161,-2.763218,0.779535,0.858265,1.947747,1.017194,3.202036
5.534409,-2.465675,0.687722,0.782778,2.281693,0.944628,2.736339
5.245204,-2.222092,0.686546,0.762754,2.670131,1.161194,2.428531
4.850022,-2.116771,0.745278,0.781622,3.126524,1.297206,2.272828
4.462520,-2.210297,0.746260,0.760040,-2.694967,1.249887,2.215249
4.192575,-2.431622,0.661308,0.693192,-2.343087,0.752106,2.202366
4.013498,-2.671248,0.556793,0.641507,-2.149328,0.460239,2.199642
3.879097,-2.911628,0.493175,0.651525,-2.051785,0.220931,2.194880
3.765439,-3.146576,0.432760,0.679040,-2.012829,0.067415,2.199642
3.659170,-3.376327,0.435857,0.777843,-2.008191,-0.033527,2.224038
3.553073,-3.600737,0.416297,0.853603,-2.027072,-0.119804,2.262325
