x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.440510,-7.472025,0.735101,0.664899,0.029002,0.119039,7.895988
0.753987,-7.457961,0.764072,0.635928,0.073619,0.223808,7.589376
1.007128,-7.430236,0.789444,0.610556,0.111876,0.024377,7.392231
1.233638,-7.404074,0.817714,0.582286,0.115376,0.003501,7.229243
1.452584,-7.378612,0.800147,0.502953,0.116060,0.002743,7.089338
1.658524,-7.354540,0.829170,0.470830,0.097112,-0.164419,6.965363
1.891178,-7.335885,0.864949,0.472251,0.141740,0.521816,6.852500
2.123641,-7.288169,0.982985,0.514815,0.191068,-0.102919,6.748001
2.341020,-7.248873,1.002062,0.504638,0.202238,0.194423,6.648557
2.575368,-7.195547,1.093691,0.582109,0.250549,0.216184,6.551575
2.814032,-7.127816,1.136374,0.627226,0.308393,0.249665,6.454650
3.054951,-7.042772,1.161899,0.675001,0.373562,0.261874,6.354738
3.295134,-6.939240,1.167551,0.720049,0.441449,0.259385,6.248340
3.531604,-6.817529,1.154051,0.755049,0.509665,0.255380,6.131616
3.761897,-6.678358,1.132070,0.784430,0.578303,0.256142,6.000449
3.983829,-6.522342,1.086152,0.790448,0.647718,0.256906,5.850143
4.195400,-6.350365,1.039203,0.791197,0.717363,0.254788,5.676556
4.395283,-6.163384,1.009196,0.795604,0.787702,0.259317,5.483175
4.582366,-5.961612,0.992562,0.796538,0.860653,0.270746,5.276023
4.755220,-5.744744,0.980782,0.783418,0.937587,0.284647,5.061031
4.911603,-5.513086,1.010473,0.788427,1.018015,0.295427,4.843818
5.047699,-5.270663,1.040317,0.771183,1.095346,0.265113,4.628742
5.163487,-5.023840,1.088378,0.767022,1.164437,0.242869,4.418250
5.260482,-4.776176,1.113676,0.737224,1.225838,0.218605,4.213467
5.341014,-4.529784,1.148777,0.716923,1.274239,0.152492,4.015349
5.410361,-4.285681,1.181262,0.707738,1.305917,0.095499,3.831050
5.472779,-4.044018,1.208039,0.715261,1.333395,0.125916,3.657295
5.526432,-3.805980,1.178353,0.690647,1.372045,0.193345,3.486491
5.567793,-3.572274,1.169571,0.713829,1.423756,0.238430,3.307450
5.595768,-3.337839,1.138723,0.739277,1.500465,0.386115,3.102806
5.601992,-3.086828,1.029517,0.702983,1.671737,0.897887,2.839816
5.542394,-2.810871,0.956254,0.681546,1.971843,1.322752,2.495237
5.381265,-2.566279,0.871232,0.599268,2.353560,1.411970,2.176556
5.137200,-2.403538,0.897573,0.551727,2.780307,1.616402,1.992263
4.846774,-2.364310,0.992806,0.534094,-3.044713,1.786368,1.922465
4.591446,-2.456576,1.024241,0.482059,-2.594558,1.675666,1.914862
4.413087,-2.628439,0.956880,0.397620,-2.281493,0.773754,1.930371
4.272889,-2.826673,0.859184,0.339116,-2.130798,0.449425,1.947755
4.152845,-3.043530,0.797044,0.347656,-2.050474,0.206408,1.963223
4.042717,-3.269140,0.735919,0.375881,-2.016738,0.064452,1.992263
3.935251,-3.498690,0.737841,0.475859,-2.013931,-0.041356,2.045235
3.824485,-3.728948,0.716469,0.553431,-2.036247,-0.132489,2.114077
3.704894,-3.957335,0.683961,0.615139,-2.081817,-0.220346,2.193240
3.571251,-4.180586,0.649114,0.658586,-2.149895,-0.302993,2.279115
3.419148,-4.394337,0.624132,0.690868,-2.240148,-0.387299,2.368272
3.245499,-4.592306,0.587311,0.707689,-2.348445,-0.440662,2.457432
3.051066,-4.768167,0.539751,0.726949,-2.466717,-0.468346,2.543377
2.839513,-4.917184,0.468892,0.741508,-2.591108,-0.500524,2.623020
2.615529,-5.035488,0.387716,0.774284,-2.720603,-0.528979,2.693696
2.384422,-5.120956,0.367367,0.885433,-2.843275,-0.469015,2.755358
2.152338,-5.177916,0.336071,0.985729,-2.949910,-0.423108,2.817843
1.922638,-5.210572,0.320855,1.081545,-3.043193,-0.377684,2.892821
1.695900,-5.222975,0.328858,1.165042,-3.129018,-0.374431,2.990744
1.470926,-5.216252,0.366505,1.232695,3.068182,-0.383443,3.121966
1.245044,-5.189818,0.429502,1.272698,2.991213,-0.289440,3.299324
1.014673,-5.147119,0.512508,1.285292,2.939204,-0.158584,3.541260
0.779374,-5.094263,0.509537,1.182963,2.908972,-0.094812,3.859607
0.540800,-5.034855,0.535904,1.083496,2.890610,-0.055575,4.227238
0.299638,-4.971264,0.559852,0.963948,2.880510,-0.025942,4.603484
0.056434,-4.905441,0.598275,0.847425,2.876246,-0.008110,4.944126
-0.188189,-4.838695,0.654579,0.741821,2.876249,0.008049,5.212369
-0.433923,-4.772186,0.724435,0.647465,2.881581,0.033802,5.409441
-0.680721,-4.707665,0.805398,0.566702,2.894590,0.068308,5.547411
-0.928463,-4.647487,0.900345,0.515355,2.915762,0.098085,5.640619
-1.176800,-4.593691,0.974630,0.469370,2.943485,0.120376,5.704011
-1.425523,-4.547707,1.049076,0.455924,2.977978,0.152596,5.749970
-1.674663,-4.511499,1.110899,0.464001,3.019182,0.174828,5.782032
-1.924161,-4.486361,1.125821,0.471479,3.063322,0.176896,5.802390
-2.174207,-4.472319,1.105224,0.494776,3.102133,0.132862,5.813395
-2.424691,-4.466600,1.066941,0.527959,3.127244,0.067613,5.817271
-2.675475,-4.465126,1.033555,0.582045,3.140261,0.036207,5.816162
-2.926633,-4.465932,1.001606,0.657394,-3.133968,0.035148,5.812313
-3.177942,-4.468957,0.918987,0.702013,-3.126339,0.025624,5.808044
-3.428833,-4.473593,0.844519,0.763381,-3.122298,0.006569,5.805609
-3.678807,-4.478623,0.654061,0.710139,-3.122660,-0.009544,5.807149
-3.927412,-4.483033,0.465345,0.654155,-3.127960,-0.033270,5.814358
-4.174280,-4.485377,0.396512,0.697788,-3.139021,-0.056549,5.826993
-4.419185,-4.484298,0.456279,0.848521,3.126560,-0.087457,5.842568
-4.662080,-4.478044,0.414969,0.868231,3.101479,-0.119017,5.858224
-4.903285,-4.464868,0.361075,0.838925,3.069607,-0.144450,5.871322
-5.143500,-4.443329,0.362208,0.826692,3.031669,-0.169006,5.879313
-5.384062,-4.411806,0.362933,0.781567,2.984918,-0.214355,5.879369
-5.626205,-4.367076,0.400541,0.744859,2.926154,-0.260706,5.868606
-5.870157,-4.305431,0.430417,0.676983,2.855227,-0.301247,5.845122
-6.114921,-4.223169,0.495857,0.631743,2.775567,-0.315810,5.807082
-6.358344,-4.118310,0.579070,0.604030,2.693608,-0.305542,5.752264
-6.597015,-3.991488,0.641788,0.568112,2.612212,-0.300334,5.678391
-6.826963,-3.844128,0.694743,0.543457,2.531521,-0.293874,5.583511
-7.044811,-3.678467,0.755800,0.547900,2.454650,-0.270810,5.466732
-7.248622,-3.498279,0.839047,0.589453,2.385151,-0.242180,5.330411
-7.437711,-3.307687,0.881935,0.603665,2.323529,-0.217420,5.177937
-7.612662,-3.109642,0.926766,0.629134,2.266017,-0.216989,5.011653
-7.774294,-2.904183,1.018168,0.711432,2.200803,-0.282133,4.829878
-7.919337,-2.689037,1.087082,0.786918,2.118674,-0.353288,4.630496
-8.042953,-2.463895,1.122544,0.852656,2.019001,-0.420944,4.413608
-8.141597,-2.226806,1.110334,0.913766,1.900013,-0.493134,4.183121
-8.211208,-1.971418,1.092102,1.022198,1.771141,-0.474180,3.941192
-8.249403,-1.695921,1.044854,1.140546,1.644528,-0.442186,3.691505
-8.253008,-1.405518,0.968257,1.239543,1.513647,-0.470088,3.443114
-8.215926,-1.110764,0.887275,1.320025,1.373223,-0.474316,3.211312
-8.134815,-0.815097,0.813409,1.374591,1.173617,-0.841127,3.005828
-7.978615,-0.545026,0.734496,1.375304,0.865992,-1.246864,2.841852
-7.746491,-0.358533,0.569749,1.252451,0.537584,-1.019664,2.731102
-7.489516,-0.253450,0.456790,1.146010,0.323270,-0.496210,2.664470
-7.235593,-0.187371,0.419189,1.084011,0.220490,-0.267366,2.628465
-6.984710,-0.140306,0.438804,1.061196,0.164553,-0.166333,2.616506
-6.736033,-0.104417,0.468333,1.031667,0.122766,-0.165775,2.624268
-6.489140,-0.079159,0.502879,0.997121,0.082214,-0.160712,2.647842
-6.243977,-0.063871,0.535673,0.964327,0.044938,-0.141975,2.684438
-5.999755,-0.057152,0.556097,0.937403,0.013681,-0.113155,2.731430
-5.755367,-0.057186,0.525135,0.874865,-0.010256,-0.082549,2.788578
-5.510307,-0.062172,0.537479,0.862021,-0.024603,-0.034659,2.857322
-5.264509,-0.069266,0.545514,0.834986,-0.029123,-0.002211,2.939691
-5.018421,-0.076501,0.515211,0.784789,-0.028459,0.007602,3.036848
-4.772306,-0.083277,0.516432,0.782768,-0.024983,0.020607,3.149777
-4.525804,-0.088811,0.497777,0.774423,-0.017720,0.038241,3.280124
-4.278652,-0.092025,0.456053,0.748047,-0.006444,0.052949,3.429563
-4.030811,-0.092001,0.476441,0.794459,0.007286,0.057863,3.599713
-3.782417,-0.088410,0.507383,0.860517,0.021614,0.057658,3.791437
-3.534217,-0.081266,0.508517,0.903583,0.034553,0.046679,4.002072
-3.286882,-0.071281,0.534787,0.977613,0.044247,0.031666,4.228074
-3.040885,-0.059423,0.553296,1.046704,0.048851,0.005589,4.465696
-2.796254,-0.047294,0.540985,1.069215,0.047601,-0.015851,4.711261
-2.551901,-0.036129,0.571090,1.128910,0.043185,-0.020186,4.961395
-2.306919,-0.026149,0.558796,1.137904,0.038038,-0.021771,5.212636
-2.061058,-0.017450,0.539406,1.128294,0.032846,-0.020440,5.461476
