x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.430179,-7.088981,1.118285,0.281715,0.026965,0.075911,6.015511
0.725517,-7.078087,1.145011,0.254989,0.074806,0.322196,6.057439
0.956255,-7.049554,1.173510,0.226490,0.132849,0.088604,6.084453
1.175409,-7.017965,1.208189,0.191811,0.149681,0.060680,6.098346
1.387854,-6.984465,1.199574,0.103526,0.162776,0.060053,6.099701
1.597156,-6.948702,1.239621,0.060379,0.150076,-0.180400,6.089066
1.807791,-6.920965,1.288165,0.049035,0.198329,0.636795,6.066972
2.012822,-6.865165,1.420265,0.077535,0.256223,-0.088392,6.033943
2.221168,-6.812668,1.454433,0.052267,0.268145,0.195373,5.990526
2.430354,-6.750443,1.561822,0.113978,0.314953,0.233813,5.937271
2.638691,-6.676640,1.620424,0.143176,0.370667,0.269184,5.874764
2.845555,-6.589083,1.661580,0.175320,0.432409,0.279412,5.803508
3.050655,-6.486502,1.682082,0.205518,0.495134,0.268318,5.723857
3.252999,-6.369063,1.682012,0.227088,0.555890,0.252890,5.636126
3.450960,-6.237817,1.671290,0.245210,0.614613,0.243021,5.540700
3.643084,-6.093738,1.633699,0.242901,0.671692,0.232968,5.437717
3.828664,-5.937538,1.591400,0.239000,0.726343,0.218335,5.326258
4.007223,-5.770254,1.561592,0.243208,0.778908,0.212137,5.205137
4.177895,-5.592811,1.539930,0.249170,0.831494,0.215141,5.073295
4.339994,-5.405298,1.517099,0.247101,0.885478,0.219962,4.929491
4.493096,-5.207242,1.528825,0.270075,0.939698,0.213057,4.774451
4.637085,-4.998769,1.532790,0.278710,0.985918,0.153915,4.617178
4.773350,-4.784002,1.546340,0.309060,1.019599,0.112661,4.466966
4.902194,-4.567525,1.528291,0.322609,1.043451,0.076660,4.331474
5.025192,-4.351549,1.511422,0.354278,1.057002,0.031828,4.215545
5.144651,-4.137904,1.485301,0.403699,1.063238,0.019124,4.119524
5.260048,-3.929266,1.449747,0.473553,1.076109,0.091783,4.030572
5.366740,-3.726189,1.356869,0.512131,1.107426,0.183570,3.932834
5.461754,-3.525574,1.285438,0.597962,1.155950,0.247842,3.809824
5.545542,-3.320195,1.191958,0.686042,1.232964,0.410179,3.641875
5.615137,-3.088959,1.016200,0.716300,1.410062,0.903787,3.398585
5.630306,-2.797390,0.867314,0.770486,1.722955,1.238450,3.054924
5.521415,-2.477772,0.705475,0.765025,2.134065,1.267719,2.714371
5.254273,-2.201942,0.664449,0.784851,2.615463,1.380729,2.487938
4.848945,-2.087249,0.715737,0.811163,3.133756,1.394833,2.364746
4.454561,-2.195675,0.729611,0.776689,-2.658410,1.269967,2.300480
4.192575,-2.431622,0.661308,0.693192,-2.299477,0.734862,2.262933
4.024353,-2.677677,0.569409,0.628891,-2.110844,0.436316,2.232163
3.899117,-2.921131,0.515336,0.629364,-2.020267,0.197183,2.200553
3.792488,-3.158324,0.462250,0.649550,-1.987696,0.044059,2.182204
3.691333,-3.390319,0.470932,0.742768,-1.988894,-0.055635,2.186909
3.588604,-3.617219,0.455465,0.814435,-2.013156,-0.139939,2.208399
3.479360,-3.837834,0.428723,0.870377,-2.058043,-0.225469,2.243495
3.359303,-4.049979,0.400155,0.907545,-2.123059,-0.309219,2.290921
3.225017,-4.250579,0.382568,0.932432,-2.208203,-0.397852,2.349516
3.073602,-4.435790,0.354833,0.940167,-2.309394,-0.449975,2.418131
2.904660,-4.602418,0.318600,0.948100,-2.418082,-0.470568,2.495581
2.720683,-4.747523,0.261756,0.948644,-2.530601,-0.496112,2.580679
2.525216,-4.868179,0.197588,0.964412,-2.646614,-0.514975,2.672177
2.320311,-4.963644,0.197493,1.055307,-2.754603,-0.440158,2.768715
2.109762,-5.037493,0.189335,1.132465,-2.847204,-0.391640,2.868899
1.896972,-5.092000,0.199537,1.202863,-2.928426,-0.346473,2.971432
1.683028,-5.129862,0.234859,1.259041,-3.004227,-0.348657,3.075011
1.467056,-5.151430,0.301567,1.297633,-3.081963,-0.360401,3.178368
1.245393,-5.155989,0.395671,1.306529,3.131278,-0.267575,3.280181
1.014693,-5.146764,0.512152,1.285648,3.084307,-0.144961,3.379170
0.776400,-5.129093,0.544493,1.148007,3.056408,-0.091462,3.474212
0.533424,-5.105668,0.607100,1.012300,3.037807,-0.061931,3.564209
0.287125,-5.078130,0.667448,0.856352,3.025028,-0.041666,3.647993
0.038426,-5.047706,0.741675,0.704025,3.015680,-0.033157,3.724373
-0.211863,-5.014967,0.832434,0.563966,3.008090,-0.027116,3.792136
-0.462932,-4.980373,0.934633,0.437267,3.003141,-0.012056,3.850056
-0.713775,-4.945029,1.045053,0.327047,3.003230,0.012826,3.897257
-0.963519,-4.910665,1.165848,0.249852,3.009169,0.034478,3.934298
-1.211767,-4.878695,1.261771,0.182229,3.019512,0.048379,3.962086
-1.457996,-4.849997,1.353106,0.151894,3.034581,0.073514,3.981538
-1.702096,-4.826023,1.426618,0.148282,3.054592,0.089411,3.993770
-1.945221,-4.807501,1.447650,0.149650,3.076106,0.086045,4.000711
-2.190076,-4.794021,1.427317,0.172683,3.092303,0.045827,4.004545
-2.438943,-4.783146,1.383807,0.211093,3.096601,-0.010484,4.007616
-2.690763,-4.771479,1.340289,0.275311,3.091730,-0.028249,4.012332
-2.942827,-4.758000,1.294123,0.364877,3.086204,-0.015613,4.020995
-3.194157,-4.743568,1.194076,0.426924,3.082615,-0.012880,4.035851
-3.444912,-4.728354,1.099787,0.508113,3.078561,-0.019436,4.059107
-3.694779,-4.711971,0.887955,0.476245,3.073253,-0.023000,4.092810
-3.943379,-4.694236,0.677151,0.442349,3.066134,-0.034212,4.138520
-4.190440,-4.674498,0.586322,0.507978,3.056350,-0.044824,4.195852
-4.435772,-4.652161,0.624960,0.679840,3.043097,-0.062854,4.262175
-4.679360,-4.626185,0.564115,0.719085,3.025470,-0.081057,4.334536
-4.921354,-4.595519,0.492969,0.707031,3.004168,-0.093328,4.410272
-5.162432,-4.559378,0.479792,0.709108,2.979883,-0.105046,4.487004
-5.404410,-4.516716,0.469799,0.674701,2.950014,-0.136494,4.562553
-5.649116,-4.464982,0.501092,0.644308,2.911719,-0.168050,4.634715
-5.897364,-4.401360,0.530130,0.577270,2.865234,-0.193401,4.700931
-6.149028,-4.323199,0.601542,0.526058,2.812981,-0.202690,4.758030
-6.403341,-4.228835,0.698404,0.484696,2.754968,-0.225134,4.801935
-6.657853,-4.116049,0.780412,0.429488,2.687250,-0.262055,4.827742
-6.908525,-3.982092,0.855013,0.383187,2.607681,-0.299726,4.830272
-7.150177,-3.824995,0.936278,0.367422,2.518174,-0.324741,4.804989
-7.377335,-3.644979,1.034209,0.394291,2.421410,-0.347192,4.750403
-7.584671,-3.443774,1.082227,0.403373,2.317796,-0.374663,4.666272
-7.767228,-3.223932,1.118997,0.436903,2.207495,-0.401998,4.552792
-7.921012,-2.988906,1.187591,0.542009,2.094473,-0.407235,4.410357
-8.044466,-2.743828,1.223681,0.650319,1.983525,-0.404651,4.239920
-8.137866,-2.493669,1.222017,0.753183,1.874768,-0.406792,4.044542
-8.202874,-2.238850,1.172783,0.851317,1.764866,-0.417717,3.831040
-8.240001,-1.974012,1.121012,0.993288,1.660645,-0.355720,3.604347
-8.251788,-1.695909,1.047239,1.138161,1.565876,-0.327539,3.370766
-8.237212,-1.407177,0.952374,1.255426,1.466183,-0.368630,3.142079
-8.190925,-1.116242,0.861681,1.345619,1.355091,-0.384640,2.936407
-8.109730,-0.825371,0.786302,1.401698,1.182058,-0.772019,2.767202
-7.962310,-0.558073,0.713614,1.396186,0.895926,-1.197387,2.652972
-7.741803,-0.365584,0.561282,1.260918,0.586812,-0.960527,2.605382
-7.492672,-0.245788,0.465076,1.137724,0.390677,-0.438688,2.615016
-7.243950,-0.160545,0.447286,1.055914,0.301991,-0.220402,2.667951
-6.997521,-0.091539,0.489225,1.010775,0.256890,-0.128048,2.755659
-6.752625,-0.031477,0.543136,0.956864,0.223670,-0.134829,2.871278
-6.508115,0.019789,0.603630,0.896370,0.189466,-0.138838,3.008285
-6.263820,0.062259,0.663355,0.836645,0.156041,-0.130290,3.161132
-6.019250,0.096697,0.711176,0.782324,0.126042,-0.112115,3.324792
-5.773714,0.124362,0.707608,0.692392,0.100718,-0.092899,3.496792
-5.527514,0.146392,0.746752,0.652748,0.082318,-0.056082,3.675821
-5.281268,0.164991,0.780369,0.600131,0.071420,-0.032129,3.861028
