x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,-0.037480,-1.435248,4.912440
0.655931,-7.308973,0.904674,0.495326,-0.170724,0.301299,4.950787
0.902201,-7.342034,0.876825,0.523175,-0.098137,0.283895,4.980706
1.150730,-7.357688,0.867974,0.532026,-0.029566,0.267733,5.003033
1.399984,-7.356756,0.827206,0.475894,0.035786,0.257429,5.018579
1.648606,-7.339863,0.845096,0.454904,0.099011,0.250712,5.028164
1.895345,-7.307549,0.891811,0.445389,0.162187,0.257696,5.032615
2.138958,-7.259630,1.006186,0.491614,0.227382,0.267902,5.032782
2.378364,-7.195786,1.040347,0.466353,0.292782,0.260538,5.029496
2.612611,-7.116850,1.152449,0.523351,0.357876,0.266789,5.023558
2.840474,-7.022967,1.219152,0.544448,0.423961,0.269861,5.015757
3.061065,-6.914448,1.270454,0.566446,0.488527,0.255552,5.006839
3.274125,-6.792482,1.301901,0.585699,0.548132,0.230121,4.997523
3.479888,-6.658741,1.312439,0.596661,0.601454,0.204535,4.988553
3.678761,-6.514791,1.310903,0.605597,0.649156,0.184037,4.980706
3.871235,-6.361758,1.280021,0.596579,0.691840,0.162992,4.974568
4.058061,-6.200566,1.240938,0.589462,0.728792,0.136420,4.969896
4.240332,-6.032248,1.209788,0.595012,0.760012,0.115205,4.966228
4.418992,-5.857511,1.181081,0.608019,0.787088,0.101376,4.963087
4.594824,-5.676557,1.144323,0.619877,0.811182,0.089475,4.959963
4.768647,-5.489344,1.134008,0.664892,0.833376,0.084091,4.956311
4.941010,-5.295450,1.107705,0.703795,0.856755,0.095858,4.950758
5.111208,-5.094042,1.087590,0.767810,0.888506,0.144650,4.938603
5.275691,-4.883513,1.039033,0.811867,0.934880,0.202723,4.913745
5.429863,-4.662386,1.001084,0.864616,0.996119,0.252379,4.869468
5.569398,-4.429973,0.969240,0.919760,1.072163,0.309125,4.798504
5.689601,-4.185391,0.948154,0.975146,1.165400,0.374744,4.692734
5.785014,-3.927569,0.890598,0.978402,1.279199,0.452144,4.542615
5.848496,-3.656012,0.875509,1.007891,1.416137,0.527080,4.336763
5.871759,-3.371165,0.860924,1.017076,1.580157,0.605823,4.060415
5.843018,-3.070890,0.787603,0.944897,1.782054,0.702933,3.687755
5.739677,-2.755275,0.750389,0.887411,2.032064,0.834259,3.202036
5.541260,-2.463766,0.681523,0.788977,2.323897,0.833930,2.736339
5.244694,-2.227239,0.691483,0.757817,2.685869,1.107630,2.428531
4.850789,-2.125342,0.753877,0.773023,3.132019,1.300078,2.272828
4.467693,-2.219800,0.757079,0.749221,-2.686216,1.290861,2.215249
4.204138,-2.442010,0.676851,0.677649,-2.326970,0.777291,2.202366
4.031534,-2.682228,0.577905,0.620395,-2.129222,0.474191,2.199642
3.903337,-2.923477,0.520153,0.624547,-2.029580,0.228242,2.194880
3.795544,-3.160004,0.465720,0.646080,-1.989472,0.070606,2.199642
3.694780,-3.392159,0.474825,0.738875,-1.984411,-0.033045,2.224038
3.593685,-3.619887,0.461196,0.808704,-2.003521,-0.121156,2.262325
3.486961,-3.842059,0.437416,0.861684,-2.044289,-0.210208,2.311634
3.369909,-4.056635,0.412675,0.895025,-2.106187,-0.297104,2.370924
3.238631,-4.260699,0.399531,0.915469,-2.189186,-0.388188,2.439228
3.089727,-4.450436,0.376616,0.918384,-2.289168,-0.442574,2.515580
2.922416,-4.622423,0.345348,0.921352,-2.397601,-0.465621,2.598975
2.738872,-4.773375,0.293366,0.917034,-2.510797,-0.493225,2.688379
2.542413,-4.899952,0.233717,0.928283,-2.628258,-0.514095,2.782717
2.335430,-5.000814,0.237620,1.015180,-2.738546,-0.444657,2.880839
2.122238,-5.079110,0.232781,1.089019,-2.834321,-0.400678,2.981536
1.906417,-5.136949,0.245468,1.156932,-2.919441,-0.359728,3.083675
1.689088,-5.176949,0.282335,1.211565,-2.999626,-0.363018,3.186100
1.469298,-5.199426,0.349615,1.249585,-3.081857,-0.374993,3.287650
1.244096,-5.203563,0.443263,1.258937,3.126660,-0.285663,3.387063
1.011072,-5.192583,0.558114,1.239686,3.074500,-0.166480,3.483093
0.771597,-5.171814,0.587485,1.105015,3.041034,-0.114692,3.574704
0.528180,-5.143860,0.645651,0.973749,3.016512,-0.086472,3.660944
0.282072,-5.110263,0.699975,0.823825,2.997545,-0.066767,3.740800
0.034140,-5.072198,0.766541,0.679159,2.982172,-0.056094,3.813242
-0.214858,-5.030364,0.848118,0.548282,2.969143,-0.047329,3.877229
-0.464149,-4.985406,0.939805,0.432095,2.959433,-0.029515,3.931708
-0.712854,-4.938632,1.038598,0.333502,2.955455,-0.001904,3.975981
-0.960337,-4.891965,1.146883,0.268817,2.958023,0.022451,4.010773
-1.206444,-4.846992,1.229628,0.214372,2.965681,0.038949,4.037145
-1.450912,-4.804766,1.307326,0.197674,2.978735,0.066543,4.056155
-1.693906,-4.766896,1.366930,0.207970,2.997413,0.085137,4.068846
-1.936598,-4.734250,1.373896,0.223404,3.018341,0.084992,4.076269
-2.181214,-4.706529,1.339379,0.260621,3.034812,0.048675,4.079531
-2.429183,-4.681451,1.281647,0.313253,3.040193,-0.004864,4.079831
-2.679284,-4.655851,1.224094,0.391506,3.036974,-0.020760,4.078390
-2.929576,-4.628909,1.164355,0.494645,3.033668,-0.005540,4.076375
-3.179492,-4.601655,1.051409,0.569591,3.033000,0.000240,4.074921
-3.428941,-4.574467,0.945075,0.662825,3.032608,-0.003376,4.075136
-3.677509,-4.547163,0.722246,0.641954,3.031669,-0.004146,4.078080
-3.924713,-4.519750,0.501670,0.617830,3.029600,-0.012560,4.084422
-4.170113,-4.491763,0.402460,0.691840,3.025526,-0.020507,4.093441
-4.413345,-4.462780,0.434257,0.870543,3.018611,-0.036097,4.104122
-4.654199,-4.431927,0.368235,0.914965,3.007889,-0.052259,4.115502
-4.892974,-4.398267,0.293686,0.906314,2.994051,-0.062327,4.126682
-5.130562,-4.361130,0.278998,0.909902,2.977851,-0.071969,4.136785
-5.368380,-4.319720,0.269534,0.874966,2.956691,-0.102418,4.144894
-5.607903,-4.271849,0.303611,0.841789,2.927743,-0.133227,4.149997
-5.850371,-4.215046,0.337980,0.769420,2.891369,-0.157381,4.150918
-6.096667,-4.146930,0.417661,0.709939,2.850199,-0.164285,4.146244
-6.346677,-4.066189,0.526169,0.656931,2.804291,-0.185446,4.134311
-6.598154,-3.971057,0.623611,0.586289,2.749591,-0.221859,4.113323
-6.847923,-3.858975,0.717789,0.520411,2.683383,-0.262711,4.081424
-7.092157,-3.727404,0.822743,0.480957,2.604918,-0.304786,4.036756
-7.326184,-3.574449,0.947083,0.481417,2.514207,-0.346941,3.977568
-7.544737,-3.399230,1.022403,0.463197,2.411004,-0.393485,3.902286
-7.742150,-3.201753,1.085517,0.470383,2.295344,-0.439177,3.809455
-7.912866,-2.983334,1.177722,0.551878,2.171166,-0.462234,3.697634
-8.052775,-2.748073,1.233012,0.640988,2.043271,-0.478114,3.565779
-8.159240,-2.501271,1.244703,0.730497,1.912625,-0.493105,3.414892
-8.231769,-2.244993,1.202324,0.821776,1.780285,-0.490839,3.250507
-8.270771,-1.976687,1.151898,0.962402,1.657466,-0.410753,3.077498
-8.279529,-1.695308,1.074987,1.110413,1.549005,-0.363521,2.902027
-8.258299,-1.404432,0.973639,1.234161,1.441124,-0.384312,2.734376
-8.203607,-1.113101,0.874746,1.332554,1.327694,-0.380520,2.589769
-8.114204,-0.823420,0.791182,1.396818,1.158782,-0.745214,2.480040
-7.961379,-0.558839,0.712409,1.397391,0.882802,-1.150819,2.420661
-7.740043,-0.368220,0.558113,1.264087,0.588914,-0.895583,2.419200
-7.492685,-0.245759,0.465108,1.137692,0.412315,-0.360911,2.466772
-7.246822,-0.152492,0.455836,1.047364,0.342312,-0.158318,2.551068
-7.003923,-0.071593,0.510174,0.989826,0.310398,-0.087951,2.665111
-6.762662,0.002811,0.578863,0.921137,0.284629,-0.115760,2.802913
-6.520997,0.069698,0.655175,0.844825,0.252447,-0.140793,2.958494
-6.278182,0.127783,0.730434,0.769566,0.215644,-0.153623,3.126664
-6.033514,0.176482,0.792227,0.701273,0.176809,-0.157183,3.302731
-5.786323,0.215666,0.799777,0.600223,0.137142,-0.160163,3.484516
-5.537373,0.244953,0.845805,0.553695,0.099607,-0.140005,3.670932
-5.288170,0.265450,0.881064,0.499436,0.068521,-0.108596,3.861362
-5.039088,0.279150,0.871477,0.428523,0.043258,-0.093829,4.054628
-4.790050,0.287011,0.887185,0.412015,0.021933,-0.077349,4.249318
-4.541224,0.290072,0.877036,0.395164,0.005309,-0.056241,4.444571
-4.292678,0.289652,0.838065,0.366035,-0.006069,-0.035281,4.639491
-4.044390,0.287056,0.855815,0.415085,-0.012151,-0.013684,4.833057
-3.796316,0.283621,0.879732,0.488168,-0.013188,0.005338,5.024245
-3.548426,0.280515,0.870613,0.541487,-0.010895,0.013156,5.211993
-3.300591,0.278219,0.884572,0.627828,-0.007199,0.016656,5.395262
-3.052629,0.276946,0.889872,0.710128,-0.003978,0.009330,5.572777
-2.804460,0.276246,0.864627,0.745573,-0.002328,0.003969,5.743310
-2.556077,0.275790,0.883036,0.816964,-0.001595,0.001935,5.905938
-2.307466,0.275453,0.860399,0.836301,-0.001476,-0.000978,6.059638
