x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.436858,-7.336630,0.870546,0.529454,0.082106,0.445082,5.259326
0.741658,-7.293453,0.929041,0.470959,0.154912,0.114295,5.207163
0.983217,-7.251309,0.969962,0.430038,0.164072,-0.076866,5.188127
1.205377,-7.216679,1.007228,0.392772,0.143646,-0.100861,5.179033
1.421272,-7.187947,0.993366,0.309734,0.122753,-0.091026,5.175858
1.629760,-7.164322,1.021550,0.278450,0.082548,-0.269331,5.176370
1.854247,-7.152125,1.052383,0.284817,0.108927,0.482427,5.179404
2.078343,-7.115265,1.161725,0.336075,0.143162,-0.180403,5.183939
2.296906,-7.088317,1.168569,0.338131,0.139483,0.143190,5.189561
2.528616,-7.052049,1.244613,0.431187,0.176754,0.177496,5.195856
2.766111,-7.004508,1.268667,0.494933,0.225169,0.220644,5.201946
3.008500,-6.942130,1.272744,0.564156,0.282561,0.238077,5.207163
3.253904,-6.862888,1.254325,0.633275,0.343909,0.239197,5.210712
3.499719,-6.766205,1.214474,0.694626,0.406961,0.239807,5.211194
3.743266,-6.651961,1.164380,0.752120,0.472064,0.245532,5.206649
3.981959,-6.519990,1.089156,0.787444,0.539500,0.250319,5.194712
4.213308,-6.370523,1.012239,0.818161,0.608736,0.253395,5.172083
4.435341,-6.203965,0.952174,0.852626,0.680630,0.264845,5.135037
4.646312,-6.019918,0.906025,0.883075,0.757244,0.282252,5.079799
4.844211,-5.817493,0.865839,0.898361,0.839534,0.299939,5.002578
5.026019,-5.596701,0.868760,0.930140,0.926153,0.312139,4.902131
5.186309,-5.362445,0.874073,0.937427,1.011110,0.292363,4.787560
5.323352,-5.122118,0.900721,0.954679,1.090944,0.286459,4.668515
5.437705,-4.879384,0.908591,0.942309,1.166376,0.276277,4.553328
5.530990,-4.636997,0.930636,0.935064,1.230528,0.214302,4.448086
5.608822,-4.396056,0.954173,0.934827,1.276606,0.145412,4.354440
5.677236,-4.154307,0.975733,0.947567,1.314522,0.155764,4.260885
5.736005,-3.910693,0.944076,0.924924,1.360244,0.210666,4.153059
5.781513,-3.666397,0.936043,0.947357,1.416757,0.237228,4.015710
5.813097,-3.414187,0.908373,0.969627,1.493825,0.325488,3.829613
