x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.440510,-7.472025,0.735101,0.664899,-0.052837,-0.393053,7.203727
0.757489,-7.505449,0.716455,0.683545,-0.053017,0.400402,7.218762
1.015249,-7.502524,0.716701,0.683299,0.032152,0.181402,7.201188
1.243575,-7.489815,0.731400,0.668600,0.071406,0.143242,7.157493
1.463294,-7.470476,0.707660,0.595440,0.100513,0.123678,7.091783
1.667537,-7.447057,0.736215,0.563785,0.106642,-0.063105,7.007198
1.903657,-7.423336,0.776612,0.560588,0.170475,0.583882,6.906188
2.138686,-7.365950,0.903762,0.594038,0.235120,-0.039242,6.792391
2.354641,-7.315303,0.934250,0.572450,0.257920,0.225816,6.668398
2.588604,-7.247264,1.040307,0.635493,0.311608,0.227858,6.537519
2.825449,-7.163655,1.098760,0.664840,0.370197,0.239335,6.403984
3.062949,-7.063176,1.139984,0.696916,0.430347,0.229193,6.271740
3.298555,-6.946480,1.159543,0.728057,0.486936,0.203282,6.145020
3.530531,-6.815610,1.156250,0.752850,0.537131,0.174821,6.028844
3.758224,-6.672730,1.138790,0.777710,0.580797,0.150593,5.928730
3.981688,-6.519512,1.089701,0.786899,0.619087,0.132253,5.849912
4.201245,-6.357064,1.030313,0.800087,0.655550,0.134493,5.790990
4.416862,-6.184863,0.978749,0.826051,0.694840,0.149460,5.727307
4.628304,-6.001108,0.931980,0.857120,0.739916,0.171076,5.627306
4.834894,-5.803228,0.881948,0.882252,0.792296,0.194195,5.458168
5.034722,-5.589043,0.865808,0.933092,0.851231,0.211001,5.198551
5.222650,-5.360735,0.843541,0.967959,0.909818,0.188866,4.879731
5.396343,-5.124040,0.834878,1.020522,0.962966,0.174437,4.548332
5.555560,-4.882205,0.800126,1.050774,1.011909,0.165461,4.251652
5.699486,-4.639322,0.773942,1.091758,1.059455,0.173358,4.023277
5.826885,-4.398664,0.749686,1.139314,1.113743,0.224216,3.861569
5.937007,-4.156344,0.730415,1.192885,1.190989,0.353684,3.744869
6.023513,-3.906097,0.671290,1.197710,1.301493,0.483012,3.648023
6.077383,-3.647749,0.654422,1.228978,1.442916,0.566798,3.545985
6.092085,-3.372803,0.641176,1.236824,1.618603,0.604470,3.413336
6.048384,-3.041615,0.580841,1.151659,1.853424,0.742041,3.218473
5.886524,-2.664951,0.582465,1.055335,2.155595,0.860650,2.937531
5.593751,-2.354909,0.571519,0.898981,2.497334,0.844404,2.660189
5.225930,-2.168723,0.646553,0.802747,2.868251,1.003556,2.476704
4.824912,-2.139358,0.766795,0.760105,-3.005403,1.174278,2.368243
4.478514,-2.271147,0.807129,0.699171,-2.596906,1.181034,2.294725
4.249719,-2.487821,0.741328,0.613172,-2.292378,0.663740,2.237512
4.090394,-2.712257,0.643788,0.554512,-2.127449,0.459107,2.186170
3.964783,-2.945700,0.585058,0.559642,-2.022855,0.322365,2.135339
3.861940,-3.182718,0.535546,0.576254,-1.948148,0.251219,2.100669
3.775634,-3.422933,0.561158,0.652542,-1.899807,0.125097,2.092926
3.697262,-3.665050,0.574101,0.695799,-1.885925,-0.016252,2.105555
3.617413,-3.908284,0.583667,0.715433,-1.908554,-0.158522,2.134929
3.526480,-4.151311,0.595621,0.712079,-1.967699,-0.294274,2.179408
3.415046,-4.391092,0.618900,0.696100,-2.062955,-0.425163,2.237499
3.274647,-4.621005,0.628216,0.666784,-2.189054,-0.516260,2.307744
3.101770,-4.831530,0.620904,0.645796,-2.336522,-0.576840,2.388696
2.898111,-5.012656,0.580912,0.629488,-2.500348,-0.639269,2.478969
2.668892,-5.154665,0.518295,0.643705,-2.675675,-0.679945,2.577091
2.424370,-5.250872,0.503286,0.749514,-2.839220,-0.574627,2.681574
2.177569,-5.307928,0.468508,0.853292,-2.971269,-0.466981,2.790915
1.934927,-5.335051,0.445939,0.956461,-3.074218,-0.370465,2.903649
1.697376,-5.340329,0.446221,1.047679,3.122017,-0.356250,3.018374
1.462869,-5.325809,0.476358,1.122842,3.036707,-0.365763,3.133816
1.229698,-5.291096,0.531936,1.170264,2.960344,-0.279540,3.248866
0.995578,-5.240174,0.607502,1.190298,2.908681,-0.153621,3.362488
0.759185,-5.179482,0.597114,1.095386,2.879133,-0.090077,3.473441
0.520858,-5.112637,0.616202,1.003198,2.861817,-0.050541,3.580344
0.280734,-5.042018,0.633088,0.890712,2.852981,-0.020451,3.681815
0.039005,-4.969575,0.664735,0.780965,2.850165,-0.002025,3.776459
-0.203934,-4.896633,0.714619,0.681781,2.851774,0.014661,3.862854
-0.447813,-4.824398,0.778463,0.593437,2.858847,0.040968,3.939544
-0.692573,-4.754669,0.853874,0.518226,2.873735,0.076202,4.005349
-0.938187,-4.689813,0.943775,0.471925,2.896934,0.106761,4.060452
-1.184463,-4.631864,1.013564,0.430436,2.926818,0.129749,4.105139
