0.000000000000000000e+00,-7.495624547323951337e-01,3.595114130973036115e-01,4.701760534727140062e+00,-9.239585691082234931e-01,1.073382908580564621e+00,1.949533000602509558e+00,9.115370848197318354e-02,5.465904980134699720e+00
1.578398441577653633e-01,-7.230178940169987856e-01,4.204724014449491287e-01,4.747671675740735786e+00,-9.819524372742176599e-01,1.156256245186275011e+00,1.947424383565152572e+00,8.183523960512328888e-02,5.585646384850079471e+00
3.156732289512507172e-01,-6.893952578521270746e-01,4.874104343684661500e-01,4.793680281975862378e+00,-1.046813327679788186e+00,1.201208189929100945e+00,1.946451726863550391e+00,6.875062532465053833e-02,5.594548427790012823e+00
4.735007700749602755e-01,-6.475385991395016250e-01,5.574153997619142320e-01,4.839709116218067209e+00,-1.114931389161528008e+00,1.205860141940384933e+00,1.946833810168589585e+00,7.315135634294513134e-02,5.475854043523023407e+00
6.313359408601937339e-01,-5.959986846828805307e-01,6.277500912264512012e-01,4.883212465647035927e+00,-1.183271322603514752e+00,1.225093795837731481e+00,1.948394939748838928e+00,7.694662015892597684e-02,5.255213217604790543e+00
7.891656251032345137e-01,-5.333164488628407973e-01,6.963822734204898612e-01,4.921231126760005736e+00,-1.254996504479142683e+00,1.255876353087306274e+00,1.950785331462660199e+00,6.746688562743922979e-02,4.983566853711041134e+00
9.470004133077283281e-01,-4.584860929676896624e-01,7.608947310613177750e-01,4.951804294121021854e+00,-1.331541324832598017e+00,1.257995451789635899e+00,1.953775298133294092e+00,4.823611345540122081e-02,4.712674591027780302e+00
1.104840621716450366e+00,-3.714118899857198342e-01,8.179819326591801776e-01,4.974284488787966474e+00,-1.407358585640969162e+00,1.202633625658340977e+00,1.957577847324978970e+00,5.965902838142256998e-02,4.480303219687203686e+00
1.262681461522275228e+00,-2.731254234607506381e-01,8.656820447778060812e-01,4.983844118986999305e+00,-1.474566307544538990e+00,1.191779622553513107e+00,1.961883648556167481e+00,4.210721492382123871e-02,4.304715019965558831e+00
1.420518228414948236e+00,-1.660563522561560312e-01,9.019516913162928251e-01,4.981201920733281163e+00,-1.535755053688570460e+00,1.126303742929354756e+00,1.964645841177131036e+00,4.798150824507656231e-02,4.210523171279907828e+00
1.578359492907691175e+00,-5.406986514193370258e-02,9.247558852088465509e-01,4.964059176053629230e+00,-1.582683369764397163e+00,1.092312758673138706e+00,1.965391484750146578e+00,5.435173706132482435e-02,4.207463976899944669e+00
1.736119677055532495e+00,5.808721196047379742e-02,9.342015580398947971e-01,4.931571112793564637e+00,-1.619570995200823704e+00,1.085460410356681171e+00,1.964927827068032151e+00,5.392026008769210121e-02,4.301107439469572746e+00
1.893929269320524078e+00,1.656817485787705768e-01,9.308662530549386416e-01,4.886542661201529469e+00,-1.649395208894895770e+00,1.079203131944243221e+00,1.963718656631828541e+00,5.969698591788498432e-02,4.485377581645736633e+00
2.051709477387540836e+00,2.650979430086329303e-01,9.162974086734320123e-01,4.832170329402152298e+00,-1.672440783367452610e+00,1.089972509601338402e+00,1.962098776765073715e+00,6.142030605834702256e-02,4.738229577539286197e+00
2.209509697694257646e+00,3.543930097914126387e-01,8.928428193840307614e-01,4.772745654119619374e+00,-1.691081217945258564e+00,1.101721564175060619e+00,1.960368247017779897e+00,6.295236462525335974e-02,5.031280602130602020e+00
2.367281937511195533e+00,4.331175005923513233e-01,8.628537105154523434e-01,4.711689379705811476e+00,-1.705802992013308206e+00,1.113614453457116626e+00,1.958767867827762910e+00,6.034890728831077134e-02,5.335364323622427740e+00
2.525053648535680040e+00,5.017557311204177140e-01,8.282988646457210002e-01,4.651669843441156971e+00,-1.717091113304538785e+00,1.115584254939152586e+00,1.957443322161942278e+00,6.031787794714060097e-02,5.629797101906544476e+00
2.682826593173742058e+00,5.611738611982051150e-01,7.906302854880010722e-01,4.593733967717802180e+00,-1.724481968828439626e+00,1.115926708018009084e+00,1.956456395450917540e+00,6.223638708955896159e-02,5.902023216324590926e+00
2.840598310788523317e+00,6.122862283725952759e-01,7.509415406067605492e-01,4.537979573673791123e+00,-1.728466212297065763e+00,1.119134852420304194e+00,1.955823270840347350e+00,6.627138766613209497e-02,6.145609519820337319e+00
2.998365782695653792e+00,6.559172279561032992e-01,7.100364213751567677e-01,4.483984458954155983e+00,-1.729841870070607524e+00,1.128976173996645960e+00,1.955531120374782494e+00,6.289902829328684886e-02,6.355977945635128634e+00
3.156136732688610280e+00,6.927664396441537420e-01,6.683425772706227397e-01,4.432130151775106164e+00,-1.729671203875315255e+00,1.129682325618842187e+00,1.955576254170150907e+00,6.631502618348672495e-02,6.530523244262621319e+00
3.313922521897811890e+00,7.234246576213206881e-01,6.261939102040352534e-01,4.381775886502961903e+00,-1.727217133788081060e+00,1.135816191346797677e+00,1.955969549773997285e+00,6.990985809919868232e-02,6.664653710062936831e+00
3.471693240198370223e+00,7.483937549796980671e-01,5.840506930882209957e-01,4.332474276918818923e+00,-1.723197364604321269e+00,1.147071489386207510e+00,1.956693371657731495e+00,6.345943168457029993e-02,6.756688198895074215e+00
3.629467839254204797e+00,7.680783302182119243e-01,5.420937318187254439e-01,4.284843840016942629e+00,-1.718361806091837973e+00,1.144156214491540036e+00,1.957706338220396525e+00,6.114980895689890728e-02,6.809172761989414902e+00
3.787241177560768168e+00,7.827963318474019383e-01,5.003372529430932802e-01,4.238750751792506044e+00,-1.711427620670975980e+00,1.136320884995573932e+00,1.958952023961758160e+00,6.214895581308443884e-02,6.825037076902462196e+00
3.945015394690555510e+00,7.927970441230928200e-01,4.588863303378895031e-01,4.193818458919394310e+00,-1.702024221296501327e+00,1.129657107451468967e+00,1.960356355735076272e+00,6.188681065237744416e-02,6.809447746342429220e+00
4.102807214907126188e+00,7.982645577061328046e-01,4.177791421328735932e-01,4.149947009572865220e+00,-1.690390605818987924e+00,1.121912463699295204e+00,1.961787989480930472e+00,6.629847280080770899e-02,6.768018058547979443e+00
4.260585671994953749e+00,7.993299972448095758e-01,3.770458616914233452e-01,4.106495561326840793e+00,-1.676410856101317570e+00,1.121753593708727070e+00,1.963011936062120766e+00,6.355309118698962423e-02,6.702142501441793243e+00
4.418364913718290765e+00,7.960758314357342380e-01,3.366401818034988613e-01,4.063745355875870935e+00,-1.660951522192799956e+00,1.115210715080557247e+00,1.964062654201205405e+00,5.343004773219792863e-02,6.610023335587066562e+00
4.576147343322695349e+00,7.885291281432739163e-01,2.962865957665558048e-01,4.022582427031593966e+00,-1.643600480489112448e+00,1.088759824343867644e+00,1.965165130590959874e+00,4.410707648924051816e-02,6.485455403089457782e+00
4.733928721278660490e+00,7.766671587623970030e-01,2.557808405859066103e-01,3.983656762564278697e+00,-1.622566368543497672e+00,1.045099825792195292e+00,1.966379650315115635e+00,3.639026633116158871e-02,6.320443458042636742e+00
4.891682709510733140e+00,7.604269074411682539e-01,2.152465845793170018e-01,3.947621026368813180e+00,-1.596269780939321370e+00,9.882501127124398987e-01,1.967721334085507534e+00,3.069096272389645191e-02,6.111993258730827883e+00
5.049455387880246171e+00,7.397220962293037383e-01,1.751160393828229966e-01,3.915150182875512641e+00,-1.563432724050953571e+00,9.228544353954064583e-01,1.969156869232339568e+00,2.725940015073744296e-02,5.866184875284783828e+00
5.207254444022550999e+00,7.144826611200301159e-01,1.360145056375825778e-01,3.886921167061408777e+00,-1.523167246215679560e+00,8.540976383308027664e-01,1.970612340310704313e+00,2.621153226312208581e-02,5.597695235481163323e+00
5.365044117906551335e+00,6.847122191164811689e-01,9.861583682801271233e-02,3.863532761755672063e+00,-1.475142808545483408e+00,7.876920444558288548e-01,1.971998556790391710e+00,2.749143670784855858e-02,5.325144604658108349e+00
