8.16086, -1.12846
8.20472, -1.03859
8.25002, -0.94944
8.29672, -0.86101
8.34478, -0.77332
8.39416, -0.68636
8.44484, -0.60015
8.49677, -0.51470
8.54994, -0.43000
8.60430, -0.34607
8.65984, -0.26291
8.71652, -0.18052
8.77433, -0.09892
8.83323, -0.01811
8.89320, 0.06191
8.95423, 0.14113
9.01209, 0.22269
9.06665, 0.30649
9.11779, 0.39242
9.16541, 0.48036
9.20939, 0.57017
9.24964, 0.66171
9.28605, 0.75485
9.31854, 0.84942
9.34704, 0.94527
9.37147, 1.04224
9.39178, 1.14016
9.40792, 1.23885
9.41984, 1.33814
9.42752, 1.43784
9.43095, 1.53778
9.43011, 1.63778
9.42503, 1.73765
9.41570, 1.83721
9.40216, 1.93629
9.38445, 2.03471
9.36262, 2.13230
9.33673, 2.22889
9.30684, 2.32432
9.27304, 2.41843
9.23540, 2.51108
9.19402, 2.60212
9.14901, 2.69141
9.10046, 2.77884
9.04849, 2.86427
8.99321, 2.94760
8.93474, 3.02873
8.87321, 3.10756
8.80804, 3.18341
8.73950, 3.25622
8.66785, 3.32598
8.59334, 3.39268
8.51622, 3.45633
8.43670, 3.51697
8.35501, 3.57464
8.27132, 3.62938
8.18583, 3.68126
8.09870, 3.73035
8.01010, 3.77670
7.92015, 3.82040
7.82900, 3.86153
7.73676, 3.90016
7.64355, 3.93636
7.54945, 3.97023
7.45458, 4.00182
7.35900, 4.03123
7.26280, 4.05853
7.16604, 4.08377
7.06878, 4.10705
6.97109, 4.12842
6.87302, 4.14794
6.77461, 4.16569
6.67590, 4.18172
6.57694, 4.19609
6.47775, 4.20886
6.37839, 4.22007
6.27886, 4.22978
6.17920, 4.23804
6.07943, 4.24489
5.97958, 4.25037
5.87967, 4.25453
5.77971, 4.25740
5.67973, 4.25903
5.57973, 4.25945
5.47973, 4.25868
5.37975, 4.25677
5.27979, 4.25374
5.17988, 4.24962
5.08001, 4.24444
4.98021, 4.23822
4.88047, 4.23098
4.78081, 4.22276
4.68123, 4.21356
4.58175, 4.20342
4.48236, 4.19234
4.38308, 4.18035
4.28392, 4.16747
4.18487, 4.15370
4.08595, 4.13906
3.98715, 4.12357
3.88850, 4.10723
3.78998, 4.09007
3.69161, 4.07209
3.59294, 4.05582
3.49401, 4.04128
3.39483, 4.02844
3.29545, 4.01732
3.19590, 4.00790
3.09620, 4.00018
2.99638, 3.99417
2.89647, 3.98986
2.79650, 3.98726
2.69651, 3.98636
2.59651, 3.98716
2.49654, 3.98967
2.39663, 3.99389
2.29681, 3.99982
2.19710, 4.00748
2.09754, 4.01686
1.99816, 4.02796
1.89899, 4.04081
1.80011, 4.05573
1.70156, 4.07272
1.60339, 4.09174
1.50563, 4.11278
1.40832, 4.13582
1.31150, 4.16084
1.21520, 4.18781
1.11948, 4.21673
1.02435, 4.24756
0.92986, 4.28030
0.83604, 4.31492
0.74212, 4.34925
0.64810, 4.38330
0.55397, 4.41706
0.45974, 4.45054
0.36541, 4.48375
0.27100, 4.51669
0.17649, 4.54937
0.08189, 4.58179
-0.01280, 4.61395
-0.10757, 4.64585
-0.20243, 4.67751
-0.29737, 4.70892
-0.39239, 4.74008
-0.48749, 4.77099
-0.58267, 4.80167
-0.67793, 4.83210
-0.77326, 4.86229
-0.86867, 4.89225
-0.96415, 4.92197
-1.05971, 4.95145
-1.15534, 4.98069
-1.25104, 5.00970
-1.34681, 5.03846
-1.44265, 5.06700
-1.53903, 5.09369
-1.63589, 5.11854
-1.73321, 5.14152
-1.83096, 5.16261
-1.92911, 5.18180
-2.02760, 5.19906
-2.12642, 5.21438
-2.22553, 5.22774
-2.32488, 5.23911
-2.42444, 5.24848
-2.52417, 5.25582
-2.62403, 5.26111
-2.72398, 5.26432
-2.82397, 5.26544
-2.92397, 5.26443
-3.02395, 5.26246
-3.12390, 5.25955
-3.22383, 5.25571
-3.32372, 5.25098
-3.42356, 5.24535
-3.52335, 5.23886
-3.62308, 5.23151
-3.72274, 5.22332
-3.82234, 5.21430
-3.92185, 5.20447
-4.02128, 5.19384
-4.12063, 5.18241
-4.21988, 5.17020
-4.31903, 5.15721
-4.41808, 5.14346
-4.51702, 5.12895
-4.61585, 5.11368
-4.71456, 5.09767
-4.81315, 5.08092
-4.91161, 5.06343
-5.00994, 5.04521
-5.10812, 5.02626
-5.20617, 5.00658
-5.30406, 4.98618
-5.40181, 4.96505
-5.49939, 4.94320
-5.59681, 4.92063
-5.69406, 4.89733
-5.79113, 4.87330
-5.88801, 4.84854
-5.98439, 4.82185
-6.08021, 4.79324
-6.17545, 4.76276
-6.27007, 4.73041
-6.36405, 4.69624
-6.45736, 4.66027
-6.54996, 4.62252
-6.64183, 4.58302
-6.73293, 4.54179
-6.82324, 4.49885
-6.91274, 4.45423
-7.00138, 4.40794
-7.08914, 4.36001
-7.17600, 4.31046
-7.26193, 4.25931
-7.34689, 4.20657
-7.43086, 4.15226
-7.51381, 4.09641
-7.59570, 4.03902
-7.67652, 3.98012
-7.75622, 3.91972
-7.83477, 3.85784
-7.91215, 3.79450
-7.98832, 3.72971
-8.06325, 3.66348
-8.13690, 3.59584
-8.20924, 3.52679
-8.28023, 3.45636
-8.34983, 3.38456
-8.41489, 3.30861
-8.47506, 3.22875
-8.53006, 3.14523
-8.57960, 3.05836
-8.62344, 2.96848
-8.66136, 2.87595
-8.69320, 2.78116
-8.71885, 2.68450
-8.73823, 2.58640
-8.75131, 2.48726
-8.75811, 2.38749
-8.75871, 2.28749
-8.75320, 2.18764
-8.74173, 2.08830
-8.72448, 1.98980
-8.70164, 1.89245
-8.67345, 1.79650
-8.64015, 1.70221
-8.60199, 1.60978
-8.55922, 1.51938
-8.51213, 1.43117
-8.46096, 1.34525
-8.40597, 1.26172
-8.34743, 1.18065
-8.28765, 1.10048
-8.22671, 1.02120
-8.16463, 0.94280
-8.10148, 0.86527
-8.03728, 0.78859
-7.97209, 0.71277
-7.90593, 0.63778
-7.83885, 0.56361
-7.77088, 0.49026
-7.70205, 0.41772
-7.63238, 0.34598
-7.56192, 0.27503
-7.49067, 0.20486
-7.41868, 0.13546
-7.34595, 0.06682
-7.27252, -0.00106
-7.19840, -0.06819
-7.12361, -0.13458
-7.04818, -0.20022
-6.97211, -0.26514
-6.89543, -0.32933
-6.81815, -0.39279
-6.74029, -0.45554
-6.66185, -0.51757
-6.58285, -0.57888
-6.50331, -0.63949
-6.42189, -0.69755
-6.33876, -0.75312
-6.25405, -0.80626
-6.16789, -0.85703
-6.08042, -0.90549
-5.99174, -0.95171
-5.90196, -0.99575
-5.81117, -1.03767
-5.71946, -1.07753
-5.62691, -1.11541
-5.53360, -1.15136
-5.43958, -1.18545
-5.34494, -1.21773
-5.24971, -1.24825
-5.15396, -1.27708
-5.05772, -1.30427
-4.96105, -1.32986
-4.86399, -1.35391
