0.000000000000000000e+00,-7.479390742575497963e-01,3.983125837241469624e-01,4.367791191474003298e+00,-1.009697513303084548e+00,1.245180474424185890e+00,1.946788999466658288e+00,9.641377090693593888e-02,5.107110204864389935e+00
1.578398441577653633e-01,-7.206181210159535722e-01,4.664410081229515836e-01,4.406964108412370074e+00,-1.100887012873156712e+00,1.302016366748248499e+00,1.944169611282743126e+00,8.323299978779073738e-02,5.224281593308395699e+00
3.156732289512507172e-01,-6.862551863262623675e-01,5.396361625968191245e-01,4.445303008667073286e+00,-1.193552489270357064e+00,1.316055589821708782e+00,1.942807456665551991e+00,7.798042207062964859e-02,5.236390937009780089e+00
4.735007700749602755e-01,-6.436115002583066014e-01,6.154424664663117328e-01,4.482063876649308831e+00,-1.285078740595351210e+00,1.318101931699072527e+00,1.942931423529912660e+00,7.157856870447087960e-02,5.126418736698231449e+00
6.313359408601937339e-01,-5.911834288891022471e-01,6.911980682776290852e-01,4.515855148579273504e+00,-1.376025353702680309e+00,1.306138099156402443e+00,1.944308919563313198e+00,7.765845920498280763e-02,4.921337445124891907e+00
7.891656251032345137e-01,-5.274902162730149557e-01,7.646933384217060592e-01,4.543227061152789403e+00,-1.466988780045847429e+00,1.315980661955977515e+00,1.946474154279274060e+00,7.341831916154903381e-02,4.667433515204561623e+00
9.470004133077283281e-01,-4.514873506588340524e-01,8.339733028495880385e-01,4.561345107211876027e+00,-1.560536264859191391e+00,1.314975720444348628e+00,1.948956279023456695e+00,7.229797847853901283e-02,4.412745289527550518e+00
1.104840621716450366e+00,-3.630032155132494887e-01,8.970194645689152368e-01,4.566905697182066071e+00,-1.654803888933393141e+00,1.313457262025128802e+00,1.951398485263069249e+00,4.972674109981745083e-02,4.190532771341611173e+00
1.262681461522275228e+00,-2.631116571842381791e-01,9.507652330281552988e-01,4.560702982554733609e+00,-1.745246456373760191e+00,1.244550841128461371e+00,1.953507315001033806e+00,2.945565311687389429e-02,4.026855036738636429e+00
1.420518228414948236e+00,-1.543876741023932353e-01,9.909306885767052986e-01,4.545264220197230642e+00,-1.818938179478458261e+00,1.122744995940242241e+00,1.955045347443611581e+00,2.540127972566712244e-02,3.939736488149063298e+00
1.578359492907691175e+00,-4.085316124866877202e-02,1.014812710799077200e+00,4.521532174646943680e+00,-1.868062037220913796e+00,1.009891931120740161e+00,1.955888095607949184e+00,4.048062757871060541e-02,3.941375008543203329e+00
1.736119677055532495e+00,7.255725613708294275e-02,1.022969476789154841e+00,4.487082861804820411e+00,-1.896702263649208575e+00,9.669418082542332593e-01,1.956073796221734939e+00,5.193166577317804428e-02,4.034837729683256491e+00
1.893929269320524078e+00,1.810133034404813601e-01,1.017766488945058612e+00,4.441260565395218407e+00,-1.915573093639500790e+00,9.671715120790853604e-01,1.955751907206108475e+00,4.546785421802290728e-02,4.213715579374045284e+00
2.051709477387540836e+00,2.808385189419805861e-01,1.000918217704788171e+00,4.388902281122002869e+00,-1.929151657307321077e+00,9.487721849641556071e-01,1.955147811005234493e+00,5.667454094438962447e-02,4.460722751160473898e+00
