8.834660354663942172e+00,-1.462096777439948703e+00,1.491721408078605426e+00,4.383706361147410746e+00
8.877289252466061598e+00,-1.316420194969545543e+00,1.552971525919818685e+00,4.418706221662064948e+00
8.912651072142988795e+00,-1.176966935996709207e+00,1.608734185335864098e+00,4.447148648754482458e+00
8.945713887358643035e+00,-1.032635660759942065e+00,1.671756160927417412e+00,4.468331707664755292e+00
8.973912958332524781e+00,-8.824056624412786043e-01,1.737283163635627403e+00,4.481293366258935151e+00
8.996669705536923800e+00,-7.265420745269630665e-01,1.799487156346452288e+00,4.485549999420060274e+00
9.013630009650110964e+00,-5.623260304049226832e-01,1.856617526026200782e+00,4.482029833682859454e+00
9.024970114618582784e+00,-3.898670219483548749e-01,1.903119357765878483e+00,4.473596581394466476e+00
9.031553549614127263e+00,-2.092235707424734414e-01,1.934239615085745712e+00,4.463920953214570275e+00
9.037264732512323206e+00,-2.037534302404075959e-02,1.957035672931987325e+00,4.454167438634063281e+00
9.042087594256846828e+00,1.756243137458288750e-01,2.011048466948840652e+00,4.439565870533684233e+00
9.031393489558194432e+00,3.700823725535984376e-01,2.080752243358841902e+00,4.412178104061802664e+00
9.009675311627105998e+00,5.545193437692490512e-01,2.135116188570225226e+00,4.372263557818758528e+00
8.980394291789343342e+00,7.272502661369849575e-01,2.181581826380518230e+00,4.323456595286526039e+00
8.947651293635292546e+00,8.880664274110093848e-01,2.219132907550291467e+00,4.269649104671001894e+00
8.912955743642845263e+00,1.037291657671853606e+00,2.251893003993751030e+00,4.213926902136091890e+00
8.877297135140661766e+00,1.176382493034689780e+00,2.281240147127747697e+00,4.158186900843372946e+00
8.840921976197639864e+00,1.306665153271118651e+00,2.308575811984065140e+00,4.103305573286713859e+00
8.803939650612026213e+00,1.429468834693905510e+00,2.334799108913532706e+00,4.049508158932995983e+00
8.766249999776318802e+00,1.545940853550771266e+00,2.360356797557214392e+00,3.996690482538395983e+00
8.727826183163639229e+00,1.657251419717574947e+00,2.385477630838660268e+00,3.944611375386436247e+00
8.688501551430190872e+00,1.764069485276300808e+00,2.410708784685892780e+00,3.892978467947712407e+00
8.648070758889410570e+00,1.867414634049268107e+00,2.435957585802420056e+00,3.841476288169393349e+00
8.606375254113503459e+00,1.968032166949980510e+00,2.461488642666057380e+00,3.789770670182780243e+00
8.563148821282664969e+00,2.066489454184987196e+00,2.487479822108713101e+00,3.737504403502948769e+00
8.518169789773205380e+00,2.163462881229417434e+00,2.513986528229809281e+00,3.684285475232334850e+00
8.471182335249691775e+00,2.259307612206536753e+00,2.541154152975784175e+00,3.629814578810170111e+00
8.421856792957377991e+00,2.354619642885869446e+00,2.568180785679886391e+00,3.575950573821208067e+00
8.370062362619233198e+00,2.449603112375526415e+00,2.594422380598494726e+00,3.524432988062550010e+00
8.315420337738322232e+00,2.544574989260666609e+00,2.618868675730392059e+00,3.476802378587612985e+00
8.260715892391615967e+00,2.636338003992128698e+00,2.647043323543202931e+00,3.434436727014800184e+00
8.204471796231670666e+00,2.724796950498920456e+00,2.678525641235915966e+00,3.398531103850116697e+00
8.141892290431300694e+00,2.815554551928180160e+00,2.704484558673284855e+00,3.370080110928487471e+00
8.072610364931509963e+00,2.909055980329990909e+00,2.724791076176433791e+00,3.349810738758072226e+00
7.997005298430915232e+00,3.004515235873945755e+00,2.741363105541443357e+00,3.338035383583998872e+00
7.914844492560171751e+00,3.101700539175069160e+00,2.755044324924812660e+00,3.334472425624101621e+00
7.825976789153305191e+00,3.200113346180962548e+00,2.766808720732090610e+00,3.338158338039808992e+00
7.730424869645536212e+00,3.299125609831369488e+00,2.778004046149281869e+00,3.347572601307073015e+00
7.628143816158716284e+00,3.397958527492967562e+00,2.789744690385723924e+00,3.360985582307431052e+00
7.519323629107878659e+00,3.495922672797380670e+00,2.803196199888614348e+00,3.376891863787054415e+00
7.404276186976017193e+00,3.592165384598745348e+00,2.819431731195867208e+00,3.394334373108165881e+00
7.283193408341446684e+00,3.686081396576378122e+00,2.838400400333106699e+00,3.413004407901326420e+00
7.156515772905850170e+00,3.777107060761496271e+00,2.860149107223388221e+00,3.433135152131769452e+00
7.024637966071594519e+00,3.864691298315284129e+00,2.883940436017121467e+00,3.455284010999498445e+00
6.887988773324809522e+00,3.948514494999022517e+00,2.908855958117459561e+00,3.480097726451629736e+00
6.747033005354531987e+00,4.028209126265761775e+00,2.934138814936408046e+00,3.508118690120336058e+00
6.602172930374351267e+00,4.103590283636893155e+00,2.958842372281698108e+00,3.539662228042345316e+00
6.453834932341516506e+00,4.174524212796349332e+00,2.982597767215974027e+00,3.574776787879791584e+00
6.302422474752337855e+00,4.240929431373975156e+00,3.005085262681372882e+00,3.613280258955683610e+00
6.148267612572479557e+00,4.302836266386028008e+00,3.026266246045239861e+00,3.654845508932090592e+00
5.991723391194523352e+00,4.360269530588800180e+00,3.046189516638951211e+00,3.699096902660935271e+00
5.833089835895873598e+00,4.413349688353344291e+00,3.064867502069709815e+00,3.745683326240119904e+00
5.672622201539970099e+00,4.462194582667629028e+00,3.082384928305854199e+00,3.794308000045889084e+00
