0.000000000000000000e+00,-7.498407796462641661e-01,3.587111158767607999e-01,4.703607041681275192e+00,-9.228019537387082138e-01,1.076481000797855136e+00,1.949383736222239927e+00,9.419882827353841248e-02,5.468481488744323826e+00
1.578398441577671674e-01,-7.233636140645459678e-01,4.198644136261022730e-01,4.749140911632451889e+00,-9.813786015465199020e-01,1.167201937482382323e+00,1.947267771403341063e+00,8.657575923417128172e-02,5.588179152136946826e+00
3.156732289512533818e-01,-6.897968182178666474e-01,4.872627784347988711e-01,4.794352327803993674e+00,-1.047733227924882327e+00,1.223239833974012702e+00,1.946294368695705712e+00,7.208499211610099044e-02,5.596591379223606388e+00
4.735007700749621073e-01,-6.479805512363006059e-01,5.579693047151647045e-01,4.839313219630207108e+00,-1.118556705780053395e+00,1.233650203659359734e+00,1.946677790180293410e+00,7.113978015548984291e-02,5.477277167164392502e+00
6.313359408601949552e-01,-5.964732717164589193e-01,6.289618975310841131e-01,4.881974815999361894e+00,-1.190051291865867444e+00,1.243302492468457920e+00,1.948228883256739374e+00,6.547735040431409970e-02,5.256517940898397079e+00
7.891656251032362901e-01,-5.338444372391046855e-01,6.975861455672160982e-01,4.920467518633668824e+00,-1.263163410536321862e+00,1.239243809400891738e+00,1.950594636401468129e+00,5.642544422854808145e-02,4.986195239391748579e+00
9.470004133077289943e-01,-4.591173649831570280e-01,7.610385145699667397e-01,4.952877250372228701e+00,-1.336110046488618863e+00,1.211420770675305736e+00,1.953615750996305689e+00,6.708017648474182137e-02,4.716715757784242236e+00
1.104840621716450588e+00,-3.721199162227639134e-01,8.176976881633285510e-01,4.974440476403533928e+00,-1.406174605104022479e+00,1.222851371929757791e+00,1.957435497124877521e+00,5.380434082023395626e-02,4.480405263255015313e+00
1.262681461522281445e+00,-2.738691172362311410e-01,8.657094505334247403e-01,4.984027858296271596e+00,-1.476079665343177361e+00,1.190166142174005515e+00,1.961799552483940223e+00,4.262882558286809620e-02,4.305765283347427363e+00
1.420518228414956008e+00,-1.668494968364138131e-01,9.019520576630100095e-01,4.981315449321516375e+00,-1.536958632489406007e+00,1.126881592429297418e+00,1.964590878902616300e+00,4.845883458701806534e-02,4.211127932297017651e+00
1.578359492907694728e+00,-5.490009821260519868e-02,9.248054541898507175e-01,4.964011728797924405e+00,-1.583951877897835425e+00,1.094560175322830675e+00,1.965343354869349524e+00,5.666955619315759696e-02,4.207609945192394285e+00
1.736119677055534716e+00,5.724314829586796272e-02,9.344844676726475896e-01,4.930918903491301464e+00,-1.621358091747555186e+00,1.095344159496801861e+00,1.964888024340094574e+00,6.267535568444730643e-02,4.300319719773795235e+00
1.893929269320525854e+00,1.648780768968834409e-01,9.320007260537352956e-01,4.883607920774213795e+00,-1.653314302280419978e+00,1.114618858591827522e+00,1.963683070159956356e+00,5.221194356154640337e-02,4.482077588004996116e+00
2.051709477387543057e+00,2.643608744111748954e-01,9.182058515451322345e-01,4.828444147255065211e+00,-1.680695440933934082e+00,1.098741547482133374e+00,1.962061335492944592e+00,5.477765450632591376e-02,4.735575869383543690e+00
2.209509697694260311e+00,3.537078547894733638e-01,8.947495328549860405e-01,4.769377450998644186e+00,-1.699545168128107742e+00,1.092327145604732763e+00,1.960325651846488215e+00,5.898796000292133579e-02,5.028979822551691292e+00
2.367281937511198198e+00,4.324778757150755659e-01,8.643512785607899707e-01,4.709125823929711352e+00,-1.712259109336372376e+00,1.095689360037696458e+00,1.958717795144216289e+00,6.006632801135574490e-02,5.333042300698860316e+00
2.525053648535682704e+00,5.011625669958676976e-01,8.293199047226923470e-01,4.649805750788929437e+00,-1.720874463517478636e+00,1.099536290667985527e+00,1.957387641543534951e+00,6.452857781264573211e-02,5.626955421802151136e+00
2.682826593173744723e+00,5.606366447569692824e-01,7.913920429395298051e-01,4.591929071555843400e+00,-1.726160730511710595e+00,1.111513767348081494e+00,1.956398437648921851e+00,6.299666816711667339e-02,5.898022182245606260e+00
2.840598310788525982e+00,6.118122273187357463e-01,7.516404234149051122e-01,4.536208305332493751e+00,-1.729493242835670408e+00,1.117119600677183744e+00,1.955763621363728388e+00,6.511385787811083126e-02,6.141304260922246350e+00
2.998365782695656456e+00,6.555048919907726646e-01,7.106784990538046465e-01,4.482389162632001600e+00,-1.730533382428909306e+00,1.124994654474852140e+00,1.955474024025515734e+00,6.149210555502181846e-02,6.351848516507130782e+00
3.156136732688612945e+00,6.924116177374335379e-01,6.688784807756084083e-01,4.430824665266046125e+00,-1.729871633267810127e+00,1.123624764504278062e+00,1.955523225130565645e+00,6.274446202188130317e-02,6.526707902569077291e+00
3.313922521897814555e+00,7.231211165492240633e-01,6.265286564992674778e-01,4.381092137916504647e+00,-1.726808783403763314e+00,1.123979312425847477e+00,1.955916713397726880e+00,6.999367774067181969e-02,6.661635478998266358e+00
3.471693240198372887e+00,7.481365373535621144e-01,5.841367462877312677e-01,4.332251344781862024e+00,-1.721660556570857592e+00,1.136726593545053676e+00,1.956641410648702895e+00,6.985578923797332307e-02,6.753922297369174821e+00
