x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
4.075170,-2.706775,0.627964,0.570336,-2.109216,0.463691,2.176105
3.952847,-2.946485,0.574747,0.569953,-2.013569,0.224753,2.164142
3.849068,-3.183609,0.524216,0.587584,-1.973379,0.078418,2.172998
3.751936,-3.418284,0.537654,0.676046,-1.964792,-0.012421,2.199927
3.654993,-3.650436,0.529657,0.740243,-1.977253,-0.086944,2.242176
3.553496,-3.879317,0.513624,0.785476,-2.008289,-0.160890,2.296987
3.443063,-4.103547,0.499553,0.808147,-2.057229,-0.230520,2.361600
3.319840,-4.321166,0.500842,0.814158,-2.123634,-0.300633,2.433589
3.180370,-4.529295,0.496991,0.798009,-2.204124,-0.342539,2.511838
3.023217,-4.725161,0.489697,0.777003,-2.296085,-0.390983,2.595559
2.847193,-4.905143,0.464461,0.745939,-2.401762,-0.450456,2.683964
2.651494,-5.064462,0.431580,0.730420,-2.522357,-0.508456,2.776252
2.436696,-5.197727,0.459355,0.793445,-2.648705,-0.495092,2.871681
2.206834,-5.303290,0.472513,0.849287,-2.774842,-0.505657,2.969469
1.965297,-5.378805,0.494397,0.908003,-2.903456,-0.514480,3.068846
1.715990,-5.422439,0.529279,0.964621,-3.033259,-0.515048,3.169055
1.463197,-5.433413,0.583630,1.015570,3.121099,-0.507487,3.269351
1.211498,-5.412099,0.654123,1.048077,3.005974,-0.407102,3.368967
0.964100,-5.365308,0.736527,1.061273,2.920587,-0.271766,3.467116
0.721167,-5.301934,0.725715,0.966785,2.861817,-0.196306,3.562990
0.482042,-5.226808,0.737759,0.881641,2.819239,-0.143398,3.655810
0.246008,-5.143229,0.741730,0.782070,2.788905,-0.098846,3.744795
0.012230,-5.053881,0.755402,0.690298,2.768611,-0.063293,3.829165
-0.220106,-4.960840,0.783246,0.613154,2.756986,-0.029592,3.908138
-0.451912,-4.866013,0.822034,0.549866,2.754951,0.013291,3.980937
-0.684451,-4.771789,0.870439,0.501661,2.764900,0.065842,4.046781
-0.919232,-4.681149,0.932533,0.483167,2.787711,0.115184,4.104891
-1.157533,-4.597017,0.974988,0.469012,2.822132,0.156878,4.154489
-1.400364,-4.521995,1.019979,0.485021,2.868739,0.209494,4.194796
-1.648553,-4.459613,1.056179,0.518721,2.927417,0.249498,4.225038
-1.901598,-4.412970,1.050570,0.546730,2.991601,0.251088,4.244443
-2.157216,-4.382740,1.014534,0.585466,3.049184,0.197943,4.252235
-2.412480,-4.365626,0.965156,0.629744,3.090419,0.124265,4.247908
-2.666241,-4.356669,0.924324,0.691276,3.117404,0.087744,4.232069
-2.919081,-4.353369,0.888226,0.770774,3.138872,0.081979,4.205606
-3.171083,-4.355295,0.804445,0.816555,-3.125637,0.066354,4.169408
-3.421581,-4.361388,0.731369,0.876531,-3.112057,0.041945,4.124364
-3.670303,-4.370045,0.544484,0.819716,-3.104253,0.020634,4.071363
-3.917143,-4.379901,0.361173,0.758327,-3.102708,-0.008348,4.011292
-4.162119,-4.389178,0.299225,0.795075,-3.108222,-0.036835,3.945041
-4.405424,-4.396201,0.367023,0.937777,-3.121595,-0.073205,3.873499
-4.647421,-4.398884,0.334554,0.948646,3.139320,-0.110655,3.797558
-4.888927,-4.395102,0.290000,0.910000,3.108701,-0.142249,3.718110
-5.130939,-4.382975,0.300645,0.888255,3.070939,-0.168505,3.636049
-5.374363,-4.360747,0.310968,0.833532,3.026564,-0.193305,3.552266
-5.620045,-4.326465,0.359552,0.785848,2.976480,-0.209106,3.467648
-5.868716,-4.278373,0.403877,0.703523,2.922429,-0.216602,3.383080
-6.120692,-4.214950,0.489729,0.637871,2.867371,-0.207229,3.299445
-6.375569,-4.135791,0.601436,0.581664,2.811542,-0.211890,3.217611
-6.631323,-4.040017,0.700036,0.509864,2.751073,-0.231665,3.138467
-6.885174,-3.926006,0.794394,0.443806,2.683149,-0.257466,3.062904
-7.133767,-3.792055,0.899575,0.404125,2.606827,-0.284665,2.991812
-7.373096,-3.636991,1.025242,0.403258,2.522108,-0.311591,2.926001
-7.598843,-3.460394,1.104060,0.381540,2.428739,-0.342145,2.865969
-7.806576,-3.262246,1.173892,0.382008,2.325755,-0.377501,2.812138
-7.991698,-3.042865,1.276501,0.453099,2.212271,-0.416822,2.764927
-8.148870,-2.803922,1.344149,0.529851,2.088573,-0.453012,2.724759
-8.273111,-2.548822,1.368098,0.607102,1.955088,-0.487500,2.692050
-8.361173,-2.278936,1.336108,0.687992,1.813005,-0.507659,2.667223
-8.410298,-1.993542,1.292448,0.821852,1.672440,-0.460880,2.650701
-8.420828,-1.694058,1.216306,0.969094,1.537376,-0.443630,2.642901
-8.389966,-1.385405,1.106690,1.101110,1.395245,-0.484875,2.644242
-8.312032,-1.080703,0.987927,1.219373,1.239104,-0.509038,2.655128
-8.183659,-0.786403,0.869922,1.318078,1.024721,-0.859857,2.675955
-7.983023,-0.539318,0.741555,1.368245,0.715244,-1.227285,2.706982
-7.731820,-0.393896,0.531529,1.290671,0.397862,-0.974705,2.748534
-7.476810,-0.326570,0.383078,1.219722,0.208501,-0.395368,2.801545
-7.228457,-0.287396,0.320029,1.183171,0.137885,-0.149838,2.866278
-6.982445,-0.257969,0.322908,1.177092,0.114682,-0.035514,2.943123
-6.737741,-0.230872,0.344174,1.155826,0.107271,-0.024566,3.032471
-6.493943,-0.205364,0.379047,1.120953,0.101676,-0.020971,3.134525
-6.249900,-0.181099,0.420445,1.079555,0.097688,-0.011537,3.248647
-6.005228,-0.157471,0.457188,1.036312,0.093459,-0.022888,3.373981
-5.760380,-0.135215,0.447993,0.952007,0.085177,-0.044498,3.509671
-5.515329,-0.115641,0.484557,0.914943,0.074560,-0.041788,3.654863
-5.269579,-0.098553,0.516587,0.863913,0.066238,-0.025829,3.808702
-5.023413,-0.083010,0.508969,0.791031,0.059656,-0.027598,3.970334
-4.777309,-0.069152,0.530786,0.768414,0.052804,-0.027970,4.138902
-4.531046,-0.056987,0.529826,0.742374,0.046448,-0.023572,4.313553
-4.284459,-0.046243,0.502072,0.702028,0.041119,-0.019608,4.493432
-4.037528,-0.036683,0.532010,0.738890,0.036822,-0.015171,4.677684
-3.790225,-0.028037,0.568024,0.799876,0.033595,-0.010919,4.865456
-3.542554,-0.020048,0.570001,0.842099,0.031386,-0.006913,5.055891
-3.294471,-0.012472,0.593825,0.918575,0.030347,-0.001464,5.248136
-3.046251,-0.004982,0.607881,0.992119,0.029424,-0.005974,5.441336
-2.798110,0.002138,0.590454,1.019746,0.027653,-0.008295,5.634635
-2.549838,0.008749,0.615930,1.084070,0.025706,-0.007379,5.826776
-2.301344,0.014910,0.599793,1.096907,0.023880,-0.007314,6.014877
-2.052564,0.020626,0.577429,1.090271,0.022401,-0.004568,6.195655
-1.803444,0.026066,0.588823,1.103777,0.021523,-0.002484,6.365824
-1.554096,0.031356,0.549760,1.070540,0.020655,-0.004480,6.522101
-1.304539,0.036372,0.539024,1.060976,0.019578,-0.004147,6.661201
-1.054646,0.041135,0.548402,1.051598,0.018979,-0.000645,6.779838
-0.804360,0.045866,0.569179,1.030821,0.019357,0.003657,6.874729
-0.553699,0.050834,0.596038,0.997462,0.020865,0.008365,6.943306
-0.302712,0.056334,0.618067,0.946833,0.023339,0.011345,6.985869
-0.051472,0.062557,0.671468,0.911332,0.025675,0.007251,7.003435
0.199951,0.069243,0.672823,0.810177,0.027532,0.007517,6.997020
0.451452,0.076407,0.670933,0.723867,0.029436,0.007625,6.967643
0.702880,0.084052,0.676098,0.663102,0.031127,0.005822,6.916319
0.954103,0.092058,0.615019,0.559481,0.032319,0.003665,6.844066
1.205013,0.100286,0.588296,0.517404,0.032892,0.000892,6.751901
1.455526,0.108557,0.609429,0.549871,0.032642,-0.002889,6.640841
1.705617,0.116633,0.666220,0.643680,0.031169,-0.008889,6.511902
1.955507,0.124146,0.682969,0.722531,0.026599,-0.027593,6.366102
2.206045,0.129947,0.687275,0.814225,0.014154,-0.071904,6.204458
2.456282,0.131234,0.689241,0.911259,0.000442,-0.037930,6.027986
2.704276,0.130167,0.666766,0.954634,-0.003781,0.004243,5.837706
2.950559,0.129365,0.679250,1.020350,-0.001926,0.010837,5.634635
3.195812,0.129220,0.652396,1.030204,0.002912,0.028681,5.419988
3.440133,0.130791,0.601102,0.998898,0.011796,0.043950,5.195757
3.684340,0.134983,0.606872,1.002328,0.022774,0.045851,4.964124
3.928897,0.141924,0.636131,1.017269,0.038288,0.080921,4.727273
4.173691,0.153729,0.664805,1.035195,0.064361,0.131325,4.487393
4.419269,0.173528,0.673043,1.021957,0.098716,0.147170,4.246647
4.665881,0.202474,0.673594,0.995806,0.140181,0.186548,4.007215
4.912885,0.243180,0.697305,1.000395,0.196122,0.259356,3.771261
5.159384,0.300522,0.657126,0.947074,0.269362,0.318157,3.540977
5.404016,0.378767,0.611317,0.898583,0.360790,0.392053,3.318600
5.644043,0.483386,0.517667,0.810233,0.479086,0.509062,3.106344
5.873427,0.622603,0.399680,0.694420,0.634231,0.645186,2.906400
6.081458,0.805155,0.324085,0.617715,0.834349,0.799257,2.720960
6.250620,1.038657,0.325490,0.593410,1.089346,0.994701,2.552192
6.349969,1.319095,0.405480,0.597120,1.389627,1.067543,2.402259
6.357772,1.623615,0.532130,0.612970,1.732330,1.258041,2.273014
6.253413,1.911629,0.680229,0.643671,2.104519,1.294533,2.166457
6.056676,2.133144,0.825807,0.689893,2.464544,1.225401,2.083963
5.810784,2.267412,0.947491,0.754109,2.762568,0.924145,2.026654
5.554489,2.333157,0.961256,0.756144,2.947141,0.445154,1.996449
5.301666,2.367677,0.943611,0.756389,3.028851,0.183185,1.995255
5.051892,2.390062,0.922050,0.777950,3.063579,0.091497,2.024739
4.803991,2.406582,0.892961,0.807439,3.082082,0.056871,2.086540
4.557021,2.419546,0.861823,0.847577,3.092914,0.030554,2.182292
4.310703,2.430614,0.870119,0.929681,3.101124,0.036066,2.313624
4.065110,2.439464,0.824730,0.937270,3.111588,0.048974,2.482166
3.819394,2.445360,0.788741,0.947159,3.121384,0.030677,2.689549
3.573072,2.449409,0.798734,1.001266,3.129105,0.032037,2.937401
3.326442,2.451516,0.789092,1.010908,3.137504,0.036038,3.227353
3.079357,2.451428,0.791504,1.008496,-3.137898,0.026968,3.561035
2.831643,2.449687,0.804379,0.995621,-3.132421,0.017285,3.937716
2.583441,2.446879,0.816330,0.968070,-3.128450,0.014702,4.347211
2.334568,2.443154,0.799770,0.900230,-3.127076,-0.003610,4.776979
2.084872,2.439641,0.824715,0.854985,-3.129338,-0.014510,5.214470
1.835028,2.437032,0.794177,0.759923,-3.131082,0.000545,5.647136
1.585347,2.434391,0.722971,0.642929,-3.130260,0.006038,6.062432
1.335532,2.431371,0.684311,0.575889,-3.128873,0.005065,6.447812
1.085509,2.428032,0.671109,0.551291,-3.127657,0.004660,6.793090
0.835317,2.424400,0.717880,0.610020,-3.126544,0.004236,7.097531
0.584988,2.420500,0.783338,0.709162,-3.125570,0.003546,7.200000
0.334550,2.416376,0.766697,0.741603,-3.124827,0.002387,7.200000
0.084020,2.412100,0.782770,0.824730,-3.124713,-0.001476,7.200000
-0.166556,2.407916,0.794772,0.912728,-3.125120,-0.001775,7.200000
-0.417100,2.403844,0.811116,0.988884,-3.125124,0.001747,7.200000
-0.667585,2.399664,0.780915,1.009685,-3.124755,0.001198,7.200000
-0.918005,2.395410,0.715285,0.984715,-3.124420,0.001473,7.200000
-1.168340,2.391064,0.702337,0.997663,-3.123787,0.003587,7.200000
-1.418583,2.386495,0.698088,1.001912,-3.122533,0.006433,7.200000
-1.668736,2.381525,0.689149,0.996151,-3.120613,0.008913,7.200000
-1.918811,2.375999,0.645168,0.954832,-3.118739,0.006068,7.200000
-2.168825,2.370095,0.650017,0.954283,-3.117865,0.000927,7.200000
-2.418807,2.364133,0.682903,0.956697,-3.118036,-0.002300,7.200000
-2.668795,2.358315,0.735531,0.964469,-3.118398,-0.000592,7.200000
-2.918802,2.352534,0.754506,0.925194,-3.118813,-0.002726,7.200000
-3.168832,2.346923,0.744135,0.835765,-3.119532,-0.003026,7.200000
-3.418926,2.341499,0.751623,0.747577,-3.118645,0.010118,7.200000
-3.669061,2.335441,0.774176,0.695324,-3.115922,0.011651,7.200000
-3.919188,2.328654,0.720099,0.596701,-3.113452,0.008087,7.200000
-4.169294,2.321361,0.646298,0.503702,-3.111757,0.005462,7.113419
-4.419385,2.313726,0.633179,0.495821,-3.110739,0.002678,6.935718
-4.669462,2.305924,0.663948,0.554852,-3.110457,-0.000426,6.752861
-4.919531,2.298149,0.742409,0.682991,-3.111018,-0.004058,6.566101
-5.169599,2.290628,0.752670,0.763030,-3.112892,-0.010920,6.376615
-5.419678,2.283790,0.737635,0.834365,-3.117407,-0.025182,6.185580
-5.669791,2.278528,0.719409,0.903891,-3.124627,-0.032536,5.994174
-5.919944,2.275302,0.726322,0.973678,-3.130653,-0.015635,5.803573
-6.170119,2.273054,0.706090,0.993910,-3.132812,-0.001630,5.614955
-6.420305,2.270908,0.692450,1.007550,-3.131820,0.009563,5.429497
-6.670491,2.268164,0.687141,1.012859,-3.127865,0.022049,5.248376
-6.920668,2.264039,0.694203,1.005797,-3.120584,0.036145,5.072646
-7.170823,2.257651,0.707673,0.992327,-3.109133,0.055381,4.902854
-7.420902,2.247796,0.715990,0.984010,-3.092412,0.078243,4.739427
-7.670775,2.233043,0.724993,0.975007,-3.070155,0.099621,4.582789
-7.920215,2.212065,0.751820,0.969680,-3.042677,0.119976,4.433365
-8.168887,2.183611,0.803309,0.975491,-3.009926,0.141817,4.291579
-8.416311,2.146366,0.835899,0.948401,-2.971593,0.164733,4.157856
-8.661844,2.098991,0.851528,0.882372,-2.928812,0.177627,4.032620
-8.904807,2.040825,0.900522,0.813078,-2.886479,0.161653,3.916294
-9.144603,1.973090,0.995556,0.753744,-2.847386,0.152740,3.809305
-9.380195,1.896783,1.078693,0.665807,-2.808346,0.163758,3.712078
-9.609602,1.812127,1.143395,0.556605,-2.762851,0.211974,3.625041
-9.828455,1.718396,1.241622,0.490678,-2.697432,0.351206,3.548629
-10.027536,1.613243,1.376631,0.489469,-2.589883,0.659442,3.483293
-10.189268,1.496330,1.522001,0.549399,-2.378738,1.512281,3.429472
-10.301949,1.350932,1.527021,0.547679,-2.100086,1.304676,3.387606
-10.382351,1.166251,1.440432,0.523968,-1.914084,0.605415,3.357741
-10.444375,0.952471,1.345837,0.527963,-1.810533,0.366444,3.340287
-10.490422,0.724133,1.258904,0.556296,-1.736633,0.279181,3.334680
-10.522024,0.488546,1.232215,0.643785,-1.673699,0.254083,3.340094
-10.539450,0.249363,1.165156,0.677844,-1.615686,0.231512,3.355687
-10.543576,0.008754,1.146322,0.733478,-1.561375,0.220795,3.380614
-10.534916,-0.231898,1.103508,0.728192,-1.508811,0.216150,3.414026
-10.513751,-0.471791,1.079610,0.713390,-1.457670,0.208772,3.455079
-10.480557,-0.710363,1.087323,0.708877,-1.408381,0.200702,3.502924
-10.435870,-0.947088,1.088644,0.673756,-1.361137,0.191732,3.556716
-10.380304,-1.181503,1.116169,0.640431,-1.315956,0.183652,3.615607
-10.314481,-1.413064,1.132392,0.576108,-1.272196,0.180264,3.678752
-10.238837,-1.641107,1.167809,0.523291,-1.228794,0.181333,3.745301
-10.153594,-1.865005,1.203716,0.470184,-1.185124,0.183456,3.814408
-10.058930,-2.084222,1.223909,0.409191,-1.141017,0.186166,3.885226
-9.955001,-2.298278,1.281583,0.394517,-1.096542,0.187686,3.956910
-9.841962,-2.506890,1.335034,0.391866,-1.052380,0.184519,4.028612
-9.720138,-2.709986,1.383459,0.398341,-1.009416,0.178373,4.099615
-9.590055,-2.907459,1.408851,0.398649,-0.967829,0.173488,4.169716
-9.452205,-3.099139,1.359808,0.339392,-0.927541,0.167388,4.238838
-9.306678,-3.285488,1.347024,0.337476,-0.890632,0.144630,4.306904
-9.154313,-3.467392,1.369595,0.382705,-0.858304,0.128079,4.373836
-8.996057,-3.645057,1.314716,0.362284,-0.829564,0.113627,4.439560
-8.832661,-3.818789,1.290983,0.379317,-0.803990,0.100928,4.504001
-8.664784,-3.988882,1.231892,0.368508,-0.781152,0.090244,4.567082
-8.492938,-4.155639,1.195737,0.385563,-0.760801,0.079766,4.628728
-8.317597,-4.319397,1.153016,0.397584,-0.742724,0.070970,4.688863
-8.139187,-4.480417,1.110423,0.410277,-0.726573,0.063456,4.747412
-7.958029,-4.638969,1.060753,0.416247,-0.712150,0.056372,4.804298
-7.774367,-4.795356,1.044103,0.456297,-0.699201,0.050981,4.859446
-7.588364,-4.949829,1.013865,0.484235,-0.686696,0.052472,4.912781
-7.400008,-5.102255,0.967724,0.494476,-0.673362,0.057589,4.964225
-7.209155,-5.252339,0.957763,0.531537,-0.658794,0.062381,5.013705
-7.015578,-5.399870,0.933763,0.546537,-0.643202,0.065703,5.061142
-6.819076,-5.544716,0.903607,0.547893,-0.627052,0.066629,5.106464
-6.619675,-5.686746,0.912476,0.590124,-0.610394,0.069542,5.149592
-6.417562,-5.825577,0.848154,0.576846,-0.592348,0.077747,5.190453
-6.212777,-5.960572,0.849921,0.625279,-0.571806,0.089770,5.228969
-6.005017,-6.091058,0.826762,0.632338,-0.548675,0.098764,5.265065
-5.793993,-6.216568,0.825657,0.642243,-0.523505,0.106268,5.298665
-5.579564,-6.336640,0.800789,0.609711,-0.496606,0.112674,5.329694
-5.361720,-6.450818,0.781740,0.565660,-0.468003,0.120020,5.358076
-5.140545,-6.558545,0.806693,0.555107,-0.437244,0.130182,5.383735
-4.916147,-6.659087,0.766929,0.476971,-0.403478,0.144581,5.406596
-4.688513,-6.751517,0.751831,0.435269,-0.366314,0.158033,5.426582
-4.457638,-6.834984,0.628581,0.294019,-0.326055,0.170040,5.443618
-4.223625,-6.908706,0.550562,0.214538,-0.283425,0.177401,5.457629
-3.986502,-6.972210,0.615209,0.289691,-0.241853,0.161261,5.468538
-3.746681,-7.026360,0.667383,0.358017,-0.204555,0.142273,5.476270
-3.504746,-7.072154,0.757695,0.472205,-0.171866,0.123336,5.480749
-3.261180,-7.110632,0.744558,0.487842,-0.143734,0.104819,5.481899
-3.016153,-7.142869,0.774087,0.554113,-0.121073,0.078625,5.479644
-2.769921,-7.170403,0.797593,0.626807,-0.103971,0.059684,5.473910
-2.523516,-7.194274,0.828890,0.676310,-0.088482,0.065555,5.464619
-2.277326,-7.214102,0.831090,0.666310,-0.073295,0.057326,5.451697
-2.031106,-7.230430,0.827307,0.634193,-0.060168,0.049060,5.435067
-1.784898,-7.243767,0.845455,0.610045,-0.049255,0.039447,5.414655
-1.538728,-7.254702,0.839245,0.555555,-0.040690,0.030098,5.390383
-1.292852,-7.263799,0.812290,0.487710,-0.033717,0.026605,5.362177
-1.047566,-7.271269,0.823405,0.477995,-0.027438,0.024563,5.329960
-0.802867,-7.277246,0.871902,0.507698,-0.021895,0.020705,5.293658
-0.558656,-7.281975,0.878594,0.499006,-0.017289,0.017002,5.253193
-0.314898,-7.285684,0.845293,0.454707,-0.013468,0.014327,5.208491
-0.071413,-7.288538,0.850814,0.449886,-0.010566,0.009490,5.159475
0.172051,-7.290829,0.907369,0.491131,0.063317,0.599370,5.106071
