x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.424296,-7.437340,0.768789,0.631211,-0.176592,0.362104,4.777584
0.674361,-7.470153,0.742814,0.657186,-0.095695,0.277243,5.004424
0.925039,-7.485405,0.732174,0.667826,-0.027799,0.263428,5.195550
1.175572,-7.484090,0.739682,0.660318,0.036377,0.248980,5.352619
1.425239,-7.467201,0.714351,0.588749,0.097418,0.239068,5.477285
1.673350,-7.435443,0.746695,0.553305,0.156310,0.232045,5.571204
1.919215,-7.389352,0.806825,0.530375,0.215095,0.238281,5.636031
2.161920,-7.328703,0.933556,0.564244,0.275792,0.247444,5.673421
2.400341,-7.253192,0.979001,0.527699,0.336602,0.239401,5.685031
2.633577,-7.163662,1.101272,0.574528,0.397026,0.244919,5.672517
2.860470,-7.060263,1.176981,0.586619,0.458260,0.246758,5.637541
3.080047,-6.943426,1.236044,0.600856,0.517615,0.230798,5.581761
3.292069,-6.814511,1.273874,0.613726,0.571519,0.203795,5.506832
3.496903,-6.675340,1.289286,0.619814,0.618652,0.176919,5.414407
3.695133,-6.527579,1.290994,0.625506,0.659676,0.154893,5.306137
3.887409,-6.372468,1.261613,0.614987,0.695115,0.131877,5.183674
4.074660,-6.211065,1.222156,0.608244,0.724237,0.103596,5.048670
4.258170,-6.044497,1.188638,0.616162,0.747153,0.081241,4.902776
4.439106,-5.873481,1.155472,0.633628,0.765551,0.066437,4.747648
4.618516,-5.698177,1.112070,0.652130,0.780697,0.054202,4.584938
4.797537,-5.518405,1.092848,0.706052,0.793897,0.049649,4.416302
4.977169,-5.333377,1.055317,0.756183,0.808877,0.065924,4.243393
5.157348,-5.141289,1.021834,0.833566,0.834794,0.129400,4.067861
5.334667,-4.938693,0.958739,0.892161,0.879690,0.202941,3.891359
5.503906,-4.722334,0.906322,0.959378,0.944147,0.265994,3.715556
5.659524,-4.489993,0.861373,1.027627,1.028166,0.334246,3.542119
5.795092,-4.239448,0.829877,1.093423,1.134255,0.409330,3.372708
5.902673,-3.968842,0.766018,1.102982,1.264991,0.487791,3.208986
5.972284,-3.678194,0.749768,1.133632,1.422148,0.562557,3.052610
5.992377,-3.369828,0.740288,1.137712,1.610002,0.642036,2.905236
5.947471,-3.045609,0.680126,1.052374,1.837640,0.731049,2.768500
5.813237,-2.714509,0.666284,0.971516,2.107451,0.826986,2.644135
5.578239,-2.424938,0.627898,0.842602,2.407212,0.806137,2.533823
5.252771,-2.208499,0.671077,0.778223,2.761980,1.052617,2.438989
4.852083,-2.135228,0.763820,0.763080,-3.091644,1.259434,2.361600
4.484368,-2.246911,0.788886,0.717414,-2.642171,1.277895,2.302621
4.238400,-2.470024,0.721101,0.633399,-2.296130,0.761105,2.260192
4.076048,-2.707484,0.629093,0.569207,-2.108428,0.462562,2.234092
3.953915,-2.947176,0.576019,0.568681,-2.013153,0.223412,2.223381
3.850215,-3.184265,0.525537,0.586263,-1.973315,0.077162,2.226971
3.753072,-3.418897,0.538945,0.674755,-1.965026,-0.013472,2.243731
3.656049,-3.651001,0.530855,0.739045,-1.977721,-0.087749,2.272517
3.554420,-3.879830,0.514681,0.784419,-2.008926,-0.161425,2.312189
3.443819,-4.104002,0.500435,0.807265,-2.057969,-0.230777,2.361600
3.320411,-4.321554,0.501533,0.813467,-2.124412,-0.300617,2.419661
3.180760,-4.529602,0.497487,0.797513,-2.204877,-0.342275,2.485490
3.023447,-4.725376,0.490012,0.776688,-2.296752,-0.390484,2.558253
2.847300,-4.905264,0.464622,0.745778,-2.402284,-0.449732,2.637117
2.651523,-5.064504,0.431631,0.730369,-2.522675,-0.507513,2.721237
2.436696,-5.197727,0.459355,0.793445,-2.648772,-0.494002,2.809823
2.206840,-5.303307,0.472530,0.849270,-2.774656,-0.504700,2.902046
1.965319,-5.378898,0.494492,0.907908,-2.903059,-0.513715,2.997089
1.716015,-5.422658,0.529498,0.964402,-3.032704,-0.514460,3.094154
1.463192,-5.433791,0.584008,1.015192,3.121763,-0.507068,3.192448
1.211429,-5.412651,0.654678,1.047522,3.006696,-0.406900,3.291161
0.963949,-5.366033,0.737267,1.060533,2.921313,-0.271817,3.389461
0.720931,-5.302821,0.726633,0.965867,2.862491,-0.196593,3.486499
0.481726,-5.227837,0.738835,0.880565,2.819806,-0.143916,3.581449
0.245625,-5.144367,0.742931,0.780869,2.789311,-0.099591,3.673486
