x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,0.027705,-0.894319,4.912630
0.657240,-7.277384,0.936291,0.463709,-0.053438,0.219244,4.950864
0.901721,-7.283902,0.934959,0.465041,-0.001165,0.208477,4.980706
1.146309,-7.277954,0.947831,0.452169,0.048523,0.198074,5.002986
1.390219,-7.260180,0.924274,0.378826,0.096319,0.193192,5.018512
1.632661,-7.230963,0.955156,0.344844,0.143247,0.191677,5.028096
1.872688,-7.190591,1.010942,0.326258,0.191386,0.204448,5.032562
2.109245,-7.138622,1.130789,0.367011,0.242875,0.220725,5.032753
2.341884,-7.074340,1.167154,0.339546,0.295811,0.218089,5.029496
2.570117,-6.998170,1.278505,0.397295,0.349599,0.229519,5.023587
2.792913,-6.909906,1.341808,0.421792,0.405553,0.237231,5.015810
3.009983,-6.809311,1.387344,0.449556,0.461032,0.226099,5.006905
3.221624,-6.696951,1.410908,0.476692,0.512492,0.203356,4.997589
3.428200,-6.574008,1.411693,0.497407,0.558664,0.180952,4.988598
3.629956,-6.441707,1.398786,0.517714,0.600297,0.164208,4.980706
3.827180,-6.300877,1.355170,0.521430,0.638021,0.147005,4.974498
4.020470,-6.152152,1.302235,0.528165,0.671136,0.124553,4.969748
4.210648,-5.996363,1.256362,0.548438,0.699710,0.107942,4.966022
4.398318,-5.834081,1.212329,0.576771,0.725383,0.098904,4.962866
4.583985,-5.665349,1.159909,0.604291,0.749327,0.091809,4.959801
4.768225,-5.489942,1.133867,0.665033,0.772655,0.091309,4.956311
4.951385,-5.307195,1.092063,0.719437,0.798435,0.107465,4.951046
5.132739,-5.115798,1.057006,0.798394,0.833857,0.160456,4.939274
5.308815,-4.913330,0.994490,0.856410,0.885313,0.222755,4.914850
5.474830,-4.697476,0.944069,0.921631,0.953249,0.276442,4.871002
5.625943,-4.466805,0.901782,0.987218,1.037851,0.336942,4.800400
5.756640,-4.219735,0.872855,1.050445,1.141886,0.406395,4.694861
5.860124,-3.954712,0.810761,1.058239,1.268743,0.484263,4.544767
5.927461,-3.671509,0.795068,1.088332,1.421002,0.559942,4.338650
5.948090,-3.371866,0.784621,1.093379,1.603207,0.641231,4.061639
5.907528,-3.056710,0.721583,1.010917,1.825268,0.735958,3.687755
5.781932,-2.733066,0.702682,0.935118,2.091430,0.843047,3.200581
5.557988,-2.447121,0.657946,0.812554,2.389811,0.825146,2.736339
5.244003,-2.230140,0.694434,0.754866,2.745874,1.084906,2.433875
4.852928,-2.152578,0.781190,0.745710,-3.104338,1.295860,2.272828
4.490587,-2.258222,0.801791,0.704509,-2.651372,1.307826,2.192714
4.245899,-2.476533,0.731022,0.623478,-2.303237,0.774168,2.173609
4.082991,-2.711447,0.637074,0.561226,-2.114035,0.471586,2.199642
