x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.424296,-7.437340,0.768789,0.631211,-0.124218,0.796821,4.783755
0.672098,-7.443131,0.769931,0.630069,-0.018199,0.041551,5.004424
0.920797,-7.446376,0.771432,0.628568,-0.006937,0.048955,5.190425
1.170523,-7.446589,0.777522,0.622478,0.006266,0.056728,5.343352
1.421347,-7.443240,0.738626,0.564474,0.022121,0.069596,5.464794
1.673354,-7.435463,0.746674,0.553326,0.041734,0.085802,5.556344
1.926724,-7.422137,0.773192,0.564008,0.067296,0.115309,5.619592
2.181693,-7.401202,0.858409,0.639391,0.100840,0.146511,5.656130
2.438165,-7.370387,0.855853,0.650847,0.140543,0.160545,5.667549
2.696057,-7.328432,0.925053,0.750747,0.185977,0.186645,5.655442
2.955072,-7.273131,0.944039,0.819561,0.238009,0.206278,5.621406
3.214016,-7.202772,0.944139,0.892761,0.293507,0.208095,5.567036
3.471304,-7.117107,0.922179,0.965421,0.348901,0.201096,5.493922
3.725771,-7.016604,0.878382,1.030718,0.403175,0.195871,5.403652
3.976741,-6.901518,0.822878,1.093622,0.457091,0.194874,5.297816
4.223411,-6.771849,0.739692,1.136908,0.510883,0.191767,5.177999
4.464571,-6.628080,0.651251,1.179149,0.563746,0.185175,5.045790
4.699505,-6.470872,0.574983,1.229817,0.616075,0.184846,4.902776
4.927923,-6.300026,0.506716,1.282384,0.670081,0.193691,4.750549
5.148787,-6.114867,0.437669,1.326531,0.729851,0.221006,4.590697
5.359595,-5.913832,0.405627,1.393273,0.799360,0.255922,4.424811
5.557142,-5.694946,0.371868,1.439632,0.879868,0.290876,4.254481
5.737043,-5.457368,0.361567,1.493833,0.970909,0.321193,4.081293
5.894835,-5.201223,0.340103,1.510797,1.072323,0.354522,3.906834
6.025492,-4.927444,0.345856,1.519844,1.184108,0.383898,3.732711
6.124270,-4.637764,0.373700,1.515300,1.305392,0.407952,3.560525
6.187009,-4.333233,0.426895,1.496405,1.431481,0.402862,3.391873
6.211439,-4.016119,0.453654,1.415346,1.559100,0.401311,3.228355
6.194526,-3.690607,0.527180,1.356220,1.690744,0.407877,3.071564
6.132551,-3.361589,0.599873,1.278127,1.831453,0.427092,2.923091
6.018483,-3.030588,0.607543,1.124957,1.996427,0.504277,2.784510
