x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,-0.098173,-1.923954,4.912440
0.654633,-7.338358,0.875261,0.524739,-0.265897,0.448192,4.950787
0.902502,-7.390953,0.827905,0.572095,-0.156168,0.419691,4.980706
1.153931,-7.416973,0.808603,0.591397,-0.053776,0.392107,5.003033
1.406127,-7.418062,0.765592,0.537508,0.042118,0.369758,5.018579
1.656769,-7.395782,0.788584,0.511416,0.132556,0.350293,5.028164
1.903894,-7.351691,0.846848,0.490352,0.219523,0.343839,5.032615
2.145616,-7.286711,0.978298,0.519502,0.305175,0.341747,5.032782
2.380134,-7.201668,1.034205,0.472495,0.387944,0.323089,5.029496
2.606047,-7.098555,1.171886,0.503914,0.467402,0.318156,5.023558
2.821835,-6.978740,1.267145,0.496455,0.544992,0.311265,5.015757
3.026598,-6.843601,1.349240,0.487660,0.618282,0.286203,5.006839
3.220579,-6.695106,1.413028,0.474572,0.683564,0.248109,4.997523
3.404781,-6.535544,1.456726,0.452374,0.739247,0.208896,4.988553
3.580358,-6.367092,1.488380,0.428120,0.785873,0.174265,4.980706
3.748581,-6.191416,1.489926,0.386674,0.823859,0.137766,4.974568
3.911231,-6.009736,1.481719,0.348681,0.852297,0.095401,4.969896
4.070380,-5.823401,1.479049,0.325751,0.871256,0.059492,4.966228
4.227637,-5.633735,1.475517,0.313583,0.882350,0.030682,4.963087
4.384497,-5.441601,1.459667,0.304533,0.886537,0.003252,4.959963
4.542528,-5.247712,1.464940,0.333960,0.884756,-0.017325,4.956311
4.702656,-5.052987,1.447707,0.363793,0.879892,-0.021396,4.950758
4.863844,-4.859112,1.428736,0.426664,0.878025,0.006645,4.938603
5.023182,-4.666813,1.371778,0.479122,0.883596,0.038272,4.913745
5.179190,-4.474844,1.314148,0.551552,0.895675,0.059264,4.869468
5.331741,-4.281415,1.249508,0.639492,0.916459,0.108572,4.798504
5.479965,-4.082735,1.181575,0.741725,0.961516,0.250536,4.692734
5.618312,-3.870765,1.066712,0.802288,1.049194,0.432386,4.542615
5.736543,-3.636274,0.989189,0.894211,1.187831,0.609304,4.336763
5.819340,-3.371758,0.913347,0.964653,1.384652,0.783394,4.060415
5.843018,-3.070890,0.787603,0.944897,1.649920,0.940028,3.687755
5.769146,-2.738712,0.716584,0.921216,1.970659,1.013713,3.202036
5.572321,-2.430384,0.635926,0.834574,2.320414,0.942951,2.736339
5.259228,-2.190933,0.652376,0.796924,2.718672,1.144366,2.428531
4.849596,-2.105100,0.733600,0.793300,-3.105139,1.284173,2.272828
4.467693,-2.219800,0.757079,0.749221,-2.643109,1.251832,2.215249
4.214395,-2.450863,0.690400,0.664100,-2.293482,0.746559,2.202366
4.050345,-2.693075,0.599620,0.598680,-2.105596,0.447583,2.199642
3.927761,-2.934728,0.547044,0.597656,-2.013990,0.202775,2.194880
3.823171,-3.171650,0.495702,0.616098,-1.980540,0.047242,2.199642
3.723759,-3.404425,0.506293,0.707407,-1.981132,-0.053689,2.224038
3.622496,-3.632940,0.492826,0.777074,-2.005117,-0.138714,2.262325
3.514296,-3.855990,0.468095,0.831005,-2.050064,-0.224295,2.311634
3.394643,-4.071388,0.441474,0.866226,-2.115473,-0.307471,2.370924
3.259850,-4.276003,0.425692,0.889308,-2.201305,-0.394635,2.439228
3.106840,-4.465695,0.399544,0.895456,-2.303448,-0.445939,2.515580
2.935277,-4.636757,0.364606,0.902094,-2.413434,-0.466766,2.598975
2.747725,-4.785885,0.308691,0.901709,-2.527580,-0.492303,2.688379
2.547800,-4.909893,0.245024,0.916976,-2.645374,-0.511467,2.782717
2.338185,-5.007611,0.244954,1.007846,-2.755470,-0.441172,2.880839
2.123241,-5.082489,0.236306,1.085494,-2.850544,-0.395715,2.981536
1.906417,-5.136949,0.245468,1.156932,-2.934480,-0.353418,3.083675
1.688698,-5.173797,0.279159,1.214741,-3.013239,-0.356918,3.186100
1.469052,-5.193397,0.343582,1.255618,-3.094065,-0.369663,3.287650
1.244388,-5.194930,0.434625,1.267575,3.115783,-0.280551,3.387063
1.012018,-5.181599,0.547089,1.250711,3.064947,-0.161196,3.483093
0.773162,-5.158742,0.574319,1.118181,3.032798,-0.109477,3.574704
0.530327,-5.128986,0.630623,0.988777,3.009563,-0.081442,3.660944
0.284749,-5.093879,0.683375,0.840425,2.991838,-0.061959,3.740800
0.037286,-5.054594,0.748657,0.697043,2.977653,-0.051537,3.813242
-0.211304,-5.011820,0.829237,0.567163,2.965749,-0.043043,3.877229
-0.460284,-4.966186,0.920201,0.451699,2.957096,-0.025493,3.931708
-0.708832,-4.918972,1.018531,0.353569,2.954104,0.001860,3.975981
-0.956337,-4.872077,1.126597,0.289103,2.957587,0.025942,4.010773
-1.202613,-4.827074,1.209345,0.234655,2.966089,0.042151,4.037145
-1.447395,-4.784998,1.287248,0.217752,2.979914,0.069421,4.056155
-1.690838,-4.747444,1.347237,0.227663,2.999291,0.087702,4.068846
