x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
-6.375569,-4.135791,0.601436,0.581664,2.811542,-0.211890,3.131387
-6.631323,-4.040017,0.700036,0.509864,2.751073,-0.231665,3.075174
-6.885174,-3.926006,0.794394,0.443806,2.683149,-0.257466,3.028217
-7.133767,-3.792055,0.899575,0.404125,2.606827,-0.284665,2.991812
-7.373096,-3.636991,1.025242,0.403258,2.522108,-0.311591,2.966731
-7.598843,-3.460394,1.104060,0.381540,2.428739,-0.342145,2.951662
-7.806576,-3.262246,1.173892,0.382008,2.325755,-0.377501,2.944773
-7.991698,-3.042865,1.276501,0.453099,2.212271,-0.416822,2.944229
-8.148870,-2.803922,1.344149,0.529851,2.088573,-0.453012,2.948196
-8.273111,-2.548822,1.368098,0.607102,1.955088,-0.487500,2.954840
-8.361173,-2.278936,1.336108,0.687992,1.813005,-0.507659,2.962326
-8.410298,-1.993542,1.292448,0.821852,1.672440,-0.460880,2.968818
-8.420828,-1.694058,1.216306,0.969094,1.537376,-0.443630,2.972481
-8.389966,-1.385405,1.106690,1.101110,1.395245,-0.484875,2.971482
-8.312032,-1.080703,0.987927,1.219373,1.239104,-0.509038,2.964889
-8.183659,-0.786403,0.869922,1.318078,1.024721,-0.859857,2.955344
-7.983023,-0.539318,0.741555,1.368245,0.715244,-1.227285,2.946392
-7.731820,-0.393896,0.531529,1.290671,0.397862,-0.974705,2.941470
-7.476810,-0.326570,0.383078,1.219722,0.208501,-0.395368,2.944034
-7.228457,-0.287396,0.320029,1.183171,0.137885,-0.149838,2.957689
-6.982445,-0.257969,0.322908,1.177092,0.114682,-0.035514,2.985989
-6.737741,-0.230872,0.344174,1.155826,0.107271,-0.024566,3.032471
-6.493943,-0.205364,0.379047,1.120953,0.101676,-0.020971,3.099815
-6.249900,-0.181099,0.420445,1.079555,0.097688,-0.011537,3.187289
-6.005228,-0.157471,0.457188,1.036312,0.093459,-0.022888,3.293303
-5.760380,-0.135215,0.447993,0.952007,0.085177,-0.044498,3.416264
-5.515329,-0.115641,0.484557,0.914943,0.074560,-0.041788,3.554582
-5.269579,-0.098553,0.516587,0.863913,0.066238,-0.025829,3.706667
-5.023413,-0.083010,0.508969,0.791031,0.059656,-0.027598,3.870926
-4.777309,-0.069152,0.530786,0.768414,0.052804,-0.027970,4.045769
-4.531046,-0.056987,0.529826,0.742374,0.046448,-0.023572,4.229605
-4.284459,-0.046243,0.502072,0.702028,0.041119,-0.019608,4.420844
-4.037528,-0.036683,0.532010,0.738890,0.036822,-0.015171,4.617894
-3.790225,-0.028037,0.568024,0.799876,0.033595,-0.010919,4.819164
-3.542554,-0.020048,0.570001,0.842099,0.031386,-0.006913,5.023064
-3.294471,-0.012472,0.593825,0.918575,0.030347,-0.001464,5.228004
-3.046251,-0.004982,0.607881,0.992119,0.029424,-0.005974,5.432391
-2.798110,0.002138,0.590454,1.019746,0.027653,-0.008295,5.634635
-2.549838,0.008749,0.615930,1.084070,0.025706,-0.007379,5.832932
-2.301344,0.014910,0.599793,1.096907,0.023880,-0.007314,6.024617
-2.052564,0.020626,0.577429,1.090271,0.022401,-0.004568,6.206812
-1.803444,0.026066,0.588823,1.103777,0.021523,-0.002484,6.376641
-1.554096,0.031356,0.549760,1.070540,0.020655,-0.004480,6.531225
-1.304539,0.036372,0.539024,1.060976,0.019578,-0.004147,6.667686
-1.054646,0.041135,0.548402,1.051598,0.018979,-0.000645,6.783147
-0.804360,0.045866,0.569179,1.030821,0.019357,0.003657,6.874729
-0.553699,0.050834,0.596038,0.997462,0.020865,0.008365,6.940210
-0.302712,0.056334,0.618067,0.946833,0.023339,0.011345,6.979984
-0.051472,0.062557,0.671468,0.911332,0.025675,0.007251,6.995098
0.199951,0.069243,0.672823,0.810177,0.027532,0.007517,6.986600
0.451452,0.076407,0.670933,0.723867,0.029436,0.007625,6.955540
0.702880,0.084052,0.676098,0.663102,0.031127,0.005822,6.902966
0.954103,0.092058,0.615019,0.559481,0.032319,0.003665,6.829926
1.205013,0.100286,0.588296,0.517404,0.032892,0.000892,6.737468
1.455526,0.108557,0.609429,0.549871,0.032642,-0.002889,6.626642
1.705617,0.116633,0.666220,0.643680,0.031169,-0.008889,6.498494
1.955507,0.124146,0.682969,0.722531,0.026599,-0.027593,6.354073
2.206045,0.129947,0.687275,0.814225,0.014154,-0.071904,6.194428
2.456282,0.131234,0.689241,0.911259,0.000442,-0.037930,6.020606
2.704276,0.130167,0.666766,0.954634,-0.003781,0.004243,5.833659
2.950559,0.129365,0.679250,1.020350,-0.001926,0.010837,5.634635
3.195812,0.129220,0.652396,1.030204,0.002912,0.028681,5.424730
3.440133,0.130791,0.601102,0.998898,0.011796,0.043950,5.205720
3.684340,0.134983,0.606872,1.002328,0.022774,0.045851,4.979519
3.928897,0.141924,0.636131,1.017269,0.038288,0.080921,4.748044
4.173691,0.153729,0.664805,1.035195,0.064361,0.131325,4.513216
4.419269,0.173528,0.673043,1.021957,0.098716,0.147170,4.276933
4.665881,0.202474,0.673594,0.995806,0.140181,0.186548,4.041108
4.912885,0.243180,0.697305,1.000395,0.196122,0.259356,3.807638
5.159384,0.300522,0.657126,0.947074,0.269362,0.318157,3.578447
5.404016,0.378767,0.611317,0.898583,0.360790,0.392053,3.355505
5.644043,0.483386,0.517667,0.810233,0.479086,0.509062,3.140761
5.873427,0.622603,0.399680,0.694420,0.634231,0.645186,2.936143
6.081458,0.805155,0.324085,0.617715,0.834349,0.799257,2.743580
6.250620,1.038657,0.325490,0.593410,1.089346,0.994701,2.564982
6.349969,1.319095,0.405480,0.597120,1.389627,1.067543,2.402259
6.357772,1.623615,0.532130,0.612970,1.732330,1.258041,2.257319
6.253413,1.911629,0.680229,0.643671,2.104519,1.294533,2.133615
6.056676,2.133144,0.825807,0.689893,2.464544,1.225401,2.034238
5.810784,2.267412,0.947491,0.754109,2.762568,0.924145,1.961921
5.554489,2.333157,0.961256,0.756144,2.947141,0.445154,1.920344
5.301666,2.367677,0.943611,0.756389,3.028851,0.183185,1.913219
5.051892,2.390062,0.922050,0.777950,3.063579,0.091497,1.943974
4.803991,2.406582,0.892961,0.807439,3.082082,0.056871,2.016000
4.557021,2.419546,0.861823,0.847577,3.092914,0.030554,2.130217
4.310703,2.430614,0.870119,0.929681,3.101124,0.036066,2.277672
4.065110,2.439464,0.824730,0.937270,3.111588,0.048974,2.446944
3.819394,2.445360,0.788741,0.947159,3.121384,0.030677,2.626617
3.573072,2.449409,0.798734,1.001266,3.129105,0.032037,2.805269
3.326442,2.451516,0.789092,1.010908,3.137504,0.036038,2.971482
3.079357,2.451428,0.791504,1.008496,-3.137898,0.026968,3.119361
2.831643,2.449687,0.804379,0.995621,-3.132421,0.017285,3.265099
2.583441,2.446879,0.816330,0.968070,-3.128450,0.014702,3.430412
2.334568,2.443154,0.799770,0.900230,-3.127076,-0.003610,3.637019
2.084872,2.439641,0.824715,0.854985,-3.129338,-0.014510,3.906635
1.835028,2.437032,0.794177,0.759923,-3.131082,0.000545,4.253496
1.585347,2.434391,0.722971,0.642929,-3.130260,0.006038,4.661915
1.335532,2.431371,0.684311,0.575889,-3.128873,0.005065,5.108724
1.085509,2.428032,0.671109,0.551291,-3.127657,0.004660,5.570755
0.835317,2.424400,0.717880,0.610020,-3.126544,0.004236,6.024841
0.584988,2.420500,0.783338,0.709162,-3.125570,0.003546,6.447812
0.334550,2.416376,0.766697,0.741603,-3.124827,0.002387,6.820782
0.084020,2.412100,0.782770,0.824730,-3.124713,-0.001476,7.141982
-0.166556,2.407916,0.794772,0.912728,-3.125120,-0.001775,7.200000
-0.417100,2.403844,0.811116,0.988884,-3.125124,0.001747,7.200000
-0.667585,2.399664,0.780915,1.009685,-3.124755,0.001198,7.200000
-0.918005,2.395410,0.715285,0.984715,-3.124420,0.001473,7.200000
-1.168340,2.391064,0.702337,0.997663,-3.123787,0.003587,7.200000
