x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,0.047389,-0.730562,4.777576
0.657414,-7.267811,0.945865,0.454135,-0.018214,0.187519,5.004424
0.901265,-7.266675,0.952193,0.447807,0.026480,0.179124,5.195556
1.144713,-7.254904,0.970936,0.429064,0.069119,0.170978,5.352629
1.387210,-7.233033,0.951587,0.351513,0.110385,0.168263,5.477300
1.628142,-7.201323,0.985139,0.314861,0.151298,0.168885,5.571221
1.866667,-7.159934,1.042185,0.295015,0.193938,0.183894,5.636050
2.101808,-7.108292,1.162017,0.335783,0.240456,0.202441,5.673442
2.333315,-7.045512,1.197229,0.309471,0.288925,0.201742,5.685052
2.560843,-6.971848,1.306413,0.369387,0.338732,0.215224,5.672538
2.783436,-6.886929,1.366663,0.396937,0.391200,0.224878,5.637560
3.000957,-6.790319,1.408372,0.428528,0.443660,0.215393,5.581778
3.213810,-6.682390,1.427433,0.460167,0.492552,0.194262,5.506848
3.422348,-6.564170,1.423140,0.485960,0.536623,0.173618,5.414420
3.626739,-6.436760,1.404687,0.511813,0.576630,0.158660,5.306147
3.827183,-6.300881,1.355165,0.521435,0.613213,0.143386,5.183681
4.024180,-6.157076,1.296069,0.534331,0.645684,0.122891,5.048674
4.218433,-6.006107,1.243890,0.560910,0.674122,0.108331,4.902776
4.410436,-5.848463,1.193523,0.595577,0.700180,0.101331,4.747644
4.600598,-5.684097,1.134860,0.629340,0.725050,0.096354,4.584931
4.789403,-5.512682,1.102793,0.696107,0.749869,0.097914,4.416292
4.977169,-5.333377,1.055317,0.756183,0.777735,0.116039,4.243380
5.163259,-5.144512,1.015101,0.840299,0.815883,0.170609,4.067846
5.344262,-4.943190,0.948142,0.902758,0.870739,0.234037,3.891341
5.515166,-4.726762,0.894223,0.971477,0.942802,0.288652,3.715536
5.670720,-4.493553,0.849624,1.039376,1.032321,0.349597,3.542097
5.804870,-4.241787,0.819823,1.103477,1.141949,0.417872,3.372685
5.910111,-3.969981,0.758494,1.110506,1.274340,0.489901,3.208963
5.976944,-3.678454,0.745101,1.138299,1.431348,0.558772,3.052588
5.994364,-3.369711,0.738297,1.139703,1.617336,0.633143,2.905215
5.947471,-3.045609,0.680126,1.052374,1.841871,0.720541,2.768481
5.812381,-2.714894,0.667223,0.970577,2.108857,0.820639,2.644119
5.577443,-2.425587,0.628925,0.841575,2.406855,0.803158,2.533811
5.252460,-2.209014,0.671678,0.777622,2.760830,1.052197,2.438983
4.852083,-2.135228,0.763820,0.763080,-3.092911,1.259949,2.361600
4.484181,-2.246444,0.788383,0.717917,-2.643396,1.277850,2.302629
4.237827,-2.469361,0.720224,0.634276,-2.297228,0.761602,2.260207
4.075171,-2.706775,0.627966,0.570334,-2.109214,0.463692,2.234114
3.952849,-2.946486,0.574749,0.569951,-2.013566,0.224753,2.223409
3.849071,-3.183611,0.524219,0.587581,-1.973376,0.078418,2.227002
3.751939,-3.418285,0.537657,0.676043,-1.964790,-0.012423,2.243761
3.654996,-3.650438,0.529661,0.740239,-1.977251,-0.086946,2.272544
3.553500,-3.879319,0.513628,0.785472,-2.008288,-0.160893,2.312205
3.443067,-4.103549,0.499557,0.808143,-2.057228,-0.230523,2.361600
3.319844,-4.321168,0.500847,0.814153,-2.123634,-0.300637,2.419638
3.180373,-4.529298,0.496995,0.798005,-2.204126,-0.342543,2.485438
3.023220,-4.725164,0.489701,0.776999,-2.296087,-0.390988,2.558166
2.847195,-4.905145,0.464464,0.745936,-2.401767,-0.450462,2.636991
2.651495,-5.064463,0.431581,0.730419,-2.522363,-0.508462,2.721070
2.436696,-5.197727,0.459355,0.793445,-2.648712,-0.495099,2.809613
2.206833,-5.303288,0.472511,0.849289,-2.774851,-0.505663,2.901791
1.965296,-5.378801,0.494392,0.908008,-2.903466,-0.514485,2.996791
1.715989,-5.422432,0.529271,0.964629,-3.033270,-0.515051,3.093812
1.463197,-5.433403,0.583620,1.015580,3.121088,-0.507488,3.192065
1.211499,-5.412087,0.654110,1.048090,3.005963,-0.407101,3.290741
0.964103,-5.365293,0.736511,1.061289,2.920577,-0.271762,3.389009
0.721171,-5.301917,0.725697,0.966803,2.861809,-0.196299,3.486019
0.482048,-5.226790,0.737739,0.881661,2.819233,-0.143388,3.580948
0.246014,-5.143209,0.741710,0.782090,2.788902,-0.098834,3.672972
0.012237,-5.053861,0.755381,0.690319,2.768612,-0.063279,3.761265
-0.220099,-4.960821,0.783226,0.613174,2.756990,-0.029575,3.845004
-0.451905,-4.865995,0.822016,0.549884,2.754959,0.013309,3.923366
-0.684446,-4.771774,0.870423,0.501677,2.764913,0.065862,3.995526
-0.919229,-4.681137,0.932521,0.483179,2.787729,0.115206,4.060662
-1.157531,-4.597010,0.974982,0.469018,2.822156,0.156901,4.117952
-1.400364,-4.521995,1.019979,0.485021,2.868769,0.209517,4.166571
-1.648555,-4.459621,1.056187,0.518713,2.927452,0.249517,4.205702
-1.901600,-4.412988,1.050588,0.546712,2.991640,0.251102,4.234529
-2.157216,-4.382769,1.014563,0.585437,3.049226,0.197954,4.252235
-2.412479,-4.365666,0.965196,0.629704,3.090463,0.124269,4.258241
-2.666239,-4.356720,0.924376,0.691224,3.117448,0.087741,4.252962
-2.919078,-4.353431,0.888288,0.770712,3.138914,0.081970,4.237068
-3.171079,-4.355368,0.804518,0.816482,-3.125598,0.066339,4.211227
-3.421576,-4.361469,0.731451,0.876449,-3.112023,0.041923,4.176109
-3.670298,-4.370134,0.544573,0.819627,-3.104225,0.020605,4.132384
-3.917140,-4.379996,0.361269,0.758231,-3.102689,-0.008385,4.080721
-4.162118,-4.389277,0.299324,0.794976,-3.108213,-0.036880,4.021788
-4.405427,-4.396301,0.367123,0.937677,-3.121598,-0.073258,3.956257
-4.647428,-4.398982,0.334652,0.948548,3.139303,-0.110715,3.884800
-4.888939,-4.395194,0.290093,0.909907,3.108669,-0.142314,3.808090
-5.130956,-4.383057,0.300728,0.888172,3.070889,-0.168573,3.726802
-5.374381,-4.360814,0.311038,0.833462,3.026497,-0.193373,3.641609
-5.620063,-4.326513,0.359603,0.785797,2.976396,-0.209173,3.553180
-5.868728,-4.278399,0.403906,0.703494,2.922330,-0.216666,3.462183
-6.120692,-4.214950,0.489729,0.637871,2.867257,-0.207284,3.369282
-6.375550,-4.135763,0.601402,0.581698,2.811420,-0.211912,3.275124
-6.631280,-4.039963,0.699966,0.509934,2.750953,-0.231654,3.180378
-6.885102,-3.925928,0.794289,0.443911,2.683039,-0.257425,3.085717
-7.133668,-3.791959,0.899437,0.404263,2.606737,-0.284596,2.991812
-7.372971,-3.636886,1.025079,0.403421,2.522046,-0.311491,2.899490
-7.598700,-3.460287,1.103881,0.381719,2.428715,-0.342009,2.810218
-7.806424,-3.262146,1.173711,0.382189,2.325780,-0.377327,2.725621
-7.991552,-3.042780,1.276333,0.453267,2.212354,-0.416603,2.647328
-8.148749,-2.803861,1.344013,0.529987,2.088728,-0.452745,2.576964
-8.273037,-2.548790,1.368018,0.607182,1.955327,-0.487197,2.516152
-8.361173,-2.278936,1.336108,0.687992,1.813327,-0.507410,2.466522
-8.410398,-1.993574,1.292553,0.821747,1.672801,-0.460878,2.429704
-8.421037,-1.694105,1.216520,0.968880,1.537708,-0.443839,2.407322
-8.390268,-1.385440,1.106994,1.100806,1.395485,-0.485235,2.401000
-8.312384,-1.080695,0.988279,1.219021,1.239192,-0.509527,2.412339
-8.183981,-0.786324,0.870253,1.317747,1.024591,-0.860429,2.442918
-7.983210,-0.539199,0.741777,1.368023,0.714791,-1.228374,2.493555
-7.731820,-0.393896,0.531529,1.290671,0.396904,-0.976650,2.563069
-7.476658,-0.326878,0.382735,1.220065,0.207062,-0.396599,2.650799
-7.228202,-0.288099,0.319281,1.183919,0.136294,-0.149649,2.754925
-6.982130,-0.259057,0.321776,1.178224,0.113303,-0.033949,2.873834
-6.737409,-0.232252,0.342755,1.157245,0.106445,-0.021646,3.005911
-6.493640,-0.206862,0.377519,1.122481,0.101735,-0.016686,3.149591
-6.249665,-0.182459,0.419065,1.080935,0.098958,-0.005959,3.303313
-6.005095,-0.158358,0.456290,1.037210,0.096259,-0.016015,3.465515
-5.760380,-0.135215,0.447993,0.952007,0.089773,-0.036763,3.634632
-5.515480,-0.114286,0.485921,0.913579,0.080941,-0.035027,3.809102
-5.269880,-0.095427,0.519728,0.860772,0.074118,-0.020417,3.987362
-5.023843,-0.077779,0.514217,0.785783,0.068711,-0.023465,4.167849
-4.777828,-0.061564,0.538392,0.760808,0.062708,-0.025213,4.349001
-4.531603,-0.046872,0.539957,0.732243,0.056859,-0.022193,4.529254
-4.285004,-0.033512,0.514815,0.689285,0.051702,-0.019577,4.707047
-4.038014,-0.021330,0.547370,0.723530,0.047244,-0.016478,4.880817
-3.790614,-0.010138,0.585927,0.781973,0.043526,-0.013547,5.049001
-3.542814,0.000238,0.590289,0.821811,0.040501,-0.010854,5.210038
-3.294588,0.009963,0.616259,0.896141,0.038324,-0.006688,5.362364
-3.046196,0.019280,0.632142,0.967858,0.035941,-0.012491,5.504418
-2.797839,0.027824,0.616142,0.994058,0.032383,-0.016130,5.634635
-2.549336,0.035376,0.642561,1.057439,0.028325,-0.016509,5.751685
-2.300614,0.041912,0.626804,1.069896,0.024067,-0.017717,5.855157
-2.051636,0.047356,0.604175,1.063525,0.019840,-0.016229,5.944870
-1.802369,0.051798,0.614578,1.078022,0.015895,-0.015427,6.020642
-1.552929,0.055284,0.573716,1.046584,0.011639,-0.018692,6.082294
-1.303352,0.057607,0.560293,1.039707,0.006863,-0.019574,6.129645
-1.053549,0.058711,0.566012,1.033988,0.002260,-0.017281,6.162514
-0.803485,0.058736,0.582079,1.017921,-0.001676,-0.014204,6.180720
-0.553191,0.057872,0.603095,0.990405,-0.004796,-0.010734,6.184084
-0.302712,0.056334,0.618067,0.946833,-0.007166,-0.008192,6.172424
-0.052114,0.054281,0.663167,0.919633,-0.009381,-0.009485,6.145559
0.198568,0.051632,0.655157,0.827843,-0.011277,-0.005644,6.103309
0.449302,0.048627,0.643069,0.751731,-0.012237,-0.002011,6.045494
0.700005,0.045495,0.637434,0.701766,-0.012525,-0.000289,5.971933
0.950610,0.042347,0.565185,0.609315,-0.012423,0.001106,5.882444
1.201068,0.039270,0.527153,0.578547,-0.012041,0.001942,5.776848
1.451348,0.036317,0.537069,0.622231,-0.011565,0.001865,5.654965
1.701442,0.033483,0.582966,0.726934,-0.011350,-0.000148,5.516991
1.951438,0.030641,0.589376,0.816124,-0.013171,-0.014410,5.364643
2.201639,0.026895,0.584129,0.917371,-0.021973,-0.055978,5.200014
2.451652,0.019648,0.577559,1.022941,-0.031334,-0.018913,5.025198
2.700871,0.011247,0.547797,1.073603,-0.030225,0.027925,4.842293
2.949631,0.004592,0.554474,1.145126,-0.021862,0.039261,4.653392
3.198261,0.000371,0.523523,1.159077,-0.009358,0.061292,4.460591
3.446889,-0.000061,0.470076,1.129924,0.008260,0.080318,4.265988
3.695829,0.004481,0.475865,1.133335,0.029280,0.088425,4.071676
3.945265,0.014535,0.507695,1.145705,0.057577,0.138115,3.879748
4.194990,0.033253,0.542461,1.157539,0.100305,0.202971,3.692302
4.444337,0.064763,0.561427,1.133573,0.155238,0.234324,3.511416
4.692297,0.111080,0.578459,1.090941,0.221304,0.289570,3.339182
4.937278,0.175670,0.625523,1.072177,0.305566,0.376206,3.177681
5.176066,0.263683,0.616686,0.987514,0.410430,0.449996,3.029017
5.404016,0.378767,0.611317,0.898583,0.534456,0.524993,2.895316
5.615035,0.523516,0.567183,0.760717,0.675528,0.583879,2.778682
5.802113,0.697760,0.503286,0.590814,0.833606,0.663246,2.681198
5.956378,0.899466,0.480736,0.461064,1.015801,0.789881,2.604935
6.066325,1.123908,0.528548,0.390352,1.237389,1.015112,2.551940
6.116671,1.362289,0.642743,0.359857,1.488445,1.084285,2.524235
6.105389,1.597188,0.785892,0.359208,1.769439,1.363899,2.523121
6.026882,1.808340,0.929197,0.394703,2.084592,1.474825,2.547064
5.889995,1.978854,1.052938,0.462762,2.396080,1.376917,2.593764
5.707967,2.102778,1.141593,0.560007,2.652268,0.955024,2.661451
5.495696,2.188826,1.117102,0.600298,2.810591,0.457304,2.748221
5.267654,2.254089,1.062182,0.637818,2.895940,0.274922,2.851783
5.032216,2.305028,1.009331,0.690669,2.951874,0.192557,2.969939
4.792874,2.345260,0.955282,0.745118,2.992951,0.146732,3.100529
