x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,0.032486,-0.854055,4.912440
0.657428,-7.275056,0.938625,0.461375,-0.043737,0.220585,4.956135
0.901816,-7.279159,0.939701,0.460299,0.008801,0.209538,4.991301
1.146046,-7.270755,0.955034,0.444966,0.058663,0.198905,5.018764
1.389352,-7.250525,0.933967,0.369133,0.106549,0.193744,5.039322
1.630956,-7.218892,0.967347,0.332653,0.153478,0.191985,5.053783
1.869900,-7.176187,1.025614,0.311586,0.201537,0.204609,5.062958
2.105100,-7.122020,1.147900,0.349900,0.252871,0.220731,5.067681
2.336144,-7.055709,1.186649,0.320051,0.305567,0.217875,5.068784
2.562571,-6.977712,1.300311,0.375489,0.359039,0.229222,5.067064
2.783346,-6.887871,1.365830,0.397770,0.414613,0.236802,5.063298
2.998264,-6.785952,1.413477,0.423423,0.469637,0.225300,5.058237
3.207742,-6.672487,1.439036,0.448564,0.520560,0.202082,5.052603
3.412224,-6.548626,1.441684,0.467416,0.566112,0.179165,5.047137
3.611984,-6.415592,1.430487,0.486013,0.607042,0.161958,5.042609
3.807336,-6.274211,1.388410,0.488190,0.643981,0.144269,5.039596
3.998935,-6.125088,1.336821,0.493579,0.676223,0.121320,5.037851
4.187640,-5.969042,1.292081,0.512719,0.703830,0.104236,5.036902
4.374045,-5.806674,1.248941,0.540159,0.728441,0.094798,5.036262
4.558656,-5.638054,1.197146,0.567054,0.751226,0.087324,5.035410
4.742053,-5.462995,1.171432,0.627468,0.773284,0.086439,5.033789
4.924549,-5.280921,1.129622,0.681878,0.797665,0.102340,5.030009
5.105287,-5.090737,1.094176,0.761224,0.831554,0.155406,5.019348
5.280753,-4.890219,1.030844,0.820056,0.881346,0.218078,4.995675
5.446330,-4.677058,0.979129,0.886571,0.947476,0.272153,4.952245
5.597403,-4.449774,0.935017,0.953983,1.030111,0.333232,4.881760
5.728695,-4.206733,0.903677,1.019623,1.132142,0.404330,4.776075
5.833643,-3.946212,0.838573,1.030427,1.257585,0.487554,4.625616
5.903303,-3.667604,0.819538,1.063862,1.409670,0.569373,4.418953
5.926923,-3.372308,0.805791,1.072209,1.593165,0.656965,4.141262
5.889735,-3.061145,0.739918,0.992582,1.818293,0.758674,3.766601
5.767477,-2.741281,0.719307,0.918493,2.089494,0.873985,3.277991
5.546414,-2.459706,0.675044,0.795456,2.394764,0.862169,2.808460
5.236311,-2.249586,0.715346,0.733954,2.759063,1.139115,2.495719
4.854597,-2.181354,0.810016,0.716884,-3.084095,1.357663,2.333878
4.509060,-2.291448,0.839809,0.666491,-2.626652,1.364948,2.269582
4.280057,-2.506465,0.776441,0.578059,-2.280749,0.777081,2.250127
4.126132,-2.736999,0.687216,0.511084,-2.100666,0.447585,2.241043
4.007244,-2.972220,0.634925,0.509775,-2.014574,0.188741,2.229730
3.902880,-3.206605,0.582736,0.529064,-1.985932,0.029783,2.227647
3.801472,-3.439086,0.591383,0.622317,-1.991155,-0.071662,2.244910
3.696381,-3.668568,0.574848,0.695052,-2.019913,-0.156216,2.275844
3.582551,-3.893311,0.545881,0.753219,-2.069853,-0.240403,2.317669
3.455458,-4.110565,0.513807,0.793893,-2.140468,-0.321658,2.369444
3.311495,-4.316503,0.491312,0.823688,-2.231617,-0.406229,2.430316
3.148031,-4.506010,0.457167,0.837833,-2.339103,-0.456805,2.499442
2.965592,-4.674436,0.412948,0.853752,-2.454566,-0.479238,2.575944
2.767586,-4.818108,0.346521,0.863879,-2.574293,-0.506874,2.658930
2.558448,-4.933854,0.271214,0.890786,-2.697621,-0.528714,2.747451
2.341776,-5.020641,0.258420,0.994380,-2.813308,-0.463146,2.840417
2.122257,-5.082425,0.235992,1.085808,-2.914054,-0.421382,2.936662
1.903252,-5.122181,0.230367,1.172033,-3.003670,-0.381793,3.035093
1.685761,-5.143013,0.248218,1.245682,-3.088025,-0.387602,3.134566
1.469136,-5.145458,0.295613,1.303587,3.108739,-0.402421,3.233933
1.250063,-5.128693,0.368104,1.334096,3.030296,-0.306443,3.331960
1.024403,-5.095755,0.460304,1.337496,2.975901,-0.175918,3.427514
0.792518,-5.052180,0.465953,1.226547,2.942049,-0.114424,3.519747
0.556857,-5.001201,0.500045,1.119355,2.919094,-0.077179,3.607886
0.318359,-4.944904,0.530586,0.993214,2.903779,-0.048453,3.691080
0.077576,-4.885022,0.574299,0.871401,2.894240,-0.028764,3.768448
-0.165023,-4.822839,0.634611,0.761789,2.889264,-0.011151,3.839093
-0.409327,-4.759488,0.707265,0.664635,2.889856,0.015646,3.902102
-0.655501,-4.696691,0.789910,0.582190,2.898543,0.052613,3.956917
-0.903593,-4.636934,0.885596,0.530104,2.916279,0.086492,4.004275
-1.153362,-4.582579,0.959936,0.484064,2.941688,0.112477,4.044779
-1.404612,-4.535422,1.034029,0.470971,2.975059,0.148809,4.078919
-1.657243,-4.497881,1.095404,0.479496,3.016459,0.175759,4.107168
-1.910731,-4.471756,1.110052,0.487248,3.061621,0.179062,4.130008
-2.164272,-4.457247,1.089370,0.510630,3.100927,0.130597,4.147989
-2.416940,-4.451160,1.050804,0.544096,3.125326,0.062176,4.161759
-2.668505,-4.449044,1.016727,0.598873,3.137222,0.032198,4.172028
-2.919345,-4.448964,0.983822,0.675178,-3.137796,0.032911,4.179474
-3.169555,-4.450946,0.900108,0.720892,-3.130726,0.023602,4.184735
-3.418846,-4.454391,0.824412,0.783488,-3.127101,0.005421,4.188418
-3.667056,-4.458156,0.632657,0.731543,-3.127605,-0.009552,4.191112
-3.914064,-4.461319,0.442650,0.676850,-3.132760,-0.032303,4.193208
-4.159814,-4.462509,0.372594,0.721706,3.139770,-0.054521,4.194429
-4.404344,-4.460425,0.431260,0.873540,3.122759,-0.084680,4.194358
-4.647812,-4.453317,0.388994,0.894206,3.098302,-0.115960,4.192604
-4.890712,-4.439357,0.334297,0.865703,3.066906,-0.141610,4.188785
-5.133729,-4.416958,0.334750,0.854150,3.029770,-0.161976,4.182495
-5.377558,-4.384688,0.335127,0.809373,2.987355,-0.181881,4.173263
-5.622916,-4.340903,0.374275,0.771125,2.940065,-0.196381,4.160516
-5.870461,-4.283988,0.409746,0.697654,2.889150,-0.203516,4.143547
-6.120531,-4.212545,0.487379,0.640221,2.837493,-0.193746,4.121494
-6.372852,-4.126321,0.591604,0.591496,2.785356,-0.198015,4.093400
-6.625516,-4.024634,0.683607,0.526293,2.728876,-0.217433,4.058358
-6.875848,-3.906077,0.772401,0.465799,2.665235,-0.242993,4.015465
-7.120668,-3.769141,0.873188,0.430512,2.593488,-0.269998,3.963646
-7.356251,-3.612791,0.995761,0.432739,2.513631,-0.296765,3.901123
-7.578638,-3.436656,1.072889,0.412711,2.425400,-0.327207,3.826026
-7.783809,-3.240664,1.142522,0.413378,2.327812,-0.362503,3.736535
-7.967631,-3.024931,1.246487,0.483113,2.219949,-0.401660,3.630819
-8.125261,-2.790715,1.317099,0.556901,2.102082,-0.437334,3.507422
-8.252136,-2.540786,1.345643,0.629557,1.974626,-0.470832,3.366910
-8.345339,-2.275690,1.319964,0.704136,1.838764,-0.489230,3.214545
-8.402363,-1.993654,1.284577,0.829723,1.704742,-0.439480,3.055175
-8.423563,-1.695191,1.219021,0.966379,1.576351,-0.420815,2.894924
-8.405748,-1.384149,1.122479,1.085321,1.439890,-0.465045,2.743769
-8.341565,-1.072385,1.018597,1.188703,1.286722,-0.493421,2.616189
-8.224597,-0.763707,0.916734,1.271266,1.071746,-0.827364,2.523671
-8.025767,-0.493014,0.804582,1.305218,0.762474,-1.149736,2.480714
-7.763589,-0.323364,0.608901,1.213299,0.447336,-0.920390,2.493199
-7.497157,-0.239401,0.472605,1.130195,0.253555,-0.400821,2.552092
-7.243815,-0.188674,0.419951,1.083249,0.176252,-0.170569,2.645872
