x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,0.052349,-0.642688,4.912440
0.674751,-7.264489,0.951820,0.448180,0.004850,0.244713,4.950787
0.923858,-7.255315,0.965214,0.434786,0.063117,0.218439,4.980706
1.163803,-7.233581,0.992261,0.407739,0.113643,0.198087,5.003033
1.396993,-7.201314,0.982532,0.320568,0.159368,0.188548,5.018579
1.625252,-7.159411,1.027047,0.272953,0.202986,0.186362,5.028164
1.849559,-7.108166,1.096360,0.240840,0.247604,0.201092,5.032615
2.070091,-7.046960,1.229664,0.268136,0.296127,0.221956,5.032782
2.287342,-6.974600,1.279501,0.227199,0.347234,0.224081,5.029496
2.501255,-6.890923,1.404464,0.271336,0.400625,0.241269,5.023558
2.710639,-6.795320,1.481638,0.281962,0.457931,0.256072,5.015757
2.915151,-6.686924,1.541511,0.295389,0.516598,0.250029,5.006839
3.115072,-6.565582,1.580086,0.307514,0.572489,0.228107,4.997523
3.310496,-6.432129,1.596670,0.312430,0.623530,0.204124,4.988553
3.501112,-6.287921,1.600398,0.316102,0.669958,0.185000,4.980706
3.686691,-6.134113,1.574271,0.302329,0.712059,0.164529,4.974568
3.867609,-5.971592,1.539666,0.290734,0.748870,0.138536,4.969896
4.044450,-5.801581,1.512939,0.291861,0.780500,0.119791,4.966228
4.217344,-5.625267,1.488846,0.300254,0.808739,0.109064,4.963087
4.386470,-5.443210,1.457121,0.307079,0.834778,0.100491,4.959963
4.552180,-5.255614,1.452465,0.346435,0.858910,0.092429,4.956311
4.714623,-5.062882,1.432180,0.379320,0.879793,0.073913,4.950758
4.873482,-4.867111,1.416211,0.439189,0.899171,0.080551,4.938603
5.026981,-4.669930,1.366864,0.484036,0.920595,0.091052,4.913745
5.174603,-4.471172,1.320024,0.545676,0.943214,0.091280,4.869468
5.317012,-4.270117,1.268071,0.620929,0.969383,0.120437,4.798504
5.453721,-4.064421,1.213577,0.709723,1.014638,0.243631,4.692734
5.579219,-3.848299,1.111801,0.757199,1.096952,0.409599,4.542615
5.684112,-3.615152,1.045715,0.837685,1.223760,0.573477,4.336763
5.755893,-3.359809,0.977910,0.900090,1.401684,0.743452,4.060415
5.776135,-3.076193,0.854696,0.877804,1.645518,0.924331,3.687755
5.711229,-2.763189,0.779461,0.858339,1.947628,1.017146,3.202036
5.534495,-2.465596,0.687605,0.782895,2.281606,0.944661,2.736339
5.245264,-2.221959,0.686399,0.762901,2.670110,1.161254,2.428531
4.850016,-2.116627,0.745134,0.781766,3.126592,1.297336,2.272828
4.462476,-2.210216,0.746167,0.760133,-2.694786,1.250165,2.215249
4.192575,-2.431622,0.661308,0.693192,-2.342766,0.752538,2.202366
4.013602,-2.671309,0.556914,0.641386,-2.148877,0.460642,2.199642
3.879333,-2.911740,0.493436,0.651264,-2.051238,0.221243,2.194880
3.765820,-3.146741,0.433175,0.678625,-2.012213,0.067635,2.199642
3.659700,-3.376558,0.436435,0.777265,-2.007531,-0.033393,2.224038
3.553749,-3.601051,0.417043,0.852857,-2.026390,-0.119744,2.262325
3.442957,-3.818916,0.387698,0.911402,-2.066307,-0.208000,2.311634
3.322997,-4.027985,0.357707,0.949993,-2.126761,-0.295126,2.370924
3.190432,-4.225335,0.339749,0.975251,-2.207784,-0.388006,2.439228
3.042186,-4.407525,0.312573,0.982427,-2.305327,-0.443574,2.515580
2.877448,-4.571897,0.277709,0.988991,-2.410772,-0.466493,2.598975
2.698306,-4.715778,0.222917,0.987483,-2.520474,-0.494381,2.688379
2.507958,-4.836304,0.161341,1.000659,-2.634239,-0.515372,2.782717
2.307796,-4.932859,0.164261,1.088539,-2.740415,-0.439448,2.880839
2.101182,-5.008851,0.159435,1.162365,-2.831565,-0.390892,2.981536
1.891552,-5.066206,0.173180,1.229220,-2.911742,-0.345929,3.083675
1.680125,-5.107372,0.212183,1.281717,-2.986868,-0.349248,3.186100
1.466158,-5.132555,0.282671,1.316529,-3.064379,-0.362647,3.287650
1.245781,-5.140976,0.380653,1.321547,-3.134531,-0.270439,3.387063
1.015540,-5.135737,0.501092,1.296708,3.101117,-0.148468,3.483093
0.777175,-5.121999,0.537357,1.155143,3.072273,-0.096245,3.574704
0.533872,-5.102295,0.603697,1.015703,3.052311,-0.068343,3.660944
0.287125,-5.078130,0.667448,0.856352,3.037777,-0.049409,3.740800
0.037943,-5.050624,0.744633,0.701067,3.026507,-0.040740,3.813242
-0.212817,-5.020338,0.837888,0.558512,3.017061,-0.034217,3.877229
-0.464309,-4.987752,0.942140,0.429760,3.010378,-0.018643,3.931708
-0.715477,-4.954000,1.054184,0.317916,3.008866,0.006756,3.975981
-0.965414,-4.920849,1.176206,0.239494,3.013332,0.028854,4.010773
-1.213726,-4.889742,1.272991,0.171009,3.022328,0.043257,4.037145
-1.459888,-4.861594,1.364857,0.140143,3.036178,0.068857,4.056155
-1.703796,-4.837889,1.438606,0.136294,3.055083,0.085202,4.068846
-1.946662,-4.819379,1.459614,0.137686,3.075588,0.082173,4.076269
-2.191288,-4.805666,1.439025,0.160975,3.090870,0.042370,4.079531
-2.440041,-4.794332,1.395047,0.199853,3.094367,-0.013441,4.079831
-2.691827,-4.782010,1.350873,0.264727,3.088821,-0.030681,4.078390
-2.943837,-4.767721,1.303897,0.355103,3.082743,-0.017567,4.076375
-3.195074,-4.752359,1.202915,0.418085,3.078716,-0.014409,4.074921
-3.445723,-4.736122,1.107598,0.500302,3.074343,-0.020449,4.075136
-3.695483,-4.718656,0.894677,0.469523,3.068837,-0.023576,4.078080
-3.943977,-4.699808,0.682755,0.436745,3.061636,-0.034296,4.084422
-4.190937,-4.678957,0.590809,0.503491,3.051890,-0.044426,4.093441
-4.436172,-4.655538,0.628361,0.676439,3.038793,-0.061987,4.104122
-4.679665,-4.628538,0.566487,0.716713,3.021428,-0.079771,4.115502
-4.921557,-4.596929,0.494393,0.705607,3.000492,-0.091610,4.126682
-5.162524,-4.559950,0.480371,0.708529,2.976681,-0.102875,4.136785
-5.404385,-4.516576,0.469656,0.674844,2.947396,-0.133934,4.144894
-5.648966,-4.464279,0.500374,0.645026,2.909797,-0.165086,4.149997
-5.897091,-4.400278,0.529014,0.578386,2.864120,-0.190106,4.150918
-6.148659,-4.321957,0.600247,0.527353,2.812804,-0.198954,4.146244
-6.402944,-4.227695,0.697197,0.485903,2.755872,-0.220981,4.134311
-6.657551,-4.115315,0.779619,0.430281,2.689382,-0.257472,4.113323
-6.908525,-3.982092,0.855013,0.383187,2.611098,-0.295313,4.081424
-7.150775,-3.826000,0.937447,0.366253,2.522443,-0.323185,4.036756
-7.378782,-3.646975,1.036675,0.391825,2.425596,-0.349119,3.977568
-7.587055,-3.446432,1.085796,0.399804,2.320833,-0.380220,3.902286
-7.770347,-3.226690,1.123160,0.432740,2.208274,-0.411436,3.809455
-7.924265,-2.991130,1.191532,0.538068,2.091855,-0.420992,3.697634
-8.046808,-2.745024,1.226311,0.647689,1.976373,-0.423090,3.565779
-8.137866,-2.493669,1.222017,0.753183,1.862288,-0.427759,3.414892
-8.198931,-2.238013,1.168752,0.855348,1.747880,-0.431389,3.250507
-8.231003,-1.973231,1.111980,1.002320,1.641678,-0.359009,3.077498
-8.237398,-1.696223,1.032846,1.152554,1.547941,-0.320328,2.902027
-8.218120,-1.409665,0.933121,1.274679,1.452412,-0.351314,2.734376
