x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.436858,-7.336630,0.870546,0.529454,0.081895,0.443720,5.499426
0.741667,-7.293573,0.928921,0.471079,0.163283,0.184747,5.635687
0.982603,-7.246718,0.974593,0.425407,0.191190,-0.007807,5.722974
1.203493,-7.204185,1.019864,0.380136,0.185741,-0.041248,5.783691
1.417503,-7.164998,1.016623,0.286477,0.177666,-0.032701,5.821340
1.624361,-7.128614,1.057664,0.242336,0.146208,-0.251964,5.838306
1.844206,-7.102162,1.103345,0.233855,0.177947,0.522916,5.836280
2.061255,-7.050039,1.229152,0.268648,0.219904,-0.145045,5.816404
2.274296,-7.006028,1.253907,0.252793,0.220027,0.142845,5.779902
2.496265,-6.952750,1.349049,0.326751,0.256904,0.182565,5.727770
2.721086,-6.888652,1.392964,0.370636,0.304422,0.222655,5.661040
2.947909,-6.810849,1.417333,0.419567,0.359741,0.238445,5.580700
3.175522,-6.717736,1.419288,0.468312,0.417914,0.235714,5.487566
3.402142,-6.609136,1.399383,0.509717,0.476277,0.230230,5.382521
3.625753,-6.485467,1.368168,0.548332,0.534916,0.229875,5.266706
3.844464,-6.347043,1.310098,0.566502,0.594196,0.229049,5.141130
4.056736,-6.194273,1.247991,0.582409,0.653473,0.224942,5.005762
4.261424,-6.027777,1.199741,0.605059,0.713305,0.228884,4.860371
4.457352,-5.847623,1.161743,0.627357,0.775774,0.240328,4.704933
4.643262,-5.653219,1.125390,0.638810,0.842060,0.252638,4.539207
4.817417,-5.444255,1.127130,0.671770,0.910708,0.255319,4.364919
4.976709,-5.223656,1.125459,0.686041,0.974367,0.216262,4.192184
5.120698,-4.997536,1.138605,0.716795,1.029026,0.193130,4.031595
5.249773,-4.769940,1.126069,0.724831,1.076606,0.170784,3.891977
5.365323,-4.543502,1.120864,0.744836,1.114162,0.122848,3.778740
5.471082,-4.319451,1.111782,0.777218,1.141153,0.093282,3.691605
5.570122,-4.096528,1.097437,0.825863,1.169890,0.142528,3.616689
5.660359,-3.872897,1.028638,0.840362,1.212771,0.213838,3.536956
5.738194,-3.647320,0.983377,0.900023,1.269944,0.256155,3.435105
5.803707,-3.410888,0.918327,0.959673,1.353899,0.369786,3.291527
5.852747,-3.127483,0.775487,0.957013,1.534416,0.746250,3.077921
5.827134,-2.767208,0.668185,0.969615,1.843872,1.009613,2.773750
5.648333,-2.397622,0.555368,0.915132,2.251817,1.079070,2.482538
5.302197,-2.119418,0.569018,0.880282,2.729026,1.220467,2.315116
4.849254,-2.047876,0.676362,0.850538,-3.040654,1.302165,2.257608
4.459340,-2.204784,0.739898,0.766402,-2.550261,1.248921,2.255301
4.229150,-2.464267,0.710332,0.644168,-2.192180,0.724585,2.267879
4.091799,-2.718111,0.648046,0.550254,-2.012304,0.408209,2.276799
3.992039,-2.965957,0.618505,0.526195,-1.933186,0.157532,2.279452
3.905863,-3.208533,0.586246,0.525554,-1.911880,0.002067,2.291685
3.820965,-3.447914,0.612783,0.600917,-1.923848,-0.096643,2.324297
3.730500,-3.684430,0.612474,0.657426,-1.958749,-0.178339,2.371447
3.629179,-3.917216,0.598273,0.700827,-2.014284,-0.258427,2.430132
3.512113,-4.144144,0.579649,0.728051,-2.089918,-0.333864,2.499162
3.375165,-4.361766,0.569402,0.745598,-2.185390,-0.410450,2.577419
3.215250,-4.564763,0.546400,0.748600,-2.296470,-0.453867,2.663802
3.032885,-4.747584,0.512287,0.754413,-2.415102,-0.471266,2.757174
2.831511,-4.905759,0.454944,0.755456,-2.537725,-0.493419,2.856317
2.615529,-5.035488,0.387716,0.774284,-2.663402,-0.510685,2.959954
2.389986,-5.134608,0.382109,0.870691,-2.781062,-0.447127,3.066850
2.161099,-5.206812,0.366266,0.955534,-2.883050,-0.402944,3.175700
1.932389,-5.255625,0.366951,1.035449,-2.972645,-0.360138,3.285243
1.704433,-5.284708,0.391177,1.102723,-3.055703,-0.358563,3.394260
1.475624,-5.294953,0.445346,1.153854,-3.139490,-0.368563,3.501552
1.244055,-5.285675,0.525364,1.176836,3.067973,-0.283300,3.605829
1.008172,-5.260477,0.626052,1.171748,3.015522,-0.162050,3.705701
0.768180,-5.225361,0.641112,1.051388,2.983553,-0.103489,3.799836
0.525314,-5.183524,0.685378,0.934022,2.962421,-0.068812,3.886978
0.280233,-5.136987,0.726707,0.797093,2.948497,-0.043250,3.965855
0.033409,-5.087341,0.781627,0.664073,2.939383,-0.029360,4.035201
-0.214625,-5.035536,0.853187,0.543213,2.933400,-0.017995,4.093752
-0.463218,-4.982427,0.936707,0.435193,2.931432,0.002454,4.140262
-0.711616,-4.929522,1.029397,0.342703,2.935886,0.032772,4.173876
-0.959290,-4.878918,1.133820,0.281880,2.947547,0.059725,4.195213
-1.206081,-4.832351,1.215079,0.228921,2.964913,0.078849,4.205239
-1.451659,-4.791009,1.293779,0.211221,2.988248,0.108890,4.204953
-1.696043,-4.756623,1.356955,0.217945,3.017691,0.129421,4.195536
-1.940150,-4.730173,1.370156,0.227144,3.049559,0.129011,4.178851
-2.186000,-4.711403,1.344599,0.255401,3.075986,0.084922,4.156793
-2.435094,-4.697655,1.298229,0.296671,3.089318,0.022753,4.131359
-2.686458,-4.685218,1.253921,0.361679,3.091976,-0.001437,4.104950
-2.938096,-4.672677,1.208669,0.450331,3.092380,0.004655,4.080135
-3.189249,-4.660455,1.110818,0.510182,3.093074,0.000857,4.059281
-3.439860,-4.648313,1.019586,0.588314,3.091653,-0.012227,4.044575
-3.689541,-4.635449,0.811254,0.552946,3.087346,-0.022299,4.038109
-3.937863,-4.621271,0.603978,0.515522,3.079611,-0.040037,4.041681
-4.184479,-4.604733,0.516303,0.577997,3.067615,-0.057178,4.055804
-4.429122,-4.584862,0.557334,0.747466,3.050576,-0.081813,4.078868
-4.671671,-4.560268,0.497751,0.785449,3.027602,-0.106685,4.108867
-4.912231,-4.529553,0.426375,0.773625,2.999396,-0.125598,4.144019
-5.151374,-4.491592,0.411110,0.777790,2.966622,-0.144095,4.182730
-5.390501,-4.445005,0.396752,0.747748,2.926560,-0.183034,4.223476
-5.630838,-4.386873,0.420873,0.724527,2.876176,-0.222665,4.264833
-5.872577,-4.313963,0.439286,0.668114,2.815494,-0.256523,4.305380
-6.114921,-4.223169,0.495857,0.631743,2.747711,-0.267333,4.343446
-6.356175,-4.112980,0.573315,0.609785,2.677559,-0.263886,4.376798
-6.593248,-3.983775,0.633204,0.576696,2.606163,-0.267753,4.402656
-6.822395,-3.836402,0.685768,0.552432,2.533226,-0.270274,4.418051
-7.040403,-3.672336,0.748248,0.555452,2.461681,-0.256561,4.419864
-7.245291,-3.494483,0.833998,0.594502,2.394837,-0.238033,4.404859
-7.436046,-3.306146,0.879667,0.605933,2.332974,-0.224211,4.369865
-7.612662,-3.109642,0.926766,0.629134,2.272570,-0.232398,4.311925
-7.775330,-2.904781,1.019364,0.710236,2.203600,-0.295304,4.228337
-7.920703,-2.689635,1.088573,0.785427,2.118637,-0.361693,4.117151
-8.044110,-2.464258,1.123756,0.851444,2.017300,-0.425194,3.978942
-8.142224,-2.226930,1.110972,0.913128,1.897684,-0.493708,3.819242
-8.211208,-1.971418,1.092102,1.022198,1.769050,-0.472012,3.642668
-8.248899,-1.695923,1.044350,1.141050,1.643083,-0.439879,3.454108
-8.252180,-1.405605,0.967424,1.240376,1.512832,-0.468237,3.261986
-8.214955,-1.110977,0.886281,1.321019,1.372952,-0.472884,3.080201
-8.133879,-0.815480,0.812398,1.375602,1.173782,-0.840531,2.918583
-7.977903,-0.545595,0.733585,1.376215,0.866409,-1.247276,2.791606
-7.746082,-0.359149,0.569010,1.253190,0.538150,-1.019814,2.709663
