x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,0.029392,-0.880295,4.881032
0.657255,-7.276564,0.937111,0.462889,-0.050497,0.215975,4.938056
0.901683,-7.282460,0.936402,0.463598,0.001002,0.205513,4.980706
1.146179,-7.276074,0.949715,0.450285,0.049985,0.195398,5.010689
1.389981,-7.258032,0.926435,0.376665,0.097145,0.190795,5.029676
1.632316,-7.228699,0.957447,0.342553,0.143506,0.189554,5.039350
1.872247,-7.188345,1.013231,0.323969,0.191144,0.202608,5.041409
2.108727,-7.136510,1.132963,0.364837,0.242201,0.219162,5.037569
2.341325,-7.072459,1.169117,0.337583,0.294769,0.216779,5.029496
2.569562,-6.996595,1.280175,0.395625,0.348252,0.228467,5.018805
2.792412,-6.908692,1.343121,0.420479,0.403965,0.236424,5.007090
3.009594,-6.808492,1.388251,0.448649,0.459264,0.225523,4.995876
3.221405,-6.696541,1.411372,0.476228,0.510606,0.203015,4.986679
3.428200,-6.574008,1.411693,0.497407,0.556722,0.180860,4.981076
3.630213,-6.442102,1.398314,0.518186,0.598362,0.164372,4.980706
3.827719,-6.301642,1.354234,0.522366,0.636160,0.147434,4.986249
4.021298,-6.153250,1.300859,0.529541,0.669417,0.125256,4.994320
4.211756,-5.997751,1.254586,0.550214,0.698202,0.108921,5.000357
4.399683,-5.835701,1.210211,0.578889,0.724157,0.100163,4.999546
4.585567,-5.667134,1.157524,0.606676,0.748459,0.093351,4.986741
4.769966,-5.491812,1.131313,0.667587,0.772222,0.093137,4.956311
4.953213,-5.309051,1.089459,0.722041,0.798521,0.109581,4.903216
5.134565,-5.117516,1.054498,0.800902,0.834553,0.162857,4.827054
5.310522,-4.914768,0.992258,0.858642,0.886716,0.225452,4.728964
5.476242,-4.698502,0.942324,0.923376,0.955463,0.279475,4.610638
5.626813,-4.467325,0.900768,0.988232,1.040982,0.340370,4.474167
5.756640,-4.219735,0.872855,1.050445,1.145969,0.409797,4.321531
5.858879,-3.954332,0.812063,1.056937,1.273431,0.485677,4.154438
5.924762,-3.671130,0.797794,1.085606,1.425536,0.558939,3.974688
5.944061,-3.372054,0.788655,1.089345,1.606654,0.637856,3.783757
5.902768,-3.058033,0.726523,1.005977,1.826567,0.730140,3.580244
5.777637,-2.735628,0.707682,0.930118,2.089471,0.834285,3.362062
5.555579,-2.449787,0.661539,0.808961,2.383274,0.811562,3.145070
5.244003,-2.230140,0.694434,0.754866,2.734018,1.066424,2.936707
4.852622,-2.146285,0.774890,0.752010,-3.120498,1.275049,2.748627
4.484033,-2.246174,0.788075,0.718225,-2.670588,1.285008,2.606308
4.230670,-2.463001,0.710650,0.643850,-2.323116,0.768181,2.516781
4.060910,-2.698258,0.611354,0.586946,-2.131435,0.476911,2.467449
3.933022,-2.937084,0.552806,0.591894,-2.030586,0.245250,2.444153
3.825533,-3.173587,0.498636,0.613164,-1.984056,0.104830,2.441048
3.726624,-3.407761,0.510242,0.703458,-1.968042,0.019093,2.455007
3.629987,-3.639673,0.502433,0.767467,-1.971938,-0.050670,2.484114
