x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.436858,-7.336630,0.870546,0.529454,-0.014452,-0.179022,6.054727
0.745776,-7.348406,0.873934,0.526066,0.000650,0.308061,6.063574
0.994570,-7.336267,0.884248,0.515752,0.057918,0.080564,6.071139
1.221086,-7.320846,0.901883,0.498117,0.075197,0.065726,6.071418
1.440117,-7.302700,0.877076,0.426024,0.088639,0.057311,6.063737
1.647696,-7.282933,0.901591,0.398409,0.081320,-0.118065,6.047859
1.877347,-7.267066,0.935144,0.402056,0.135338,0.570966,6.023811
2.105923,-7.220536,1.052901,0.444899,0.192969,-0.071336,5.991761
2.322139,-7.180153,1.073329,0.433371,0.210288,0.216444,5.951944
2.552457,-7.125226,1.167650,0.508150,0.262738,0.235081,5.904649
2.785898,-7.055423,1.214042,0.549558,0.323528,0.263607,5.850143
3.020563,-6.968266,1.243959,0.592941,0.390291,0.271064,5.788625
3.253904,-6.862888,1.254325,0.633275,0.458366,0.262777,5.720145
3.483380,-6.739904,1.245436,0.663664,0.525152,0.252070,5.644618
3.706887,-6.600418,1.227468,0.689032,0.590590,0.246013,5.561923
3.922663,-6.445404,1.184440,0.692160,0.654980,0.239778,5.471646
4.129304,-6.275962,1.138724,0.691676,0.717666,0.230044,5.372319
4.326062,-6.093259,1.107730,0.697070,0.779034,0.227221,5.262176
4.512345,-5.897766,1.087321,0.701779,0.841041,0.231809,5.139543
4.687396,-5.689297,1.068386,0.695814,0.904989,0.238224,5.002578
4.849907,-5.467999,1.086888,0.712012,0.969830,0.237227,4.851531
4.997281,-5.237277,1.100786,0.710714,1.028224,0.192307,4.695464
5.130085,-5.003306,1.127587,0.727813,1.075448,0.159508,4.543893
5.249773,-4.769940,1.126069,0.724831,1.113435,0.129853,4.404817
5.358328,-4.539554,1.128897,0.736803,1.140729,0.082747,4.283457
5.459395,-4.312951,1.125155,0.763845,1.158202,0.056837,4.180524
5.555663,-4.088728,1.113866,0.809434,1.178796,0.112524,4.083607
5.644572,-3.865009,1.046287,0.822713,1.215216,0.190960,3.977293
5.722202,-3.640277,1.000851,0.882549,1.267416,0.239738,3.845345
5.788413,-3.405516,0.934536,0.943464,1.347687,0.362171,3.668039
5.839052,-3.125263,0.789361,0.943139,1.525762,0.747640,3.414315
5.817109,-2.768745,0.678328,0.959472,1.833819,1.015229,3.058056
5.643883,-2.400432,0.560630,0.909870,2.241250,1.084734,2.703525
5.302197,-2.119418,0.569018,0.880282,2.719462,1.226827,2.462833
4.849287,-2.043555,0.672041,0.854859,-3.048312,1.304052,2.327191
4.456082,-2.198574,0.732884,0.773416,-2.556222,1.247311,2.255301
4.222952,-2.458735,0.702025,0.652475,-2.196068,0.728559,2.215481
4.084282,-2.713604,0.639283,0.559017,-2.013692,0.413930,2.185760
3.984166,-2.962159,0.609764,0.534936,-1.932708,0.162972,2.157273
3.898195,-3.205137,0.577859,0.533941,-1.910062,0.006387,2.143617
3.813853,-3.444754,0.605000,0.608700,-1.921065,-0.093461,2.154338
3.724186,-3.681440,0.605487,0.664413,-1.955274,-0.176227,2.182987
3.623834,-3.914385,0.592224,0.706876,-2.010353,-0.257348,2.226216
3.507842,-4.141512,0.574631,0.733069,-2.085745,-0.333727,2.282588
3.371999,-4.359422,0.565463,0.749537,-2.181164,-0.411083,2.350776
3.213137,-4.562840,0.543543,0.751457,-2.292343,-0.454977,2.429482
3.031686,-4.746226,0.510476,0.756224,-2.411200,-0.472759,2.517383
2.831026,-4.905067,0.454099,0.756301,-2.534177,-0.495301,2.613105
2.615529,-5.035488,0.387716,0.774284,-2.660308,-0.512713,2.715189
