x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,-0.064229,0.316994,5.971324
0.674750,-7.264493,0.951816,0.448184,0.004836,0.244728,5.923133
0.923857,-7.255322,0.965207,0.434793,0.063107,0.218455,5.871665
1.163802,-7.233589,0.992252,0.407748,0.113637,0.198104,5.817517
1.396993,-7.201324,0.982523,0.320577,0.159366,0.188563,5.761314
1.625253,-7.159421,1.027037,0.272963,0.202987,0.186376,5.703706
1.849561,-7.108175,1.096351,0.240849,0.247609,0.201103,5.645362
2.070093,-7.046967,1.229656,0.268144,0.296134,0.221964,5.586993
2.287344,-6.974606,1.279495,0.227205,0.347242,0.224086,5.529284
2.501256,-6.890926,1.404460,0.271340,0.400634,0.241271,5.472921
2.710641,-6.795322,1.481636,0.281964,0.457940,0.256071,5.418579
2.915151,-6.686924,1.541511,0.295389,0.516606,0.250027,5.366805
3.115071,-6.565580,1.580088,0.307512,0.572497,0.228103,5.318063
3.310494,-6.432126,1.596674,0.312426,0.623537,0.204118,5.272866
3.501108,-6.287918,1.600403,0.316097,0.669963,0.184993,5.231816
3.686687,-6.134108,1.574277,0.302323,0.712062,0.164520,5.195326
3.867604,-5.971588,1.539673,0.290727,0.748870,0.138524,5.162950
4.044445,-5.801576,1.512945,0.291855,0.780497,0.119777,5.134065
4.217340,-5.625263,1.488851,0.300249,0.808732,0.109048,5.108092
4.386467,-5.443208,1.457124,0.307076,0.834768,0.100473,5.084407
4.552180,-5.255614,1.452465,0.346435,0.858895,0.092411,5.062350
4.714626,-5.062884,1.432175,0.379325,0.879775,0.073904,5.040478
4.873489,-4.867117,1.416202,0.439198,0.899152,0.080553,5.014105
5.026992,-4.669939,1.366850,0.484050,0.920577,0.091065,4.977100
5.174617,-4.471183,1.320006,0.545694,0.943201,0.091303,4.922560
5.317029,-4.270130,1.268050,0.620950,0.969377,0.120471,4.842993
5.453738,-4.064433,1.213557,0.709743,1.014643,0.243676,4.730067
5.579235,-3.848308,1.111782,0.757218,1.096969,0.409656,4.574056
5.684123,-3.615156,1.045703,0.837697,1.223795,0.573550,4.363456
5.755893,-3.359809,0.977910,0.900090,1.401740,0.743536,4.083431
5.776116,-3.076195,0.854715,0.877785,1.645589,0.924391,3.708117
5.711188,-2.763207,0.779505,0.858295,1.947700,1.017175,3.220804
5.534443,-2.465644,0.687675,0.782825,2.281658,0.944641,2.754671
5.245228,-2.222039,0.686488,0.762812,2.670123,1.161218,2.447402
4.850020,-2.116714,0.745221,0.781679,3.126551,1.297258,2.292841
4.462503,-2.210265,0.746223,0.760077,-2.694895,1.249997,2.236327
4.192575,-2.431622,0.661308,0.693192,-2.342960,0.752277,2.223919
4.013540,-2.671272,0.556841,0.641459,-2.149149,0.460399,2.221001
3.879190,-2.911672,0.493279,0.651421,-2.051568,0.221055,2.215369
3.765591,-3.146641,0.432925,0.678875,-2.012585,0.067502,2.218548
3.659381,-3.376418,0.436087,0.777613,-2.007929,-0.033474,2.240702
3.553341,-3.600862,0.416593,0.853307,-2.026802,-0.119780,2.276144
3.442467,-3.818662,0.387146,0.911954,-2.066719,-0.208002,2.322055
3.322441,-4.027648,0.357057,0.950643,-2.127160,-0.295106,2.377441
3.189832,-4.224897,0.339007,0.975993,-2.208157,-0.387981,2.441383
3.041571,-4.406972,0.311747,0.983253,-2.305660,-0.443537,2.512963
2.876849,-4.571226,0.276810,0.989890,-2.411051,-0.466430,2.591225
2.697754,-4.714995,0.221959,0.988441,-2.520687,-0.494300,2.675209
2.507483,-4.835425,0.160343,1.001657,-2.634376,-0.515269,2.763932
2.307411,-4.931913,0.163240,1.089560,-2.740467,-0.439233,2.856284
2.100889,-5.007871,0.158412,1.163388,-2.831520,-0.390595,2.951094
1.891346,-5.065223,0.172176,1.230224,-2.911592,-0.345551,3.047283
1.680002,-5.106419,0.211222,1.282678,-2.986603,-0.348819,3.143697
1.466116,-5.131662,0.281777,1.317423,-3.063995,-0.362186,3.239141
1.245801,-5.140180,0.379856,1.322344,-3.134016,-0.269896,3.332259
1.015591,-5.135076,0.500429,1.297371,3.101776,-0.147838,3.421721
0.777228,-5.121513,0.536868,1.155632,3.073091,-0.095550,3.506548
0.533907,-5.102028,0.603428,1.015972,3.053305,-0.067594,3.585897
0.287125,-5.078130,0.667448,0.856352,3.038958,-0.048637,3.658835
0.037890,-5.050940,0.744953,0.700747,3.027869,-0.040057,3.724401
-0.212938,-5.021015,0.838576,0.557824,3.018581,-0.033649,3.781625
-0.464509,-4.988825,0.943231,0.428669,3.012026,-0.018186,3.829522
-0.715762,-4.955499,1.055709,0.316391,3.010616,0.007104,3.867467
-0.965776,-4.922793,1.178184,0.237516,3.015156,0.029090,3.896250
-1.214152,-4.892146,1.275432,0.168568,3.024199,0.043390,3.916983
-1.460356,-4.864464,1.367764,0.137236,3.038068,0.068891,3.930771
-1.704274,-4.841224,1.441975,0.132925,3.056964,0.085115,3.938689
-1.947122,-4.823171,1.463434,0.133866,3.077425,0.081925,3.941794
-2.191729,-4.809902,1.443284,0.156716,3.092620,0.041935,3.941148
-2.440498,-4.798990,1.399728,0.195172,3.095995,-0.013979,3.937919
-2.692336,-4.787059,1.355949,0.259651,3.090308,-0.031268,3.933334
-2.944399,-4.773125,1.309330,0.349670,3.084068,-0.018257,3.928572
-3.195671,-4.758073,1.208660,0.412340,3.079850,-0.015235,3.924758
-3.446347,-4.742094,1.113602,0.494298,3.075254,-0.021397,3.922982
-3.696132,-4.724825,0.900880,0.463320,3.069496,-0.024642,3.924288
-3.944653,-4.706105,0.689088,0.430412,3.062015,-0.035475,3.929328
-4.191645,-4.685309,0.597200,0.497100,3.051963,-0.045710,3.937360
-4.436922,-4.661865,0.634732,0.670068,3.038535,-0.063362,3.947349
-4.680470,-4.634753,0.572754,0.710446,3.020819,-0.081227,3.958308
-4.922422,-4.602942,0.500468,0.699532,2.999509,-0.093154,3.969317
-5.163442,-4.565665,0.486159,0.702741,2.975301,-0.104488,3.979480
-5.405355,-4.521886,0.475054,0.669446,2.945598,-0.135577,3.987865
-5.649987,-4.469064,0.505267,0.640133,2.907557,-0.166779,3.993453
-5.898131,-4.404406,0.533270,0.574130,2.861401,-0.191900,3.995066
-6.149647,-4.325281,0.603715,0.523885,2.809559,-0.200875,3.991292
-6.403769,-4.230062,0.699704,0.483396,2.752057,-0.222990,3.980466
-6.658067,-4.116569,0.780974,0.428926,2.684955,-0.259611,3.960783
-6.908525,-3.982092,0.855013,0.383187,2.606084,-0.297125,3.930373
-7.149995,-3.824688,0.935921,0.367779,2.517257,-0.322552,3.887367
-7.377024,-3.644551,1.033680,0.394820,2.421059,-0.345481,3.830002
-7.584302,-3.443362,1.081673,0.403927,2.317881,-0.373449,3.756687
-7.766875,-3.223620,1.118526,0.437374,2.207881,-0.401245,3.665947
-7.920745,-2.988723,1.187267,0.542333,2.095028,-0.406932,3.556322
