x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.440510,-7.472025,0.735101,0.664899,0.029002,0.119039,7.203727
0.753987,-7.457961,0.764072,0.635928,0.073619,0.223808,7.223782
1.007128,-7.430236,0.789444,0.610556,0.111876,0.024377,7.209468
1.233638,-7.404074,0.817714,0.582286,0.115376,0.003501,7.168099
1.452584,-7.378612,0.800147,0.502953,0.116060,0.002743,7.104126
1.658524,-7.354540,0.829170,0.470830,0.097112,-0.164419,7.020734
1.891178,-7.335885,0.864949,0.472251,0.141740,0.521816,6.920576
2.123641,-7.288169,0.982985,0.514815,0.191068,-0.102919,6.807135
2.341020,-7.248873,1.002062,0.504638,0.202238,0.194423,6.683033
2.575368,-7.195547,1.093691,0.582109,0.250549,0.216184,6.551575
2.814032,-7.127816,1.136374,0.627226,0.308393,0.249665,6.416967
3.054951,-7.042772,1.161899,0.675001,0.373562,0.261874,6.283141
3.295134,-6.939240,1.167551,0.720049,0.441449,0.259385,6.154332
3.531604,-6.817529,1.154051,0.755049,0.509665,0.255380,6.035579
3.761897,-6.678358,1.132070,0.784430,0.578303,0.256142,5.932427
3.983829,-6.522342,1.086152,0.790448,0.647718,0.256906,5.850143
4.195400,-6.350365,1.039203,0.791197,0.717363,0.254788,5.787367
4.395283,-6.163384,1.009196,0.795604,0.787702,0.259317,5.719478
4.582366,-5.961612,0.992562,0.796538,0.860653,0.270746,5.614946
4.755220,-5.744744,0.980782,0.783418,0.937587,0.284647,5.440974
4.911603,-5.513086,1.010473,0.788427,1.018015,0.295427,5.176251
5.047699,-5.270663,1.040317,0.771183,1.095346,0.265113,4.852160
5.163487,-5.023840,1.088378,0.767022,1.164437,0.242869,4.515443
5.260482,-4.776176,1.113676,0.737224,1.225838,0.218605,4.213467
5.341014,-4.529784,1.148777,0.716923,1.274239,0.152492,3.979863
5.410361,-4.285681,1.181262,0.707738,1.305917,0.095499,3.813001
5.472779,-4.044018,1.208039,0.715261,1.333395,0.125916,3.691227
5.526432,-3.805980,1.178353,0.690647,1.372045,0.193345,3.589444
5.567793,-3.572274,1.169571,0.713829,1.423756,0.238430,3.482652
5.595768,-3.337839,1.138723,0.739277,1.500465,0.386115,3.345343
5.601992,-3.086828,1.029517,0.702983,1.671737,0.897887,3.145630
5.542394,-2.810871,0.956254,0.681546,1.971843,1.322752,2.859397
5.381265,-2.566279,0.871232,0.599268,2.353560,1.411970,2.576791
5.137200,-2.403538,0.897573,0.551727,2.780307,1.616402,2.388309
4.846774,-2.364310,0.992806,0.534094,-3.044713,1.786368,2.275177
4.591446,-2.456576,1.024241,0.482059,-2.594558,1.675666,2.197658
4.413087,-2.628439,0.956880,0.397620,-2.281493,0.773754,2.137100
4.272889,-2.826673,0.859184,0.339116,-2.130798,0.449425,2.082789
4.152845,-3.043530,0.797044,0.347656,-2.050474,0.206408,2.029271
4.042717,-3.269140,0.735919,0.375881,-2.016738,0.064451,1.992263
3.935251,-3.498690,0.737841,0.475859,-2.013931,-0.041356,1.982579
3.824485,-3.728948,0.716469,0.553431,-2.036247,-0.132489,1.993708
3.704894,-3.957335,0.683961,0.615139,-2.081817,-0.220345,2.022064
3.571251,-4.180586,0.649114,0.658586,-2.149895,-0.302993,2.066053
3.419148,-4.394337,0.624131,0.690869,-2.240148,-0.387299,2.124228
3.245499,-4.592306,0.587311,0.707689,-2.348445,-0.440662,2.195174
3.051066,-4.768167,0.539751,0.726949,-2.466717,-0.468346,2.277456
2.839513,-4.917184,0.468892,0.741508,-2.591108,-0.500524,2.369617
2.615529,-5.035488,0.387716,0.774284,-2.720603,-0.528978,2.470084
2.384422,-5.120956,0.367367,0.885433,-2.843275,-0.469015,2.577268
2.152338,-5.177916,0.336071,0.985729,-2.949910,-0.423108,2.689579
1.922638,-5.210572,0.320855,1.081545,-3.043192,-0.377684,2.805481
1.695900,-5.222976,0.328858,1.165042,-3.129018,-0.374431,2.923538
1.470926,-5.216252,0.366505,1.232695,3.068182,-0.383443,3.042471
1.245044,-5.189818,0.429502,1.272698,2.991214,-0.289440,3.161200
1.014673,-5.147119,0.512508,1.285292,2.939204,-0.158584,3.278731
0.779374,-5.094264,0.509537,1.182963,2.908973,-0.094812,3.393787
0.540800,-5.034855,0.535904,1.083496,2.890610,-0.055575,3.504910
0.299638,-4.971265,0.559853,0.963947,2.880510,-0.025942,3.610649
0.056434,-4.905441,0.598275,0.847425,2.876246,-0.008110,3.709539
-0.188189,-4.838695,0.654580,0.741820,2.876249,0.008049,3.800088
-0.433923,-4.772186,0.724435,0.647465,2.881581,0.033802,3.880783
-0.680721,-4.707665,0.805399,0.566701,2.894590,0.068308,3.950429
-0.928463,-4.647487,0.900346,0.515354,2.915762,0.098085,4.009201
-1.176800,-4.593691,0.974630,0.469370,2.943485,0.120376,4.057379
-1.425523,-4.547707,1.049077,0.455923,2.977978,0.152595,4.095214
-1.674663,-4.511499,1.110900,0.464000,3.019182,0.174827,4.123234
-1.924161,-4.486361,1.125821,0.471479,3.063322,0.176896,4.142889
-2.174207,-4.472319,1.105224,0.494776,3.102133,0.132862,4.155898
-2.424691,-4.466600,1.066941,0.527959,3.127243,0.067613,4.163947
-2.675475,-4.465126,1.033554,0.582046,3.140260,0.036207,4.168585
-2.926633,-4.465931,1.001606,0.657394,-3.133968,0.035148,4.171346
-3.177942,-4.468957,0.918986,0.702014,-3.126340,0.025624,4.173842
-3.428833,-4.473592,0.844518,0.763382,-3.122298,0.006569,4.177651
-3.678807,-4.478622,0.654060,0.710140,-3.122661,-0.009544,4.184240
-3.927412,-4.483032,0.465344,0.654156,-3.127961,-0.033270,4.195029
-4.174280,-4.485376,0.396511,0.697789,-3.139021,-0.056549,4.211028
-4.419184,-4.484297,0.456278,0.848522,3.126560,-0.087456,4.231339
-4.662080,-4.478043,0.414968,0.868232,3.101479,-0.119017,4.254642
-4.903285,-4.464867,0.361074,0.838926,3.069607,-0.144449,4.279804
-5.143500,-4.443328,0.362208,0.826692,3.031670,-0.169005,4.305812
-5.384062,-4.411805,0.362933,0.781567,2.984919,-0.214355,4.331607
-5.626205,-4.367076,0.400541,0.744859,2.926154,-0.260705,4.356159
-5.870157,-4.305431,0.430417,0.676983,2.855228,-0.301246,4.378491
-6.114921,-4.223169,0.495857,0.631743,2.775568,-0.315809,4.397498
-6.358345,-4.118310,0.579071,0.604029,2.693609,-0.305542,4.411666
