x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.413553,-7.257790,0.948659,0.451341,0.032836,-0.851117,4.912440
0.657438,-7.274885,0.938796,0.461204,-0.044171,0.211299,4.950787
0.901815,-7.279371,0.939489,0.460511,0.006160,0.200728,4.980706
1.146097,-7.271874,0.953913,0.446087,0.053938,0.190560,5.003033
1.389592,-7.253036,0.931445,0.371655,0.099861,0.185853,5.018579
1.631580,-7.223232,0.962963,0.337037,0.144956,0.184528,5.028164
1.871171,-7.182735,1.018944,0.318256,0.191309,0.197533,5.032615
2.107356,-7.131085,1.138558,0.359242,0.241063,0.213991,5.032782
2.339769,-7.067533,1.174282,0.332418,0.292311,0.211515,5.029496
2.567986,-6.992467,1.284594,0.391206,0.344465,0.223127,5.023558
2.791027,-6.905636,1.346476,0.417124,0.398842,0.230969,5.015757
3.008670,-6.806750,1.390221,0.446679,0.452788,0.219897,5.006839
3.221253,-6.696332,1.411629,0.475971,0.502761,0.197253,4.997523
3.429157,-6.575528,1.409897,0.499203,0.547487,0.174935,4.988553
3.632623,-6.445539,1.394117,0.522383,0.587708,0.158292,4.980706
3.831936,-6.307180,1.347275,0.529325,0.624052,0.141199,4.974568
4.027680,-6.161081,1.290759,0.539641,0.655819,0.118926,4.969896
4.220665,-6.008080,1.240948,0.563852,0.683077,0.102468,4.966228
4.411496,-5.848745,1.192615,0.596485,0.707459,0.093591,4.963087
4.600692,-5.683112,1.135525,0.628675,0.730145,0.086676,4.959963
4.788857,-5.510940,1.104430,0.694470,0.752246,0.086321,4.956311
4.976438,-5.331489,1.057168,0.754332,0.776852,0.102625,4.950758
5.162952,-5.143185,1.016228,0.839172,0.811173,0.155257,4.938603
5.345223,-4.943185,0.947406,0.903494,0.861567,0.216464,4.913745
5.518597,-4.728772,0.890265,0.975435,0.928478,0.268584,4.869468
5.678269,-4.498028,0.840848,1.048152,1.012129,0.326586,4.798504
5.818733,-4.248626,0.804370,1.118930,1.115432,0.392868,4.692734
5.932934,-3.977973,0.734326,1.134674,1.242384,0.468740,4.542615
6.010910,-3.684646,0.710590,1.172810,1.396285,0.541559,4.336763
6.040253,-3.369259,0.692420,1.185580,1.582110,0.617622,4.060415
6.003524,-3.031799,0.622406,1.110094,1.809694,0.703346,3.687755
5.872532,-2.680605,0.597988,1.039812,2.082837,0.798450,3.202036
5.630414,-2.367950,0.550645,0.919855,2.392195,0.788739,2.736339
5.282851,-2.131924,0.588814,0.860486,2.760808,1.009486,2.428531
4.846595,-2.054169,0.682580,0.844320,-3.082740,1.175940,2.272828
4.446077,-2.181228,0.712863,0.793437,-2.630791,1.180355,2.215249
4.184609,-2.425154,0.651054,0.703446,-2.282858,0.723981,2.202366
4.019596,-2.675344,0.564125,0.634175,-2.093872,0.438271,2.199642
3.898527,-2.921261,0.514857,0.629843,-2.002474,0.198452,2.194880
3.796207,-3.160284,0.466440,0.645360,-1.969733,0.043772,2.199642
3.699231,-3.394043,0.479658,0.734042,-1.971211,-0.057508,2.224038
3.600381,-3.622921,0.468548,0.801352,-1.996160,-0.143223,2.262325
3.494524,-3.845913,0.445904,0.853196,-2.042134,-0.229752,2.311634
3.377140,-4.060948,0.421094,0.886606,-2.108634,-0.314061,2.370924
3.244557,-4.264973,0.406837,0.908163,-2.195635,-0.402541,2.439228
3.093683,-4.453963,0.381916,0.913084,-2.299024,-0.454713,2.515580
2.924117,-4.624319,0.347895,0.918805,-2.410296,-0.476003,2.598975
2.738415,-4.772729,0.292574,0.917826,-2.525768,-0.502084,2.688379
2.540247,-4.895955,0.229171,0.932829,-2.644977,-0.521783,2.782717
2.332206,-4.992860,0.229037,1.023763,-2.756512,-0.450697,2.880839
2.118600,-5.066855,0.219998,1.101802,-2.853026,-0.404964,2.981536
1.902982,-5.120276,0.228444,1.173956,-2.938428,-0.362389,3.083675
1.686483,-5.155874,0.261099,1.232801,-3.018610,-0.365678,3.186100
1.468261,-5.174011,0.324179,1.275021,-3.100822,-0.378269,3.287650
1.245102,-5.173879,0.413562,1.288638,3.107707,-0.287688,3.387063
1.013997,-5.158612,0.524017,1.273783,3.055694,-0.166696,3.483093
0.776183,-5.133501,0.548898,1.143602,3.022467,-0.114142,3.574704
0.534337,-5.101200,0.602549,1.016851,2.998247,-0.085442,3.660944
0.289746,-5.063290,0.652380,0.871420,2.979656,-0.065328,3.740800
0.043294,-5.020980,0.714511,0.731189,2.964738,-0.054283,3.813242
-0.204248,-4.975003,0.791750,0.604650,2.952239,-0.045205,3.877229
-0.452205,-4.926017,0.879227,0.492673,2.943126,-0.027074,3.931708
-0.699902,-4.875319,0.973974,0.398126,2.939813,0.000863,3.975981
-0.946836,-4.824834,1.078408,0.337292,2.943121,0.025513,4.010773
-1.192826,-4.776183,1.157521,0.286479,2.951594,0.042221,4.037145
-1.437688,-4.730434,1.231827,0.273173,2.965530,0.069863,4.056155
-1.681654,-4.689218,1.288292,0.286608,2.985152,0.088570,4.068846
-1.925667,-4.653465,1.292374,0.304926,3.007099,0.088785,4.076269
-2.171400,-4.622951,1.255227,0.344773,3.024702,0.053297,4.079531
-2.419662,-4.595458,1.195128,0.399772,3.031325,0.000188,4.079831
-2.669364,-4.567817,1.135503,0.480097,3.029385,-0.015613,4.078390
-2.919284,-4.539160,1.074018,0.584982,3.027416,-0.000055,4.076375
-3.169109,-4.510509,0.959673,0.661327,3.028164,0.006014,4.074921
-3.418542,-4.482285,0.852308,0.755592,3.029256,0.002683,4.075136
-3.667094,-4.454331,0.628831,0.735369,3.029872,0.002242,4.078080
-3.914228,-4.426675,0.408006,0.711494,3.029419,-0.005938,4.084422
-4.159423,-4.398872,0.308956,0.785344,3.027019,-0.013597,4.093441
-4.402242,-4.370516,0.341327,0.963473,3.021832,-0.029001,4.104122
-4.642399,-4.340752,0.276299,1.006901,3.012882,-0.045033,4.115502
-4.880278,-4.308646,0.203170,0.996830,3.000869,-0.054892,4.126682
-5.116872,-4.273538,0.190343,0.998557,2.986557,-0.064447,4.136785
-5.353414,-4.234700,0.183207,0.961293,2.967352,-0.095052,4.144894
-5.591220,-4.190041,0.220120,0.925280,2.940427,-0.126197,4.149997
-5.831690,-4.137168,0.257893,0.849507,2.906166,-0.150489,4.150918
-6.076068,-4.073738,0.341625,0.785975,2.867251,-0.157192,4.146244
-6.324406,-3.998498,0.454909,0.728191,2.823742,-0.178520,4.134311
-6.574383,-3.909790,0.557894,0.652006,2.771480,-0.215985,4.113323
-6.822927,-3.805076,0.658376,0.579824,2.707362,-0.260231,4.081424
-7.066451,-3.681592,0.770211,0.533489,2.630253,-0.306164,4.036756
-7.300536,-3.537081,0.901760,0.526740,2.540085,-0.351967,3.977568
-7.520075,-3.370246,0.984346,0.501254,2.436595,-0.402070,3.902286
-7.719445,-3.180644,1.054516,0.501384,2.319795,-0.450950,3.809455
-7.893040,-2.969091,1.153310,0.576290,2.193754,-0.475681,3.697634
-8.036484,-2.739322,1.214519,0.659481,2.063720,-0.490575,3.565779
-8.146838,-2.496600,1.231450,0.743750,1.931029,-0.503940,3.414892
-8.223406,-2.243070,1.193743,0.830357,1.796787,-0.499846,3.250507
-8.266476,-1.976250,1.147581,0.966719,1.672227,-0.417792,3.077498
-8.279157,-1.695311,1.074615,1.110785,1.562134,-0.369260,2.902027
-8.261520,-1.404050,0.976883,1.230917,1.452725,-0.388879,2.734376
-8.209916,-1.111604,0.881230,1.326070,1.337801,-0.384063,2.589769
-8.122856,-0.819726,0.800590,1.387410,1.167340,-0.744045,2.480040
-7.970727,-0.551277,0.724432,1.385368,0.890615,-1.139033,2.420661
-7.748060,-0.356420,0.572379,1.249821,0.596776,-0.887573,2.419200
-7.499279,-0.230969,0.481301,1.121499,0.419402,-0.361290,2.466772
-7.252939,-0.135668,0.473737,1.029463,0.348714,-0.159177,2.551068
-7.009986,-0.053076,0.529658,0.970342,0.316454,-0.088863,2.665111
-6.768669,0.022911,0.599842,0.900158,0.290413,-0.116468,2.802913
