x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.433257,-7.203085,1.004140,0.395860,-0.004291,0.061066,5.242713
0.734801,-7.201961,1.020790,0.379210,0.045502,0.344488,5.207163
0.973485,-7.178486,1.043432,0.356568,0.111223,0.117806,5.197181
1.195399,-7.150519,1.074136,0.325864,0.135106,0.089829,5.193809
1.409974,-7.119152,1.063082,0.240018,0.154488,0.088643,5.193807
1.617728,-7.084750,1.102026,0.197974,0.148143,-0.145653,5.195449
1.834877,-7.055741,1.150694,0.186506,0.201693,0.627424,5.197918
2.047336,-6.996907,1.284077,0.213723,0.264161,-0.055349,5.200488
2.256613,-6.941669,1.320651,0.186049,0.281871,0.212211,5.203004
2.470708,-6.874306,1.431551,0.244249,0.332936,0.246444,5.205304
2.684222,-6.793798,1.494729,0.268871,0.392888,0.278436,5.206813
2.895872,-6.698103,1.541508,0.295392,0.458597,0.287185,5.207163
3.104539,-6.586287,1.568677,0.318923,0.525111,0.275961,5.205888
3.308791,-6.458871,1.576285,0.332815,0.589440,0.260374,5.201980
3.506965,-6.317166,1.574167,0.342333,0.651422,0.249909,5.193935
3.697656,-6.162381,1.546007,0.330593,0.711403,0.239256,5.179856
3.880149,-5.995493,1.513879,0.316521,0.768602,0.224011,5.156924
4.054085,-5.817728,1.494885,0.309915,0.823320,0.216714,5.121914
4.218812,-5.630119,1.484558,0.304542,0.877624,0.218405,5.071555
4.373756,-5.432899,1.473491,0.290709,0.932899,0.222001,5.002578
4.518513,-5.225817,1.497344,0.301556,0.987997,0.214161,4.914171
4.652985,-5.009297,1.513721,0.297779,1.034698,0.154189,4.815266
4.778962,-4.787452,1.539752,0.315648,1.068375,0.111280,4.714983
4.897287,-4.564667,1.533970,0.316930,1.091699,0.073430,4.620892
5.009886,-4.342911,1.528998,0.336702,1.104234,0.026735,4.538449
5.119320,-4.123816,1.514285,0.374715,1.109051,0.012524,4.468731
5.225105,-3.910417,1.489450,0.433850,1.120189,0.084153,4.399474
5.322410,-3.704040,1.406424,0.462576,1.149497,0.175681,4.315567
5.408145,-3.501965,1.344015,0.539385,1.195634,0.240573,4.201522
5.482320,-3.297985,1.258968,0.619032,1.268573,0.407543,4.038538
5.540674,-3.076886,1.091636,0.640864,1.439272,0.953401,3.796517
5.546850,-2.810188,0.951746,0.686054,1.747086,1.357431,3.449248
5.442793,-2.527423,0.798462,0.672038,2.152024,1.401497,3.098472
5.204069,-2.288392,0.764419,0.684881,2.627026,1.552977,2.854001
4.848130,-2.191219,0.819710,0.707190,3.141342,1.580723,2.705201
4.503114,-2.288216,0.834116,0.672184,-2.651667,1.426379,2.612404
4.269161,-2.499979,0.763963,0.590537,-2.299416,0.769298,2.549028
4.109820,-2.728914,0.669058,0.529242,-2.120698,0.440040,2.496607
3.985473,-2.962789,0.611215,0.533485,-2.035140,0.189375,2.446016
3.876178,-3.195387,0.553779,0.558021,-2.005609,0.035202,2.411048
3.770555,-3.425517,0.557621,0.656079,-2.008941,-0.062563,2.401432
3.662208,-3.652083,0.536909,0.732991,-2.034825,-0.143889,2.411004
3.546417,-3.873365,0.504612,0.794488,-2.080908,-0.225616,2.436379
3.419001,-4.086766,0.470277,0.837423,-2.146719,-0.305075,2.476030
3.276645,-4.288810,0.446810,0.868190,-2.232238,-0.388957,2.528580
3.116740,-4.475068,0.413174,0.881826,-2.333410,-0.438187,2.592671
2.939417,-4.641767,0.371101,0.895599,-2.441826,-0.457539,2.666923
2.747551,-4.785884,0.308590,0.901810,-2.553789,-0.481682,2.749976
2.544908,-4.904659,0.239044,0.922956,-2.668864,-0.500041,2.840402
2.334048,-4.997351,0.233891,1.018909,-2.775887,-0.428982,2.936653
2.118943,-5.067775,0.220978,1.100822,-2.867620,-0.382557,3.037172
1.902723,-5.118570,0.226722,1.175678,-2.947961,-0.338946,3.140513
1.686176,-5.152635,0.257849,1.236051,-3.022872,-0.341597,3.245240
1.468189,-5.170402,0.320573,1.278627,-3.099667,-0.353837,3.349974
1.245237,-5.171133,0.410816,1.291384,3.114482,-0.262561,3.453311
1.014044,-5.158087,0.523493,1.274307,3.068380,-0.140804,3.553883
0.775751,-5.136699,0.552126,1.140374,3.041391,-0.087502,3.650410
0.533002,-5.109724,0.611177,1.008223,3.023720,-0.058114,3.741607
0.287044,-5.078825,0.668148,0.855652,3.011865,-0.037977,3.826112
0.038738,-5.045242,0.739191,0.706509,3.003423,-0.029591,3.902539
-0.211136,-5.009551,0.826969,0.569431,2.996717,-0.023672,3.969475
-0.461795,-4.972215,0.926396,0.445504,2.992623,-0.008730,4.025500
-0.712286,-4.934337,1.034258,0.337842,2.993538,0.016027,4.069558
-0.961784,-4.897643,1.152711,0.262989,3.000269,0.037538,4.102049
-1.209908,-4.863540,1.246502,0.197498,3.011366,0.051296,4.123737
-1.456159,-4.832896,1.335907,0.169093,3.027154,0.076249,4.135420
-1.700450,-4.807156,1.407680,0.167220,3.047844,0.091956,4.138102
-1.943879,-4.787039,1.427144,0.170156,3.069997,0.088457,4.133549
-2.188996,-4.772119,1.405389,0.194611,3.086808,0.048221,4.123644
-2.437899,-4.759947,1.360585,0.234315,3.091701,-0.008163,4.110352
-2.689548,-4.747125,1.315905,0.299695,3.087396,-0.026061,4.095861
-2.941420,-4.732631,1.268715,0.390285,3.082410,-0.013534,4.082442
-3.192607,-4.717318,1.167780,0.453220,3.079331,-0.010928,4.072255
-3.443208,-4.701349,1.072728,0.535172,3.075751,-0.017616,4.067335
-3.692887,-4.684331,0.860250,0.503950,3.070886,-0.021308,4.069755
-3.941250,-4.666075,0.648910,0.470590,3.064177,-0.032662,4.081715
-4.187998,-4.645925,0.557645,0.536655,3.054770,-0.043421,4.103595
-4.432918,-4.623280,0.595938,0.708862,3.041863,-0.061628,4.133494
-4.675967,-4.597098,0.534831,0.748369,3.024549,-0.080030,4.169133
-4.917316,-4.566324,0.463496,0.736504,3.003530,-0.092487,4.208466
-5.157667,-4.530167,0.450195,0.738705,2.979502,-0.104392,4.249640
-5.398762,-4.487595,0.440136,0.704364,2.949866,-0.136186,4.290842
-5.642354,-4.436084,0.471414,0.673986,2.911773,-0.168154,4.330274
-5.889275,-4.372838,0.500483,0.606917,2.865453,-0.193909,4.366027
-6.139484,-4.295208,0.571968,0.555632,2.813342,-0.203438,4.395839
-6.392231,-4.201545,0.668940,0.514160,2.755452,-0.226293,4.416798
-6.644982,-4.089697,0.751085,0.458815,2.687819,-0.263875,4.425417
-6.893679,-3.956980,0.825841,0.412359,2.608281,-0.302304,4.418051
-7.133241,-3.801442,0.907268,0.396432,2.518760,-0.327912,4.391363
-7.358304,-3.623289,1.005354,0.423146,2.421948,-0.350934,4.343574
-7.563598,-3.424260,1.053507,0.432093,2.318247,-0.379111,4.273537
-7.744217,-3.206917,1.090379,0.465521,2.207797,-0.407197,4.180324
-7.896280,-2.974624,1.159032,0.570568,2.094580,-0.412695,4.063118
-8.018311,-2.732375,1.195129,0.678871,1.983431,-0.410190,3.921640
-8.110574,-2.485108,1.193414,0.781786,1.874460,-0.412526,3.757808
-8.174695,-2.233312,1.144065,0.880035,1.764250,-0.423860,3.577945
-8.211208,-1.971418,1.092102,1.022198,1.659708,-0.360578,3.387390
