x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.440510,-7.472025,0.735101,0.664899,-0.052819,-0.392944,6.717943
0.757489,-7.505438,0.716466,0.683534,-0.052992,0.400343,6.883356
1.015248,-7.502510,0.716715,0.683285,0.032161,0.181352,6.962587
1.243573,-7.489800,0.731414,0.668586,0.071404,0.143199,6.988101
1.463292,-7.470463,0.707673,0.595427,0.100502,0.123644,6.974967
1.667536,-7.447047,0.736226,0.563774,0.106625,-0.063127,6.928121
1.903656,-7.423331,0.776617,0.560583,0.170454,0.583869,6.857335
2.138686,-7.365950,0.903762,0.594038,0.235096,-0.039249,6.762441
2.354642,-7.315308,0.934244,0.572456,0.257896,0.225822,6.646697
2.588607,-7.247275,1.040296,0.635504,0.311587,0.227872,6.516074
2.825454,-7.163670,1.098745,0.664855,0.370181,0.239358,6.374955
3.062956,-7.063194,1.139965,0.696935,0.430338,0.229228,6.228442
3.298564,-6.946498,1.159523,0.728077,0.486938,0.203328,6.082352
3.530540,-6.815626,1.156232,0.752868,0.537147,0.174879,5.943693
3.758230,-6.672740,1.138779,0.777721,0.580831,0.150663,5.820214
3.981688,-6.519512,1.089701,0.786899,0.619139,0.132323,5.719528
4.201233,-6.357051,1.030330,0.800070,0.655616,0.134523,5.642696
4.416836,-6.184838,0.978786,0.826014,0.694907,0.149442,5.567530
4.628262,-6.001072,0.932035,0.857065,0.739970,0.171012,5.464976
4.834838,-5.803187,0.882016,0.882184,0.792325,0.194090,5.304867
5.034660,-5.589005,0.865881,0.933019,0.851223,0.210860,5.068669
5.222591,-5.360705,0.843607,0.967893,0.909763,0.188690,4.789939
5.396305,-5.124024,0.834920,1.020480,0.962855,0.174227,4.513661
5.555560,-4.882205,0.800126,1.050774,1.011740,0.165256,4.274270
5.699541,-4.639339,0.773885,1.091815,1.059254,0.173333,4.091650
5.826996,-4.398695,0.749571,1.139429,1.113572,0.224444,3.952572
5.937155,-4.156380,0.730262,1.193038,1.190915,0.354169,3.828527
6.023665,-3.906128,0.671134,1.197866,1.301577,0.483704,3.702372
6.077492,-3.647765,0.654312,1.229088,1.443205,0.567608,3.559963
6.092085,-3.372803,0.641176,1.236824,1.619063,0.604851,3.384306
6.048213,-3.041633,0.581013,1.151487,1.853779,0.741340,3.150278
5.886281,-2.665054,0.582729,1.055071,2.155410,0.858675,2.846051
5.593751,-2.354909,0.571519,0.898981,2.496146,0.841046,2.577748
5.226207,-2.167989,0.645768,0.803532,2.866131,1.000953,2.427367
4.824736,-2.137549,0.764977,0.761923,-3.007724,1.172784,2.362943
4.477127,-2.268870,0.804463,0.701837,-2.598827,1.180653,2.335189
4.247380,-2.485808,0.738242,0.616258,-2.292987,0.668939,2.321422
4.087901,-2.710695,0.640846,0.557454,-2.125498,0.469822,2.312091
3.963006,-2.944776,0.583055,0.561645,-2.017266,0.338267,2.301429
3.861940,-3.182718,0.535546,0.576254,-1.937786,0.271561,2.302448
3.778650,-3.424365,0.564497,0.649203,-1.883680,0.149163,2.323353
3.704693,-3.668782,0.582417,0.687483,-1.863216,0.010914,2.355015
3.630720,-3.915746,0.598923,0.700177,-1.878674,-0.128329,2.391168
3.546990,-4.164722,0.620127,0.687573,-1.930261,-0.260236,2.427367
3.443599,-4.413683,0.655310,0.659690,-2.017546,-0.384449,2.460342
3.311176,-4.656973,0.679481,0.615519,-2.134891,-0.466071,2.491633
3.145035,-4.885596,0.690150,0.576550,-2.272527,-0.515792,2.524429
2.945405,-5.089710,0.671323,0.539077,-2.425226,-0.564380,2.562128
2.715764,-5.259346,0.632990,0.529010,-2.588293,-0.595598,2.607841
2.465887,-5.385887,0.644540,0.608260,-2.744820,-0.534552,2.664081
2.209321,-5.471542,0.635176,0.686624,-2.882617,-0.486475,2.732552
1.953349,-5.521670,0.633466,0.768934,-3.004156,-0.441235,2.814229
1.699912,-5.541998,0.647905,0.845995,-3.115612,-0.429180,2.909617
1.447498,-5.534816,0.685929,0.913271,3.059359,-0.428125,3.019399
1.197950,-5.500626,0.743858,0.958342,2.961684,-0.349658,3.145111
0.953553,-5.444979,0.816574,0.981226,2.888805,-0.230875,3.290945
0.712793,-5.375304,0.798356,0.894144,2.839654,-0.160795,3.466574
0.473948,-5.295601,0.805083,0.814317,2.805448,-0.111121,3.683195
0.236180,-5.208773,0.805692,0.718108,2.782680,-0.069049,3.952572
