x_m,y_m,w_tr_right_m,w_tr_left_m
16.650000,12.396953,1.2894,1.2894
16.700000,12.403258,1.2795,1.2795
16.750000,12.409630,1.2894,1.2894
16.800000,12.417104,1.2992,1.2992
16.850870,12.424858,1.2984,1.2984
16.901629,12.432939,1.2886,1.2886
16.953149,12.441392,1.2788,1.2788
17.004451,12.450257,1.2984,1.2984
17.056412,12.459572,1.3083,1.3083
17.108055,12.469372,1.2984,1.2984
17.160259,12.479690,1.2886,1.2886
17.212921,12.490556,1.2788,1.2788
17.265070,12.501997,1.2984,1.2984
17.317591,12.515020,1.3083,1.3083
17.370386,12.528780,1.2984,1.2984
17.423361,12.543299,1.2886,1.2886
17.476424,12.558593,1.2886,1.2886
17.529485,12.574680,1.2984,1.2984
17.581589,12.591571,1.3083,1.3083
17.633634,12.609277,1.2783,1.2783
17.685537,12.627804,1.2984,1.2984
17.737217,12.647157,1.3083,1.3083
17.788596,12.668322,1.2783,1.2783
17.839600,12.690430,1.2984,1.2984
17.889287,12.713479,1.2583,1.2583
17.938568,12.737466,1.2783,1.2783
17.987376,12.762383,1.2583,1.2583
18.035642,12.788221,1.2783,1.2783
18.083305,12.815950,1.2583,1.2583
18.130303,12.844690,1.2783,1.2783
18.176578,12.874423,1.2583,1.2583
18.221205,12.905131,1.2384,1.2384
18.265114,12.936794,1.2583,1.2583
18.308252,12.969387,1.2384,1.2384
18.350570,13.003868,1.2288,1.2288
18.392021,13.039340,1.2288,1.2288
18.432561,13.075774,1.2191,1.2191
18.472150,13.113136,1.2094,1.2094
18.510750,13.151392,1.1997,1.1997
18.547454,13.190504,1.1997,1.1997
18.583212,13.230429,1.1900,1.1900
18.618863,13.271126,1.1900,1.1900
18.653394,13.312547,1.1900,1.1900
18.686781,13.354642,1.1598,1.1598
18.719003,13.398345,1.1900,1.1900
18.750043,13.442732,1.1900,1.1900
18.779884,13.487749,1.1598,1.1598
18.808513,13.533337,1.1598,1.1598
18.835922,13.579436,1.1297,1.1297
18.862972,13.626967,1.1394,1.1394
18.888678,13.674996,1.1092,1.1092
18.913042,13.723458,1.1189,1.1189
18.936937,13.772281,1.0888,1.0888
18.959389,13.821396,1.0984,1.0984
18.980412,13.871710,1.0886,1.0886
19.000889,13.922280,1.0984,1.0984
19.019859,13.973028,1.0886,1.0886
19.038215,14.023872,1.0788,1.0788
19.055873,14.074731,1.0984,1.0984
19.071883,14.125517,1.0886,1.0886
19.087154,14.177127,1.0788,1.0788
19.100744,14.228600,1.1189,1.1189
19.113571,14.279847,1.1091,1.1091
19.125573,14.331755,1.0992,1.0992
19.135822,14.383361,1.0894,1.0894
19.145250,14.435551,1.0795,1.0795
19.153809,14.488229,1.1197,1.1197
19.161457,14.540312,1.1098,1.1098
19.168155,14.592684,1.1000,1.1000
19.173875,14.644376,1.1000,1.1000
19.178589,14.696267,1.1000,1.1000
19.182279,14.748371,1.1000,1.1000
19.184930,14.799714,1.1098,1.1098
19.186534,14.852043,1.1295,1.1295
19.187088,14.903403,1.1394,1.1394
19.186594,14.955540,1.1492,1.1492
19.185062,15.007483,1.1591,1.1591
19.182506,15.059242,1.1689,1.1689
19.178944,15.110715,1.1788,1.1788
19.174403,15.161798,1.1886,1.1886
19.168913,15.212502,1.1984,1.1984
19.162512,15.263709,1.2083,1.2083
19.155242,15.314449,1.2384,1.2384
19.147150,15.365606,1.1984,1.1984
19.138291,15.417082,1.2083,1.2083
19.127739,15.467913,1.2384,1.2384
19.116426,15.518989,1.2583,1.2583
19.103436,15.569347,1.2783,1.2783
19.089709,15.619880,1.2686,1.2686
19.074338,15.669630,1.2988,1.2988
19.058270,15.719492,1.3181,1.3181
19.040608,15.768509,1.3084,1.3084
19.021323,15.817580,1.3386,1.3386
19.001377,15.866622,1.3688,1.3688
18.979880,15.915554,1.3591,1.3591
18.956818,15.963428,1.3892,1.3892
18.932177,16.011151,1.3795,1.3795
18.905948,16.058649,1.4097,1.4097
18.878123,16.105849,1.4000,1.4000
18.849683,16.151812,1.4000,1.4000
18.819759,16.197453,1.4000,1.4000
18.788356,16.242707,1.4000,1.4000
18.755480,16.287508,1.4398,1.4398
18.721142,16.330928,1.4398,1.4398
18.685354,16.373888,1.4398,1.4398
18.649115,16.416332,1.4495,1.4495
18.611578,16.458205,1.4894,1.4894
18.572766,16.499453,1.4592,1.4592
18.532706,16.539158,1.4689,1.4689
18.491427,16.578255,1.4786,1.4786
18.448963,16.616697,1.4883,1.4883
18.405348,16.654440,1.5281,1.5281
18.361605,16.691443,1.4980,1.4980
18.316908,16.727669,1.5184,1.5184
18.271303,16.762211,1.5281,1.5281
18.224840,16.796020,1.4980,1.4980
18.177570,16.829062,1.5184,1.5184
18.129550,16.861307,1.5281,1.5281
18.080837,16.892730,1.4980,1.4980
18.031491,16.923306,1.5280,1.5280
17.982561,16.952143,1.5378,1.5378
17.933246,16.980206,1.5280,1.5280
17.882633,17.007475,1.5378,1.5378
17.831665,17.033935,1.5280,1.5280
17.780416,17.059574,1.5378,1.5378
17.728964,17.084381,1.5280,1.5280
17.677389,17.107480,1.5378,1.5378
17.625775,17.129847,1.5280,1.5280
17.574208,17.151479,1.5680,1.5680
17.522776,17.172374,1.5378,1.5378
17.470588,17.192534,1.5280,1.5280
17.418605,17.211962,1.5378,1.5378
17.366921,17.230667,1.5280,1.5280
17.314650,17.247787,1.5181,1.5181
17.262760,17.264317,1.5378,1.5378
17.211349,17.280269,1.5280,1.5280
17.159538,17.295660,1.5181,1.5181
17.108298,17.310508,1.5000,1.5000
17.056753,17.324833,1.5098,1.5098
17.004892,17.338660,1.5181,1.5181
16.953693,17.352016,1.4795,1.4795
16.902279,17.364060,1.4894,1.4894
16.851629,17.375806,1.4992,1.4992
16.800870,17.387288,1.5000,1.5000
16.750000,17.398539,1.4980,1.4980
16.700000,17.409598,1.4598,1.4598
16.650000,17.420507,1.4697,1.4697
16.600000,17.430324,1.4795,1.4795
16.550000,17.439963,1.4894,1.4894
16.500000,17.449472,1.4780,1.4780
16.450000,17.458898,1.4500,1.4500
16.400000,17.467426,1.4500,1.4500
16.350000,17.476090,1.4500,1.4500
16.300000,17.484947,1.4598,1.4598
16.250000,17.493069,1.4681,1.4681
16.200000,17.501386,1.4295,1.4295
16.150000,17.508972,1.4394,1.4394
16.100000,17.516759,1.4492,1.4492
16.050000,17.524810,1.4500,1.4500
16.000000,17.532208,1.4500,1.4500
15.950000,17.539888,1.4500,1.4500
15.900000,17.547050,1.4484,1.4484
15.850000,17.553763,1.4197,1.4197
15.800000,17.560966,1.4295,1.4295
15.750000,17.567747,1.4394,1.4394
15.700000,17.574063,1.4492,1.4492
15.650000,17.580857,1.4492,1.4492
15.600000,17.587219,1.4394,1.4394
15.550000,17.594094,1.4295,1.4295
15.500000,17.600575,1.4098,1.4098
15.450000,17.607609,1.4197,1.4197
15.400000,17.614294,1.4295,1.4295
15.350000,17.621579,1.4394,1.4394
15.300000,17.628563,1.4394,1.4394
15.250000,17.634345,1.4295,1.4295
15.200000,17.639875,1.4197,1.4197
15.150000,17.646105,1.4098,1.4098
15.100000,17.652133,1.4000,1.4000
15.050000,17.657928,1.4000,1.4000
15.000000,17.663459,1.4098,1.4098
14.950000,17.669680,1.4197,1.4197
14.900000,17.675691,1.4197,1.4197
14.850000,17.681465,1.4098,1.4098
14.800000,17.686974,1.4000,1.4000
14.750000,17.692303,1.3992,1.3992
14.700000,17.697540,1.3894,1.3894
14.650000,17.702654,1.4000,1.4000
14.600000,17.707619,1.4000,1.4000
14.550000,17.712406,1.4098,1.4098
14.500000,17.717972,1.4000,1.4000
14.450000,17.723420,1.4000,1.4000
14.400000,17.728726,1.3992,1.3992
14.350000,17.733863,1.3894,1.3894
14.300000,17.738807,1.3795,1.3795
14.250000,17.743532,1.3697,1.3697
14.200000,17.748128,1.3598,1.3598
14.150000,17.752682,1.4000,1.4000
14.100000,17.757170,1.4000,1.4000
14.050000,17.761566,1.4000,1.4000
14.000000,17.765845,1.3992,1.3992
13.950000,17.769982,1.3894,1.3894
13.900000,17.774935,1.3795,1.3795
13.850000,17.779811,1.3697,1.3697
13.800000,17.784589,1.3598,1.3598
13.750000,17.789245,1.3500,1.3500
13.700000,17.793758,1.3500,1.3500
13.650000,17.798103,1.3500,1.3500
13.600000,17.803244,1.4000,1.4000
13.550000,17.808291,1.4000,1.4000
13.500000,17.813223,1.3992,1.3992
13.450000,17.818020,1.3894,1.3894
13.400000,17.822664,1.3795,1.3795
13.350000,17.827134,1.3697,1.3697
13.300000,17.831411,1.3598,1.3598
13.250000,17.836459,1.3500,1.3500
13.200000,17.841391,1.3500,1.3500
13.150000,17.846191,1.3500,1.3500
13.100000,17.850841,1.4000,1.4000
13.050000,17.855324,1.4000,1.4000
13.000000,17.859624,1.3992,1.3992
12.950000,17.863723,1.3894,1.3894
12.900000,17.866734,1.3795,1.3795
12.850000,17.870607,1.3697,1.3697
12.800000,17.874455,1.3598,1.3598
12.750000,17.878260,1.3500,1.3500
12.700000,17.882007,1.3500,1.3500
12.650000,17.885676,1.3500,1.3500
12.600000,17.889253,1.3500,1.3500
12.550000,17.892719,1.3500,1.3500
12.500000,17.896059,1.3500,1.3500
12.450000,17.899254,1.3500,1.3500
12.400000,17.902288,1.4000,1.4000
12.350000,17.906129,1.3992,1.3992
12.300000,17.909893,1.3894,1.3894
12.250000,17.912694,1.3795,1.3795
12.200000,17.915501,1.3697,1.3697
12.150000,17.918297,1.3598,1.3598
12.100000,17.921064,1.3500,1.3500
12.050000,17.923787,1.3500,1.3500
12.000000,17.926447,1.3500,1.3500
11.950000,17.929028,1.3500,1.3500
11.900000,17.931513,1.3500,1.3500
11.850000,17.934869,1.3500,1.3500
11.800000,17.938213,1.3500,1.3500
11.750000,17.941530,1.3500,1.3500
11.700000,17.944807,1.3500,1.3500
11.650000,17.948028,1.3500,1.3500
11.600000,17.951179,1.4000,1.4000
11.550000,17.954248,1.4000,1.4000
11.500000,17.957219,1.4000,1.4000
11.450000,17.960079,1.3992,1.3992
11.400000,17.962812,1.3894,1.3894
11.350000,17.965406,1.3795,1.3795
11.300000,17.967847,1.3697,1.3697
11.250000,17.970119,1.3598,1.3598
11.200000,17.973193,1.3500,1.3500
11.150000,17.976189,1.3500,1.3500
11.100000,17.979094,1.3500,1.3500
11.050000,17.981897,1.3500,1.3500
11.000000,17.984587,1.3500,1.3500
10.950000,17.987153,1.3500,1.3500
10.900000,17.989584,1.3500,1.3500
10.850000,17.991868,1.3500,1.3500
10.800000,17.993993,1.3500,1.3500
10.750000,17.995949,1.3500,1.3500
10.700000,17.998709,1.3500,1.3500
10.650000,18.001394,1.4000,1.4000
10.600000,18.003126,1.4000,1.4000
10.550000,18.004877,1.4000,1.4000
10.500000,18.006637,1.4000,1.4000
10.450000,18.008394,1.4000,1.4000
10.400000,18.010136,1.4000,1.4000
10.350000,18.011854,1.4000,1.4000
10.300000,18.013535,1.4000,1.4000
10.250000,18.015167,1.4000,1.4000
10.200000,18.016741,1.4000,1.4000
10.150000,18.019228,1.4000,1.4000
10.100000,18.021751,1.4000,1.4000
10.050000,18.024300,1.4000,1.4000
10.000000,18.026868,1.4000,1.4000
9.950000,18.029445,1.4000,1.4000
9.900000,18.032025,1.4000,1.4000
9.850000,18.034597,1.4000,1.4000
9.800000,18.037153,1.4000,1.4000
9.750000,18.039686,1.4000,1.4000
9.700000,18.042186,1.4000,1.4000
9.650000,18.044645,1.4000,1.4000
9.600000,18.047054,1.3992,1.3992
9.550000,18.049406,1.3894,1.3894
9.500000,18.051691,1.4295,1.4295
9.450000,18.053902,1.4197,1.4197
9.400000,18.056029,1.4098,1.4098
9.350000,18.058065,1.4000,1.4000
9.300000,18.060000,1.4000,1.4000
9.250000,18.061826,1.4000,1.4000
9.200000,18.063535,1.4000,1.4000
9.150000,18.065119,1.4000,1.4000
9.100000,18.066568,1.4000,1.4000
9.050000,18.067875,1.4000,1.4000
9.000000,18.069031,1.4000,1.4000
8.950000,18.070027,1.4000,1.4000
8.900000,18.070855,1.4000,1.4000
8.850000,18.072491,1.4000,1.4000
8.800000,18.074059,1.4000,1.4000
8.750000,18.075554,1.4000,1.4000
8.700000,18.076970,1.4000,1.4000
8.650000,18.078301,1.4000,1.4000
8.600000,18.079542,1.4000,1.4000
8.550000,18.080686,1.4000,1.4000
8.500000,18.081729,1.4000,1.4000
8.450000,18.082665,1.4000,1.4000
8.400000,18.083488,1.4000,1.4000
8.350000,18.084192,1.4000,1.4000
8.300000,18.084772,1.4098,1.4098
8.250000,18.085222,1.4197,1.4197
8.200000,18.086520,1.4295,1.4295
8.150000,18.087795,1.4394,1.4394
8.100000,18.089043,1.4492,1.4492
8.050000,18.090262,1.4500,1.4500
8.000000,18.091448,1.4500,1.4500
7.950000,18.092598,1.4500,1.4500
7.900000,18.093711,1.4500,1.4500
7.850000,18.094782,1.4500,1.4500
7.800000,18.095810,1.4500,1.4500
7.750000,18.096791,1.4500,1.4500
7.700000,18.097723,1.4500,1.4500
7.650000,18.098602,1.4500,1.4500
7.600000,18.099427,1.4500,1.4500
7.550000,18.100193,1.4500,1.4500
7.500000,18.100899,1.4500,1.4500
7.450000,18.101541,1.4500,1.4500
7.400000,18.102117,1.4500,1.4500
7.350000,18.102624,1.4500,1.4500
7.300000,18.103058,1.4500,1.4500
7.250000,18.103418,1.4598,1.4598
7.200000,18.104570,1.4697,1.4697
7.150000,18.105531,1.4795,1.4795
7.100000,18.106299,1.4894,1.4894
7.050000,18.106875,1.4992,1.4992
7.000000,18.107259,1.5000,1.5000
6.950000,18.107451,1.5000,1.5000
6.900000,18.107451,1.5000,1.5000
6.850000,18.107259,1.5000,1.5000
6.800000,18.106875,1.5000,1.5000
6.750000,18.106299,1.5000,1.5000
6.700000,18.105531,1.5000,1.5000
6.650000,18.104570,1.5000,1.5000
6.600000,18.103418,1.5000,1.5000
6.550000,18.103058,1.5000,1.5000
6.500000,18.102624,1.5000,1.5000
6.450000,18.102117,1.5000,1.5000
6.400000,18.101541,1.5000,1.5000
6.350000,18.100899,1.5000,1.5000
6.300000,18.100193,1.5000,1.5000
6.250000,18.099427,1.5000,1.5000
6.200000,18.098602,1.5000,1.5000
6.150000,18.097723,1.5000,1.5000
6.100000,18.096791,1.5000,1.5000
6.050000,18.096680,1.5000,1.5000
6.000000,18.096411,1.5000,1.5000
5.950000,18.095989,1.5000,1.5000
5.900000,18.095421,1.5000,1.5000
5.850000,18.094711,1.5098,1.5098
5.800000,18.093866,1.5197,1.5197
5.750000,18.092891,1.5295,1.5295
5.700000,18.091791,1.5394,1.5394
5.650000,18.090573,1.5492,1.5492
5.600000,18.089242,1.5500,1.5500
5.550000,18.087804,1.5500,1.5500
5.500000,18.086263,1.5500,1.5500
5.450000,18.084627,1.5500,1.5500
5.400000,18.082901,1.5500,1.5500
5.350000,18.081090,1.5500,1.5500
5.300000,18.079199,1.5500,1.5500
5.250000,18.078106,1.5500,1.5500
5.200000,18.076833,1.5500,1.5500
5.150000,18.075389,1.5500,1.5500
5.100000,18.073783,1.5500,1.5500
5.050000,18.072023,1.5500,1.5500
5.000000,18.070118,1.5500,1.5500
4.950000,18.068075,1.5500,1.5500
4.900000,18.065904,1.5500,1.5500
4.850000,18.063613,1.5500,1.5500
4.800000,18.062081,1.5500,1.5500
4.750000,18.060334,1.5500,1.5500
4.700000,18.058383,1.5500,1.5500
4.650000,18.056241,1.5500,1.5500
4.600000,18.053917,1.5500,1.5500
4.550000,18.051425,1.5500,1.5500
4.500000,18.048774,1.6000,1.6000
4.450000,18.046846,1.6000,1.6000
4.400000,18.044672,1.6000,1.6000
4.350000,18.042264,1.6000,1.6000
4.300000,18.039638,1.6000,1.6000
4.250000,18.036806,1.6000,1.6000
4.200000,18.033784,1.6000,1.6000
4.150000,18.030586,1.5992,1.5992
4.100000,18.028095,1.5894,1.5894
4.050000,18.025345,1.5795,1.5795
4.000000,18.022351,1.5697,1.5697
3.950000,18.019132,1.5598,1.5598
3.900000,18.015704,1.5500,1.5500
3.850000,18.012953,1.5500,1.5500
3.800000,18.009916,1.5500,1.5500
3.750000,18.006613,1.5500,1.5500
3.700000,18.003062,1.5500,1.5500
3.650000,17.999283,1.6000,1.6000
3.600000,17.995298,1.6000,1.6000
3.550000,17.991994,1.6000,1.6000
3.500000,17.988411,1.6000,1.6000
3.450000,17.984571,1.6000,1.6000
3.400000,17.980496,1.6000,1.6000
3.350000,17.976210,1.6000,1.6000
3.300000,17.971734,1.6000,1.6000
3.250000,17.967962,1.6000,1.6000
3.200000,17.963935,1.6000,1.6000
3.150000,17.958692,1.6000,1.6000
3.100000,17.953128,1.6000,1.6000
3.050000,17.948135,1.6500,1.6500
3.000000,17.942753,1.6500,1.6500
2.950000,17.937008,1.6500,1.6500
2.900000,17.930926,1.6492,1.6492
2.850000,17.924531,1.6394,1.6394
2.800000,17.918720,1.6295,1.6295
2.750000,17.912537,1.6197,1.6197
2.700000,17.906009,1.6098,1.6098
2.650000,17.900034,1.6000,1.6000
2.600000,17.893660,1.6500,1.6500
2.550000,17.886918,1.6500,1.6500
2.500000,17.879837,1.6500,1.6500
2.450000,17.873321,1.6500,1.6500
2.400000,17.866418,1.6500,1.6500
2.350000,17.860032,1.6500,1.6500
2.300000,17.853215,1.6500,1.6500
2.250000,17.846874,1.7000,1.7000
2.200000,17.840065,1.7000,1.7000
2.150000,17.833696,1.7000,1.7000
2.100000,17.826826,1.6992,1.6992
2.050000,17.820367,1.6894,1.6894
2.000000,17.813266,1.6795,1.6795
1.950000,17.805453,1.6697,1.6697
1.900000,17.797844,1.7098,1.7098
1.850000,17.790372,1.7000,1.7000
1.799130,17.782973,1.7000,1.7000
1.748371,17.775588,1.7000,1.7000
1.697721,17.768158,1.7000,1.7000
1.646307,17.760627,1.7000,1.7000
1.594238,17.752945,1.7000,1.7000
1.541619,17.745061,1.7492,1.7492
1.488553,17.736928,1.7394,1.7394
1.436011,17.728504,1.7295,1.7295
1.383109,17.719746,1.7197,1.7197
1.329944,17.710618,1.7098,1.7098
1.276610,17.701083,1.7000,1.7000
1.223200,17.691109,1.7500,1.7500
1.169803,17.679682,1.7500,1.7500
1.117374,17.667643,1.7500,1.7500
1.065015,17.654964,1.7500,1.7500
1.012810,17.641622,1.7992,1.7992
0.960840,17.627595,1.7894,1.7894
0.909181,17.612865,1.7795,1.7795
0.857908,17.597417,1.8197,1.8197
0.807095,17.581237,1.8098,1.8098
0.756809,17.564317,1.8000,1.8000
0.707117,17.545664,1.8500,1.8500
0.658084,17.526141,1.8492,1.8492
0.609768,17.505744,1.8394,1.8394
0.562229,17.484472,1.8795,1.8795
0.515522,17.462327,1.8697,1.8697
0.469698,17.439311,1.9098,1.9098
0.424807,17.415434,1.9000,1.9000
0.380896,17.389719,1.9500,1.9500
0.338009,17.363047,1.9477,1.9477
0.296186,17.335430,1.9878,1.9878
0.255465,17.306885,1.9878,1.9878
0.215883,17.277429,2.0272,2.0272
0.177471,17.247083,1.9992,1.9992
0.140259,17.215873,1.9492,1.9492
0.104273,17.182839,1.9500,1.9500
0.069539,17.148879,1.9000,1.9000
0.036077,17.114023,1.8500,1.8500
0.003905,17.078303,1.8500,1.8500
-0.026962,17.041754,1.8000,1.8000
-0.056509,17.003431,1.7500,1.7500
-0.084728,16.964240,1.7500,1.7500
-0.111611,16.924224,1.7000,1.7000
-0.137155,16.883425,1.7000,1.7000
-0.161357,16.841892,1.6500,1.6500
-0.184220,16.799672,1.6500,1.6500
-0.205746,16.755834,1.6000,1.6000
-0.225945,16.711300,1.6000,1.6000
-0.244825,16.666125,1.6000,1.6000
-0.262398,16.620367,1.5500,1.5500
-0.278682,16.574087,1.5500,1.5500
-0.293693,16.527349,1.5500,1.5500
-0.307454,16.479233,1.5000,1.5000
-0.319987,16.430678,1.5000,1.5000
-0.331321,16.381751,1.5000,1.5000
-0.341484,16.332525,1.5000,1.5000
-0.350510,16.282090,1.4500,1.4500
-0.358433,16.231392,1.4500,1.4500
-0.365291,16.180507,1.4500,1.4500
-0.371126,16.129517,1.4500,1.4500
-0.375981,16.078505,1.4500,1.4500
-0.379903,16.026572,1.4500,1.4500
-0.382941,15.974674,1.4500,1.4500
-0.385148,15.922901,1.4500,1.4500
-0.386579,15.870360,1.4500,1.4500
-0.387291,15.818012,1.4500,1.4500
-0.387345,15.765953,1.4500,1.4500
-0.386805,15.714280,1.4500,1.4500
-0.385737,15.662108,1.4500,1.4500
-0.384211,15.610408,1.4500,1.4500
-0.382297,15.558298,1.4500,1.4500
-0.380072,15.506753,1.4500,1.4500
-0.377613,15.454892,1.4500,1.4500
-0.375001,15.403693,1.4500,1.4500
-0.372318,15.352279,1.4500,1.4500
-0.369650,15.301629,1.4500,1.4500
-0.367088,15.250870,1.4500,1.4500
-0.364722,15.200000,1.4500,1.4500
-0.362647,15.150000,1.4500,1.4500
-0.360961,15.100000,1.4500,1.4500
-0.359764,15.050000,1.4500,1.4500
-0.358174,15.000000,1.4500,1.4500
-0.357165,14.950000,1.4500,1.4500
-0.356843,14.900000,1.4492,1.4492
-0.356331,14.850000,1.4394,1.4394
-0.355624,14.800000,1.4295,1.4295
-0.354717,14.750000,1.4197,1.4197
-0.354474,14.700000,1.4098,1.4098
-0.354892,14.650000,1.4000,1.4000
-0.355101,14.600000,1.4000,1.4000
-0.355101,14.550000,1.4000,1.4000
-0.354892,14.500000,1.4000,1.4000
-0.354474,14.450000,1.4000,1.4000
-0.353847,14.400000,1.4000,1.4000
-0.353996,14.350000,1.4000,1.4000
-0.354052,14.300000,1.4000,1.4000
-0.354020,14.250000,1.4000,1.4000
-0.353902,14.200000,1.4000,1.4000
-0.353700,14.150000,1.4000,1.4000
-0.353418,14.100000,1.4000,1.4000
-0.353058,14.050000,1.4000,1.4000
-0.352624,14.000000,1.4000,1.4000
-0.352117,13.950000,1.4000,1.4000
-0.351541,13.900000,1.4000,1.4000
-0.350899,13.850000,1.4000,1.4000
-0.350193,13.800000,1.4000,1.4000
-0.349427,13.750000,1.4500,1.4500
-0.348602,13.700000,1.4500,1.4500
-0.347723,13.650000,1.4500,1.4500
-0.346791,13.600000,1.4500,1.4500
-0.345810,13.550000,1.4500,1.4500
-0.344782,13.500000,1.4500,1.4500
-0.343711,13.450000,1.4500,1.4500
-0.342598,13.400000,1.4500,1.4500
-0.341448,13.350000,1.4500,1.4500
-0.340262,13.300000,1.4500,1.4500
-0.339043,13.250000,1.4500,1.4500
-0.337795,13.200000,1.4500,1.4500
-0.336520,13.150000,1.4500,1.4500
-0.335222,13.100000,1.4500,1.4500
-0.333902,13.050000,1.4500,1.4500
-0.332563,13.000000,1.4492,1.4492
-0.331209,12.950000,1.4394,1.4394
-0.329843,12.900000,1.4295,1.4295
-0.328466,12.850000,1.4197,1.4197
-0.327082,12.800000,1.4098,1.4098
-0.325695,12.750000,1.4000,1.4000
-0.324305,12.700000,1.4000,1.4000
-0.322918,12.650000,1.4000,1.4000
-0.321534,12.600000,1.4000,1.4000
-0.320157,12.550000,1.4000,1.4000
-0.318791,12.500000,1.4000,1.4000
-0.317437,12.450000,1.4000,1.4000
-0.316098,12.400000,1.4000,1.4000
-0.314778,12.350000,1.4000,1.4000
-0.313480,12.300000,1.4000,1.4000
-0.313075,12.250000,1.4000,1.4000
-0.312585,12.200000,1.4000,1.4000
-0.312017,12.150000,1.4000,1.4000
-0.311375,12.100000,1.4000,1.4000
-0.310665,12.050000,1.4000,1.4000
-0.309893,12.000000,1.4000,1.4000
-0.309065,11.950000,1.4000,1.4000
-0.308186,11.900000,1.4000,1.4000
-0.307261,11.850000,1.4000,1.4000
-0.306297,11.800000,1.4000,1.4000
-0.305300,11.750000,1.4000,1.4000
-0.304274,11.700000,1.4000,1.4000
-0.303225,11.650000,1.4000,1.4000
-0.302159,11.600000,1.3992,1.3992
-0.301083,11.550000,1.3894,1.3894
-0.300000,11.500000,1.3795,1.3795
-0.298917,11.450000,1.4000,1.4000
-0.297841,11.400000,1.4000,1.4000
-0.296775,11.350000,1.4000,1.4000
-0.295726,11.300000,1.4000,1.4000
-0.294700,11.250000,1.4000,1.4000
-0.293703,11.200000,1.4000,1.4000
-0.292739,11.150000,1.4000,1.4000
-0.291814,11.100000,1.4000,1.4000
-0.290935,11.050000,1.4000,1.4000
-0.290107,11.000000,1.4000,1.4000
-0.289335,10.950000,1.4000,1.4000
-0.288625,10.900000,1.4000,1.4000
-0.287983,10.850000,1.4000,1.4000
-0.287415,10.800000,1.4000,1.4000
-0.286925,10.750000,1.4000,1.4000
-0.287391,10.700000,1.4000,1.4000
-0.286850,10.650000,1.4000,1.4000
-0.286180,10.600000,1.4000,1.4000
-0.285386,10.550000,1.4000,1.4000
-0.284473,10.500000,1.4000,1.4000
-0.283447,10.450000,1.4000,1.4000
-0.282313,10.400000,1.3992,1.3992
-0.281078,10.350000,1.3894,1.3894
-0.279747,10.300000,1.3795,1.3795
-0.278326,10.250000,1.3697,1.3697
-0.276820,10.200000,1.3598,1.3598
-0.275234,10.150000,1.3500,1.3500
-0.273576,10.100000,1.3500,1.3500
-0.271849,10.050000,1.3500,1.3500
-0.270061,10.000000,1.3500,1.3500
-0.268215,9.950000,1.3500,1.3500
-0.266320,9.900000,1.3500,1.3500
-0.264378,9.850000,1.3500,1.3500
-0.262398,9.800000,1.3500,1.3500
-0.260383,9.750000,1.3500,1.3500
-0.258341,9.700000,1.3500,1.3500
-0.256275,9.650000,1.3500,1.3500
-0.254193,9.600000,1.3500,1.3500
-0.252099,9.550000,1.3500,1.3500
-0.250000,9.500000,1.3500,1.3500
-0.247901,9.450000,1.4000,1.4000
-0.245807,9.400000,1.4000,1.4000
-0.243725,9.350000,1.4000,1.4000
-0.241659,9.300000,1.4000,1.4000
-0.239617,9.250000,1.4000,1.4000
-0.237602,9.200000,1.3992,1.3992
-0.235622,9.150000,1.3894,1.3894
-0.233680,9.100000,1.3795,1.3795
-0.232655,9.050000,1.3697,1.3697
-0.231568,9.000000,1.3598,1.3598
-0.230429,8.950000,1.3500,1.3500
-0.229247,8.900000,1.3500,1.3500
-0.228029,8.850000,1.3500,1.3500
-0.226784,8.800000,1.3500,1.3500
-0.225521,8.750000,1.3500,1.3500
-0.224249,8.700000,1.3500,1.3500
-0.222974,8.650000,1.3500,1.3500
-0.221707,8.600000,1.3500,1.3500
-0.220455,8.550000,1.3500,1.3500
-0.219228,8.500000,1.3500,1.3500
-0.218032,8.450000,1.3500,1.3500
-0.216878,8.400000,1.3500,1.3500
-0.215773,8.350000,1.3500,1.3500
-0.214726,8.300000,1.3500,1.3500
-0.213746,8.250000,1.3500,1.3500
-0.211856,8.200000,1.3500,1.3500
-0.209931,8.150000,1.3492,1.3492
-0.207979,8.100000,1.3394,1.3394
-0.206874,8.050000,1.3295,1.3295
-0.205641,8.000000,1.3197,1.3197
-0.204287,7.950000,1.3098,1.3098
-0.202823,7.900000,1.3000,1.3000
-0.201255,7.850000,1.3000,1.3000
-0.199592,7.800000,1.3500,1.3500
-0.197843,7.750000,1.3500,1.3500
-0.196017,7.700000,1.3500,1.3500
-0.194121,7.650000,1.3500,1.3500
-0.192165,7.600000,1.3500,1.3500
-0.190156,7.550000,1.3500,1.3500
-0.188104,7.500000,1.3500,1.3500
-0.186016,7.450000,1.3500,1.3500
-0.183902,7.400000,1.3500,1.3500
-0.181769,7.350000,1.3500,1.3500
-0.179626,7.300000,1.3500,1.3500
-0.177482,7.250000,1.3500,1.3500
-0.175345,7.200000,1.3500,1.3500
-0.173223,7.150000,1.3500,1.3500
-0.171126,7.100000,1.3492,1.3492
-0.169931,7.050000,1.3394,1.3394
-0.168665,7.000000,1.3295,1.3295
-0.167340,6.950000,1.3197,1.3197
-0.165967,6.900000,1.3098,1.3098
-0.164558,6.850000,1.3000,1.3000
