x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
1.6849908602202863,-7.715485550337418,0.7,0.7,-0.027567166525192616,0.1255180361490741,5.280571827136748
1.9501532928747098,-7.7181987681496285,0.7220064862435835,0.7220064862435835,0.010570022245334683,0.12264972236534605,5.341961300110853
2.2196860167160968,-7.707712151719413,0.7514423902416754,0.7514423902416754,0.07084387582056621,0.11877120318270791,5.428482525698528
2.4917698262412578,-7.677627845395313,0.7621896806313976,0.7621896806313976,0.15257457344945694,0.11500822847306395,5.516575486365728
2.7636423300862076,-7.622305706871875,0.8116032536428691,0.8116032536428691,0.2508680523882406,0.11479347293661878,5.521733277676884
3.0293153279401723,-7.538986334790346,0.8588142168050797,0.8588142168050797,0.357719377163993,0.114961215563263,5.328901764768175
3.284223094948534,-7.427397193734399,0.882961208737025,0.882961208737025,0.4678933934498737,0.11050691281950889,5.1173627428162645
3.523635372380538,-7.2896238311597426,0.9201812605427088,0.9201812605427088,0.5755539931514259,0.10455237056723435,4.899367405021765
3.744790610420052,-7.129648534917845,0.9379493682128599,0.9379493682128599,0.6757498356460754,0.11051062866543936,4.67366936951756
3.9474826092024182,-6.951161806744997,0.9438207811477548,0.9438207811477548,0.7665895118985736,0.13180609255497497,4.438675942735468
4.132439826973288,-6.757675885137586,0.9303058452816032,0.9303058452816032,0.8480029418011337,0.16543023198334972,4.192292507249496
4.300800951929354,-6.551975484674296,0.9131918752057631,0.9131918752057631,0.9201199436263301,0.20821385892378716,3.931979284372176
4.45405852360743,-6.3365765553023286,0.9025142997587978,0.9025142997587978,0.9835341093342985,0.2570932376306112,3.6546938345910998
4.593444943049839,-6.113598983078828,0.8858957763002016,0.8858957763002016,1.0394141535840555,0.3106497030564202,3.3565919660926267
4.720295540576759,-5.885201208260629,0.900363250020021,0.900363250020021,1.0867835258601581,0.36502753510778385,3.0965008907036244
4.836219949482972,-5.653341206022663,0.9069721289195285,0.9069721289195285,1.126586538654241,0.41832576984282693,2.8925222790301657
4.942516780445597,-5.419623216552936,0.8940870099867434,0.8940870099867434,1.1604025332886485,0.46786875577178855,2.735092383742974
5.04028990210547,-5.185299081800695,0.9041668070168728,0.9041668070168728,1.1903386679234889,0.5127556447847935,2.612635340357872
5.13017832687984,-4.951156620857047,0.9155850351450001,0.9155850351450001,1.2176551913916596,0.5513119597593008,2.5196215563348727
5.213081533632741,-4.717277361325959,0.9249039806623367,0.9249039806623367,1.2423367225319146,0.5815305269369545,2.4532836438627923
