x_m,y_m
-11.014000,-3.075000
-11.014000,-3.025000
-11.064000,-2.975000
-11.064000,-2.925000
-11.064000,-2.875000
-11.064000,-2.825000
-11.114000,-2.775000
-11.114000,-2.725000
-11.114000,-2.675000
-11.114000,-2.625000
-11.164000,-2.575000
-11.164000,-2.525000
-11.164000,-2.475000
-11.164000,-2.425000
-11.164000,-2.375000
-11.214000,-2.325000
-11.214000,-2.275000
-11.214000,-2.225000
-11.214000,-2.175000
-11.264000,-2.125000
-11.264000,-2.075000
-11.264000,-2.025000
-11.264000,-1.975000
-11.314000,-1.925000
-11.314000,-1.875000
-11.314000,-1.825000
-11.314000,-1.775000
-11.364000,-1.725000
-11.364000,-1.675000
-11.364000,-1.625000
-11.364000,-1.575000
-11.414000,-1.525000
-11.414000,-1.475000
-11.414000,-1.425000
-11.414000,-1.375000
-11.464000,-1.325000
-11.464000,-1.275000
-11.464000,-1.225000
-11.464000,-1.175000
-11.464000,-1.125000
-11.464000,-1.075000
-11.464000,-1.025000
-11.514000,-0.975000
-11.514000,-0.925000
-11.514000,-0.875000
-11.514000,-0.825000
-11.514000,-0.775000
-11.514000,-0.725000
-11.514000,-0.675000
-11.514000,-0.625000
-11.514000,-0.575000
-11.564000,-0.525000
-11.564000,-0.475000
-11.564000,-0.425000
-11.564000,-0.375000
-11.564000,-0.325000
-11.564000,-0.275000
-11.564000,-0.225000
-11.564000,-0.175000
-11.564000,-0.125000
-11.614000,-0.075000
-11.614000,-0.025000
-11.614000,0.025000
-11.614000,0.075000
-11.614000,0.125000
-11.614000,0.175000
-11.614000,0.225000
-11.614000,0.275000
-11.664000,0.325000
-11.664000,0.375000
-11.664000,0.425000
-11.664000,0.475000
-11.664000,0.525000
-11.664000,0.575000
-11.664000,0.625000
-11.664000,0.675000
-11.664000,0.725000
-11.714000,0.775000
-11.714000,0.825000
-11.714000,0.875000
-11.714000,0.925000
-11.714000,0.975000
-11.714000,1.025000
-11.714000,1.075000
-11.714000,1.125000
-11.714000,1.175000
-11.714000,1.225000
-11.714000,1.275000
-11.714000,1.325000
-11.714000,1.375000
-11.714000,1.425000
-11.714000,1.475000
-11.714000,1.525000
-11.714000,1.575000
-11.714000,1.625000
-11.714000,1.675000
-11.714000,1.725000
-11.764000,1.775000
-11.764000,1.825000
-11.764000,1.875000
-11.764000,1.925000
-11.764000,1.975000
-11.764000,2.025000
-11.764000,2.075000
-11.764000,2.125000
-11.764000,2.175000
-11.764000,2.225000
-11.764000,2.275000
-11.764000,2.325000
-11.764000,2.375000
-11.764000,2.425000
-11.764000,2.475000
-11.764000,2.525000
-11.764000,2.575000
-11.764000,2.625000
-11.714000,2.675000
-11.714000,2.725000
-11.714000,2.775000
-11.714000,2.825000
-11.664000,2.825000
-11.614000,2.825000
-11.564000,2.825000
-11.514000,2.825000
-11.464000,2.825000
-11.414000,2.825000
-11.364000,2.825000
-11.314000,2.825000
-11.264000,2.825000
-11.214000,2.825000
-11.164000,2.825000
-11.114000,2.825000
-11.064000,2.825000
-11.014000,2.825000
-10.964000,2.825000
-10.914000,2.875000
-10.864000,2.875000
-10.814000,2.875000
-10.764000,2.875000
-10.714000,2.875000
-10.664000,2.875000
-10.614000,2.875000
-10.564000,2.875000
-10.514000,2.875000
-10.464000,2.875000
-10.414000,2.875000
-10.364000,2.875000
-10.314000,2.875000
-10.264000,2.875000
-10.214000,2.875000
-10.164000,2.875000
-10.114000,2.875000
-10.064000,2.875000
-10.014000,2.875000
-9.964000,2.875000
-9.914000,2.875000
-9.864000,2.875000
-9.814000,2.875000
-9.764000,2.875000
-9.714000,2.875000
-9.664000,2.875000
-9.614000,2.875000
-9.564000,2.875000
-9.514000,2.875000
-9.464000,2.875000
-9.414000,2.875000
-9.364000,2.875000
-9.314000,2.875000
-9.264000,2.875000
-9.214000,2.875000
-9.164000,2.875000
-9.114000,2.875000
-9.064000,2.875000
-9.014000,2.875000
-8.964000,2.875000
-8.914000,2.875000
-8.864000,2.875000
-8.814000,2.875000
-8.764000,2.875000
-8.714000,2.925000
-8.664000,2.925000
-8.614000,2.925000
-8.564000,2.925000
-8.514000,2.925000
-8.464000,2.925000
-8.414000,2.925000
-8.364000,2.925000
-8.314000,2.925000
-8.264000,2.925000
-8.214000,2.925000
-8.164000,2.925000
-8.114000,2.925000
-8.064000,2.925000
-8.014000,2.925000
-7.964000,2.925000
-7.914000,2.925000
-7.864000,2.925000
-7.814000,2.925000
-7.764000,2.925000
-7.714000,2.925000
-7.664000,2.925000
-7.614000,2.925000
-7.564000,2.925000
-7.514000,2.925000
-7.464000,2.925000
-7.414000,2.925000
-7.364000,2.925000
-7.314000,2.925000
-7.264000,2.925000
-7.214000,2.925000
-7.164000,2.925000
-7.114000,2.925000
-7.064000,2.925000
-7.014000,2.925000
-6.964000,2.925000
-6.914000,2.925000
-6.864000,2.925000
-6.814000,2.925000
-6.764000,2.925000
-6.714000,2.925000
-6.664000,2.925000
-6.614000,2.925000
-6.564000,2.925000
-6.514000,2.925000
-6.464000,2.925000
