x_m,y_m,psi_rad,v_mps
5.523485410783356,2.1846651562023682,2.9282887238560713,2.8943776369122647
5.296558181946992,2.2155369281850916,3.062327017312734,2.7726848548419807
5.058637588569947,2.220517914893936,-3.1273766683350126,2.7017909099050708
4.812715376402459,2.208005782740327,-3.071214261826513,2.675083019096827
4.561761068383489,2.1851942002387856,-3.047047504104201,2.6841742764233834
4.303225624173767,2.161116790879733,-3.0723093327198963,2.7211562664698894
4.044153984699278,2.1514162456296617,-3.105659733278976,2.7792868751772173
3.7866735502646156,2.139194442433375,-3.106779820221846,2.8528541053910006
3.5203860621289786,2.131786434202647,-3.1392946163432818,2.9367625971330464
3.2526340775294544,2.136193799154656,3.113535705180509,3.026333231124499
2.987273897905503,2.145849060109553,3.09785686687284,3.117171412754721
2.723994824227467,2.159389780579076,3.091210160958997,3.205180169356366
2.4595628990370413,2.1733641975986266,3.0740489822370995,3.286701790250454
2.1975471421347663,2.1962815254767065,3.0580779026989955,3.3588201939142617
1.9424081454261728,2.2178689780000873,3.0649990512176393,3.4197721742246845
1.6899565359430317,2.2361026184281396,3.07645619981088,3.469287951471691
1.4419115860129046,2.251715890113605,3.0961265813166214,3.50867916468664
1.1957820665607173,2.256671313311676,3.1411692964275857,3.540643599537724
0.9480287502181894,2.2502029350779917,-3.090430883727707,3.5688277421596495
0.7000467269436584,2.2343726574799483,-3.066079310091076,3.597281204741601
0.45162804045511473,2.213972412859192,-3.053359374045113,3.6298507967249165
0.20069740244411882,2.189223111652531,-3.041448031060935,3.669546717164444
-0.058937231168215476,2.1616943560095763,-3.0652557801060154,3.718001189000625
-0.3237201076797649,2.147372501917104,-3.1010219549390765,3.7752210157017627
-0.5863209443397881,2.1385544143890662,-3.117675064524444,3.8397570785605675
-0.8492416608969395,2.1336733839745605,-3.132792690280412,3.9092855566162403
-1.1126000366644468,2.133186831401499,3.132270787922742,3.981340434536154
-1.3736628451988089,2.1381865998127143,3.130973598444972,4.0539041407058996
-1.6313917657497612,2.1386925591186916,-3.1270408235012375,4.125666117928525
-1.891750203519686,2.1307383802646473,-3.1243388377170898,4.195873411421719
-2.1547263229197795,2.1299620370375933,3.141517943755345,4.263864222795369
-2.415849422450647,2.1311670407926933,3.1387797182068335,4.32857630739163
-2.6767949192433678,2.132020129444683,3.1359521063090776,4.3883442947724784
-2.94226189672181,2.1354718023488033,3.1032842775017966,4.441115644959962
-3.2038313467914534,2.1537910417341557,3.080921241841218,4.485023885685181
-3.45371383708013,2.16766722577475,3.1062980710648196,4.519108127705225
-3.699944473580491,2.171401458556937,3.141591573831259,4.543854096951546
-3.94654642716687,2.1690760883474303,-3.1258598848623613,4.561285012457997
-4.193926826255779,2.1592686881821344,-3.0805407311910664,4.57464104239182
-4.441821630433504,2.1385622186933713,-3.038501055363573,4.587821255291213
-4.690443159153737,2.1122224193174635,-3.0357864455572225,4.604792117960839
-4.940422976694119,2.0839102324902434,-3.023338031292207,4.628997929900843
-5.1922160926964125,2.0519292151366244,-3.0112539413407857,4.662795758076642
-5.451477153693883,2.015490781378052,-3.0286616448209616,4.707015659462857
