s_m,ey_m,epsi_rad,v_mps,a_mps2,delta_rad,sdot_mps,t_s
0.0,0.2326707543736332,0.000419491464500888,4.999999550451072,0.768534482335479,-0.0014076395961607985,5.1854442804853464,0.0
0.2582957160470589,0.23267110550587392,-0.00041667665127284354,5.000000046229776,0.7999999328380611,0.0014199591954508306,5.242000399638441,0.04989777095759558
0.5165701886330705,0.232671233583813,0.00041771456554831653,4.99055634521477,0.7999999317201761,-0.0014359866378255747,5.285141594472186,0.09930424361934351
0.7748161808541701,0.2326712451898074,-0.000417619559013788,4.971268471298221,0.7999999308563176,0.0014485544931829837,5.309080222249076,0.14835566072306666
1.0332299447448803,0.232671290268583,0.00041799167962160903,4.94410743274529,0.7999999302790688,-0.001457864096838985,5.311222312830919,0.19722560948549697
1.2918838659730276,0.23267128334315673,-0.00041804918616356827,4.911656379713731,0.7999999299894136,0.0014624943290204072,5.2917204343250805,0.24610239290775393
1.550685612225249,0.23267130407869283,0.0004182218667387278,4.876778611517887,0.799999929941206,-0.0014629978484122959,5.253615954691898,0.2951731203157185
1.80975468067206,0.23267128126259887,-0.00041841185672201217,4.842274274241901,0.7999999300657559,0.0014594577231557043,5.20201274354734,0.34459856954990115
2.0690102941055266,0.23267129453971203,0.000418522108373371,4.810611547400969,0.7999999302657753,-0.0014534292175601335,5.143493112474376,0.394501379888112
2.328062285711388,0.23267124676643966,-0.0004189169352597905,4.783655789875889,0.7999999304394386,0.0014460684590365215,5.085390875757025,0.4449476820508728
2.587029222382599,0.23267126740271862,0.0004190865077925379,4.762382938592201,0.7999999304904619,-0.001439446383164737,5.0341609459820695,0.49594118406253135
2.8458557903482915,0.23267117841493007,-0.00041981361203253853,4.746773483230168,0.7999999303627316,0.0014346459149036563,4.993829682286054,0.547422919398623
3.1044727573026676,0.23267123644692336,0.00042028552585995476,4.735976552649266,0.7999999300355256,-0.0014324266987004086,4.965573545288145,0.5992947300001047
3.362886627727885,0.23267110360214813,-0.0004213621585731779,4.728653305245875,0.799999929526249,0.0014330980141097486,4.948280594229008,0.6514422742026037
3.6210465788905477,0.2326712222713537,0.00042232203436129494,4.723340996365344,0.7999999288672928,-0.0014358332087097254,4.939507075926656,0.7037613377381494
3.8788004875188764,0.2326710744821277,-0.0004235166830958898,4.718730600274842,0.7999999281004186,0.0014404938527179023,4.93650454197131,0.7561690996835304
4.136313405691834,0.23267122832959525,0.00042476075324207016,4.713789759596923,0.7999999272544559,-0.0014461115532712942,4.937118597519191,0.8086109633816335
4.393835806599609,0.23267109731920818,-0.0004258214036966828,4.707714998738638,0.7999999263446709,0.0014528086284962556,4.940421449783374,0.8610522887941156
4.650662077880201,0.2326712468417079,0.0004270342909570672,4.699735252111834,0.7999999253595705,-0.0014605158787835263,4.9469393450147265,0.9134696127109667
4.907539738975093,0.23267115785675174,-0.0004277582986157758,4.688833148257507,0.7999999242741964,0.0014702127515474723,4.958387893888491,0.9658338778674074
5.164985151346923,0.23267127776496013,0.00042873843030158474,4.673479404989034,0.7999999230485276,-0.0014827817256902816,4.977064225844933,1.0181027117241457
5.42253456844801,0.23267124437680906,-0.0004290132760817237,4.651473283768356,0.7999999216481185,0.0014997697834989046,5.005232618458012,1.0702124665642265
5.680733746242278,0.23267131850464046,0.0004296298345514949,4.619927187829063,0.7999999200357917,-0.0015230501798483773,5.044800103248235,1.1220835824609503
5.939244487641165,0.23267131910491745,-0.00042962476789161274,4.575388693162061,0.7999999181837208,0.0015544552835382503,5.097468566105142,1.1736214556584132
6.196966777536769,0.23267135479496598,0.00042993211695721014,4.514039788078563,0.7999999160406355,-0.0015970976548201022,5.165555988150467,1.2247248490979623
6.453887909426617,0.23267136263707502,-0.00042986275041579725,4.431912772945884,0.7999999135234368,0.0016545518802244504,5.253702623977885,1.2752763334857973
6.710453251263824,0.23267137801369372,0.0004300036441831871,4.3250552612753514,0.7999999104385879,-0.0017336732272030975,5.371527123604028,1.3251309428407
6.967159287706848,0.23267138384023384,-0.0004299477091838002,4.189768071542622,0.7999999064557626,0.0018446074823221387,5.536594167807365,1.3740701562680864
7.2236116814632805,0.23267139035265752,0.0004300142289470965,4.023204848167562,0.7999999010663575,-0.002003197726596043,5.773100949943242,1.421760106749077
7.479539161235362,0.23267139336233986,-0.0004299808461080455,3.8250743886619376,0.7999998940596937,0.0022217858390907153,6.088080051572478,1.467720724370353
7.734477842609724,0.23267139581853521,0.0004300110639182236,3.600397836665873,0.7999998871574351,-0.002474539432019509,6.381838327650665,1.5115233339461467
7.988638411740869,0.23267139664089997,-0.00042999979722522434,3.3605388744604325,0.7999998865562483,0.002629755544124008,6.330823384791927,1.553481494041405
8.24133064136408,0.23267139693451788,0.000430004073849762,3.1175140476754057,0.7999998978406115,-0.002532335884239961,5.654888741865089,1.5959093691201782
8.493844147899653,0.23267139586709312,-0.0004300190417913138,2.8805092634293334,0.7999999155356262,0.002250064390064502,4.642928009010926,1.643500031875094
8.74790679019857,0.23267139388401958,0.0004299943361460083,2.664956167936872,0.7999999305117323,-0.0019663896672023106,3.753563462097597,1.7014318175663068
9.004475679918539,0.23267138792798794,-0.0004300591824856556,2.4929920195289137,0.7999999397205189,0.0017549915406590187,3.1341238196373955,1.77269613934267
9.262392733649529,0.23267137735822147,0.00042995647212272254,2.379640207698439,0.7999999438825585,-0.14339156245831483,2.74561076600677,1.857199053055001
9.521326711967086,0.2240787462783558,-0.07688189439742385,2.3272575649039173,0.7999999446184737,-0.20942800136748993,2.505280351842949,1.9527687664941578
9.781053394947433,0.1905160020733548,-0.20002624039817493,2.3306970989298006,0.799999942072568,-0.12708314993865874,2.345223965387392,2.0572520287448013
10.040636108845444,0.12868407974383542,-0.2792916354786298,2.3835547317264165,0.7999999348665429,-0.05616779906949988,2.286023411161861,2.167787863272662
10.299559915197799,0.049246630236045336,-0.31558048482063883,2.4775403319912366,0.7999999218172237,0.002037942792040876,2.3390371930280556,2.2793140038730835
10.557836450059133,-0.03512369578111046,-0.3142587763092529,2.601551053234091,0.7999999019095655,0.05860724086639953,2.4947002505481013,2.386580232205542
10.815493901761743,-0.11256005392045726,-0.27713336771264846,2.7434600016475725,0.79999987459875,0.1107554787849581,2.7318627499496775,2.4860287048496374
11.073250176584404,-0.17398903113668432,-0.20962372514412403,2.893021060847871,0.7999998403481602,0.13632188310980836,3.0123071849098837,2.5765069143419987
11.331383341566305,-0.21528547310229287,-0.129730889876019,3.044183813207998,0.7999997997661793,0.20916474439614377,3.2868088007661225,2.65891899617239
11.589455024297195,-0.23181744595132495,-0.009796891283495705,3.19499239564816,0.7999997534345938,0.022047823208422485,3.524734730528553,2.7349967825307573
11.847419617060364,-0.23267132668889806,0.002512999326867969,3.3470024641014615,0.7999996963305207,-0.00906478303886199,3.7197754136053907,2.806683042548685
12.10522064215823,-0.23267122526039274,-0.002512128045930199,3.5016833126245572,0.7999996220457501,0.009141407744993302,3.925598280686398,2.87468128691614
12.362742023048773,-0.23267133104664064,0.002511211325811207,3.660364328145062,0.7999995233855525,-0.009229998951978926,4.144915996037342,2.9391364076337485
12.619813040258746,-0.2326712664630454,-0.0025106460739398647,3.8240326875331814,0.7999993893655213,0.009317610434724026,4.371876604078264,3.000205495678098
12.876519645544537,-0.23267133426640998,0.0025100468722401145,3.9922482334868654,0.7999992026544943,-0.00937306847468295,4.592847430690151,3.058118258752409
13.133053109702221,-0.23267128590842828,-0.0025096168894255598,4.162796776865375,0.7999989291301829,0.009374588308601375,4.790045679666369,3.113285336646277
13.389711168800009,-0.2326713316758084,0.0025092098097856197,4.331699779265607,0.7999984897166603,-0.009304117460572782,4.948370492612337,3.1662299550147033
13.647020765173485,-0.23267127963658302,-0.0025087503398048684,4.494090561459598,0.7999976406109706,0.009173042600092727,5.061697005283496,3.2175635629579653
13.90491186881192,-0.23267130703147398,0.002508511842385725,4.645025639424157,0.7999951644857058,0.061823553188999916,5.133299163829949,3.267837774507991
14.163584530315704,-0.2280362916056776,0.03705036056954835,4.7806230599348165,0.7971744399076667,0.1782654068197286,5.159750498853446,3.317568757595548
14.422615033919225,-0.20663773042769357,0.14058752281300613,4.898818123429782,-0.7999952482396764,0.09682145389542698,5.101201614072882,3.367438565283019
14.681754683785885,-0.16429821371280287,0.19860475544637243,4.917598448386078,-0.7999977219702026,0.0682514339006457,4.944111283681351,3.4185541506508996
14.940645599295333,-0.10771120311016581,0.24086109915250403,4.91471979526016,-0.7999985383241639,0.03251023406724616,4.808002858483066,3.471365618696321
15.1993087313376,-0.041664935294479385,0.26143994341081844,4.889389745504766,-0.7999989331500812,0.001935457325005923,4.720586131489426,3.525580471799454
15.457635342820131,0.027743067100594647,0.26267455532945244,4.84172078317805,-0.7999991584534855,-0.028961954163816334,4.687705180509436,3.580643927976607
15.715597202166213,0.09439644318025421,0.2443430996332868,4.772847492448639,-0.799999300290027,-0.061256789202242715,4.70605601768244,3.635927971053296
15.973026208931103,0.15247126515386628,0.20638920036190345,4.685012392481028,-0.7999993976544328,-0.09357767186419734,4.758632385020556,3.6908885281670565
16.23014052987817,0.19712830118312438,0.15009985618319474,4.581436116296883,-0.7999994719440379,-0.1303130707266685,4.811267469787726,3.745258629619923
16.487046504856163,0.2244026686114308,0.07395240329134256,4.465888006309659,-0.7999995364795444,-0.13740562305540505,4.8180334664027065,3.7992063666374865
16.743958098445546,0.23267107567186046,-0.004695415714303979,4.341989175681044,-0.7999995963768288,0.01661465332251654,4.732434667347123,3.853451846473491
17.00102712294984,0.23267127687580325,0.004697110749576889,4.213392048120863,-0.799999649684963,-0.044193060076030743,4.584516097290491,3.9089543420491526
17.258355030338702,0.23081034116964844,-0.020345844277658308,4.084766684207543,-0.7999996981849924,-0.16876375801706597,4.408902028744192,3.9662825800900867
17.516252918173937,0.21416145636862818,-0.11806038660024047,3.9599364723635975,-0.7999997432095353,-0.10202419483569335,4.177500500487628,4.026167870445227
17.774566566363266,0.17761252321977342,-0.17839505000303002,3.841353012200615,-0.799999781920738,-0.07706956311526404,3.9324028321953204,4.089625711986828
18.033011891056066,0.12642370882121334,-0.22534075988130403,3.731835914505743,-0.7999998134026041,-0.041156855735839847,3.71006464304946,4.157057995381464
18.29138582283524,0.06453265600945929,-0.25105956055344364,3.6342698896424412,-0.7999998376755949,-0.010244578271277643,3.540372569275849,4.228280153946516
18.549905362982,-0.0025408789835206524,-0.2575629206388054,3.5515219832035063,-0.7999998555845675,0.01981900642510835,3.4342163177006024,4.3024860825116455
18.808267258849572,-0.06899710089733428,-0.24494778982539805,3.4860371478549435,-0.7999998682219358,0.04751878212687594,3.394774503653462,4.37845066302507
19.06656350020602,-0.12924562220162422,-0.21502229239154183,3.4394139020210712,-0.7999998767606762,0.07697489507615564,3.41648387837212,4.454777666174374
19.324598027815554,-0.17836658762360513,-0.1675756091977603,3.412004493073883,-0.7999998825078288,0.09343617438391061,3.487327984016991,4.530198933524005
19.582342741198357,-0.21329562138164967,-0.11154517451209373,3.402750237065533,-0.7999998866605157,0.1494241452813947,3.5818897767316793,4.603899383703567
19.840056675516884,-0.2298301247331484,-0.02400215509921728,3.409412895977528,-0.7999998906335073,0.04254645883184465,3.675105112909403,4.675604001764303
20.097978305673585,-0.23267132500563795,0.00030804643654009734,3.429018779691287,-0.7999998944533993,-0.0010896059979606232,3.7374217418405897,4.7457479723976155
20.356193527532714,-0.2326712984650053,-0.0003078228358821046,3.458059090271497,-0.7999998979755953,0.001094618332378907,3.7898500908648507,4.814687870079868
20.61420850268001,-0.2326713387247926,0.000307481780517023,3.492544595040571,-0.799999901400668,-0.001094487196614258,3.831223669873437,4.882622814260947
20.87253386125805,-0.23267130319556747,-0.00030718052104760306,3.5284063979830584,-0.7999999048613179,0.0010899998270426337,3.8581468821297333,4.949814958736262
21.130980411409066,-0.23267133335978787,0.0003069255704770311,3.5619275186561516,-0.7999999083998143,-0.0010817609419506524,3.8699782198679236,5.016562887289013
21.389511277329508,-0.23267127716790428,-0.00030645366318498803,3.590123950978378,-0.7999999119784786,0.0010714549696295996,3.8684221988242706,5.083159594892787
21.648331367404673,-0.23267131576481334,0.00030613219325993445,3.611016724998548,-0.7999999155275301,-0.0010599476520655028,3.8567075583322072,5.149851818468938
21.907647942120512,-0.23267120979725375,-0.0003052573702457554,3.623769987404442,-0.7999999189607995,0.0010486661068774194,3.838672894247436,5.2168232118296975
22.166705507064183,-0.23267128899529757,0.00030460888821368825,3.628654295890036,-0.7999999222105388,-0.0010377525859234904,3.8179292561620755,5.284181972502435
22.42511728347371,-0.23267109252457607,-0.00030301102155405667,3.626821565315465,-0.7999999252308195,0.0010275798519844542,3.7972578039159446,5.351969709550454
22.683635462751422,-0.23267126451022924,0.00030161915099645204,3.61993155869312,-0.7999999280078485,-0.0010182957337512347,3.778409210992353,5.42017357621881
22.942134717016252,-0.2326709889820113,-0.000299396172180102,3.609757671086281,-0.7999999305418989,0.0010094642441447756,3.7623897804929625,5.4887492159526
23.200144593008094,-0.2326712542483733,0.0002972590441592882,3.597934492764892,-0.7999999328350165,-0.0010024666438470473,3.7501726098042507,5.5576325221622405
23.458002977092043,-0.23267100440199162,-0.00029524610000492474,3.5859579021376127,-0.7999999348646125,0.0009971110148044805,3.7435911295360556,5.626742389841558
23.71586316773711,-0.23267126269448452,0.0002931618123874358,3.5754380578863088,-0.7999999365744176,-0.0009953927680898952,3.7461274677922383,5.695959763007345
23.97330926270264,-0.23267113346547888,-0.000292115228971313,3.568490053318092,-0.7999999378636926,0.0009978884713417813,3.7633571365249967,5.765096379430186
24.231008761005427,-0.23267129420517027,0.00029080491029992477,3.568085095767697,-0.799999938596954,-0.0010058990330079395,3.8030128497066373,5.833853279873817
24.489351135473143,-0.2326712699468437,-0.0002906050559517729,3.5781853068840204,-0.7999999386057306,0.001020656709158349,3.8748115849433833,5.901793917926522
24.747622968528766,-0.23267133767059983,0.00029003817453634084,3.603566329658888,-0.7999999377036485,-0.0010427484359229174,3.9902297168723897,5.968334106328335
25.00508251859797,-0.23267134555283456,-0.00029010563886689523,3.649335699457045,-0.7999999356920457,0.001073703839921704,4.161850833698795,6.032771162965521
25.261847198117366,-0.2326713694920651,0.00028989460733980406,3.720155169685773,-0.7999999324247997,-0.0011133692831204365,4.400531365300972,6.094346667176127
25.517962890985856,-0.23267137648647868,-0.00028995855927216476,3.819084322645126,-0.7999999279452908,0.0011600389330184752,4.706930790846748,6.1523785946216725
25.77340983669079,-0.23267138448378416,0.0002898823710311508,3.946015310441489,-0.7999999227755272,-0.0012057335257260344,5.055517511645896,6.206456547467094
26.02862227478987,-0.232671386787805,-0.00028990518765071693,4.096326103041114,-0.7999999180666445,0.0012366950057850587,5.382681024120556,6.256688288628891
26.283487332021288,-0.232671388598434,0.0002898867969389328,4.260867183298632,-0.7999999152004597,-0.0012388368954883006,5.60905910106638,6.303818264827035
26.538581421840867,-0.23267138710134705,-0.00028987156369792154,4.427715346099445,-0.7999999147730149,0.0012107858350350542,5.696502191979168,6.349069246847902
26.795092259655547,-0.2326713847872269,0.0002898945772088752,4.584524844753583,-0.7999999162656927,-0.0011641960528892472,5.671909834914022,6.39370528672488
27.0529560348538,-0.23267137708106464,-0.00028982088358107656,4.720886653911605,-0.7999999186915626,0.0011142120528673744,5.589619234451596,6.4386596199052555
27.311822578724527,-0.2326713675777729,0.000289907859329402,4.830248113885485,-0.7999999213272997,-0.0010694570665733638,5.490914707696416,6.484421773146907
27.570921697436944,-0.23267134025926034,-0.00028966781520097,4.9105637395793655,-0.7999999238312052,0.0010335801928254,5.395137860216996,6.531157089266926
27.829686044364934,-0.23267131514061257,0.0002898811350190408,4.963311103203266,-0.7999999261246975,-0.0010036641470805975,5.307395861788879,6.578859967039327
28.087394608643418,-0.23267112952615307,-0.00028834693529637543,4.991843342733689,-0.7999999282844131,0.07275323939866708,5.226692573744757,6.627472103508805
28.34446977887665,-0.22743791971653207,0.042621329420983324,5.000000046004042,-0.6273189610605505,0.06326476480594564,5.142191758777851,6.676968085289567
28.602202894847988,-0.2119125084155755,0.08064287859248054,4.99999980336915,-0.3573219955677996,0.027886715975826433,5.0603859420903925,6.727383953423597
28.860488782899516,-0.1891174642392153,0.0976481020856855,4.9999998066016555,-0.13762106950186917,0.012192195024763042,5.002218970141513,6.778593587681635
29.11879170988859,-0.16291703353859846,0.10516172080768942,4.999999808691475,0.04463816059867635,-0.00389343479304944,4.965156176539253,6.830357254702393
29.377072639614074,-0.1358862942881591,0.10274690613414278,4.999999809815668,0.1959652316541426,-0.016253815220553403,4.94728247802207,6.882456089313826
29.635310595455834,-0.1104064035910248,0.09263629339625017,4.99999981019228,0.3166411590062789,-0.026340936903443475,4.943993814798257,6.934703312440358
29.893499237811394,-0.08836860772058261,0.07624471348950175,4.9999998100752325,0.402409111482851,-0.0334986873203324,4.950267077830578,6.9869631961617715
30.151731881678753,-0.07120104410441305,0.055422687263285655,4.999999809717233,0.44710770976483805,-0.03728960247690568,4.960738029644017,7.039156166129638
30.41000541287173,-0.05978113688092122,0.032283286014580886,4.999999809331671,0.4456380746702187,-0.03722310515079976,4.97090875973973,7.09125671554597
30.668263531769146,-0.05438393750063305,0.009220055549729794,4.999999809042761,0.396939807860094,-0.0331899762760027,4.978293851057473,7.143278614015174
30.92657376776033,-0.054657097609720685,-0.01132246996119856,4.9999998088584885,0.306152944231739,-0.02561724614704875,4.983002768710728,7.195250285597849
31.184911952861448,-0.05965428611169054,-0.02716555144934248,4.999999808691343,0.18491875186239343,-0.015486700927100094,4.987152152820405,7.247189036619933
31.443257335173872,-0.06794336767476554,-0.036734325069561084,4.999999808425846,0.04952663246281786,-0.004153903464021034,4.993266186273869,7.299086000272649
31.701521792089135,-0.07779149670176763,-0.03929706840525757,4.99999980799707,-0.08272482188474263,0.0069528754800932836,5.002578261455991,7.350909354416824
31.95971089207708,-0.08739682451622079,-0.035016551683321406,4.999999807433483,-0.1980233913356399,0.016684670731945708,5.014290803867034,7.402622868547627
32.21795137409892,-0.09510571411406499,-0.02476954965712097,4.999999806841321,-0.2895380869764395,0.024450983029087773,5.026146784901025,7.454207244682936
32.47617006326136,-0.09955140755115856,-0.009786228178890032,4.9999998063503375,-0.357986678830298,0.030279677002121162,5.035652579092121,7.505671360596253
32.73437489356114,-0.09968578350995505,0.008740053432784532,4.999999806066521,-0.4087644694780186,0.03459463777076309,5.040890081815055,7.557050114699677
32.99263035530371,-0.09472681843694354,0.029894858401998653,4.999999806062906,-0.44666493800373525,0.037776451805609686,5.040418900926762,7.608396070164695
33.25091460935133,-0.08408112272755207,0.053011668568376524,4.999999806397283,-0.47050707304224304,0.039706195067329836,5.032796112817078,7.659774329747836
33.50919091178775,-0.06731164988464003,0.0773624862026555,4.999999807111484,-0.4709997227886025,0.03959672708175632,5.01685553077536,7.7112623581065165
33.7674070138479,-0.04420223526071521,0.10173784247186343,4.999999808177081,-0.43395303366071,0.036296274241883815,4.993301648440215,7.76294490705337
34.02567505125686,-0.01492479764802332,0.12419338414397509,4.99999980941192,-0.3471747635083298,0.02888650422478698,4.966636294862653,7.814890656440798
34.28398805892108,0.01974317105442159,0.14215576605963196,4.999999810447126,-0.20707319191257517,0.017166949575723546,4.945520442211088,7.867109520630715
34.54236132230858,0.05825152269337879,0.15286591996499205,4.999999810810303,-0.022223449759420175,0.0018511437710222551,4.9404143920680665,7.919510477438062
34.800686174624,0.09828230357688252,0.15402028625785041,4.999999810115376,0.18689057484835173,-0.01561291406891199,4.959028865297005,7.971892503639375
35.05884561046839,0.1369986547392504,0.1443358784613753,4.999999808277518,0.3916241536272145,-0.03286377433737919,5.00167804861806,8.02399195039536
35.316918878501106,0.17151929066480182,0.1241461419395355,4.999999805639017,0.5608221762838671,-0.04820340198572992,5.058842475253381,8.075578457734652
35.57506504512726,0.19937391212041247,0.09487108096850043,4.999999802932274,0.6666071057181648,-0.05576811528867327,5.113434635219557,8.126554118970127
35.83318187371287,0.2190573391215107,0.061337981657855103,4.999999801012456,0.6899721388580857,-0.06573610526289556,5.146158530483311,8.177010543638861
36.09135943442125,0.2295107387649966,0.022005653478967647,4.999999800520834,0.6257988946731033,-0.03150936974226324,5.146628782392024,8.227198417024832
36.34961245294943,0.23267085780032618,0.0031485585904137406,4.999999801505385,0.48527771093115313,-0.010475120756006243,5.115493058448385,8.277452414280878
36.60795631470097,0.2326695226808548,-0.003159117210679546,4.999999803455068,0.2943428552257676,-0.024526430268032636,5.06941016256872,8.32803182246067
36.86637192734778,0.22996085505009417,-0.018066667433290537,4.999999805792649,0.08887129983926619,-0.007626749847563629,5.019701254565843,8.379078108112427
37.124635609907195,0.22470131635066976,-0.02274723676122352,4.9999998079718875,-0.09239277208033413,0.007764590728632293,4.978036681820326,8.430628273436868
37.38260947824156,0.21941482781813892,-0.017943112175377342,4.999999809561618,-0.21614333965519097,0.017977545217773335,4.952223049067008,8.482599894985153
37.64071138931143,0.21618850948908355,-0.006761690877900919,4.999999810375577,-0.2612334556894258,0.02169034911050536,4.944041890459104,8.53483940967961
37.8989185049498,0.21618746295939206,0.006753691770354181,4.999999810382175,-0.2208212838505277,0.01840393799480736,4.952599556320741,8.587172091526508
38.15713899840036,0.21944730050035935,0.018202707951808852,4.9999998095751765,-0.09968624366844024,0.008206587207083659,4.977394518025776,8.639422257449441
38.415363326209324,0.2248387683619612,0.023282004715708265,4.999999807922755,0.0914531546248436,-0.007218022135208076,5.019286280000452,8.691411148253147
38.67362708169407,0.2302679094752338,0.01885276205702085,4.999999805410556,0.3424135664942311,-0.031060302737466208,5.079207187076246,8.74295573060053
38.93203324247251,0.23267011836071338,1.4592232305527889e-05,4.999999802124369,0.6481297533359901,-3.478446254011321e-05,5.1554886117959615,8.793885608410271
39.19101822335503,0.23267117251156774,-6.19058818945598e-06,5.000000046543088,0.7999999392827113,2.1853978746135268e-05,5.246429244082578,8.844073445730858
39.44981694341404,0.2326712279553793,6.64027327594695e-06,4.989714428532477,0.7999999376662135,-2.179336272462947e-05,5.345745552933008,8.893442209565446
39.7079265873725,0.2326713183799844,-5.8914473564182355e-06,4.959422916361762,0.799999936032313,2.1392918327730118e-05,5.446753513153639,8.941991555103684
39.96537565048686,0.23267134395855657,6.108589664954868e-06,4.907033421268506,0.799999934334836,-2.2065080232373262e-05,5.553063403991516,8.989748627830592
40.22215627650253,0.23267136742869962,-5.903288682546883e-06,4.830281546251522,0.7999999324696436,2.2694966395700148e-05,5.672712726068356,9.036711957440641
40.47970681308017,0.23267137827373452,6.001737577467755e-06,4.726547855049338,0.7999999302398623,-2.3831958817999284e-05,5.820612177163827,9.082821348836129
40.73727007025924,0.23267138681858235,-5.920400110056935e-06,4.592886943653546,0.7999999273277367,2.529707873538248e-05,6.020251732091566,9.127915677684754
40.994014174694456,0.23267139161729547,5.969020136056664e-06,4.426759453503539,0.7999999233511169,-2.7488385261656712e-05,6.298563126928348,9.171692028950488
41.249491644671664,0.23267139491252714,-5.932778877256927e-06,4.228116823867628,0.7999999183116007,3.0355018316601887e-05,6.651823508810784,9.213723153902505
41.50342256121968,0.23267139663923092,5.953776639906049e-06,4.002541563388355,0.7999999139883595,-3.350565451644252e-05,6.944838644793935,9.253698705801618
41.75679777455459,0.23267139748078838,-5.942489812112132e-06,3.7617491208860154,0.7999999150820307,3.5050958833501025e-05,6.834752269229907,9.292124886317774
42.01008262973753,0.23267139745704782,5.94215639684229e-06,3.517872382957048,0.799999924496079,-3.356276481444977e-05,6.1149495195193975,9.331266647144762
