% # columns="iter, evals, sigma, 0, fitness, xbest" seed=2, Mon Jan  5 14:39:09 2026, <python>{}</python>
1 16 0.3520440029800219 0 6499691.66019347 1.3283310619686515 1.1165014808125624 0.01850143866724123
2 32 0.6037198266101133 0 6499336.969064595 1.3036726247645958 1.1033477542241983 0.016352034102616844
3 48 0.9909079709623205 0 6499297.023880709 1.3000191518470372 1.1053798789579476 0.015548072816114273
4 64 0.8979865549776633 0 6499321.755105064 1.305191332500973 1.1002629267660151 0.016384148098800934
5 80 0.9345428349706648 0 6499286.152560396 1.3070679428690866 1.1005140011537222 0.014764246253735477
6 96 0.9898196924595101 0 6499234.057814947 1.3011402330532762 1.1039007320242573 0.014000049736848612
7 112 1.2360695914334814 0 6499192.49314593 1.300010014545187 1.10001111249217 0.014353253579281237
8 128 1.164740404315663 0 6499188.69543154 1.3005187492481454 1.1000414138194492 0.01413775302231248
9 144 1.034547623300773 0 6499184.017876724 1.3000153990988992 1.1004162360129843 0.01405454593438879
10 160 0.8349973661344195 0 6499178.209435892 1.3000205066209534 1.1001170493101227 0.01400000000058857
10 160 0.8349973661344195 0 6499178.209435892 1.3000205066209534 1.1001170493101227 0.01400000000058857
