% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=2, Mon Jan  5 14:39:09 2026
1 16 0.3520440029800219 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 32 0.6037198266101133 1.2429961492336867 0.800739821228046 0.800739821228046 1.0118193473483579 1.2429961492336867
3 48 0.9909079709623205 1.3130170088902093 0.748534003772405 0.748534003772405 1.104384791858502 1.3130170088902093
4 64 0.8979865549776633 1.3226519620717354 0.7140027446511377 0.7140027446511377 1.1502577249223056 1.3226519620717354
5 80 0.9345428349706648 1.168536324506127 0.5599891139309935 0.5599891139309935 1.100234324775623 1.168536324506127
6 96 0.9898196924595101 1.1452603361213614 0.4985354648658574 0.4985354648658574 0.9972204956523558 1.1452603361213614
7 112 1.2360695914334814 1.3253693178684265 0.4195472388164739 0.4195472388164739 0.7859539860209214 1.3253693178684265
8 128 1.164740404315663 1.4344392288347643 0.408465946804656 0.408465946804656 0.6237899497353369 1.4344392288347643
9 144 1.034547623300773 1.3365539085959814 0.3747018779080449 0.3747018779080449 0.49843389882504263 1.3365539085959814
10 160 0.8349973661344195 1.286996916950609 0.2861348216852868 0.2861348216852868 0.4455711895266562 1.286996916950609
10 160 0.8349973661344195 1.286996916950609 0.2861348216852868 0.2861348216852868 0.4455711895266562 1.286996916950609
