segment,time,s_meas,ey_meas,epsi_meas,vx_meas,vy_meas,wz_meas,curv,a,delta,x_meas,y_meas,psi_meas,s_pred,ey_pred,epsi_pred,vx_pred,vy_pred,wz_pred,x_pred,y_pred,psi_pred
0,1780387207.342223,8.005188106271714,-0.08333243889507917,1.9661139832745127,3.4600901652553357,0.0,0.6865729591315574,0.2451905852842807,0.10894939656848476,0.06533337417977506,4.949077486418484,-2.0628736724081786,-1.3510865174001907,8.005188106271714,-0.08333243889507917,1.9661139832745127,3.4600901652553357,0.0,0.6865729591315574,4.949077486418484,-2.0628736724081786,-1.3510865174001907
0,1780387207.392223,7.991501775989246,0.17498650702857185,2.358847226187849,3.458016289406719,0.0,0.7163360912120115,0.6203067057253127,0.037743710120057804,0.06894074057511158,4.914359796186133,-2.3191628525466155,-0.97604302527823,7.936873728559077,0.07454011957707628,2.0178398949006358,3.4204902582874053,-0.08147939004691088,0.7109304826345751,4.981835297023204,-2.2317543949704497,-1.3864028171973501
0,1780387207.4422228,7.817880311802608,0.3263538229242648,2.71515611229139,3.457572979095753,0.0,0.735397599268037,0.8789610521359533,0.007663963168635498,0.0708663655280537,4.985435710685051,-2.498885303121426,-0.8298222839532254,7.855048995151907,0.22576417553138478,2.104783033874342,3.31170458063726,-0.14535107516052925,0.7344861452067105,5.000067208728582,-2.3964393911533635,-1.3941102695544991
0,1780387207.4922228,7.489348267306971,0.40170717383465154,3.036775052049273,3.45833013502791,0.0,0.7461766832177718,1.0744732321100077,0.004159107294243703,0.07148711419910596,5.117741598397898,-2.671577568208468,-0.8456225803942505,7.740687351062228,0.36406535707253285,2.242483941034129,3.1608750094214066,-0.19311689153845893,0.7507350433511607,5.01612074090951,-2.555151225246657,-1.3762219540975096
0,1780387207.5422227,7.123783509708308,0.3945030843486712,3.325438455925635,3.459671669010834,0.0,0.7459029360415893,1.177752099263833,0.016315710126667077,0.07079486993820024,5.269697633751318,-2.855589439361064,-0.873506125571895,7.5541464424471565,0.48017995009609404,2.4806565698544443,2.9850542874789974,-0.2254285767562609,0.7570497303145911,5.039871457853423,-2.708177634704014,-1.3350576354813875
0,1780387207.5922227,6.802141067370545,0.3245104072141144,3.582880734384616,3.4607210338561276,0.0,0.7332072063554801,1.2393486871793535,0.024022306581924398,0.06887517297545497,5.4168264674438635,-3.0451128233215266,-0.8659390111551843,7.232101414047762,0.555310820817983,2.8977167226689087,2.803368156777661,-0.24315719632563962,0.7523903713697755,5.096735781452175,-2.8822937723148514,-1.2174077860511012
0,1780387207.6422226,6.585663514007636,0.2024043350782673,3.8108362978903516,3.4614822184566143,0.0,0.7059249494515432,1.243267787884009,0.008408884228179432,0.06595390678073988,5.569714654941373,-3.1976556985887674,-0.7797509971804626,6.7844470754156205,0.5607068901285082,-2.7934190761265922,2.6240299466412798,-0.24763254272772703,0.7365859383677715,5.191122158749624,-3.1155520712425417,-0.9741950312432044
0,1780387207.6922226,6.441282350313551,0.035377254284922964,4.01103955690698,3.4604750703219302,0.0,0.6739568778525298,1.1239092988016515,-0.021816799571556317,0.06304706257615407,5.745922447072633,-3.317926783926884,-0.6753867912949136,6.4493021222043465,0.5007886413766902,-2.340566475155535,2.454646518307997,-0.24056486458144982,0.7098658763257479,5.280506574639022,-3.3242716244161725,-0.739251950041929
0,1780387207.7422225,6.40199475376346,-0.14515783321846237,4.185224921898641,3.459113329919278,0.0,0.6510335246540936,0.9243853449615428,-0.035191802966213825,0.060669033013976845,5.927194258947297,-3.3542320581329546,-0.5129794939677108,6.280491312220295,0.413313390175134,-2.116226236896951,2.3087294552853344,-0.22420142514661012,0.6743249976290415,5.367511339266766,-3.4563775947645445,-0.5971776512362723
0,1780387207.7922225,6.376524123055858,-0.31714551976172134,4.335126803329469,3.457781510435022,0.0,0.618299551914136,0.8850114475249257,-0.024769923799961936,0.05783169852186659,6.099461340592772,-3.3794923681466353,-0.37011231869712446,6.186818003399951,0.3187052975945489,-1.99695320739039,2.1932362674598718,-0.20149155620615444,0.633066533438325,5.45652704057394,-3.5454870892906705,-0.507015620477056
0,1780387207.8422225,6.332066235213184,-0.4878724024629625,4.462479611663605,3.456627996690386,0.0,0.5864606524141434,0.7979721934275524,-0.011449762128431889,0.05522472868733557,6.269990936075887,-3.43461637048356,-0.26712206826108087,6.122761346391868,0.22289623253801222,-1.9097741001516466,2.089058633490381,-0.17530965488802003,0.5868410024238333,5.54675305425729,-3.6115672147609046,-0.44442239851160537
0,1780387207.8922224,6.277392560215022,-0.6604370118685017,4.569017757365184,3.4566149313574144,0.0,0.5512909946047687,0.7090664867716368,0.009804361429921665,0.05202747560487851,6.439631381122403,-3.5156105159395246,-0.19602670063190075,6.077895807616987,0.12789360177323977,-1.845872464297217,2.000220751940157,-0.1478143870775828,0.5379564676123832,5.63622387820618,-3.6621271564640736,-0.4117529729108895
0,1780387207.9422224,6.237654030982034,-0.8341702058269475,4.656475650898345,3.4585140983920692,0.0,0.5125085024415887,0.6444470511283551,0.03735309719452611,0.048355311817345016,6.610390664034646,-3.5725208681691654,-0.11828425874800885,6.045167499104132,0.03448709741694511,-1.7970643755862934,1.925864697946161,-0.12124128273205531,0.4874250099074618,5.724182266760879,-3.706975361751256,-0.37121295526486486
0,1780387207.9922223,6.22403303231893,-1.0091439368844661,4.726587702727227,3.460257978896176,0.0,0.48058847518942377,0.6222977349987334,0.04313525697418037,0.045686388010642606,6.78382126165586,-3.6019715090275755,-0.053090109535922636,6.020576868955915,-0.057079340079140464,-1.758159732611906,1.862717412704424,-0.09715596644034395,0.43671295501136975,5.81112576456938,-3.744837029665091,-0.33784651528888254
0,1780387208.0422223,6.243796776460588,-1.1810700427361662,4.781088323315965,3.46434147865157,0.0,0.45332905321327227,0.6544358643478173,0.16406672152165988,0.0428840836727667,6.957132495081934,-3.5857410644193513,0.008254977591274582,6.001894481176612,-0.14668147176629193,-1.7259121538855344,1.8048413837181234,-0.07603516489236367,0.3901809883347314,5.896752502492168,-3.777482293465756,-0.31076575326645806
0,1780387208.0922222,6.243844826956034,-1.3542336516623659,4.821711923128525,3.4727389627353324,0.0,0.4400156797609924,0.6545139999999913,0.02405050665018668,0.042386984242399894,7.129983948416262,-3.5961340872711967,0.04889293383459403,5.987819812237716,-0.23425171865477806,-1.6982993056084559,1.7526580300390617,-0.058332780796639234,0.34803909521267934,5.980914936936837,-3.8058404216676456,-0.2869695955340532
0,1780387208.1422222,6.243844826956034,-1.5280736535006758,4.855087063898442,3.4615997462990866,0.0,0.4509845095959341,0.6545139999999913,-0.29058643742785495,0.04424441073702053,7.303506633596125,-3.60663284753675,0.08226807460451013,5.97726832569642,-0.3195831870719239,-1.6748479378873946,1.695776802619089,-0.04333398533881203,0.3153839257619401,6.063344082726157,-3.830611405570382,-0.26607245138204316
0,1780387208.192222,6.243844826956034,-1.6993745952765482,4.870921889109177,3.441136210218455,0.0,0.48338783842490557,0.6545139999999913,-0.46432803833549585,0.04817904638947167,7.474494893354866,-3.616978265748613,0.09810289981524534,5.969499832002538,-0.4020674377273516,-1.6545316123183735,1.6255686049989835,-0.03037805126748927,0.29449844942445297,6.143376596977488,-3.8522622725588445,-0.24746846126577537
0,1780387208.242222,6.243844826956034,-1.8698890190632371,4.875543554751387,3.4147276151221346,0.0,0.5384311208264435,0.6545139999999913,-0.48982645256901314,0.05408204151461404,7.644698070785131,-3.627276183593899,0.10272456545745534,5.963961194840629,-0.4811127451051833,-1.6363954749170917,1.5492596544661918,-0.019095553507605098,0.28547156012580643,6.22036954268453,-3.871149154244857,-0.23046604345593114
0,1780387208.292222,6.2240337703711495,-2.0378773214213743,4.886106771269205,3.3792731590441365,0.0,0.593434479847357,0.6222989351568375,-0.7856435911106577,0.05986577640157078,7.810226671478638,-3.6711402241281927,0.10642924960004052,5.9602175934374255,-0.556524056444559,-1.6195736134351368,1.4742423119401882,-0.009298653184828459,0.28780549203001304,6.294076130492067,-3.887616606217875,-0.21436940113052572
0,1780387208.342222,6.237652616497767,-2.201830421590529,4.890882715630349,3.3375562336446545,0.0,0.6570781785938562,0.6444447510136593,-0.8257104814294517,0.06671364172096779,7.975391400206307,-3.657770243754559,0.11612234150287648,5.95790414532853,-0.6280329023290111,-1.603491903529062,1.3894415243842109,-0.0011755936201853136,0.2953422694506097,6.364180208644996,-3.9019530436781364,-0.19871929660289078
0,1780387208.392222,6.2775216661293625,-2.3602157724758595,4.891102652753098,3.2815789967125872,0.0,0.723878779045421,0.7092764278913499,-1.2484015840266134,0.07487463556698158,8.13706542709458,-3.6048603161830286,0.12609322623535846,5.956823240278265,-0.6953333254998987,-1.5876671342668212,1.3038466887238622,0.005830366318388837,0.3064631629966682,6.4303537942355655,-3.9142766492533285,-0.18309184875749818
0,1780387208.4422219,6.332191401383811,-2.5142344782739467,4.887997847555556,3.2094140574621544,0.0,0.7874881279452521,0.7981757280692133,-1.4541110574785776,0.08252603930918506,8.296059427513201,-3.4691098139772127,0.1584991371141271,5.956757509640135,-0.7578173680768987,-1.5718663361000231,1.1962121092892812,0.012246407333857607,0.3189583023060914,6.491964253072765,-3.9246887802585553,-0.16730296077758933
0,1780387208.4922218,6.392812523367179,-2.664039806731399,4.882799564955832,3.127354257512315,0.0,0.8343126538331304,0.8967526700506478,-1.7889351869826866,0.09005755770575656,8.446027010764087,-3.334266039474701,0.18212469837738432,5.957463612764805,-0.8146272146976952,-1.556172908504291,1.077369824120128,0.017920481835368776,0.3258054731947206,6.548125092337258,-3.93328937908309,-0.1514810551000858
0,1780387208.5422218,6.44979832237624,-2.809922339912566,4.876739069872029,3.01052424518569,0.0,0.8675132544795622,0.9894181572421099,-2.532563154548082,0.09692253241033501,8.589633348660106,-3.2218623255776317,0.19518589541641873,5.9586915952777515,-0.865048637236858,-1.5408961760848716,0.9420706691543954,0.022751549647775805,0.32282410062881195,6.598087779861836,-3.9402219536941727,-0.13597807978265042
0,1780387208.5922217,6.492517445823833,-2.9497697088518797,4.871047627222255,2.8768832365405523,0.0,0.8805218769471315,1.058884383135232,-2.833386800775773,0.1027041522173584,8.721698587962546,-3.062457338583401,0.2276594896242159,5.960197343282108,-0.9078050481386855,-1.5265509519977765,0.7727832028485372,0.026035647826568625,0.30209352716313714,6.640548011889485,-3.945543897348486,-0.12135057251946613
0,1780387208.6422217,6.513218459102327,-3.085093177459606,4.866956501924618,2.7309518902139023,0.0,0.8820764983635225,1.0925466202919585,-2.8616536444134124,0.10751276372402321,8.852567973915477,-2.9980497792504823,0.2347611072212814,5.9617483946019805,-0.9418468643826189,-1.5139490545508134,0.5951292684481677,0.02648662550348487,0.2584697013841064,6.6744255803323655,-3.949350084439714,-0.10845229533051715
0,1780387208.6922216,6.49977828793312,-3.2138236485422427,4.865696958897222,2.580406611869693,0.0,0.8705260129409975,1.070691350540749,-2.9880573598207056,0.1119669399080643,8.983465197687527,-3.0210929840504,0.22727410853554986,5.963148485618587,-0.9671742095420894,-1.5038699326509,0.42488155194960586,0.022996999736329772,0.19633555043612294,6.699681213433702,-3.9518766620643793,-0.09810075630057069
0,1780387208.7422216,6.493126023077998,-3.3337506393043155,4.8685002630581735,2.4278674596317855,0.0,0.8484014324767992,1.0598739999999858,-3.011890502516112,0.11583008140512815,9.104617774018465,-3.0338487253613384,0.22557143009677283,5.964247289526407,-0.9840909756598084,-1.496718341740689,0.258186892926616,0.016000301507368468,0.12947226703695203,6.7165836113724895,-3.9533611098217003,-0.09073212479203452
0,1780387208.7922215,6.493126023078083,-3.443429218090346,4.87659767932558,2.2744021235256047,0.0,0.8201077128127385,1.0598739999999998,-3.168066012601364,0.11966070245508541,9.214031875383753,-3.026236559641242,0.23366884636424246,5.964991633159159,-0.9928736827677573,-1.4912900347496387,0.09820706529460091,0.016230492796311693,0.13027086880590275,6.7253935821965065,-3.953922163854301,-0.08515517028926212
0,1780387208.8422215,6.493126023078084,-3.544844799868679,4.8912204726175466,2.1203812829255564,0.0,0.7892732836581469,1.059874,-3.259398591970024,0.12392125480952505,9.315202905019026,-3.0191978814999687,0.24829163965620893,5.965461576678239,-0.9936859482969357,-1.4853596346703886,-0.06084179143878418,0.013651681028075926,0.12633466072018937,6.726287265779874,-3.9534990469738904,-0.07913024673003255
0,1780387208.8922215,6.4931260230780845,-3.63638721141518,4.913599907852179,1.96896453839555,0.0,0.7593047830400522,1.0598740000000002,-3.1703500809122946,0.1287936541777707,9.406524572449761,-3.012844443893505,0.2706710748908421,5.965366464918381,-0.986760331287481,-1.482706575660595,-0.214461669553059,-0.0023659721193460756,0.013025996358891248,6.719436535407672,-3.9524769495572003,-0.07649636044090036
0,1780387208.9422214,6.4931260230780845,-3.721378830643606,4.9449672499475845,1.8170610177910171,0.0,0.7323548942170145,1.0598740000000004,-2.82010050501092,0.13465623555732625,9.491311244053177,-3.0069456594861754,0.3020384169862478,5.964559667810422,-0.9725617578034084,-1.48487202707715,-0.35580054221457924,-0.01904863307192684,-0.09681186103039106,6.705271789073963,-3.951101714747839,-0.07882358678876766
0,1780387208.9922214,6.493126023078085,-3.782716913435302,4.986553763821869,1.698961408667391,0.0,0.7158123641096876,1.0598740000000006,-2.278725213510654,0.14020850449601152,9.552501417033236,-3.0026885323760895,0.3436249308605319,5.96307721747863,-0.9520038765960374,-1.4917549422227616,-0.47323869672514757,-0.03291737278287188,-0.169010541586875,6.684703091145673,-3.9494679225834557,-0.08599974451407233
1,1780387209.0022137,38.19612673903325,-3.7932943754028976,0.7496352856979691,1.6862178461792483,0.0,0.7180913472995907,0.7955139999999996,-1.127083740275497,0.1443827530861299,3.523598967686264,-3.464179295852655,0.7711305262888515,38.19612673903325,-3.7932943754028976,0.7496352856979691,1.6862178461792483,0.0,0.7180913472995907,3.523598967686264,-3.464179295852655,0.7711305262888515
1,1780387209.0522137,38.19612673903324,-3.7939435127560146,0.6864691424144809,1.6298854011892734,0.0,0.7374784448539267,0.7955139999999996,-1.238978965802795,0.15076713474291514,3.523612919975345,-3.464828283246093,0.7079643830053621,38.210820086094095,-3.7372803709793363,0.7750796838494458,1.5604905885838538,0.0001792569899051647,0.7594562836858108,3.541994020725806,-3.407742439302874,0.7978888052981365
