x_m,y_m,w_tr_right_m,w_tr_left_m
-6.491000,-2.774000,0.0500,0.0500
-6.441000,-2.824000,0.0500,0.0500
-6.491000,-2.874000,0.0500,0.0500
-6.541000,-2.824000,0.0500,0.0500
