x_m,y_m
-6.391000,2.726000
-6.341000,2.726000
-6.291000,2.726000
-6.241000,2.726000
-6.191000,2.726000
-6.141000,2.726000
-6.091000,2.726000
-6.041000,2.726000
-5.991000,2.726000
-5.941000,2.726000
-5.891000,2.726000
-5.841000,2.726000
-5.791000,2.726000
-5.741000,2.726000
-5.691000,2.726000
-5.641000,2.726000
-5.591000,2.726000
-5.541000,2.726000
-5.491000,2.726000
-5.441000,2.726000
-5.391000,2.726000
-5.341000,2.726000
-5.291000,2.776000
-5.241000,2.776000
-5.191000,2.776000
-5.141000,2.776000
-5.091000,2.776000
-5.041000,2.776000
-4.991000,2.776000
-4.941000,2.776000
-4.891000,2.776000
-4.841000,2.776000
-4.791000,2.826000
-4.741000,2.826000
-4.691000,2.826000
-4.641000,2.826000
-4.591000,2.826000
-4.541000,2.826000
-4.491000,2.826000
-4.441000,2.876000
-4.391000,2.876000
-4.341000,2.876000
-4.291000,2.876000
-4.241000,2.876000
-4.191000,2.876000
-4.141000,2.876000
-4.091000,2.876000
-4.041000,2.876000
-3.991000,2.876000
-3.941000,2.876000
-3.891000,2.876000
-3.841000,2.876000
-3.791000,2.826000
-3.741000,2.826000
-3.691000,2.826000
-3.641000,2.826000
-3.591000,2.776000
-3.541000,2.776000
-3.491000,2.776000
-3.441000,2.776000
-3.391000,2.776000
-3.341000,2.826000
-3.291000,2.826000
-3.241000,2.826000
-3.191000,2.826000
-3.141000,2.826000
-3.091000,2.826000
-3.041000,2.826000
-2.991000,2.826000
-2.941000,2.826000
-2.891000,2.826000
-2.841000,2.826000
-2.791000,2.826000
-2.741000,2.826000
-2.691000,2.826000
-2.641000,2.826000
-2.591000,2.826000
-2.541000,2.826000
-2.491000,2.826000
-2.441000,2.826000
-2.391000,2.826000
-2.341000,2.776000
-2.291000,2.776000
-2.241000,2.776000
-2.191000,2.776000
-2.141000,2.776000
-2.091000,2.776000
-2.041000,2.776000
-1.991000,2.776000
-1.941000,2.776000
-1.891000,2.776000
-1.841000,2.776000
-1.791000,2.776000
-1.741000,2.826000
-1.691000,2.826000
-1.641000,2.826000
-1.591000,2.826000
-1.541000,2.826000
-1.491000,2.826000
-1.441000,2.826000
-1.391000,2.826000
-1.341000,2.826000
-1.291000,2.826000
-1.241000,2.826000
-1.191000,2.826000
-1.141000,2.826000
-1.091000,2.826000
-1.041000,2.826000
-0.991000,2.826000
-0.941000,2.826000
-0.891000,2.826000
-0.841000,2.826000
-0.791000,2.826000
-0.741000,2.826000
-0.691000,2.826000
-0.641000,2.826000
-0.591000,2.826000
-0.541000,2.826000
-0.491000,2.826000
-0.441000,2.826000
-0.391000,2.826000
