x_m,y_m,w_tr_right_m,w_tr_left_m
5.900457,0.828089,0.4695,0.4695
5.939023,0.863907,0.4997,0.4997
5.976215,0.90103,0.4598,0.4598
6.011932,0.939338,0.4598,0.4598
6.046078,0.978715,0.4598,0.4598
6.078562,1.01904,0.4598,0.4598
6.1093,1.060196,0.4598,0.4598
6.138213,1.102063,0.4695,0.4695
6.165227,1.144523,0.4394,0.4394
6.190275,1.187458,0.4795,0.4795
6.213294,1.230749,0.4697,0.4697
6.234228,1.274277,0.4697,0.4697
6.253025,1.317924,0.5098,0.5098
6.269642,1.362555,0.5,0.5
6.284038,1.407184,0.5,0.5
6.296179,1.451697,0.55,0.55
6.306038,1.495976,0.55,0.55
6.313591,1.539907,0.5598,0.5598
6.318822,1.584358,0.5697,0.5697
6.321719,1.628345,0.5795,0.5795
6.322277,1.671757,0.5795,0.5795
6.320495,1.715463,0.5894,0.5894
6.31638,1.758485,0.5992,0.5992
6.309942,1.800712,0.6192,0.6192
6.301199,1.842904,0.6494,0.6494
6.290174,1.883969,0.6795,0.6795
6.276893,1.9238,0.6397,0.6397
6.261392,1.963273,0.6698,0.6698
6.24371,2.001416,0.7,0.7
6.223892,2.038122,0.7097,0.7097
6.201988,2.073287,0.7097,0.7097
6.178056,2.107792,0.7194,0.7194
6.152158,2.140664,0.7592,0.7592
6.12436,2.171803,0.7291,0.7291
6.094738,2.201105,0.7689,0.7689
6.063369,2.229455,0.7991,0.7991
6.030339,2.255883,0.7689,0.7689
5.995737,2.28029,0.8189,0.8189
5.959661,2.303562,0.8091,0.8091
5.922211,2.324733,0.7992,0.7992
5.883495,2.343706,0.8394,0.8394
5.843626,2.361371,0.8394,0.8394
5.802722,2.376763,0.8795,0.8795
5.760908,2.390775,0.8697,0.8697
5.718314,2.40343,0.8598,0.8598
5.675075,2.414756,0.85,0.85
5.631332,2.424781,0.85,0.85
5.586248,2.433538,0.8598,0.8598
5.539858,2.441062,0.85,0.85
5.492201,2.447393,0.85,0.85
5.444301,2.452569,0.85,0.85
5.395335,2.456637,0.85,0.85
5.345353,2.459641,0.85,0.85
5.294407,2.461631,0.85,0.85
5.242551,2.46266,0.85,0.85
5.189844,2.462783,0.85,0.85
5.137332,2.462058,0.85,0.85
5.084209,2.461415,0.85,0.85
5.030546,2.459936,0.85,0.85
4.976415,2.457691,0.85,0.85
4.921889,2.454751,0.85,0.85
4.867048,2.451191,0.85,0.85
4.811971,2.44709,0.85,0.85
4.757727,2.442527,0.85,0.85
4.703533,2.437586,0.85,0.85
4.649483,2.432353,0.85,0.85
4.59567,2.426917,0.85,0.85
4.542192,2.42137,0.9,0.9
4.489149,2.415806,0.9,0.9
4.437629,2.410322,0.9,0.9
4.38687,2.40502,0.9,0.9
4.336,2.400002,0.9,0.9
4.286,2.395374,0.9,0.9
4.236,2.391245,0.9,0.9
4.186,2.387726,0.8992,0.8992
4.136,2.384931,0.8894,0.8894
4.086,2.382979,0.8795,0.8795
4.036,2.380134,0.8697,0.8697
3.986,2.377383,0.8598,0.8598
3.936,2.37386,0.85,0.85
3.886,2.369679,0.8598,0.8598
3.836,2.36582,0.8697,0.8697
3.786,2.361413,0.8795,0.8795
3.736,2.357434,0.8894,0.8894
3.686,2.353879,0.8992,0.8992
3.636,2.350742,0.9,0.9
3.586,2.348018,0.9,0.9
3.536,2.3457,0.9,0.9
3.486,2.343783,0.9,0.9
3.436,2.342262,0.9,0.9
3.386,2.34113,0.9,0.9
3.336,2.340382,0.9,0.9
3.286,2.340013,0.9,0.9
3.236,2.340017,0.9,0.9
3.186,2.340388,0.9,0.9
3.136,2.34112,0.9,0.9
3.086,2.342208,0.9,0.9
3.036,2.343647,0.9,0.9
2.986,2.34543,0.9,0.9
2.936,2.347552,0.9,0.9
2.886,2.350007,0.9,0.9
2.836,2.352789,0.9,0.9
2.786,2.355894,0.9,0.9
2.736,2.359315,0.9,0.9
2.686,2.363047,0.9,0.9
2.636,2.366099,0.9,0.9
2.586,2.369333,0.9,0.9
2.536,2.372741,0.9,0.9
2.486,2.376314,0.85,0.85
2.436,2.380044,0.85,0.85
2.386,2.384793,0.85,0.85
2.336,2.389569,0.85,0.85
2.286,2.395239,0.85,0.85
2.236,2.401684,0.85,0.85
2.186,2.40792,0.85,0.85
2.136,2.414817,0.85,0.85
2.086,2.422263,0.85,0.85
2.036,2.429281,0.8,0.8
1.986,2.435874,0.8,0.8
1.936,2.44205,0.8,0.8
1.886,2.447814,0.7992,0.7992
1.836,2.45317,0.7894,0.7894
1.786,2.458126,0.7795,0.7795
1.736,2.462686,0.7697,0.7697
1.686,2.466857,0.7398,0.7398
1.636,2.470643,0.7097,0.7097
1.586,2.474051,0.6795,0.6795
1.536,2.477087,0.6892,0.6892
1.486,2.479755,0.6591,0.6591
1.436,2.482061,0.6492,0.6492
1.386,2.484012,0.6394,0.6394
1.336,2.485612,0.6295,0.6295
