x_m,y_m
-2.964,-6.475
-2.914,-6.475
-2.864,-6.475
-2.814,-6.525
-2.764,-6.525
-2.714,-6.525
-2.664,-6.525
-2.614,-6.525
-2.564,-6.525
-2.514,-6.575
-2.464,-6.575
-2.414,-6.575
-2.364,-6.575
-2.314,-6.575
-2.264,-6.625
-2.214,-6.625
-2.164,-6.625
-2.114,-6.625
-2.064,-6.625
-2.014,-6.625
-1.964,-6.625
-1.914,-6.675
-1.864,-6.675
-1.814,-6.675
-1.764,-6.675
-1.714,-6.675
-1.664,-6.725
-1.614,-6.725
-1.564,-6.725
-1.514,-6.725
-1.464,-6.725
-1.414,-6.725
-1.364,-6.775
-1.314,-6.775
-1.264,-6.775
-1.214,-6.775
-1.164,-6.775
-1.114,-6.775
-1.064,-6.825
-1.014,-6.825
-0.964,-6.825
-0.914,-6.825
-0.864,-6.825
-0.814,-6.825
