x_m,y_m
-2.664,-3.175
-2.614,-3.125
-2.564,-3.125
-2.514,-3.075
-2.464,-3.025
-2.414,-2.975
-2.364,-2.975
-2.314,-2.975
-2.264,-2.975
-2.214,-2.975
-2.164,-2.975
-2.114,-2.975
-2.064,-2.975
-2.014,-2.975
-1.964,-2.975
-1.914,-3.025
-1.864,-3.075
-1.814,-3.075
-1.764,-3.125
-1.714,-3.125
-1.664,-3.175
-1.614,-3.175
-1.564,-3.225
-1.514,-3.225
-1.464,-3.225
-1.414,-3.275
-1.364,-3.275
-1.314,-3.325
-1.264,-3.325
-1.214,-3.375
-1.164,-3.375
-1.114,-3.425
-1.064,-3.425
-1.014,-3.425
-0.964,-3.475
-0.914,-3.525
-0.864,-3.525
-0.814,-3.575
-0.764,-3.575
-0.714,-3.625
-0.664,-3.625
-0.614,-3.625
-0.564,-3.675
-0.514,-3.675
-0.464,-3.725
-0.414,-3.775
-0.364,-3.775
-0.314,-3.825
-0.264,-3.875
-0.214,-3.875
-0.164,-3.925
-0.114,-3.975
-0.064,-3.975
-0.014,-4.025
0.036,-4.075
0.086,-4.125
0.136,-4.125
0.186,-4.175
0.236,-4.225
0.286,-4.275
0.336,-4.325
0.386,-4.325
0.436,-4.375
0.486,-4.425
0.536,-4.475
0.586,-4.475
0.636,-4.525
0.686,-4.525
0.736,-4.575
0.786,-4.625
0.836,-4.625
0.886,-4.675
0.936,-4.675
0.986,-4.675
1.036,-4.725
1.086,-4.725
1.136,-4.725
1.186,-4.775
1.236,-4.775
1.286,-4.775
1.336,-4.825
1.386,-4.825
1.436,-4.825
1.486,-4.875
1.536,-4.875
1.586,-4.875
1.636,-4.875
1.686,-4.875
1.736,-4.875
1.786,-4.875
1.836,-4.875
1.886,-4.875
1.936,-4.925
1.986,-4.925
2.036,-4.875
2.086,-4.875
2.136,-4.875
2.186,-4.875
2.236,-4.825
2.286,-4.825
2.336,-4.775
2.386,-4.775
2.436,-4.725
2.486,-4.675
2.486,-4.625
2.536,-4.575
2.586,-4.525
2.636,-4.475
2.686,-4.425
2.686,-4.375
2.736,-4.325
2.786,-4.275
2.786,-4.225
2.836,-4.175
2.886,-4.125
2.886,-4.075
2.936,-4.025
2.936,-3.975
2.986,-3.925
3.036,-3.875
3.036,-3.825
3.036,-3.775
3.086,-3.725
3.086,-3.675
3.136,-3.625
3.136,-3.575
3.186,-3.525
3.186,-3.475
3.186,-3.425
3.236,-3.375
3.236,-3.325
3.236,-3.275
3.286,-3.225
3.286,-3.175
3.336,-3.125
3.336,-3.075
3.336,-3.025
3.386,-2.975
3.386,-2.925
3.386,-2.875
3.386,-2.825
3.436,-2.775
3.436,-2.725
3.436,-2.675
3.436,-2.625
3.486,-2.575
3.486,-2.525
3.486,-2.475
3.486,-2.425
3.486,-2.375
3.486,-2.325
3.486,-2.275
3.486,-2.225
3.486,-2.175
3.486,-2.125
3.486,-2.075
3.486,-2.025
3.486,-1.975
3.486,-1.925
3.486,-1.875
3.486,-1.825
3.486,-1.775
3.486,-1.725
3.486,-1.675
3.536,-1.625
3.536,-1.575
3.586,-1.525
3.586,-1.475
3.636,-1.425
3.636,-1.375
3.686,-1.375
3.736,-1.325
3.786,-1.325
3.836,-1.275
3.886,-1.275
3.936,-1.275
3.986,-1.275
4.036,-1.275
4.086,-1.225
4.136,-1.225
4.186,-1.225
4.236,-1.225
4.286,-1.225
4.336,-1.225
4.386,-1.225
4.436,-1.225
4.486,-1.225
4.536,-1.225
4.586,-1.225
4.636,-1.225
4.686,-1.225
4.736,-1.225
4.786,-1.225
4.836,-1.225
4.886,-1.225
4.936,-1.225
4.986,-1.225
5.036,-1.225
5.086,-1.275
5.136,-1.275
5.186,-1.275
5.236,-1.325
5.286,-1.325
5.336,-1.325
5.386,-1.375
5.436,-1.375
5.486,-1.375
5.536,-1.425
5.586,-1.425
5.636,-1.425
5.686,-1.475
5.736,-1.475
5.786,-1.475
5.836,-1.525
5.886,-1.525
5.936,-1.575
5.986,-1.575
6.036,-1.625
6.086,-1.625
6.136,-1.675
6.186,-1.675
6.236,-1.725
6.286,-1.725
6.336,-1.775
6.386,-1.825
6.436,-1.875
6.486,-1.925
6.536,-1.975
6.586,-2.025
6.586,-2.075
6.636,-2.125
6.636,-2.175
6.686,-2.225
6.686,-2.275
6.686,-2.325
6.736,-2.375
6.736,-2.425
6.736,-2.475
6.736,-2.525
6.736,-2.575
6.736,-2.625
6.736,-2.675
6.736,-2.725
6.736,-2.775
6.736,-2.825
6.736,-2.875
6.736,-2.925
6.736,-2.975
6.736,-3.025
6.736,-3.075
6.736,-3.125
6.736,-3.175
6.736,-3.225
6.736,-3.275
6.736,-3.325
6.736,-3.375
6.736,-3.425
6.736,-3.475
6.736,-3.525
6.736,-3.575
6.736,-3.625
6.736,-3.675
6.736,-3.725
6.686,-3.775
6.686,-3.825
6.686,-3.875
6.686,-3.925
6.686,-3.975
6.636,-4.025
6.636,-4.075
6.586,-4.125
6.586,-4.175
6.586,-4.225
6.586,-4.275
6.536,-4.325
6.536,-4.375
6.536,-4.425
6.536,-4.475
6.486,-4.525
6.486,-4.575
6.486,-4.625
