x_m,y_m,psi_rad,v_mps
-6.76560284488944,-0.2933305309306742,0.02009607916848993,6.999999551338444
-6.525229641344897,-0.29261929034617395,-0.0044653325298571675,6.999999569442824
-6.279237852965069,-0.29610809522176673,-0.015308282861259521,6.999999580750277
-6.027775677258136,-0.3008013669721574,-0.013770082078388854,6.999999588340697
-5.769863495992443,-0.30370318180606404,0.002036984303946887,6.9999995942034055
-5.506809854232536,-0.300434513661763,0.029319973160220322,6.999999599376833
-5.241789406239308,-0.2889023260088983,0.061527361235395185,6.999999604305917
-4.975593910083129,-0.26817354517747205,0.09872612055791989,6.999999608430385
-4.70818131967205,-0.24156336212313256,0.10596047353611425,6.999999609581552
-4.440404247000221,-0.2118084043062325,0.12088760621930095,6.999999608601782
-4.1740097022347245,-0.17726718682567721,0.13807575519769807,6.999999606719421
-3.9103992432345063,-0.13860009936571238,0.1507552989428123,6.999999604450836
-3.649505688482547,-0.09780315109265203,0.15625532906572875,6.999999602150698
-3.390799765724392,-0.056793298464242525,0.15378281581150277,6.999999599842432
-3.134420463839689,-0.016400856943789677,0.15171920671839667,6.999999597474291
-2.8804106054211194,0.021929034740821862,0.1404366587466031,6.999999595293424
-2.627612040605761,0.056800148671722894,0.1304278359186849,6.999999593363467
-2.3747112429551884,0.08963566859048555,0.12742234704966768,6.999999591744698
-2.1211275877401703,0.12183246343521859,0.125084870877845,6.9999995908664205
-1.8666764930959237,0.15361350104039673,0.12381863714839203,6.999999591035678
-1.6116562600186972,0.18531054512670053,0.1200902316807674,6.999999592356899
-1.355701787284852,0.21537006496369493,0.11330271518440652,6.99999959479915
-1.0983928055939867,0.24385867645876047,0.10261578256754472,6.999999598120131
-0.8391862456305579,0.26874462276733624,0.08471137978455331,6.999999601749224
-0.5772980610791709,0.2882302859799317,0.06495961345543122,6.999999604849172
-0.3130860822366479,0.3029471245697053,0.05389585286669615,6.999999606411338
-0.048601264576461745,0.3149214409690444,0.04636370784758473,6.999999604807654
0.21319108540362786,0.32449729728269006,0.033958610028139546,6.999999601460574
0.47015655310669136,0.33332672614821135,0.039454445128271454,6.999999596473987
0.721313268564293,0.345742094812886,0.061086653071833155,6.999999589889403
0.9655279261173406,0.3652080797565542,0.09860396029804601,6.999999581914147
1.2034074053559853,0.39540678017505115,0.14622826157098426,6.99999957434677
1.4395307552552383,0.43706254498287933,0.18813945630400494,6.999999570267304
1.6783223867539685,0.48724789916759903,0.21360538232118487,6.999999572034042
1.9225927338440805,0.5423821619293037,0.2190440583237954,6.999999579234665
