3.405698624443209610e+01,-1.320727830088586907e-01,8.260604952164123105e-02,6.999999591035678037e+00,-6.014106163540230421e-01,7.049196195602874804e-02,7.056197678621593639e+00
3.431546975104492958e+01,-1.085062197105688547e-01,1.007794329349599727e-01,6.999999592356899392e+00,-6.540101095668149345e-01,7.034470973396454718e-02,7.035809141261550437e+00
3.457395351886924573e+01,-8.018779967857446456e-02,1.189759526060047284e-01,6.999999594799150238e+00,-6.755459758419071203e-01,7.028038042551242037e-02,7.004721636131293394e+00
3.483245119842231929e+01,-4.703303310616901989e-02,1.372446089984842021e-01,6.999999598120131061e+00,-6.532868438168494274e-01,7.034609935193429642e-02,6.964748062132798623e+00
3.509095309255053508e+01,-8.934761455754058890e-03,1.556418510734105809e-01,6.999999601749223643e+00,-5.727408547304639885e-01,7.056504424737633507e-02,6.920444419541948555e+00
3.534947097942328043e+01,3.421362817609857609e-02,1.742179074669672478e-01,6.999999604849172385e+00,-4.241094364160898356e-01,7.088572965531590719e-02,6.879775344963166006e+00
3.560802897275715395e+01,8.247357220537603062e-02,1.929870518547350255e-01,6.999999606411337894e+00,-2.084411354584168041e-01,1.948274919289834026e-02,6.853219267093424882e+00
3.586661380773033869e+01,1.339427648251938219e-01,1.981479849602636456e-01,6.999999604807653597e+00,5.894485994551981051e-02,-7.128385146397192562e-02,6.870778962915671251e+00
3.612516084586227549e+01,1.833473186535211630e-01,1.793460456610433407e-01,6.999999601460573651e+00,3.488080305276858861e-01,-7.103094148399279051e-02,6.951231009474154732e+00
3.638362673415849002e+01,2.273720638833933438e-01,1.608409948007456236e-01,6.999999596473987395e+00,6.218500762603462739e-01,-7.044003279534248596e-02,7.052093857284814860e+00
3.664201486212628822e+01,2.661206394055435909e-01,1.427611488968515974e-01,6.999999589889402962e+00,8.354733227481730973e-01,-6.973736790549769915e-02,7.156082369821666234e+00
3.690035230252939158e+01,2.998380437639519003e-01,1.251247610959068113e-01,6.999999581914146951e+00,9.527170212727130716e-01,-6.925980632436491702e-02,7.240760324063651332e+00
3.715866077368159637e+01,3.288403334272541056e-01,1.078110480253679643e-01,6.999999574346770004e+00,9.516621626483442453e-01,-6.926438751410959882e-02,7.285046036725450591e+00
3.741703836531265637e+01,3.534197603300570645e-01,9.059341181238346474e-02,6.999999570267304350e+00,8.321325001299717528e-01,-6.974997885881659143e-02,7.277024888856947094e+00
3.767555813368348794e+01,3.737603669150846852e-01,7.322448863789014772e-02,6.999999572034042217e+00,6.166819925875806074e-01,-7.045434157232566275e-02,7.218941965185247334e+00
3.793415836580003742e+01,3.898933315108033537e-01,5.552637970597438383e-02,6.999999579234665426e+00,3.454984451107855348e-01,-7.103587569806477098e-02,7.126350142702940538e+00
3.819274448222227392e+01,4.017045846160774980e-01,3.743897473070966625e-02,6.999999588868981881e+00,6.771257854216321259e-02,-7.127976804773422659e-02,7.022381625559830809e+00
3.845124863881929400e+01,4.089877659229835261e-01,1.901249657367385520e-02,6.999999597338666391e+00,-1.678229677129322583e-01,-5.099875523975134356e-02,6.930775640485145495e+00
3.870966678508731462e+01,4.122145177324574861e-01,5.661973215107349300e-03,6.999999602680889055e+00,-3.204369270561852612e-01,6.407762117008994340e-02,6.870247025137550700e+00
3.896800820617182382e+01,4.159432362798737848e-01,2.259622754333134170e-02,6.999999605467447594e+00,-3.632668905444601526e-01,4.636180027446013679e-02,6.850344590882881057e+00
3.922632691013891559e+01,4.235497674576466642e-01,3.487838609760845338e-02,6.999999605270286196e+00,-2.855612047646871599e-01,3.891956804961928945e-02,6.876919574334001695e+00
3.948473146887254615e+01,4.340991863312997356e-01,4.514750503157209660e-02,6.999999601728778664e+00,-9.081370725091432450e-02,2.170198456575454446e-02,6.953705417994188842e+00
3.974333507720152170e+01,4.466050119628375836e-01,5.080742038315262665e-02,6.999999594456491003e+00,2.086058696103983146e-01,-6.516479795766602634e-02,7.085266051181160485e+00
4.000218369015168918e+01,4.574605360053061731e-01,3.411963595063711996e-02,6.999999583464477482e+00,5.979250114889581580e-01,-7.045221143044945455e-02,7.280409870182106502e+00
4.026112141053020821e+01,4.637656900185342934e-01,1.655735420441504374e-02,6.999999568405382178e+00,1.064981764942164677e+00,-6.867809487630882614e-02,7.530363480788436092e+00
4.051987093214819424e+01,4.657583819134871184e-01,2.775929922301471186e-06,6.999999549033156576e+00,1.602802290317892675e+00,-1.702621625226989160e-05,7.835635312387174700e+00
4.077839001083927428e+01,4.657585684652604807e-01,-1.163290703622466929e-06,6.999999526897938473e+00,2.210777584170003696e+00,1.086431782240173413e-05,8.207277213285040673e+00
4.103672756567540603e+01,4.657585765484959506e-01,1.236480060077522809e-06,6.999999498748619153e+00,2.896676066578822706e+00,-8.277038189034309124e-06,8.671264874415363977e+00
4.129483543350021080e+01,4.657586541654701873e-01,-4.939692486431231000e-07,6.999999463035972980e+00,3.681513370045449651e+00,5.561279410964890035e-06,9.270974253535012366e+00
4.155259282190615977e+01,4.657586638964063552e-01,5.934968648347128202e-07,7.000000020211125218e+00,3.999995860925800173e+00,-4.146415243264609854e-06,1.009440413828306760e+01
