4.360000000000114895e-01,-7.505840000000006285e+00,1.093930065551868523e-02
4.859720329507966063e-01,-7.507213493869713261e+00,1.076119835966580195e-02
5.359459425399570875e-01,-7.508516050135725095e+00,1.338417671739364385e-02
5.859240270823840024e-01,-7.509561487550612924e+00,1.795445847450295729e-02
6.358956801294708416e-01,-7.510866988854147053e+00,2.287399809005377649e-02
6.858612452775367796e-01,-7.512809883193199312e+00,2.589310036076854574e-02
7.358347966482593483e-01,-7.513975934307758564e+00,2.470496904272482738e-02
7.858149415912037972e-01,-7.514860255578412307e+00,1.812535005528369964e-02
8.358001003151775965e-01,-7.515463428967031234e+00,7.015100085589291538e-03
8.857830215025077614e-01,-7.516216973094884679e+00,-5.895084583128443190e-03
9.357641548884441107e-01,-7.517496555873606212e+00,-1.704709011636141441e-02
9.857516208611359909e-01,-7.517887606645757614e+00,-2.330706620373021107e-02
1.035729911939600401e+00,-7.518802023385390498e+00,-2.317920703063839141e-02
1.085693541623827141e+00,-7.521173919409875452e+00,-1.744172446737215360e-02
1.135668744265498686e+00,-7.522242153266731179e+00,-8.380257815107729907e-03
1.185642285164925536e+00,-7.523370401469193780e+00,1.893272495878561834e-03
1.235615501395567861e+00,-7.524951163526679920e+00,1.244285220608948653e-02
1.285589543521220346e+00,-7.526012922186325227e+00,2.332846583160119378e-02
1.335565460123273374e+00,-7.527441327623300538e+00,3.499211156883348661e-02
1.385544095948463061e+00,-7.528264687749622652e+00,4.768351225370665025e-02
1.435516328928410967e+00,-7.529800633154591694e+00,6.104781580010774922e-02
1.485494299615587765e+00,-7.531035917830262605e+00,7.421741897481913541e-02
1.535477832085062833e+00,-7.531496380749060471e+00,8.639813246029297289e-02
1.585465567519049435e+00,-7.532074619868097898e+00,9.735966944909892062e-02
1.635455456331789792e+00,-7.531808684777757001e+00,1.074116964497324883e-01
1.685446108297251611e+00,-7.532023906411436265e+00,1.170115466189417114e-01
1.735436682056674007e+00,-7.532146715973933482e+00,1.264678465422585107e-01
1.785423965598086804e+00,-7.531662284276340102e+00,1.361431035428415093e-01
1.835402277489314837e+00,-7.530107201630451996e+00,1.469690047518295850e-01
1.885377491477182366e+00,-7.528809365522027619e+00,1.605475703021024547e-01
1.935345090693154635e+00,-7.527204674504957893e+00,1.784874820701203846e-01
1.985300797257422145e+00,-7.525217435243327202e+00,2.013765014393299191e-01
2.035238900922421212e+00,-7.522775668021600914e+00,2.280192667558818276e-01
2.085152152958993810e+00,-7.519813421756862404e+00,2.554006229913788339e-01
2.135031645049086713e+00,-7.516269266415974037e+00,2.795215103373882015e-01
2.184866879955047914e+00,-7.512086293293533501e+00,2.967663313724131502e-01
2.234602383275841930e+00,-7.506794140322397446e+00,3.051533092677277126e-01
2.284217790061435327e+00,-7.499955252324994603e+00,3.049231712250050075e-01
2.333758864438438607e+00,-7.492969676301848736e+00,2.982789157547034442e-01
2.383645670212465095e+00,-7.485322670311943760e+00,2.885552800925472727e-01
2.432927146435784671e+00,-7.476912725518637615e+00,2.793269879979066728e-01
2.482073986326561954e+00,-7.467682332074625506e+00,2.737190239719728968e-01
2.531065699441757744e+00,-7.457595836485353402e+00,2.738410286357471080e-01
2.579978247347062048e+00,-7.447068467379462930e+00,2.803033817796529714e-01
2.629259348923655093e+00,-7.436681263712973333e+00,2.920424683246822806e-01
2.677889028543418259e+00,-7.425124473260323654e+00,3.067258942009245537e-01
2.726320894346971446e+00,-7.412704686292203249e+00,3.216377295405727366e-01
2.774535817523865688e+00,-7.399408410828616667e+00,3.345917099585876686e-01
2.822532502744017791e+00,-7.385288407224486207e+00,3.444986379926637809e-01
2.870741364438422316e+00,-7.370383267416769968e+00,3.514531275182261050e-01
2.918202179738742519e+00,-7.354628702108769289e+00,3.563405395277152166e-01
2.965368526754715184e+00,-7.337958646712568367e+00,3.601361037953376698e-01
3.012238696616648781e+00,-7.320419654311252522e+00,3.632687702083008396e-01
3.059262047826530662e+00,-7.302099764781357472e+00,3.654054447313313525e-01
3.105487409332813975e+00,-7.282976691447966999e+00,3.657409208442495840e-01
3.151348657973508161e+00,-7.262947053633798333e+00,3.635156854655601233e-01
3.196779381612203430e+00,-7.242088673618754413e+00,3.583955344362249607e-01
3.241848192959010611e+00,-7.220288502712122636e+00,3.506116714744847429e-01
3.286510099489183379e+00,-7.197626580030527244e+00,3.409297385061117458e-01
3.330822256720805896e+00,-7.174249670806460699e+00,3.304209699730172867e-01
3.375221807872984314e+00,-7.150196933342000349e+00,3.200808264222125277e-01
3.418725043949514042e+00,-7.125390354942441107e+00,3.105248952176036803e-01
3.461829424524881293e+00,-7.099863857128946520e+00,3.018940532818104594e-01
3.505013236499743723e+00,-7.073722033724449965e+00,2.939487373616961885e-01
3.547347772692279300e+00,-7.046979712552606578e+00,2.863274463830488559e-01
3.589293614293821655e+00,-7.019784230439121586e+00,2.788231261210006307e-01
3.631331501075852231e+00,-6.991894926719204761e+00,2.714803978669599882e-01
3.672421040563899286e+00,-6.963314563222372300e+00,2.645813995276209973e-01
3.713127619486953357e+00,-6.934169241848582743e+00,2.586384987654854473e-01
3.753970664822656733e+00,-6.904595478547634890e+00,2.542497037339304100e-01
3.794476142981483946e+00,-6.874631004273687118e+00,2.517699278162502385e-01
3.834129714450800641e+00,-6.844175991085097444e+00,2.510893060457015658e-01
3.873349867964992033e+00,-6.813178620491842530e+00,2.516696726333247924e-01
3.912156524554784909e+00,-6.781631825511250433e+00,2.526266364695681221e-01
3.951145261832420541e+00,-6.749767827605473336e+00,2.527835573896647370e-01
3.989724335211150663e+00,-6.717476884469174792e+00,2.509494238183845871e-01
4.027321543203660426e+00,-6.684109503061161028e+00,2.464117596167225144e-01
4.064478116549406828e+00,-6.650666279245035284e+00,2.391912384755199572e-01
4.101615275553740503e+00,-6.616723940061239873e+00,2.298411758325535348e-01
4.137900742110222296e+00,-6.582387787046022787e+00,2.190871551672972928e-01
4.174263620285159959e+00,-6.547672523778908626e+00,2.075198522401432710e-01
4.209783971054890550e+00,-6.512593846456670832e+00,1.953684230169937808e-01
4.245120561625662425e+00,-6.477232902958481198e+00,1.826337905394988803e-01
4.280388422631149936e+00,-6.441466859522744670e+00,1.696636444418621603e-01
4.314830328004080506e+00,-6.405378676250841785e+00,1.574787942791680551e-01
4.349431281518162606e+00,-6.369030357525668151e+00,1.475054006567203257e-01
4.383630489980291145e+00,-6.332568148001604058e+00,1.412342620886633815e-01
4.417594623764045103e+00,-6.295687201466609650e+00,1.398260973487985004e-01
4.472938849087573665e+00,-6.234998391490358394e+00,1.432363473251152819e-01
