1.499732865325783537e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.713950308673270584e+00,-3.999999999999988898e+00,5.883289534899855538e-02,3.713950308673270584e+00,1.355931300970962192e-02,3.775084268386795228e-01,1.784874820701203846e-01
1.549726787459324795e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.659713056634432249e+00,-3.999999999999993339e+00,6.635667952240228984e-02,3.659713056634432249e+00,1.376330913834391580e-02,3.910677398483891620e-01,2.013765014393299191e-01
1.599722760848564684e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.604659820081056676e+00,-4.000000000000006217e+00,7.510482322165458469e-02,3.604659820081056676e+00,1.397679923984249811e-02,4.048310489867330553e-01,2.280192667558818276e-01
1.649721502325735001e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.548752623121686600e+00,-4.000000000000002665e+00,8.408348592408419753e-02,3.548752623121686600e+00,1.420054340699471521e-02,4.188078482265755742e-01,2.554006229913788339e-01
1.699723814877715622e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.491950449493707698e+00,-3.999999999999998668e+00,9.198180876119203819e-02,3.491950449493707698e+00,1.443538975802439138e-02,4.330083916335702998e-01,2.795215103373882015e-01
1.749730652645630880e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.434208890461610153e+00,-3.242050965896118964e+00,9.762159218448905607e-02,3.434208890461610153e+00,1.465816520473374115e-02,4.474437813915946860e-01,2.967663313724131502e-01
1.799740926403905261e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.386686371801338247e+00,8.658186865424946643e-02,1.003622597707911901e-01,3.386686371801338247e+00,1.475822391643124946e-02,4.621019465963284167e-01,3.051533092677277126e-01
1.849785320430478830e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.387964166406040700e+00,2.500000000000003109e+00,1.002870760505765457e-01,3.387964166406040700e+00,1.467597415010287072e-02,4.768601705127596402e-01,3.049231712250050075e-01
1.899843095955375594e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.424654101781297921e+00,2.500000000000020428e+00,9.811597923021653234e-02,3.424654101781297921e+00,1.452040140409588745e-02,4.915361446628624953e-01,2.982789157547034442e-01
1.950092513384078741e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.460955105291537937e+00,2.499999999999990674e+00,9.493698702295115532e-02,3.460955105291537937e+00,1.436967365510964656e-02,5.060565460669583793e-01,2.885552800925472727e-01
2.000322419373338878e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.496879289429311921e+00,2.500000000000009326e+00,9.191815759496936578e-02,3.496879289429311921e+00,1.422354452610447191e-02,5.204262197220680397e-01,2.793269879979066728e-01
2.050320706709465757e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.532438150744573235e+00,-1.797615143092074763e-01,9.008281295298503633e-02,3.532438150744573235e+00,1.415705435258075851e-02,5.346497642481725654e-01,2.737190239719728968e-01
2.100331500014587238e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.529893257215995561e+00,-4.000000000000011546e+00,9.012274851186567737e-02,3.529893257215995561e+00,1.427765775008855986e-02,5.488068186007533100e-01,2.738410286357471080e-01
2.150356932905369778e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.472782626215641155e+00,-3.999999999999989786e+00,9.223764344641351143e-02,3.472782626215641155e+00,1.451641605460755359e-02,5.630844763508419115e-01,2.803033817796529714e-01
2.200555070701569083e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.414716961997211087e+00,-4.000000000000005329e+00,9.607729399109941892e-02,3.414716961997211087e+00,1.476756859345938061e-02,5.776008924054494287e-01,2.920424683246822806e-01
2.250724932053733252e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.355646687623373481e+00,-4.000000000000005329e+00,1.008759765061610636e-01,3.355646687623373481e+00,1.503222631914322843e-02,5.923684609989088301e-01,3.067258942009245537e-01
2.300714480623351044e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.295517782346800484e+00,-3.999999999999991118e+00,1.057445379560911364e-01,3.295517782346800484e+00,1.531164480519523613e-02,6.074006873180520794e-01,3.216377295405727366e-01
2.350719274611584364e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.234271203126019678e+00,-3.008731091856264861e+00,1.099698078941624552e-01,3.234271203126019678e+00,1.556937185481629786e-02,6.227123321232472808e-01,3.345917099585876686e-01
2.400740085151462644e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.187427149945762039e+00,-2.010746804532592247e+00,1.131985539190733941e-01,3.187427149945762039e+00,1.576214376286082589e-02,6.382817039780636081e-01,3.444986379926637809e-01
2.450984403753686980e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.155733469742006303e+00,-1.366134180632824435e+00,1.154636658532568055e-01,3.155733469742006303e+00,1.589598879396688161e-02,6.540438477409243889e-01,3.514531275182261050e-01
2.501215630630147402e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.134017416115611798e+00,-1.035360294235832646e+00,1.170548099405883669e-01,3.134017416115611798e+00,1.599331257701825174e-02,6.699398365348913087e-01,3.563405395277152166e-01
2.551229768321017666e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.117458575300064538e+00,-8.382363244865648211e-01,1.182900822647575123e-01,3.117458575300064538e+00,1.607050922300326881e-02,6.859331491119096125e-01,3.601361037953376698e-01
2.601262571205079421e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.103987690716346837e+00,-5.634849812644494582e-01,1.193093404786566142e-01,3.103987690716346837e+00,1.612899390440058686e-02,7.020036583349128501e-01,3.632687702083008396e-01
2.651516557894246784e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.094899244888311252e+00,-8.787393720658175089e-02,1.200043956378366028e-01,3.094899244888311252e+00,1.615638172722598173e-02,7.181326522393134404e-01,3.654054447313313525e-01
2.701759213803352822e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.093479520014927431e+00,5.859037780177415167e-01,1.201135146580966651e-01,3.093479520014927431e+00,1.613543383756381802e-02,7.342890339665394395e-01,3.657409208442495840e-01
