x_rollout_m,y_rollout_m,psi_rollout_rad,v_rollout_mps,psi_err_rad,xy_err_m,v_err_mps
3.0584374365710785,-7.307415315602139,0.37568246885697554,3.0948992448883113,-0.006149632463719357,0.005379132295355666,0.0
3.104771739374287,-7.288649563401017,0.39394941765765545,3.0934795200149274,-0.008067485140685005,0.005717836976098495,0.0
3.150755372368862,-7.269040217651081,0.41223313721275867,3.1029333316603114,-0.008857941711014838,0.006121979708411009,0.0
3.1963739526375763,-7.248595978309946,0.43040561523788995,3.1250194684949832,-0.010074860341563685,0.0065199223152940956,0.0
3.241616237711463,-7.227331939375277,0.4483221322803561,3.1595180267055967,-0.011723679199667103,0.007047255016297245,0.0
3.2864746235413924,-7.205269487040127,0.4658495269705318,3.19882926788438,-0.011653359394908858,0.007642989343199297,0.0
3.330944999932617,-7.182434958563105,0.4828929130714131,3.237663232806928,-0.008088341338576832,0.008186208008297759,0.0
3.375025985872029,-7.158857418026812,0.49941095632499943,3.276036894338325,-0.007899931714400843,0.008662698265085138,0.0
3.4187178314333866,-7.134566270021298,0.5154120864467273,3.3139662425954173,-0.011040945735861563,0.009175917913472493,0.0
3.4620214087679018,-7.109589469457545,0.5309355069213377,3.351466362811669,-0.008592229252069927,0.009727507034989143,0.0
3.5049376141051436,-7.083952729280998,0.5460274637983987,3.388551505445087,-0.007808300180228489,0.010230975042358417,0.0
3.547467277739838,-7.0576796764977905,0.5607222271436976,3.4252351494532833,-0.008577171911562154,0.010700631284398436,0.0
3.5896114293213612,-7.030792534948961,0.5750359952572358,3.4615300595323952,-0.005474498401465855,0.011012891290350232,0.0
3.631371594144,-7.003312747203528,0.5889746156109711,3.4974483380090744,-0.0077331529631967655,0.011417890876442021,0.0
3.672749850966558,-6.975261150707895,0.6025461663355921,3.5330014719836345,-0.012012727532936918,0.011951111614830577,0.0
3.7137485540887716,-6.946657646188828,0.6157728298910212,3.568200376244952,-0.0082773189415275,0.012503831522584895,0.0
3.7543696949170604,-6.917520407735989,0.6287024024602192,3.6030554324115953,-0.003107736576517972,0.012931087330158984,0.0
3.794613981744792,-6.887864813050651,0.6414125751948115,3.637576524697013,-0.0044810648765558625,0.013234526597878228,0.0
3.8344799751667225,-6.857702582695378,0.6539987816875797,3.671773072647994,-0.007882416645924373,0.013531125716673677,0.0
3.873963715986346,-6.827041663587047,0.6665509632822121,3.705654061163694,-0.009148243816820667,0.013876626868689694,0.0
3.913059041926913,-6.795886999603136,0.679132157927675,3.7221549826054496,-0.004746726192808026,0.014283715412909011,0.0
3.951758562353384,-6.76424202423408,0.6917611920611718,3.7209994987114077,0.0007235797596480964,0.014487184183705482,0.0
3.990055235483489,-6.732110697882262,0.7043980708134462,3.7345727221613925,-0.006979087198471845,0.014637554098936023,0.0
4.027944320705912,-6.69949973335679,0.7169432595689696,3.7678890563693677,-0.012403688529075918,0.015402825726788867,0.0
4.065425085421402,-6.666420264841755,0.729261606385377,3.8009133724809003,-0.007415941217403521,0.015782420987484287,0.0
4.102501598410621,-6.632888295463863,0.7412189928168137,3.833653217115526,-0.007892404221238714,0.016188636563619428,0.0
4.13918247121044,-6.598923951823512,0.7527089611567992,3.866115817341264,-0.007310499020916517,0.01658576422823529,0.0
4.175479941388669,-6.564550135631359,0.763661326273499,3.8983080993031325,-0.0069910814722380366,0.016921383479752784,0.0
4.21140883731524,-6.529791214664735,0.7740354314507838,3.930236705478245,-0.008409232581633841,0.017273959119084307,0.0
4.246985900132995,-6.4946722269439645,0.7838020756865997,3.961908010679271,-0.0052828702317917475,0.01753880009629003,0.0
4.282229581556601,-6.459218649940597,0.7929321041225801,3.9933281369154563,-0.007613246589829981,0.017847014574660133,0.0
4.3171597188940085,-6.423456084504162,0.8014137432197616,4.0,-0.007966663582182676,0.018226868932301767,0.0
4.351796272962649,-6.387409076613346,0.8092862506324671,4.0,-0.004424003283284961,0.018530259033167705,0.0
4.386157039959199,-6.351099065182445,0.8166601790740676,4.0,-0.005326425413270108,0.018702362052936884,0.0
4.42025486494395,-6.3145420068706875,0.8237206076245298,4.0,-0.00585620099461881,0.01904154851793658,0.0
4.454095030236205,-6.2777463060338095,0.8307106407455398,4.0,-0.003528680608131385,0.04671695309753722,0.0
4.487674007657566,-6.240712103463481,0.8378711553484574,4.0,-0.00705083303528653,0.04678911092144016,0.0
4.520981028541364,-6.203433137835554,0.8453486310183844,4.0,-0.008978021728539787,0.01935671870875746,0.0
4.554002425249829,-6.165900948028291,0.8531424666854069,4.0,-0.001479219706618018,0.019447870830176663,0.0
4.586726616589396,-6.128109354081011,0.8611311421898217,4.0,-0.0038000865692948693,0.01946885022349188,0.0
4.619147544725228,-6.090057276145541,0.869136482706038,4.0,-0.004449580215953652,0.01995346427489085,0.0
4.651265823383594,-6.051749393014455,0.8769850651117779,4.0,-0.003583047500801406,0.0199979433039977,0.0
4.68308766195818,-6.013194896638261,0.8845637521894524,4.0,-0.008328022091183662,0.020200595256500895,0.0
4.714622114314973,-5.974404977495315,0.89184796995997,4.0,-0.006290073734045443,0.020404329916245526,0.0
4.745878081898759,-5.935390303951764,0.8988810708623378,4.0,-0.0006941929209975939,0.020388181586063436,0.0
4.776862426121492,-5.896159560955797,0.9057337938076767,4.0,-0.0036315351631421855,0.020304525386946437,0.0
4.807579313192057,-5.8567190496286745,0.912479836453997,4.0,-0.0058908346243944365,0.020698279337257396,0.0
4.838030118571757,-5.817072742950703,0.9191914740458729,4.0,-0.0025291142325452043,0.020883260844142538,0.0
4.868213394951503,-5.777222386584238,0.9259408969449806,4.0,-0.00040222726689265187,0.02076730344648611,0.0
4.898124883634373,-5.73716762883346,0.932796852730875,4.0,-0.0039001368079318866,0.020631970440737304,0.0
4.927757612079408,-5.69690621201637,0.939823837687867,4.0,-0.004882941122687168,0.02097544495176154,0.0
4.957101753221113,-5.656433987796206,0.9470948223989482,4.0,-0.0020700144900343,0.020888024521247217,0.0
4.986143879000162,-5.61574451222916,0.9547080883865967,4.0,-0.0005739646271862853,0.020944300631298336,0.0
5.014865856006772,-5.574828439501866,0.9627868113374424,4.0,-0.002224922141913055,0.020710239054493124,0.0
5.04324425484446,-5.5336733498761825,0.971452798905291,4.0,-0.0018307211963506376,0.02090052966606743,0.0
5.071251189369257,-5.492264606187246,0.9807824765866597,4.0,-0.0009383049703126645,0.020608141526236783,0.0
5.098857034791772,-5.4505874287092535,0.9907615555863982,4.0,-0.0012585335165828937,0.02070123150492353,0.0
5.126034718079207,-5.4086298174472995,1.0012594229186786,4.0,0.00039567485175240336,0.020680977434489538,0.0
5.152764424526944,-5.366385419679613,1.0120420837737367,4.0,-0.008677879920122145,0.020389573492983596,0.0
5.179036978302396,-5.323855203992175,1.0228294713023833,4.0,-0.013917699401873929,0.020892093783080923,0.0
5.2048543640652625,-5.281047144157546,1.0333769068254808,4.0,-0.006797632306594359,0.02128244972526764,0.0
5.2302271640423434,-5.237974065705114,1.0435367131235933,4.0,-0.004962061441313281,0.021151519602648643,0.0
5.2551703191934545,-5.194650748098777,1.0532689495260854,4.0,-0.005102663915717898,0.02137399607841954,0.0
5.279699112453624,-5.1510914703542525,1.0626137844204777,4.0,-0.0016181950555682612,0.02152691951278526,0.0
5.3038264137921685,-5.1073085185946905,1.0716561481894864,4.0,-0.003212303484456669,0.021215442986692513,0.0
5.327561257222132,-5.063311569945207,1.080497553956434,4.0,-0.008574923827501024,0.021428207464288522,0.0
5.350908327396351,-5.019107622695938,1.0892420207838993,4.0,-0.009188338873950208,0.021784008040159925,0.0
5.373867682327355,-4.974701062233416,1.097999430898458,4.0,0.0008038393947771283,0.02205528975708001,0.0
5.39643434326567,-4.930093664614976,1.1068882081895448,4.0,0.004460565099703828,0.021467708462642055,0.0
5.4185982965567145,-4.885284821814236,1.1160140976776047,4.0,-0.0028656411399126114,0.02139963809636119,0.0
5.440345736741139,-4.840272368879778,1.1254363749085063,4.0,-0.006804121484579095,0.02150620439692244,0.0
5.4616613747622065,-4.795053849831326,1.1351558072092551,4.0,-0.006076245466539731,0.021767585086116224,0.0
5.482530620128407,-4.749627597254308,1.145134568144606,4.0,0.0003761611353079175,0.02190785899828013,0.0
5.502940617107919,-4.7039931700794515,1.1553287625129838,4.0,-0.002234693817667832,0.021758068842688983,0.0
5.522879954648712,-4.658151148784345,1.1657148147236454,3.9989404743769232,-0.008296570973219008,0.02201765222375466,0.0
5.542337558262833,-4.612102599443758,1.176298318181739,3.9486197182327127,-0.0027013314022674706,0.02224738705108907,0.0
5.561301766556606,-4.565848679780354,1.1870961258882582,3.8976493481100176,-0.002227757255666596,0.02217115510149472,0.0
