x_m,y_m,psi_rad,v_mps
2.531065699441758,-7.457595836485353,0.20752010384512143,3.5298932572159956
2.5799782473470625,-7.447068467379463,0.20985717003098145,3.472782626215641
2.6292593489236555,-7.436681263712973,0.22047892313733206,3.414716961997211
2.6778890285434187,-7.425124473260324,0.2421762154444008,3.3556466876233735
2.726320894346972,-7.412704686292203,0.26005734611554954,3.2955177823468005
2.774535817523866,-7.399408410828617,0.2776004230092428,3.2342712031260197
2.8225325027440182,-7.385288407224486,0.29301502906290955,3.187427149945762
2.8707413644384228,-7.37038326741677,0.31013343504003305,3.1557334697420063
2.918202179738743,-7.354628702108769,0.3301178858039884,3.134017416115612
2.965368526754715,-7.337958646712568,0.34890202586658314,3.1174585753000645
3.0122386966166492,-7.320419654311253,0.3648150152542531,3.103987690716347
3.059262047826531,-7.302099764781357,0.38183210132069506,3.0948992448883113
3.105487409332815,-7.282976691447967,0.4020169027983406,3.0934795200149274
3.151348657973509,-7.2629470536337974,0.4210910789237736,3.1029333316603114
3.1967793816122043,-7.242088673618754,0.44048047557945347,3.1250194684949832
3.2418481929590106,-7.220288502712123,0.46004581148002305,3.1595180267055967
3.286510099489184,-7.197626580030527,0.47750288636544047,3.19882926788438
3.330822256720806,-7.174249670806461,0.4909812544099901,3.237663232806928
3.3752218078729843,-7.150196933342,0.5073108880394004,3.276036894338325
3.418725043949514,-7.125390354942441,0.526453032182589,3.3139662425954173
3.4618294245248817,-7.0998638571289465,0.5395277361734078,3.351466362811669
3.505013236499744,-7.073722033724449,0.5538357639786271,3.388551505445087
3.5473477726922797,-7.046979712552606,0.5692993990552598,3.4252351494532833
3.589293614293822,-7.019784230439122,0.5805104936587017,3.4615300595323952
3.6313315010758527,-6.991894926719205,0.5967077685741676,3.4974483380090744
3.6724210405638997,-6.963314563222372,0.6145588938685289,3.5330014719836345
3.713127619486954,-6.934169241848583,0.6240501488325488,3.568200376244952
3.753970664822657,-6.904595478547635,0.6318101390367374,3.6030554324115953
3.7944761429814844,-6.874631004273686,0.6458936400713673,3.637576524697013
3.834129714450801,-6.844175991085097,0.6618811983335043,3.671773072647994
